id,start,end,event,size,state
,104.0,,,73.0,
,1377.0,3025.0,1.0,73.0,
,3025.0,7109.0,1.0,,
,7109.0,,0.0,,1
,,,1.0,68.0,
2512.0,17389.0,,,71.0,1
2512.0,,37257.0,0.0,,
2512.0,37257.0,50122.0,1.0,237.0,1
2512.0,50122.0,50124.0,0.0,,1
2513.0,,,0.0,272.0,0
,27604.0,,0.0,,
,27732.0,47925.0,,,0
2513.0,47925.0,,,,1
,,22984.0,0.0,11.0,0
,0.0,4782.0,,14.0,0
,4782.0,,0.0,14.0,
,0.0,,1.0,,0
,,,,,
2516.0,20192.0,44608.0,,15.0,
,0.0,328363.0,,375.0,0
2517.0,328363.0,628060.0,0.0,,
2518.0,,,0.0,,
2519.0,0.0,12262.0,0.0,,0
,0.0,11787.0,0.0,,
2521.0,0.0,333031.0,0.0,,0
,,472049.0,,218.0,0
2521.0,472049.0,,,,1
2521.0,616206.0,,1.0,,
,,675172.0,,,1
,675172.0,690991.0,0.0,,1
,0.0,,0.0,,0
2522.0,66291.0,,0.0,,0
2522.0,228164.0,,1.0,,
,367182.0,582455.0,,17.0,1
,582455.0,586124.0,,,
2523.0,,,,119.0,
2524.0,,,1.0,,0
2524.0,,,0.0,241.0,
2524.0,1387.0,,0.0,287.0,1
,7029.0,,,,1
2524.0,30259.0,165381.0,0.0,390.0,1
2524.0,,745623.0,,329.0,1
,745623.0,,0.0,,1
,0.0,,,,0
,,,,33.0,0
2527.0,,,1.0,,
2527.0,113.0,1185.0,1.0,,
,,397510.0,0.0,100.0,1
2527.0,,1360205.0,0.0,,1
,1360205.0,,,,
2527.0,,1836931.0,0.0,,1
,0.0,,,50.0,
,,851475.0,0.0,,1
,0.0,497168.0,,,
2455.0,497168.0,1556878.0,,22.0,
2457.0,,240.0,,140.0,0
2457.0,,,,,
,,,0.0,,
2458.0,,,1.0,44.0,
,177514.0,,,,1
,1742764.0,1807484.0,,84.0,1
,0.0,,0.0,44.0,
2463.0,,,,947.0,0
,8901.0,,0.0,945.0,
2463.0,38808.0,574705.0,,940.0,
,574705.0,978081.0,,,1
2463.0,,1807483.0,0.0,1111.0,1
2460.0,0.0,,,,0
2461.0,0.0,64720.0,,,
,0.0,,0.0,350.0,0
,0.0,,0.0,,0
,0.0,,,195.0,0
,240.0,1629971.0,,197.0,
2466.0,,,,,0
2467.0,0.0,,0.0,,
2468.0,,,,,0
,0.0,25280.0,1.0,56.0,0
2535.0,25280.0,,0.0,,1
,,16900.0,1.0,,0
,16900.0,,1.0,,1
,26953.0,,1.0,709.0,
2536.0,,36335.0,,709.0,1
2536.0,36335.0,,,,
2536.0,46125.0,49156.0,1.0,718.0,1
2536.0,49156.0,,1.0,717.0,
2536.0,,54340.0,,,
,54340.0,54451.0,,719.0,
2536.0,54451.0,57492.0,,,1
,57492.0,,,789.0,
2536.0,58762.0,73435.0,,,1
,,,1.0,,1
2536.0,,,1.0,,1
,73493.0,104588.0,,,1
,104588.0,106914.0,,870.0,
,,,1.0,873.0,1
,,142195.0,1.0,884.0,
2536.0,142195.0,146346.0,,,
2536.0,,146807.0,,894.0,
2536.0,,152230.0,1.0,894.0,
2536.0,,185388.0,1.0,,
,,,,893.0,1
,,,,895.0,
,0.0,563710.0,,114.0,
2538.0,0.0,,,,
2539.0,0.0,,,46.0,0
,,,,,0
,,1059710.0,,148.0,
2542.0,,,,58.0,0
2528.0,,1807485.0,,94.0,
2543.0,,34614.0,,,0
,,,,48.0,0
,0.0,,,,
,0.0,1629971.0,,23.0,
,,,0.0,281.0,0
,1153.0,,1.0,320.0,0
,,,,,1
,0.0,,,520.0,0
2548.0,,,,,
,,,,,
,780100.0,,1.0,576.0,
2548.0,780186.0,785728.0,1.0,,1
2548.0,,1022297.0,1.0,576.0,
,1022297.0,,0.0,601.0,1
,0.0,,,13.0,0
2529.0,,7.0,,112.0,0
2529.0,,,,112.0,1
2529.0,422547.0,1220805.0,,115.0,1
,0.0,280424.0,,14.0,0
2530.0,280424.0,,1.0,15.0,
,,587306.0,,15.0,
2530.0,,662133.0,1.0,,1
,,743904.0,,,1
,743904.0,,,,1
,,1424367.0,,14.0,
2530.0,1424367.0,,,,
2531.0,0.0,280424.0,,,
,,442866.0,1.0,,
2531.0,,,,3046.0,
,,,,2859.0,
,662168.0,,1.0,,
2531.0,,1325858.0,,,
2531.0,1325858.0,,0.0,14.0,
,,,,1092.0,
,4069.0,,1.0,,
,280423.0,,1.0,,
,442865.0,,1.0,78.0,1
,587345.0,,0.0,77.0,
2532.0,607310.0,662167.0,,,
2532.0,,,0.0,,
,,,1.0,76.0,1
2532.0,,980221.0,0.0,76.0,1
,980221.0,,0.0,,
,0.0,,1.0,13.0,
2533.0,,283144.0,,2868.0,1
2533.0,283144.0,,,82.0,1
,359519.0,,,,
,391134.0,,1.0,,
,,587344.0,1.0,,1
,587344.0,,0.0,86.0,
2533.0,,662166.0,,,
,662166.0,,0.0,88.0,1
2533.0,,928160.0,,,1
,928160.0,,1.0,,
2533.0,939381.0,,,89.0,
,0.0,,,14.0,0
,,,1.0,14.0,
2534.0,,,1.0,,
2534.0,,,1.0,,
2534.0,,,,,
2534.0,,662167.0,,15.0,1
2534.0,662167.0,,,,1
2534.0,844989.0,928161.0,,,1
,928161.0,939382.0,,,1
,939382.0,1116395.0,0.0,,1
2534.0,,1272569.0,1.0,3153.0,
,1272569.0,1364912.0,1.0,3138.0,
2534.0,,,,18.0,1
2550.0,0.0,46081.0,1.0,36.0,
2550.0,,,,43.0,
,48882.0,49897.0,,36.0,
2550.0,49897.0,58823.0,1.0,,
,,,1.0,,
2550.0,,,,,1
,155770.0,,,68.0,
2550.0,,,,72.0,1
2550.0,586269.0,1220591.0,1.0,75.0,
2550.0,,,0.0,,
,0.0,,,54.0,
2551.0,,,,85.0,0
,535525.0,,,,1
,0.0,497155.0,0.0,41.0,
,,,,,0
2553.0,0.0,1631486.0,0.0,54.0,
2554.0,0.0,41600.0,,,
2555.0,,,0.0,,0
,404559.0,533441.0,1.0,,
2555.0,533441.0,572262.0,0.0,,1
,572262.0,,0.0,,1
2555.0,,1338414.0,,,1
,1338414.0,,,122.0,1
2555.0,1717380.0,,,122.0,
2556.0,0.0,933846.0,,,0
2556.0,,1312812.0,1.0,,0
,,1531742.0,1.0,190.0,
,1531742.0,1561155.0,,,
2557.0,,,,,0
,,351355.0,0.0,,1
,,,1.0,,0
2574.0,24041.0,282649.0,0.0,,
2574.0,282649.0,743529.0,1.0,,
2574.0,743529.0,1024781.0,0.0,,
,1024781.0,1209943.0,,,1
2575.0,0.0,,1.0,87.0,0
,,282355.0,1.0,,1
2575.0,,646020.0,1.0,110.0,1
,,,1.0,110.0,
,1024841.0,1109526.0,1.0,,1
,1109526.0,1495160.0,,,
2575.0,,1846781.0,0.0,110.0,1
,0.0,,,10.0,
2577.0,0.0,,,,0
,0.0,,,,
2578.0,,,,,1
,,1739669.0,1.0,83.0,1
,,1742211.0,1.0,,
2578.0,1742211.0,,0.0,91.0,1
2579.0,,,0.0,,
2580.0,,116769.0,,,0
2580.0,116769.0,,,,
2581.0,0.0,4987.0,,,
,,,,,
2581.0,150093.0,181940.0,1.0,899.0,
2581.0,,,,761.0,
2581.0,293027.0,,0.0,764.0,1
,0.0,,,894.0,0
,,150093.0,1.0,901.0,1
,150093.0,,1.0,899.0,
2582.0,,293027.0,1.0,,
,,,1.0,,1
,,971140.0,,757.0,
,,1009835.0,1.0,,
,1009835.0,,1.0,,
,,1560460.0,1.0,,
2582.0,,1562924.0,,925.0,1
,1562924.0,,,922.0,
2583.0,,,,,
2583.0,,,0.0,,
,,37403.0,0.0,191.0,
,37403.0,709746.0,1.0,200.0,
,,1073269.0,0.0,199.0,1
,,18474.0,0.0,38.0,
,0.0,1338416.0,0.0,48.0,
,,1717382.0,,44.0,0
2586.0,,,,,
,,1357487.0,0.0,30.0,
,,,0.0,,0
2589.0,0.0,1347544.0,0.0,,
2590.0,0.0,1338416.0,,,
,,1717382.0,,123.0,0
,1717382.0,1965726.0,0.0,123.0,
,,7656.0,,,0
2591.0,,,1.0,,
,,11149.0,1.0,832.0,
,11149.0,11531.0,1.0,,
,,12871.0,,,1
,,,0.0,,
2591.0,12970.0,22834.0,,,
,,,0.0,,1
,31894.0,48836.0,,,1
,,,1.0,1152.0,
2591.0,286593.0,293260.0,1.0,1201.0,1
2591.0,,,0.0,,
2591.0,,932470.0,1.0,1278.0,1
,,993160.0,,1377.0,1
2591.0,,,,1313.0,
2592.0,0.0,1965727.0,,35.0,0
2593.0,0.0,,0.0,37.0,0
,0.0,,,45.0,
2595.0,0.0,54507.0,0.0,45.0,0
2596.0,0.0,1726647.0,0.0,,
2597.0,,,,,0
2597.0,64.0,,,106.0,
2597.0,56085.0,,,,1
,,,,,0
2598.0,424977.0,552243.0,1.0,40.0,0
2598.0,,,1.0,34.0,
,,581981.0,1.0,,
,,1338415.0,0.0,33.0,
,,1717381.0,,,1
2598.0,1717381.0,,0.0,33.0,1
,0.0,,0.0,41.0,0
2599.0,,1717382.0,,,0
,,1965726.0,,45.0,1
2600.0,0.0,424977.0,,,0
2600.0,424977.0,,1.0,359.0,0
2600.0,471019.0,,0.0,319.0,1
,,,,,
2600.0,581981.0,,,,
2600.0,,,,,
2600.0,,,1.0,,
2600.0,,890773.0,1.0,452.0,
,,894066.0,1.0,,
,894066.0,,1.0,,
2600.0,938591.0,1338412.0,,,
2600.0,1338412.0,1385901.0,,,
2600.0,1385901.0,,,,
,,,,539.0,
2600.0,1717377.0,,,539.0,
,,,,,
,,497168.0,0.0,,
2601.0,,,,51.0,
,0.0,633906.0,0.0,,
2604.0,0.0,1045384.0,0.0,272.0,0
2603.0,0.0,,,13.0,0
2603.0,,1057090.0,0.0,13.0,
,,874463.0,,705.0,0
,,874463.0,0.0,,0
2560.0,0.0,,0.0,,0
,,,0.0,,
2562.0,0.0,,,22.0,0
,,524212.0,,24.0,1
2562.0,524212.0,,,39.0,1
,,702632.0,1.0,39.0,
,702632.0,767843.0,,42.0,
,767843.0,,,52.0,1
,,842271.0,,53.0,1
,,917332.0,,53.0,1
2562.0,917332.0,1051164.0,1.0,54.0,
,1051164.0,1057005.0,1.0,60.0,1
,,,1.0,,
,1115107.0,,,,
,1176477.0,1194190.0,,114.0,
,,1209804.0,,163.0,1
2562.0,,,1.0,,
2562.0,,,0.0,165.0,
2562.0,1330448.0,,1.0,,1
2562.0,,1354892.0,1.0,,
,1354892.0,1369355.0,,,1
2562.0,,,1.0,188.0,1
,,,1.0,,1
2562.0,,1476170.0,0.0,189.0,
2563.0,0.0,34765.0,,,0
2605.0,,,0.0,216.0,0
,0.0,,,,0
,0.0,,0.0,,0
,0.0,,,221.0,
2564.0,0.0,2028.0,1.0,7.0,
,2028.0,61717.0,0.0,,
,,34765.0,0.0,5.0,0
2566.0,0.0,,0.0,5.0,0
2566.0,,,,5.0,0
2566.0,,1927935.0,,,
2609.0,,,0.0,1925.0,0
2609.0,,,1.0,,
,,137923.0,0.0,,
,137923.0,165607.0,,,1
2609.0,165607.0,,,,1
2609.0,305351.0,,1.0,2084.0,1
2609.0,,,1.0,1994.0,1
2609.0,,,,1991.0,1
,,,,1991.0,
2609.0,,,1.0,1809.0,1
2609.0,1325008.0,,,,
2609.0,,1715867.0,1.0,,
,1715867.0,,0.0,1638.0,1
2610.0,,508520.0,1.0,495.0,0
2610.0,508520.0,,1.0,543.0,
2610.0,,,,548.0,
2610.0,710642.0,1931448.0,,537.0,
,,,,178.0,
,,437447.0,,105.0,
2612.0,437447.0,469250.0,1.0,,1
,,490664.0,0.0,,
2612.0,490664.0,,,139.0,
2612.0,,636497.0,,139.0,1
2612.0,636497.0,,0.0,139.0,1
2612.0,,,1.0,139.0,1
2612.0,,1092759.0,1.0,138.0,
,1092759.0,1108162.0,,,
,1108162.0,,,138.0,
,1118753.0,1274181.0,,144.0,1
2612.0,1274181.0,,1.0,144.0,1
2612.0,1317338.0,,1.0,149.0,1
2612.0,,,0.0,149.0,1
,0.0,,,,
2614.0,,257994.0,,,
,,,,192.0,0
,138345.0,169848.0,1.0,274.0,1
,,442273.0,,81.0,
2616.0,0.0,,0.0,,0
,0.0,,,7.0,
,,1838958.0,0.0,75.0,0
2619.0,,238917.0,,,0
2619.0,238917.0,1795557.0,0.0,36.0,
2620.0,0.0,,0.0,,
,0.0,1735741.0,0.0,114.0,
2622.0,,1795555.0,,,0
2623.0,0.0,,0.0,111.0,
2624.0,,,,,
,2612.0,,0.0,,1
,0.0,252562.0,0.0,214.0,0
2625.0,,,,,
,,933845.0,,297.0,1
2625.0,933845.0,1061129.0,,297.0,
2625.0,,,1.0,297.0,1
2625.0,1312810.0,,,,1
2626.0,0.0,87.0,1.0,72.0,0
,,,0.0,,1
2626.0,33163.0,33413.0,,,
2626.0,33413.0,44950.0,,72.0,1
2626.0,44950.0,173015.0,,,1
,173015.0,236503.0,,72.0,
,,,1.0,,1
2626.0,,,0.0,,1
,0.0,,,12.0,0
,267892.0,433445.0,0.0,,1
,0.0,,0.0,41.0,
,0.0,5402.0,,188.0,0
2629.0,,10831.0,1.0,189.0,
,,25308.0,1.0,190.0,1
2629.0,25308.0,63514.0,,,1
,63514.0,276392.0,0.0,,1
2629.0,276392.0,,1.0,,
,,,,71.0,
2629.0,1189830.0,1266071.0,,71.0,
2629.0,,,1.0,56.0,
,1568795.0,,0.0,,
2630.0,0.0,,,,0
2630.0,202122.0,1422928.0,0.0,183.0,1
,0.0,56060.0,0.0,25.0,
,56060.0,,1.0,31.0,
2631.0,,,,31.0,1
2632.0,0.0,,,,
2632.0,95020.0,149827.0,,2254.0,1
2632.0,,,1.0,,
,207815.0,,,,
,,335292.0,1.0,2179.0,1
,335292.0,,,2154.0,
,,463768.0,,2098.0,
,463768.0,,1.0,,1
,628487.0,,,,1
,865980.0,,1.0,,
,960081.0,1379654.0,,2057.0,
,0.0,,1.0,,0
,,1281221.0,1.0,5.0,1
2633.0,,,0.0,,
,,,,,0
2636.0,0.0,,0.0,,0
2637.0,0.0,1755156.0,,,
,,59495.0,1.0,,0
2638.0,,207353.0,,,
,207353.0,,1.0,250.0,1
2638.0,1470314.0,1814650.0,0.0,244.0,
2635.0,0.0,,1.0,951.0,
,,,,,
,,,1.0,,1
,415878.0,1916578.0,,,1
2639.0,,35384.0,1.0,15.0,0
2639.0,,35793.0,,1369.0,1
,,,1.0,1369.0,
,36717.0,50270.0,1.0,,1
,50270.0,66332.0,1.0,,1
,66332.0,84683.0,1.0,1367.0,1
,,,,1367.0,
2639.0,,,,1375.0,1
2639.0,,,1.0,,
2639.0,251641.0,274573.0,,726.0,
,,305167.0,,726.0,1
,305167.0,,1.0,720.0,
,,470313.0,,719.0,1
,,,1.0,,1
2639.0,,556971.0,1.0,,1
,,,1.0,750.0,
2639.0,667724.0,701641.0,1.0,753.0,1
2639.0,701641.0,,,,1
,773490.0,,1.0,,
,,,0.0,,1
2640.0,,,,,
2640.0,,,,1369.0,
2640.0,,,1.0,1369.0,
,11128.0,48670.0,,1369.0,1
,,,,5.0,0
2641.0,84685.0,,1.0,,1
,470319.0,,,,
2641.0,671562.0,700829.0,0.0,,
2642.0,0.0,48671.0,0.0,5.0,
,,,,65.0,
2643.0,1410.0,,,65.0,0
2643.0,,,1.0,,1
2643.0,,564600.0,,,
2644.0,0.0,,,,0
,,921517.0,,604.0,1
2644.0,921517.0,,0.0,677.0,
2645.0,,743530.0,,249.0,
,,,1.0,249.0,
2645.0,749847.0,,1.0,,1
2645.0,755897.0,,,,
,0.0,646021.0,,,0
2646.0,,749893.0,1.0,,1
2646.0,,,,,
2646.0,,,,,1
2646.0,,,1.0,157.0,
,,,,,1
,,1566702.0,,,
2646.0,1566702.0,,,,
2647.0,,,1.0,,0
2647.0,19347.0,19349.0,0.0,2769.0,
,19349.0,28699.0,,2769.0,1
2647.0,28699.0,,1.0,,1
2647.0,,,,2653.0,
,61831.0,,,2663.0,1
,69448.0,,1.0,2667.0,1
,,,,2753.0,
,344650.0,743527.0,,2733.0,
,,,1.0,,
,,755894.0,,2677.0,1
,,757924.0,,,
2647.0,757924.0,,,2686.0,
,761657.0,763696.0,0.0,,
2647.0,,,1.0,,
,,766795.0,,,
,,773806.0,1.0,2716.0,1
,773806.0,,,2712.0,
,788167.0,789536.0,1.0,2720.0,1
,,794072.0,,,
2647.0,794072.0,,,2720.0,
2647.0,,894762.0,1.0,2709.0,1
2647.0,894762.0,897970.0,1.0,,1
2647.0,897970.0,,0.0,2705.0,
2647.0,,942048.0,1.0,,1
2647.0,942048.0,,,,1
2647.0,958263.0,,,,
2647.0,999801.0,,,,
2647.0,,1024769.0,,2699.0,
,,1024782.0,,2699.0,1
2647.0,1024782.0,,1.0,2698.0,1
2647.0,,1145122.0,,2695.0,
2647.0,1145122.0,1160694.0,1.0,,
2647.0,,,,2692.0,
,,1209928.0,0.0,,1
2648.0,,,0.0,,0
,,28345.0,1.0,,0
,,,,,1
,42333.0,61876.0,0.0,2653.0,1
2648.0,,,,2663.0,1
,,133908.0,,2667.0,1
2648.0,133908.0,,,2753.0,
2648.0,,646017.0,1.0,,
2648.0,,654486.0,1.0,2680.0,1
,,,,,1
2648.0,700821.0,706116.0,,,
,,,,2675.0,
2648.0,,,0.0,2675.0,
2648.0,726314.0,726487.0,,2676.0,1
,726487.0,727673.0,,2676.0,
,,728703.0,1.0,2677.0,1
2648.0,,729216.0,1.0,2670.0,1
,,729275.0,,2672.0,1
,,,,2672.0,1
2648.0,729617.0,,0.0,,
2648.0,,755876.0,1.0,,
,755876.0,757963.0,,2686.0,1
2648.0,,,,2686.0,1
,761869.0,,0.0,,1
2648.0,763735.0,763760.0,1.0,2719.0,1
2648.0,763760.0,,1.0,,
2648.0,,773845.0,1.0,,
,773845.0,788197.0,,,1
2648.0,788197.0,,,2720.0,
,789576.0,793997.0,,2720.0,1
2648.0,,889149.0,1.0,2720.0,1
,,,1.0,,1
,894803.0,898011.0,1.0,,
2648.0,,914642.0,0.0,,1
,914642.0,,1.0,2709.0,
2648.0,,,,2710.0,
,958304.0,999842.0,1.0,2710.0,
,,1019953.0,,,
,1019953.0,1024824.0,1.0,,1
,1024824.0,,,,1
,,1109509.0,,,
,1109509.0,,,,1
,,1160736.0,,2696.0,1
,1160736.0,,1.0,2692.0,1
2648.0,1179547.0,1223036.0,0.0,2693.0,
,,,1.0,2681.0,1
2648.0,1228220.0,1229155.0,1.0,2687.0,
2648.0,,1233176.0,,2688.0,
2648.0,1233176.0,1247599.0,1.0,2689.0,
2648.0,,,0.0,,1
2648.0,1269315.0,,,2686.0,
,,1409203.0,,2691.0,
,,,1.0,2688.0,
2648.0,1421748.0,1494096.0,1.0,2689.0,
2648.0,,,,2676.0,1
2648.0,1495137.0,,1.0,,1
2648.0,1522474.0,1531929.0,1.0,,
2648.0,1531929.0,1566679.0,1.0,,
,1566679.0,1580350.0,,,1
,1580350.0,,,,
2648.0,,1701134.0,,,
2648.0,1701134.0,,,,
2648.0,,1714270.0,,,1
,,1721755.0,1.0,2685.0,
,1721755.0,1721761.0,,,
,1721761.0,1721770.0,,2685.0,1
2648.0,,1722405.0,,,
2648.0,,1723662.0,,2686.0,
2648.0,1723662.0,1805151.0,,,
,1805151.0,,,,1
,,,,,1
2648.0,,,,2601.0,1
2648.0,1822581.0,1823560.0,1.0,,
2648.0,,,,2599.0,
2678.0,0.0,13612.0,,,0
,,,,58.0,
2680.0,,10282.0,0.0,54.0,0
2681.0,0.0,1647634.0,,59.0,
,,,0.0,,
2683.0,,,0.0,73.0,0
,,,,,0
2649.0,0.0,349746.0,,,
,349746.0,383496.0,,,
2649.0,,,0.0,97.0,
2650.0,,419573.0,0.0,,0
2651.0,,,,,
2652.0,,726275.0,,96.0,0
2652.0,726275.0,727652.0,1.0,,
,,,,96.0,
,729178.0,743530.0,1.0,,1
2652.0,,1024782.0,0.0,96.0,1
2652.0,1024782.0,1024795.0,,96.0,
,1024795.0,,,,
,0.0,,1.0,96.0,0
,,,0.0,96.0,
2653.0,726319.0,,1.0,96.0,
2653.0,,,1.0,96.0,
2653.0,729221.0,1024839.0,1.0,96.0,1
,,,1.0,,1
2653.0,,1228236.0,1.0,96.0,1
2653.0,1228236.0,,1.0,97.0,1
,,1495156.0,1.0,95.0,1
,1495156.0,,1.0,95.0,1
2653.0,1822415.0,1846776.0,0.0,93.0,1
2654.0,,135669.0,1.0,738.0,0
2654.0,135669.0,,,,1
,145486.0,,0.0,717.0,1
2654.0,243338.0,,1.0,,1
,,,,743.0,1
,,,,,
,,859650.0,1.0,,1
2654.0,,1624163.0,,,1
,1624163.0,,,,
,,,,,
,,,,,
,,24461.0,,845.0,
2656.0,,13612.0,,12.0,
2657.0,0.0,24462.0,,,
2658.0,0.0,,0.0,,
,0.0,,,,0
,0.0,,,,0
2660.0,75473.0,1799066.0,,20.0,1
,0.0,,0.0,,
2662.0,0.0,,1.0,67.0,0
,,1920755.0,,,
2663.0,0.0,,,75.0,
,0.0,1908669.0,,20.0,
2665.0,0.0,,,884.0,
,0.0,1908669.0,0.0,20.0,
2667.0,,,0.0,20.0,0
2668.0,0.0,,,,0
,5492.0,24461.0,0.0,17.0,
,,18845.0,,,0
,,,0.0,390.0,
,0.0,37241.0,0.0,,
,37241.0,,,702.0,0
,,594841.0,,,
2671.0,,,,749.0,
2671.0,,1920614.0,,,
,0.0,,,,0
2672.0,,24461.0,0.0,,1
2673.0,,,,141.0,0
,,35678.0,,,0
,,,0.0,126.0,
2675.0,,5492.0,1.0,126.0,
2675.0,5492.0,24461.0,,,
,0.0,,0.0,,
,,,,,0
2677.0,0.0,,0.0,254.0,
2685.0,,116809.0,1.0,1610.0,
2685.0,,,1.0,1402.0,1
,124231.0,127319.0,1.0,,1
2685.0,,,,,
,,,,1415.0,
,347156.0,375561.0,0.0,,
2685.0,,,,,1
2685.0,,,,1497.0,1
2685.0,807150.0,1412256.0,0.0,1555.0,1
,1412256.0,1847853.0,0.0,1567.0,
2686.0,0.0,,1.0,,
,,1622887.0,0.0,774.0,1
2687.0,,,,,
,102218.0,,,,
,,,,,1
2687.0,1108173.0,,0.0,218.0,
,1138914.0,,0.0,225.0,1
,,,1.0,61.0,
2688.0,,,,,1
,,1431451.0,0.0,64.0,
,,,1.0,,0
,34.0,4617.0,1.0,,
,4617.0,68253.0,1.0,,1
2689.0,68253.0,,1.0,,
,161002.0,,0.0,,
2690.0,,,0.0,117.0,
,,,,104.0,
,238133.0,887092.0,0.0,,
,,,,,
2691.0,36848.0,,,93.0,
,,,,,1
,,,1.0,52.0,0
2692.0,490420.0,1059709.0,0.0,,
,0.0,31570.0,0.0,,0
,0.0,,0.0,11.0,
2695.0,,,,15.0,0
2695.0,131551.0,,0.0,15.0,1
,0.0,220892.0,1.0,,0
2696.0,,361996.0,1.0,,1
2696.0,361996.0,,,182.0,1
2696.0,,,1.0,,1
,,,1.0,174.0,
,,761592.0,1.0,174.0,1
,761592.0,,0.0,,
,0.0,,,326.0,
,,,,,0
2699.0,0.0,289442.0,,,
2699.0,,,,,0
2699.0,,933000.0,,,
,933000.0,,,,
,,,1.0,693.0,
2699.0,1173611.0,1316226.0,1.0,708.0,
2699.0,,,,,1
,1330067.0,1456965.0,1.0,,1
2699.0,,,,,
2568.0,0.0,836840.0,,36.0,0
,836840.0,1118928.0,,,
2568.0,,,1.0,,1
2568.0,1119636.0,,0.0,,
2569.0,0.0,,0.0,159.0,0
,,16624.0,,,0
,,,,28.0,
,,16624.0,0.0,,
,,142752.0,1.0,,0
,,769298.0,,89.0,1
,,191946.0,,,0
2701.0,0.0,191946.0,,83.0,0
2702.0,,720618.0,,184.0,0
,0.0,936114.0,0.0,,
,936114.0,,,,
,0.0,,,,
,,,,,
,,,1.0,27.0,0
,,,0.0,27.0,1
,0.0,132790.0,0.0,,
,,244945.0,,,
,244945.0,509773.0,,,1
2707.0,,,,36.0,
,630578.0,,0.0,,1
,,,1.0,,0
2708.0,244945.0,,,21.0,
,,,0.0,30.0,
,,497155.0,0.0,32.0,
,,,,56.0,
2714.0,1482468.0,1556865.0,,,
2715.0,,,0.0,,
2715.0,,,0.0,,0
,0.0,497155.0,,,0
,,575944.0,1.0,,
,,,0.0,49.0,1
,0.0,,0.0,375.0,0
2709.0,0.0,605035.0,1.0,,0
,,,0.0,504.0,
,0.0,,,59.0,0
,,,,,0
,0.0,,1.0,,
,,695542.0,,,1
2712.0,,,,,
,,817505.0,,,0
,,1338416.0,0.0,159.0,1
2718.0,1338416.0,,,164.0,1
2718.0,,1641377.0,1.0,164.0,1
2718.0,,1717381.0,1.0,,1
2718.0,,1965725.0,,,1
2719.0,0.0,544891.0,,117.0,0
,0.0,,,,
,0.0,,,56.0,0
2721.0,,,0.0,56.0,
,0.0,,1.0,49.0,
2722.0,,,1.0,48.0,1
,275722.0,,,40.0,1
,368482.0,,,40.0,1
,,1919298.0,0.0,36.0,1
2723.0,,1470573.0,0.0,39.0,
,0.0,809669.0,,44.0,0
,,282491.0,0.0,,
,0.0,809669.0,,,0
,,,,,0
,0.0,,1.0,23.0,
,,,,,
2729.0,0.0,,1.0,,0
,,,,,1
,,848138.0,1.0,,1
2729.0,,,1.0,970.0,
,,,,,
,,82768.0,1.0,,
,82768.0,,,,1
2730.0,,,,,
,,1113251.0,,156.0,0
2732.0,,276980.0,,,0
,276980.0,1374361.0,0.0,242.0,0
2733.0,0.0,,0.0,182.0,0
2734.0,0.0,631984.0,,31.0,0
2735.0,,,,25.0,
2736.0,0.0,,,25.0,
2736.0,18723.0,208254.0,,,
,,11841.0,0.0,,
,,768359.0,0.0,51.0,
,768359.0,1147325.0,,54.0,
2738.0,,1270395.0,1.0,,
,1270395.0,1395668.0,0.0,54.0,
2737.0,,572186.0,0.0,,0
,0.0,466726.0,,12.0,
,,9923.0,,,
2740.0,9923.0,,0.0,,
2740.0,,546870.0,1.0,1085.0,
2740.0,,,1.0,,1
2740.0,697623.0,,1.0,,
,,,1.0,1079.0,
,,,1.0,1061.0,
,828928.0,1112573.0,1.0,1062.0,
2740.0,,,,,
,,,,1245.0,
2740.0,1563159.0,,0.0,1212.0,
,0.0,70081.0,,1604.0,
2741.0,70081.0,91427.0,1.0,1597.0,
2741.0,91427.0,,1.0,1119.0,
2741.0,192216.0,,1.0,1118.0,
,202139.0,,,,
,,889839.0,1.0,1069.0,1
2741.0,,897150.0,1.0,,
2741.0,897150.0,912153.0,,,1
2741.0,,,1.0,,1
2741.0,,,1.0,,1
2741.0,,1042891.0,,1079.0,
,,,1.0,1087.0,1
2741.0,,1210563.0,,1073.0,
2741.0,,1436071.0,,,1
,1436071.0,1597879.0,,,
,1597879.0,,0.0,1117.0,1
,,13964.0,1.0,694.0,0
,13964.0,141243.0,1.0,,1
,,144652.0,0.0,,
,,183221.0,,369.0,1
,183221.0,,0.0,,1
,0.0,280110.0,,,
2743.0,280110.0,282003.0,1.0,498.0,
,282003.0,,,,1
2743.0,410198.0,,,,1
2743.0,444519.0,,,284.0,1
2743.0,450543.0,,,282.0,
,519205.0,,,,
,610670.0,708626.0,1.0,,
2743.0,708626.0,916889.0,,288.0,1
2743.0,,,,,1
2743.0,934133.0,,,,1
2743.0,1095941.0,,1.0,,
,,,,361.0,1
2743.0,1350428.0,,,,
2744.0,0.0,9923.0,1.0,,0
,,40057.0,1.0,973.0,1
,,151954.0,,,
,151954.0,560736.0,,995.0,
,,,1.0,,
,,704933.0,,,
,,760265.0,,,
2744.0,760265.0,,,,1
,828927.0,,,,1
,,1295550.0,1.0,952.0,1
2744.0,,,,966.0,1
2744.0,1317908.0,,1.0,,1
2744.0,1349032.0,,1.0,,
,,,,,1
2744.0,,,1.0,,
2744.0,,,,,1
,,9923.0,1.0,,0
,,40057.0,1.0,,
