Airline,Flight,AirportFrom,AirportTo,DayOfWeek,Time,Length,Delay
YV,2876,SBA,PHX,1,760.0,89.0,0
OH,6562,LFT,JFK,2,1050.0,145.0,0
WN,3950,SLC,OAK,4,445.0,130.0,1
WN,1241,PDX,BOI,3,930.0,65.0,1
XE,2094,JNU,EWR,5,388.0,94.0,0
MQ,4216,ORD,OKC,7,520.0,135.0,0
DL,1286,ORF,ATL,3,883.0,117.0,1
DL,1143,ATL,STL,4,450.0,100.0,1
MQ,2802,TYR,DFW,5,655.0,50.0,0
WN,1672,LAS,MDW,6,415.0,215.0,1
MQ,4523,BOS,LGA,2,990.0,80.0,0
AA,1694,DFW,FAR,2,840.0,100.0,1
FL,312,CLT,ATL,2,721.0,78.0,1
MQ,4057,SYR,ORD,3,720.0,135.0,0
US,1776,FLL,CLT,3,1005.0,117.0,0
US,1212,PBI,DCA,4,430.0,136.0,0
WN,309,BWI,AUS,5,1150.0,235.0,1
MQ,2908,EVV,DFW,2,675.0,130.0,1
XE,2285,MHT,CLE,1,1037.0,109.0,0
9E,3677,DTW,MBS,5,1195.0,54.0,1
AS,512,SEA,SNA,6,870.0,159.0,0
DL,1739,DCA,ATL,2,1080.0,122.0,1
DL,2922,PHX,DTW,3,430.0,230.0,1
AA,492,BUR,DFW,7,695.0,180.0,0
MQ,2712,DFW,ABI,7,1175.0,50.0,1
WN,2882,HOU,BHM,7,580.0,90.0,1
DL,2291,ATL,TPA,4,450.0,87.0,0
9E,3827,PVD,ALB,1,1095.0,143.0,1
WN,894,BWI,MHT,4,935.0,75.0,1
XE,2979,TWF,MDW,2,1145.0,80.0,0
US,104,LAS,LAX,7,650.0,73.0,0
XE,2598,IAH,MCI,4,1050.0,115.0,0
OO,4664,GFK,IAD,2,890.0,80.0,0
9E,4304,BHM,MEM,5,1030.0,68.0,1
UA,271,IAD,RDU,1,1060.0,71.0,1
MQ,2941,DFW,PNS,5,935.0,100.0,1
XE,259,BWI,DTW,1,990.0,100.0,1
UA,820,SFO,SEA,5,765.0,131.0,0
OO,2179,SRQ,SMF,1,1310.0,108.0,0
OO,6405,LAX,IYK,7,1184.0,52.0,1
EV,5394,ATL,MLI,5,1310.0,122.0,1
MQ,7369,MHK,DFW,7,725.0,90.0,1
DL,2505,MSP,SFO,1,1290.0,253.0,1
AS,6395,LFT,ELP,3,1085.0,194.0,1
DL,412,ATL,BOS,7,1290.0,147.0,1
CO,17,EWR,MIA,4,790.0,365.0,1
FL,778,LAS,ATL,7,810.0,230.0,0
OO,4731,MFR,SLC,1,790.0,104.0,0
B6,6975,LAX,JFK,2,910.0,311.0,1
WN,2515,HSV,MDW,6,705.0,170.0,0
EV,5409,LEX,ATL,6,1003.0,87.0,0
XE,2173,EWR,GSO,7,1200.0,110.0,1
B6,469,HSV,RSW,6,360.0,214.0,0
WN,1264,LAS,DEN,2,560.0,115.0,0
YV,7262,IAD,CLT,5,1020.0,94.0,0
AA,543,PBI,MOT,2,410.0,195.0,0
XE,3311,MSY,HOU,2,1240.0,70.0,1
WN,2230,MCO,BHM,6,500.0,95.0,1
DL,2522,MSP,DEN,1,1320.0,124.0,1
OO,6456,ICT,MCI,4,1216.0,94.0,0
FL,1430,BOS,PHF,3,1175.0,102.0,0
WN,2558,BWI,AUS,4,1060.0,235.0,0
9E,4284,MEM,SEA,2,870.0,64.0,0
OO,6275,RKS,SEA,1,890.0,72.0,1
WN,55,PHX,ELP,1,940.0,65.0,1
DL,2103,ATL,LAS,7,580.0,281.0,1
AS,521,BUR,SEA,5,1130.0,156.0,1
WN,1072,AUS,PHX,2,735.0,155.0,1
WN,1065,BOS,BWI,1,545.0,90.0,0
XE,594,BOS,MDW,4,360.0,175.0,1
OH,6511,MEM,CVG,7,1135.0,92.0,0
DL,1076,ATL,CMH,4,886.0,93.0,0
OH,6670,ORF,CVG,4,1067.0,128.0,1
EV,5145,TUL,ATL,6,653.0,117.0,0
XE,932,FAI,STL,5,620.0,175.0,0
DL,2808,FLL,CVG,6,935.0,158.0,1
WN,132,LAX,OTH,7,1185.0,75.0,1
OO,4440,SRQ,PVD,3,580.0,180.0,0
CO,598,DEN,IAH,2,1140.0,139.0,1
CO,547,ORD,IAH,2,835.0,166.0,1
AA,1283,MIA,ORD,3,1160.0,195.0,1
OO,2804,MKE,LAX,5,1130.0,265.0,0
MQ,3478,LIT,DFW,3,600.0,75.0,0
OO,6977,ACV,SMF,3,1154.0,57.0,0
UA,221,ORD,IAH,1,491.0,164.0,1
WN,941,ISP,BWI,1,745.0,75.0,1
9E,3951,MKE,ASE,1,1008.0,122.0,1
DL,2991,MEM,SLC,3,1120.0,205.0,1
XE,3002,IAH,FAR,5,630.0,108.0,1
OO,6665,COS,MCI,3,1019.0,40.0,1
EV,5062,HSV,ATL,5,330.0,53.0,0
WN,276,BWI,DTW,7,685.0,100.0,1
AA,851,ORD,MSP,1,560.0,90.0,0
AS,65,SEA,KTN,6,420.0,133.0,0
OH,4629,HSV,ATL,6,440.0,73.0,0
UA,593,DEN,SNA,6,1277.0,145.0,0
XE,5893,LFT,AVP,5,883.0,100.0,1
YV,7271,IAD,PIT,4,510.0,58.0,0
OO,6963,DEN,MOT,7,1169.0,102.0,1
MQ,3271,PIA,DFW,3,1030.0,130.0,1
MQ,4316,ORD,RAP,5,735.0,120.0,1
OO,6326,ELP,ORD,4,794.0,177.0,1
WN,6573,SAT,MFR,4,395.0,50.0,1
OO,6433,PHX,LAX,4,1194.0,81.0,0
WN,2227,PHX,SEA,7,900.0,190.0,1
OH,6549,PIT,MSP,7,547.0,158.0,1
WN,1999,BWI,PVD,1,1155.0,70.0,0
F9,361,TPA,DEN,5,526.0,239.0,0
EV,2351,ATL,GPT,7,1291.0,84.0,0
US,1800,CLT,LAX,4,585.0,134.0,0
DL,1964,ATL,SLC,2,1025.0,253.0,1
AS,669,AUS,SEA,4,1095.0,254.0,1
MQ,3384,CHS,DFW,3,460.0,190.0,0
WN,1827,CMH,OAK,1,1260.0,75.0,0
WN,346,LAS,BNA,4,560.0,205.0,1
B6,750,SJU,MCO,5,259.0,182.0,0
AA,118,LAX,JFK,4,435.0,325.0,0
OO,6419,SEA,PDX,6,514.0,48.0,0
HA,10,HNL,LAX,2,480.0,325.0,1
XE,5937,ORD,PIA,5,494.0,49.0,0
OO,6380,SFO,BOI,4,651.0,92.0,0
OO,7803,SLC,FLL,4,1015.0,64.0,0
DL,2154,LAX,ATL,4,375.0,252.0,1
XE,2807,ONT,LAS,4,630.0,60.0,1
MQ,2759,DFW,CRP,1,890.0,80.0,1
AS,29,ORD,SEA,3,1185.0,275.0,0
OO,6437,PDX,SEA,6,814.0,50.0,1
US,625,PHX,OAK,2,875.0,119.0,1
OO,4608,DFW,VLD,1,760.0,168.0,1
MQ,4287,ORD,CMH,5,1095.0,75.0,1
UA,510,SCE,VPS,5,499.0,133.0,1
F9,2695,PHX,FAT,4,889.0,105.0,0
DL,2606,SFO,MSP,3,35.0,216.0,1
MQ,2951,RDD,DFW,3,1050.0,80.0,0
AA,4,LAX,JFK,6,745.0,335.0,0
EV,5052,ATL,OAJ,6,1241.0,85.0,1
XE,5906,ROA,MOT,6,619.0,116.0,0
B6,6545,TPA,EWR,6,1110.0,160.0,0
MQ,4062,XNA,ORD,2,540.0,105.0,1
WN,1685,MCI,STL,3,1080.0,55.0,1
WN,1392,BUR,OAK,7,790.0,70.0,1
MQ,3347,SGF,DFW,4,770.0,85.0,1
DL,1286,ATL,DSM,1,1053.0,64.0,1
WN,985,MCI,OKC,7,670.0,70.0,1
OO,2958,DTW,MKE,1,735.0,75.0,0
EV,5532,ATL,LIT,3,465.0,101.0,0
AA,1296,DFW,ATL,3,565.0,120.0,1
MQ,3884,CLE,ORD,7,360.0,85.0,1
OO,4638,SAN,LAX,5,380.0,49.0,1
US,1434,CLT,BWI,4,585.0,86.0,0
WN,3158,JAX,BWI,5,785.0,110.0,0
MQ,3915,TUL,ORD,6,675.0,115.0,1
CO,3571,EWR,ORD,6,721.0,144.0,0
DL,2056,OAK,SLC,2,785.0,100.0,1
DL,2105,TPA,MSP,2,480.0,207.0,0
DL,2736,PHX,MEM,4,550.0,182.0,0
UA,755,IAH,ATL,3,1165.0,123.0,1
WN,944,ONT,PHX,1,460.0,70.0,1
CO,1434,IAH,MSY,4,930.0,66.0,1
OO,2526,OME,ATL,3,425.0,123.0,0
OH,6283,DTW,CVG,4,935.0,79.0,1
YV,5519,LIH,HNL,6,600.0,29.0,0
US,3599,BOS,LGA,4,840.0,77.0,1
FL,853,ATL,MCO,4,625.0,90.0,0
CO,1492,JAC,CMH,3,1140.0,153.0,1
XE,5928,TYS,IAD,2,360.0,95.0,0
OO,6534,DEN,IDA,3,686.0,100.0,0
FL,869,ATL,MSP,5,1265.0,157.0,0
AA,2412,LAX,DFW,1,410.0,185.0,0
DL,1926,FLL,ATL,3,838.0,120.0,1
AS,6933,ORD,LAN,1,388.0,49.0,1
OO,6663,DEN,EUG,1,713.0,173.0,0
YV,2629,BNA,CLT,5,871.0,75.0,0
OO,6375,ORD,CMX,6,715.0,81.0,0
WN,1433,BOS,CLT,3,375.0,152.0,0
HA,383,GUC,HNL,2,673.0,49.0,1
WN,2280,RDU,FLL,1,650.0,125.0,1
WN,1395,DEN,TUL,7,840.0,90.0,1
DL,2802,MIA,DTW,2,480.0,185.0,0
EV,7093,LGA,IAD,7,365.0,76.0,1
F9,260,DEN,SNA,3,780.0,140.0,0
WN,1157,PHL,RSW,2,600.0,188.0,0
EV,5209,ATL,CAE,3,725.0,58.0,0
XE,2647,MCI,IAH,3,505.0,125.0,0
AA,2069,MIA,MSP,5,1150.0,230.0,0
US,1179,FLL,CLT,7,605.0,119.0,0
DL,453,BDL,ATL,1,767.0,168.0,0
WN,738,LCH,MHT,3,1030.0,95.0,1
WN,51,DEN,RAP,2,870.0,90.0,1
XE,2450,IAH,SAT,5,1385.0,53.0,0
XE,5999,ORD,GSO,4,520.0,104.0,1
9E,3797,DTW,CMH,4,920.0,59.0,1
US,632,BUR,PHX,2,410.0,87.0,1
EV,4947,ATL,CLD,7,905.0,65.0,1
EV,5399,ROA,ATL,2,755.0,95.0,1
9E,3801,CLE,MEM,6,1056.0,134.0,0
B6,693,DCA,SPS,4,800.0,134.0,0
DL,1899,ATL,BNA,1,910.0,67.0,1
US,6295,JAX,CVG,3,500.0,124.0,0
WN,1634,BUF,BWI,2,385.0,90.0,0
OO,7036,RSW,ORD,6,569.0,58.0,0
9E,4347,MSP,LNK,5,1315.0,81.0,1
AS,7799,COD,SLC,1,360.0,89.0,0
UA,620,ORD,GUM,1,961.0,111.0,0
OO,6543,SAN,DEN,4,678.0,135.0,1
MQ,4420,BOS,LGA,5,360.0,80.0,0
EV,7136,IAD,LGA,2,497.0,75.0,0
FL,325,ATL,SFO,7,525.0,342.0,0
DL,1800,JAX,MFE,5,450.0,90.0,1
AA,634,RSW,ORD,2,410.0,190.0,1
CO,4325,SJC,RDU,5,1020.0,120.0,1
MQ,2880,GSP,DFW,1,885.0,170.0,1
B6,204,LGB,JFK,6,556.0,314.0,0
WN,1411,SBA,BUR,2,1000.0,65.0,0
XE,2940,EWR,DTW,4,520.0,137.0,0
AA,2287,TUL,DFW,6,595.0,75.0,0
AA,1787,JFK,TPA,3,1020.0,185.0,1
WN,118,PHX,CVG,7,765.0,285.0,0
OO,6702,LAX,ELP,7,1267.0,111.0,0
WN,667,SBA,BUR,4,1030.0,65.0,1
WN,961,OMA,PHX,7,435.0,180.0,1
AA,1945,ATL,MIA,4,1110.0,130.0,1
9E,3994,LSE,MSP,5,760.0,56.0,1
HA,875,DEN,SEA,7,510.0,183.0,0
MQ,3964,BWI,MOT,6,665.0,130.0,0
WN,694,SMF,SAN,4,415.0,85.0,0
OO,6839,BOI,DEN,6,761.0,110.0,0
B6,1010,JFK,BOS,7,839.0,78.0,0
DL,6570,SLC,MCO,2,605.0,257.0,0
OO,1161,DEN,LIT,5,960.0,115.0,1
WN,668,HOU,MSY,4,1205.0,60.0,1
CO,147,ORD,IAH,7,550.0,165.0,1
DL,3031,LAX,SAN,1,870.0,45.0,0
AS,312,SEA,SFO,3,735.0,130.0,1
CO,269,SFO,IAH,2,15.0,206.0,1
MQ,2925,PWM,ABY,7,525.0,90.0,0
AA,7027,OKC,DFW,1,835.0,60.0,0
AA,443,LGA,MIA,6,1100.0,205.0,1
DL,1661,ATL,PBI,1,567.0,121.0,0
EV,5405,ATL,DSM,3,815.0,139.0,1
WN,2426,DCA,BNA,5,595.0,95.0,0
UA,857,LAX,SFO,4,536.0,97.0,0
OH,6338,GSO,ATL,1,315.0,93.0,0
XE,2721,PHX,IAH,3,1115.0,144.0,1
YV,4869,CLT,CVG,6,1073.0,91.0,0
UA,1727,BWI,IAH,1,330.0,218.0,1
MQ,3346,SDF,ABY,6,725.0,150.0,1
FL,192,ATL,DCA,4,998.0,101.0,1
XE,429,MHT,KTN,7,744.0,85.0,0
AA,1383,MSP,DFW,5,525.0,155.0,0
B6,1289,BOS,RIC,1,1195.0,100.0,1
YV,2870,YUM,PHX,5,770.0,54.0,0
OO,6548,ORD,JNU,7,578.0,176.0,1
MQ,3665,PIT,MIA,7,390.0,180.0,1
OO,4685,RAP,MSP,4,600.0,90.0,1
WN,869,DEN,LAX,4,590.0,155.0,0
9E,4099,DAY,DTW,1,660.0,79.0,1
AA,1669,RDU,SNA,3,525.0,195.0,1
OO,220,DEN,MSN,7,940.0,127.0,1
9E,4347,RIC,LNK,3,1315.0,81.0,0
B6,1222,RDU,BOS,3,535.0,100.0,0
OO,4877,MSP,BOI,3,1295.0,189.0,0
US,1564,FLL,PHL,4,985.0,162.0,0
OO,6288,BET,LAX,1,753.0,71.0,1
MQ,4037,ORD,PIT,1,460.0,85.0,0
YV,1027,OGG,HNL,2,890.0,32.0,0
WN,1979,SAN,SJC,5,530.0,80.0,0
XE,2547,FLO,CLE,6,585.0,113.0,1
MQ,2710,XNA,DFW,2,420.0,75.0,0
MQ,3983,ELP,ORD,7,625.0,80.0,0
CO,1767,IAH,SEA,5,580.0,284.0,0
WN,1894,ONT,DEN,3,915.0,130.0,1
AA,1165,DFW,PSP,3,1130.0,190.0,1
MQ,3675,CMH,MIA,3,1100.0,170.0,0
MQ,3370,RDU,YUM,7,510.0,80.0,0
HA,314,LIH,HNL,5,1116.0,30.0,1
WN,380,SCE,DEN,3,370.0,155.0,0
AS,6524,SFO,PDX,4,1011.0,100.0,0
HA,534,DEN,DSM,7,788.0,99.0,0
US,784,MIA,CLT,5,1090.0,125.0,0
XE,2002,LFT,IAH,7,670.0,74.0,1
WN,569,MDW,MCI,3,755.0,90.0,1
DL,1634,JFK,ATL,6,690.0,158.0,0
OO,6847,SFO,SBA,3,1140.0,76.0,0
9E,334,HNL,DFW,6,915.0,37.0,1
OO,6370,ONT,SFO,1,1140.0,85.0,1
WN,388,PHX,SAN,2,530.0,70.0,1
WN,1550,CLT,SCC,3,1360.0,54.0,1
AA,1509,DFW,AUS,7,1086.0,60.0,0
AA,1297,DFW,MIA,4,345.0,160.0,1
AA,654,DFW,LAX,1,605.0,205.0,0
WN,3065,ECP,BNA,3,580.0,90.0,1
WN,41,MMH,PHL,4,1080.0,185.0,1
OO,6735,MSO,DEN,4,792.0,112.0,0
OO,6250,PDX,RDM,3,790.0,38.0,0
MQ,4212,ORD,BUF,3,720.0,95.0,1
OO,6491,HPN,ORD,1,510.0,156.0,0
WN,494,PHX,SMF,7,940.0,120.0,0
AS,317,PSP,BLI,2,1050.0,91.0,1
CO,4024,LAN,DTW,5,920.0,56.0,1
FL,959,BWI,FLL,5,1006.0,158.0,0
WN,255,ONT,MCI,1,390.0,135.0,1
YV,5324,FAT,PHX,6,723.0,96.0,1
WN,265,DAL,ABQ,5,590.0,110.0,1
OO,4678,BUR,SLC,4,790.0,110.0,0
DL,1453,MSP,SEA,1,585.0,223.0,1
EV,5188,ATL,CRW,6,1155.0,145.0,1
DL,2883,DFW,HOU,1,1080.0,70.0,0
DL,1363,ATL,MSY,1,1225.0,99.0,0
WN,3658,ORF,MCO,3,1125.0,125.0,1
MQ,3606,ATL,MIA,2,590.0,130.0,0
WN,1642,SAN,SJC,1,1020.0,80.0,0
MQ,4400,RDU,DCA,6,900.0,59.0,0
AA,568,ORD,FLL,7,440.0,170.0,1
DL,1260,GEG,SLC,5,384.0,110.0,0
WN,2882,BHM,JAX,4,695.0,70.0,1
EV,771,ATL,BTR,7,933.0,96.0,1
OO,3778,ORD,LNK,1,1205.0,93.0,1
AS,152,DFW,OTZ,7,804.0,46.0,0
OH,6764,CLT,JFK,1,700.0,138.0,0
AA,1436,IAH,DFW,4,550.0,75.0,0
DL,2858,ATL,MEM,1,870.0,85.0,0
F9,483,SHV,OTH,3,875.0,225.0,0
OO,4463,DEN,SLC,2,1040.0,96.0,0
US,1723,CLT,FLL,5,1100.0,122.0,1
EV,5267,CAK,MFE,3,420.0,129.0,0
US,868,DCA,PHL,5,1030.0,129.0,0
XE,2807,EWR,RDU,7,1275.0,104.0,0
DL,1505,DTW,SPS,1,730.0,160.0,1
WN,1118,MHT,BWI,3,675.0,95.0,1
US,1525,CLT,DEN,6,715.0,234.0,1
EV,5204,TLH,ATL,1,902.0,70.0,1
OO,1435,RKS,SEA,4,700.0,71.0,0
AA,1555,MIA,SJU,7,1180.0,145.0,1
9E,4327,FNT,MSP,1,410.0,105.0,1
FL,1700,PBI,HPN,3,767.0,163.0,1
B6,32,JFK,FCA,5,805.0,77.0,0
DL,1301,IND,ATL,4,360.0,105.0,0
DL,1829,DTW,MIA,3,515.0,195.0,1
MQ,4338,DTW,ORD,1,1110.0,90.0,0
DL,2599,MSP,PHX,5,420.0,212.0,0
AA,482,DFW,IND,1,670.0,125.0,0
UA,2953,DEN,ONT,1,1144.0,144.0,1
WN,3753,MCI,ABQ,2,690.0,135.0,0
DL,1980,GEG,SLC,7,370.0,110.0,1
OO,6649,RKS,DEN,7,927.0,70.0,1
UA,885,LAS,SFO,5,437.0,106.0,0
OO,6735,MSO,DEN,4,792.0,112.0,0
MQ,4588,LGA,MSP,5,865.0,180.0,1
UA,962,CMH,MCI,3,938.0,202.0,1
FL,5494,ATL,LAS,4,1188.0,285.0,1
OO,6906,DEN,BOI,2,720.0,128.0,1
CO,516,DCA,IAH,4,920.0,215.0,1
DL,2102,EGE,ATL,1,760.0,182.0,0
WN,2016,SAT,SPS,5,790.0,145.0,1
US,1634,TPA,CLT,2,720.0,100.0,1
XE,2518,EWR,MHT,1,805.0,199.0,0
OO,6715,DEN,MSO,2,1304.0,135.0,0
XE,3221,PHX,ONT,4,810.0,70.0,1
YV,2904,PSG,ILM,2,679.0,54.0,1
WN,1165,PHX,LIT,7,965.0,160.0,1
WN,1922,OMA,PHX,7,985.0,175.0,1
OO,4746,MSP,MSN,2,445.0,59.0,0
9E,4116,DTW,BUF,6,935.0,78.0,1
EV,4998,XNA,ATL,4,360.0,119.0,0
AA,524,SAT,DFW,4,745.0,70.0,0
UA,752,DEN,BWI,7,508.0,201.0,0
US,2032,DCA,BOS,7,750.0,84.0,0
HA,68,LAX,ORD,3,365.0,243.0,0
HA,460,SFO,BQK,2,960.0,100.0,0
US,2038,DCA,BOS,3,930.0,88.0,0
DL,1777,ATL,CLL,5,1170.0,145.0,1
DL,1003,MSP,MCO,3,980.0,191.0,0
EV,7130,CVG,ORD,7,1054.0,86.0,1
AA,532,DFW,RDU,1,370.0,145.0,0
WN,4344,MDW,DEN,3,685.0,160.0,0
DL,1624,ATL,BWI,2,1065.0,116.0,0
US,1773,PHL,LAS,7,1085.0,338.0,0
F9,294,DEN,STL,2,640.0,121.0,0
B6,1416,SCE,LGB,2,570.0,82.0,1
HA,561,DEN,OAK,1,733.0,168.0,0
OO,6455,YUM,MIA,1,727.0,80.0,0
EV,7104,ORD,SYR,7,998.0,102.0,1
WN,1308,BWI,MSY,5,620.0,180.0,1
AA,775,MIA,STT,3,745.0,150.0,0
UA,370,DFW,IAD,3,713.0,182.0,0
XE,2565,CLT,IAH,1,1086.0,179.0,0
WN,413,SEA,SJC,4,520.0,130.0,0
WN,885,PHX,BQK,3,905.0,70.0,0
FL,1072,CAK,TPA,5,511.0,159.0,0
OO,4699,MSP,SBA,4,690.0,96.0,0
AA,538,BUR,ABY,6,410.0,185.0,0
AA,1448,ORD,DCA,7,640.0,105.0,1
EV,7130,ROA,IAD,6,1212.0,59.0,0
OO,4812,SLC,ADQ,6,670.0,85.0,1
WN,203,TUS,ABQ,2,1000.0,60.0,0
WN,648,PHX,SEA,3,925.0,190.0,1
DL,1136,SLC,ATL,1,510.0,226.0,0
DL,2839,DCA,ATL,6,419.0,135.0,0
WN,157,BNA,TPA,4,1105.0,105.0,0
XE,2485,ORF,IAH,7,360.0,209.0,1
XE,7278,EWR,MSP,4,545.0,204.0,0
US,1439,CLT,LAX,7,1090.0,329.0,1
EV,5261,BNA,MEM,6,450.0,70.0,0
YV,7283,LFT,DAY,2,786.0,70.0,0
US,1615,CLT,MCI,4,695.0,158.0,0
DL,2906,MEM,DTW,2,826.0,118.0,1
OO,6244,SFO,MFR,2,1364.0,74.0,1
AA,808,DFW,PVD,3,725.0,65.0,0
WN,680,SAN,SJC,3,710.0,80.0,1
MQ,2716,DFW,EVV,6,895.0,110.0,1
OO,3048,ORD,MKE,3,865.0,91.0,1
WN,3042,MSY,BNA,6,570.0,85.0,0
DL,1278,ATL,SHV,3,730.0,115.0,0
OH,6560,ORD,JFK,7,360.0,142.0,0
OH,5997,MGM,ORD,6,351.0,64.0,0
FL,1626,MCO,BOI,3,1063.0,141.0,0
US,720,MHT,CLT,7,890.0,123.0,1
9E,3739,IDA,MSP,7,720.0,99.0,0
UA,1634,PHX,EWR,7,1045.0,271.0,0
AS,6267,SFO,FAT,5,1072.0,62.0,0
OO,4449,LAX,SFO,4,360.0,84.0,0
OO,4469,MSO,VLD,5,535.0,82.0,1
WN,684,PVD,PHX,2,770.0,365.0,0
AA,1826,PSP,DFW,3,885.0,170.0,0
EV,5482,CRW,ATL,3,1003.0,92.0,0
XE,3843,SMF,BUR,5,485.0,70.0,0
WN,986,FLL,DCA,6,420.0,145.0,0
OO,6260,ORD,SPI,5,715.0,51.0,0
EV,5474,ATL,EVV,7,895.0,84.0,0
DL,6883,RSW,ALB,4,959.0,171.0,0
FL,3875,FNT,ATL,2,1095.0,125.0,1
WN,2280,RDU,FLL,3,650.0,125.0,1
OO,4655,MSP,RST,5,1140.0,42.0,1
MQ,4456,RNO,BOS,6,685.0,65.0,0
OO,2549,MEM,SEA,7,510.0,295.0,0
EV,5549,ATL,AVL,5,1005.0,55.0,0
XE,2488,IAH,CLT,4,977.0,138.0,0
DL,1829,GRR,ALB,7,400.0,70.0,0
OO,7802,TWF,SLC,6,736.0,63.0,0
FL,495,BWI,CLT,3,515.0,85.0,0
DL,2037,BWI,DTW,5,765.0,95.0,1
B6,1240,CLT,BOS,3,420.0,123.0,0
CO,397,IAH,LAS,5,1065.0,205.0,1
WN,511,LAX,MDW,2,595.0,235.0,1
CO,440,SLC,IAH,4,450.0,186.0,0
9E,2573,JFK,BTV,7,540.0,109.0,1
DL,1665,MSP,SLC,7,540.0,183.0,1
WN,3396,CLT,PSC,5,985.0,86.0,0
US,1430,CLT,ROC,3,1194.0,101.0,0
EV,5317,ATL,BHM,1,810.0,54.0,1
EV,5005,LAS,MEM,1,990.0,93.0,0
DL,1075,RDU,ATL,5,660.0,86.0,0
F9,652,DEN,MDW,1,1140.0,137.0,1
FL,1206,RIC,MCO,5,420.0,126.0,0
AA,2583,DFW,DEN,5,930.0,125.0,0
US,1630,CLT,LGA,3,1095.0,115.0,1
WN,3496,LIT,PHX,1,420.0,195.0,1
AA,119,EWR,LAX,3,1090.0,380.0,0
9E,3742,ORF,JFK,3,820.0,105.0,1
WN,265,GEG,LAS,5,920.0,140.0,1
XE,3043,CMH,EWR,2,660.0,99.0,1
EV,5237,HPN,MFE,2,360.0,153.0,0
YV,1017,FWA,LIH,4,1040.0,37.0,0
AA,1832,ROW,ORD,2,800.0,245.0,0
EV,5207,CHA,ATL,6,400.0,52.0,0
CO,689,DTW,IAH,7,360.0,193.0,1
UA,944,LAX,ORD,7,415.0,245.0,0
WN,1587,BWI,MDW,2,930.0,125.0,0
WN,579,LAX,OAK,5,385.0,80.0,0
EV,5229,MEM,SGF,6,1165.0,72.0,1
WN,218,PDX,SEA,4,1215.0,165.0,0
FL,38,ATL,MDW,2,791.0,111.0,0
AS,7775,SLC,SGU,6,1305.0,80.0,1
CO,51,EWR,CLE,2,965.0,105.0,1
OO,6256,ORD,FWA,5,800.0,51.0,0
US,1069,PHL,RSW,1,1080.0,181.0,0
B6,177,JFK,BUR,5,1110.0,380.0,1
AA,851,TUL,ORD,4,390.0,120.0,1
UA,784,DEN,MCI,4,1054.0,103.0,0
OH,6480,ORD,EGE,4,1200.0,70.0,1
OO,2579,JFK,MIA,3,750.0,205.0,1
AA,545,DFW,IAH,2,1085.0,65.0,0
AA,2303,ORD,DFW,5,420.0,155.0,1
YV,7216,ALB,IAD,2,601.0,94.0,0
DL,1846,MSP,PDX,3,700.0,222.0,0
EV,7327,ATL,ECP,6,790.0,62.0,0
OO,6633,DEN,TUS,7,1293.0,114.0,1
DL,6695,ATL,DEN,7,660.0,207.0,0
WN,158,SLC,SAN,1,975.0,230.0,1
AA,1361,DFW,COS,6,570.0,115.0,0
B6,738,RST,JFK,1,675.0,229.0,1
UA,471,DEN,SAN,1,495.0,148.0,0
OO,6958,CWA,ORD,4,802.0,68.0,0
XE,3091,PHL,CLE,6,400.0,87.0,0
DL,2678,MCO,DCA,2,1195.0,128.0,1
OO,684,AUS,ATL,4,340.0,134.0,0
WN,109,DEN,SEA,3,515.0,185.0,0
WN,1311,PHX,SLC,4,1105.0,95.0,1
FL,759,HSV,MCO,7,715.0,111.0,0
OO,6566,SLC,DEN,3,1176.0,141.0,0
CO,3815,MOB,MKE,5,520.0,108.0,0
UA,220,ORD,PDX,6,725.0,279.0,0
YV,6513,CLT,EWR,4,725.0,113.0,0
WN,3154,GFK,MCO,3,960.0,160.0,1
DL,2036,DTW,BWI,2,445.0,106.0,0
WN,45,DEN,RDU,5,975.0,195.0,1
DL,2805,LAX,MSY,3,717.0,215.0,1
9E,4161,IND,MEM,2,485.0,99.0,0
US,1439,CLT,LAX,7,1090.0,329.0,1
MQ,4448,DCA,JFK,4,360.0,70.0,0
EV,5460,MOB,ATL,3,360.0,77.0,0
US,343,IAH,PHX,4,485.0,186.0,0
WN,2461,DEN,AMA,1,675.0,70.0,0
OO,7756,CDC,SLC,1,1087.0,68.0,0
WN,410,SBP,CMH,2,530.0,80.0,1
XE,2964,JAC,DFW,2,680.0,71.0,1
EV,5542,ILM,MFE,4,990.0,94.0,0
XE,2119,CLE,MCI,5,525.0,130.0,0
WN,1212,PIA,PHX,4,920.0,75.0,0
XE,2290,LAX,LAS,7,1130.0,60.0,1
CO,570,IAH,SFO,1,1060.0,260.0,1
AA,1647,DCA,DFW,5,440.0,215.0,0
F9,421,FLO,DEN,1,966.0,204.0,0
UA,2228,CYS,ONT,1,1294.0,145.0,0
OO,6551,ORD,CMX,6,1280.0,81.0,0
UA,47,LAX,OGG,5,910.0,341.0,0
OO,4500,SAN,MIA,1,885.0,49.0,1
AA,1461,MCO,DFW,6,415.0,185.0,1
B6,53,ROC,JFK,7,707.0,73.0,0
OO,6477,LAX,SMF,4,766.0,83.0,0
MQ,858,PHX,DEN,5,938.0,107.0,0
MQ,4437,LGA,CMH,3,480.0,120.0,0
DL,4969,GRR,DTW,7,930.0,56.0,1
DL,2362,LAX,JFK,3,960.0,318.0,0
FL,1581,BKG,ATL,4,704.0,94.0,0
