Airline,Flight,AirportFrom,AirportTo,DayOfWeek,Time,Length,Delay
OH,6268,,,5,926.0,79.0,
B6,325,BDL,FLL,3,440.0,197.0,
,,OAK,ABQ,,885.0,130.0,1
DL,1653,MSP,,,415.0,,
AA,,DFW,ORD,5,565.0,135.0,0
US,152,PHX,STL,,1185.0,,
,,,IAH,,,106.0,1
MQ,3778,ORD,DCA,5,550.0,,1
,7120,LGA,IAD,5,1001.0,84.0,1
XE,2726,ATL,EWR,3,480.0,,0
WN,850,MSY,LAS,3,1065.0,240.0,1
DL,,ATL,GRR,1,575.0,,
,,MSP,CVG,4,535.0,119.0,0
FL,227,LAS,,,430.0,208.0,0
,150,ATL,,6,595.0,110.0,0
EV,5312,ATL,,3,535.0,61.0,0
,1907,,,1,1312.0,101.0,
WN,,OAK,SAN,4,565.0,85.0,1
,,DCA,DTW,,1035.0,103.0,0
,6731,,,5,512.0,,1
XE,2035,IAH,PIT,4,440.0,161.0,
AA,874,,ORD,,725.0,,0
,,TUL,,,,112.0,0
,4277,,JFK,3,,120.0,1
OO,6481,LAX,SAN,2,,48.0,
WN,420,DEN,PDX,,1175.0,180.0,0
FL,,ATL,,,998.0,101.0,1
,6485,,BOS,1,,,0
XE,,XNA,IAH,4,,105.0,0
,,OMA,,5,355.0,120.0,
DL,1819,DTW,LAX,1,1195.0,,
UA,,LGA,ORD,,1143.0,165.0,1
US,,CMH,PHX,1,465.0,,0
,192,DAY,DEN,7,,189.0,0
9E,3999,,OKC,3,834.0,146.0,0
,,DEN,BOS,5,,225.0,
AA,,SEA,,4,435.0,,0
XE,3148,,,3,535.0,62.0,0
WN,1082,OAK,SAN,,,85.0,1
,,CLT,,,,88.0,0
OO,,MSP,XNA,7,920.0,,
OO,,,CVG,7,805.0,76.0,1
YV,,CHS,,,422.0,,
XE,2038,EWR,,5,,154.0,
MQ,3030,MRY,,7,1025.0,65.0,1
XE,2158,CMH,EWR,3,530.0,90.0,0
,406,SAN,BOS,1,845.0,309.0,1
,2539,,MCO,,,160.0,1
US,1484,,DCA,3,710.0,123.0,
US,,MCI,PHX,3,360.0,174.0,0
XE,2317,,,,,141.0,0
DL,,RSW,,,970.0,108.0,1
DL,2314,ATL,BDL,3,,150.0,
,1148,ATL,SAV,1,1140.0,65.0,0
B6,985,,FLL,,1090.0,193.0,1
OH,6299,DTW,,4,1295.0,135.0,
YV,,,DRO,,1080.0,106.0,
DL,2678,MCO,DCA,6,,,1
AA,828,,ORD,6,450.0,255.0,0
DL,1746,PHX,ATL,3,840.0,,
YV,7264,,,,1205.0,127.0,
DL,2568,SEA,,,370.0,,1
AS,,,,4,1150.0,,
,,DFW,OGG,2,,510.0,0
AS,,DEN,SEA,2,,175.0,1
CO,1877,PHL,,1,910.0,,0
WN,,,LAS,1,,65.0,
EV,,OKC,,4,405.0,130.0,1
HA,8,HNL,LAS,7,,,0
OO,6846,SFO,SBA,5,,,1
YV,2839,PHX,FLG,3,,65.0,0
CO,1010,,EWR,7,1070.0,210.0,0
,964,MDW,BUF,3,840.0,,1
,3975,,,3,660.0,,0
,869,DEN,SFO,3,494.0,176.0,0
,6307,DEN,SLC,5,,96.0,1
EV,4962,ATL,ILM,,725.0,76.0,0
OH,6632,DCA,LEX,1,959.0,,0
AA,1391,,DFW,1,,,
,2139,,,3,1080.0,,0
WN,1158,,SNA,4,1025.0,,
,,IAH,,1,,75.0,
9E,3936,,DTW,6,430.0,,1
,132,ANC,PDX,3,55.0,215.0,
UA,920,IAH,,7,500.0,,0
OO,,PSP,,3,377.0,47.0,0
,2941,,SAT,3,,,
,,ATL,MIA,,,110.0,1
CO,1408,CLT,,2,,135.0,1
9E,4388,,MSN,,540.0,,
DL,2288,ATL,BOS,5,750.0,,0
UA,725,ORD,PHX,,550.0,,0
,1395,DAL,STL,,1100.0,,1
,3584,,,3,420.0,95.0,1
FL,,,FLL,,865.0,110.0,0
,1163,,LAS,3,,70.0,1
MQ,3492,LIT,DFW,3,935.0,75.0,1
OO,,SLC,DFW,2,,,
,,PHX,OAK,,1080.0,119.0,1
WN,429,DEN,MDW,3,,,0
YV,2609,ORF,CLT,2,665.0,88.0,0
WN,838,LAS,MDW,4,,220.0,
WN,,BHM,STL,,685.0,80.0,
,5129,BOS,DCA,,455.0,108.0,
,900,PHX,IND,,45.0,,0
DL,2343,EWR,,,630.0,145.0,0
FL,,ATL,ROC,,1325.0,128.0,0
B6,907,JFK,ORD,,535.0,164.0,0
9E,,CVG,,,1230.0,60.0,0
,2171,SLC,PHX,1,,97.0,1
OH,6462,MEM,PHL,3,565.0,141.0,1
,,,CVG,2,740.0,124.0,0
,6315,LAX,PDX,4,454.0,141.0,1
DL,,JAX,,3,390.0,89.0,
B6,110,,,,,163.0,0
WN,1748,,,4,,,1
UA,,,IAD,,529.0,113.0,0
,6395,ORD,BOI,3,1200.0,223.0,0
YV,,PHX,SBP,,1258.0,,
FL,103,ATL,DFW,1,535.0,142.0,0
B6,601,PWM,,5,360.0,,0
OO,4810,,,,,,0
WN,2635,BWI,,2,955.0,165.0,1
B6,937,,LGB,,,267.0,0
,3771,,MDW,2,,135.0,0
,78,MCO,,,840.0,165.0,
EV,7073,,IAD,7,,,0
AA,2324,,ORD,1,445.0,,
,4172,RDU,,,555.0,130.0,0
,5516,,VPS,3,565.0,,0
CO,,,RDU,7,1221.0,156.0,0
US,2134,LGA,,7,960.0,74.0,0
AS,490,,,,647.0,157.0,0
CO,414,DFW,IAH,,575.0,,
AS,498,,SAN,4,,,0
,3622,ORF,MIA,2,985.0,155.0,1
AA,2455,ORD,PHX,,450.0,240.0,1
EV,5175,MOB,,5,940.0,,0
FL,785,,,7,1085.0,74.0,1
CO,35,,,2,925.0,,
,4371,DTW,TVC,3,930.0,72.0,1
,,SAN,OAK,,675.0,,1
,,,,,1130.0,115.0,0
,6520,,ORD,,943.0,72.0,
MQ,4428,BOS,LGA,3,,80.0,0
US,29,,ATL,6,560.0,79.0,0
WN,,MDW,,1,705.0,,1
OO,,GEG,DEN,4,691.0,134.0,1
,6649,RKS,DEN,,,70.0,0
,,SAV,,6,500.0,160.0,0
WN,1356,PIT,MDW,3,,,1
DL,2858,ATL,MEM,6,,85.0,
DL,1187,DTW,,4,450.0,142.0,0
WN,,MSY,,4,,90.0,1
,,,DCA,7,520.0,299.0,1
,2640,SRQ,,2,710.0,111.0,
,,,EGE,5,1085.0,130.0,0
,6638,DTW,,,1300.0,80.0,
,3798,DTW,ABE,3,630.0,,1
,1227,BOS,,5,1210.0,,0
DL,1704,FLL,DTW,2,1069.0,,
B6,524,,,6,,148.0,
WN,,,STL,7,925.0,120.0,0
MQ,3786,IAH,ORD,6,925.0,155.0,1
WN,526,,OAK,1,955.0,70.0,0
DL,1787,MSP,SAN,2,,241.0,
EV,5583,CHA,ATL,3,,,0
,413,LAX,,1,,230.0,0
OO,6551,CLE,ORD,,1126.0,89.0,0
AS,160,ANC,ADK,4,845.0,187.0,0
AA,1447,ORD,MSY,6,855.0,150.0,1
YV,2617,MEM,,1,455.0,102.0,
AA,276,LAX,,,1340.0,280.0,
,1599,,DFW,,430.0,,0
CO,1548,IAH,FLL,5,805.0,144.0,0
,8,,LAS,3,1375.0,,1
MQ,3376,DFW,MSN,3,1095.0,,0
EV,,,CLT,,,,
WN,31,HOU,,1,930.0,60.0,0
US,2034,,BOS,5,810.0,,
AA,1349,OKC,,3,1100.0,,0
OO,6821,,SFO,2,,69.0,
AA,,MSY,ORD,7,1055.0,,1
US,,LAS,,,1385.0,238.0,1
YV,2730,FAT,PHX,4,510.0,,0
OO,6639,DEN,BZN,6,865.0,106.0,1
,2824,,VPS,3,1200.0,,
OO,6327,,LAX,2,,,
,2958,CLT,DTW,1,,119.0,
,,CVG,FLL,6,555.0,156.0,
,1797,ATL,SJC,4,1161.0,332.0,1
,1650,ATL,BUF,5,535.0,134.0,
,150,,,5,830.0,245.0,
,,GSP,ATL,,,60.0,0
,89,ORD,LAX,,548.0,,1
WN,1976,DTW,BWI,,715.0,90.0,
AA,1719,STL,LAX,2,,,0
OH,6599,BUF,JFK,,575.0,,
,2821,PHX,TUS,4,596.0,,
UA,,ORD,,4,920.0,281.0,1
WN,3421,CMH,MDW,4,,70.0,
HA,168,HNL,KOA,4,625.0,43.0,0
,865,,DFW,,655.0,,0
WN,336,,BOS,4,,85.0,1
WN,237,BWI,FLL,1,1140.0,160.0,0
MQ,3515,DFW,,7,840.0,65.0,0
EV,,ATL,BHM,3,690.0,,1
DL,,ATL,CHS,2,,79.0,0
,1384,LGA,,2,810.0,65.0,0
,,ACV,,3,490.0,,
DL,2092,TPA,,,1082.0,157.0,1
MQ,3312,,DFW,2,575.0,45.0,
WN,525,AUS,DAL,,900.0,55.0,
,,TPA,ATL,5,676.0,93.0,1
,3007,,IAH,7,710.0,209.0,0
,2388,,RSW,6,590.0,,
DL,,ATL,BDL,6,,142.0,1
UA,449,BWI,,,468.0,132.0,0
WN,754,LAS,MSY,1,1095.0,195.0,1
,2541,IND,DFW,5,680.0,150.0,1
,,TYS,ORD,3,920.0,106.0,0
UA,473,,,4,1208.0,269.0,0
,610,JAX,,,385.0,129.0,1
EV,5262,BHM,,,480.0,81.0,0
FL,181,ATL,RSW,4,1051.0,,
WN,,,HOU,3,945.0,75.0,1
,,CMH,MIA,3,425.0,,1
XE,,,CLE,,360.0,,0
OO,7054,DEN,SLC,1,1289.0,,1
US,396,DFW,LAS,,,176.0,1
WN,1436,SNA,SFO,,1145.0,,
XE,2058,MCI,,1,,158.0,1
US,,CLT,MIA,4,600.0,131.0,
,654,CMH,PHX,6,465.0,274.0,0
CO,1027,IAH,,6,750.0,,0
,2422,,,7,1085.0,,0
DL,1684,,ATL,,1365.0,,
DL,150,,IAD,,590.0,118.0,0
,1297,,,4,,155.0,1
CO,,,IAH,4,400.0,190.0,
,406,,,,1085.0,,1
US,1663,PVD,CLT,4,,134.0,
,1684,BNA,LGA,3,,,0
DL,1439,DCA,ATL,,,122.0,
OH,,,MEM,4,960.0,,1
EV,5198,ATL,MEM,6,960.0,85.0,0
US,1267,BOS,,,330.0,84.0,0
WN,151,SAN,PHX,,,,
WN,,SMF,,,,80.0,1
,3761,ITH,DTW,4,735.0,,1
YV,7240,RDU,,6,,,0
XE,2415,ROC,EWR,4,,99.0,1
,454,ORD,SEA,1,950.0,275.0,
,,MCO,ATL,7,,,
XE,2229,,IAH,,480.0,72.0,0
UA,,DEN,SMF,2,695.0,,
B6,,BOS,PBI,,1245.0,191.0,1
EV,5331,MEM,,,,114.0,1
OH,,,DTW,5,,,
US,1697,CLT,,,985.0,,1
FL,678,,MKE,4,1182.0,,0
OO,,LAX,,,,50.0,1
US,1183,BOS,,,690.0,94.0,
WN,773,HOU,SAT,3,,55.0,0
,,SLC,,4,587.0,,0
,,DCA,MIA,4,475.0,,0
,1406,DFW,,6,,95.0,
AA,,RSW,ORD,6,,,
DL,1413,,CVG,3,622.0,,1
WN,1694,AUS,ELP,6,470.0,100.0,
OH,,,MEM,7,1040.0,160.0,1
AA,,EWR,DFW,6,,245.0,0
US,20,PHX,HNL,,,403.0,1
MQ,4041,,BMI,2,,50.0,0
OO,4859,,MSP,2,1100.0,104.0,0
DL,2654,,BDL,,840.0,,1
EV,7104,,,5,534.0,111.0,
OO,4683,EUG,SLC,7,,110.0,1
AS,,,SEA,,,160.0,0
AA,271,MIA,LAX,3,640.0,,1
9E,3824,,,4,1165.0,,0
AA,712,,LGA,3,605.0,195.0,1
UA,,BOS,ORD,6,,169.0,0
OO,4865,BZN,SLC,4,460.0,85.0,
DL,1107,SLC,RNO,2,1190.0,90.0,1
AA,2,,JFK,2,560.0,332.0,0
,43,DEN,,,696.0,458.0,0
WN,2529,PHX,MKE,2,,205.0,
US,251,PHL,,5,,,0
EV,5121,ATL,OMA,5,1290.0,140.0,1
FL,828,MKE,SRQ,2,943.0,160.0,
,630,PHX,SJC,7,1195.0,120.0,
WN,,CLE,,,720.0,75.0,
WN,,BOI,OAK,4,1135.0,105.0,1
DL,1083,RDU,ATL,5,,95.0,0
OH,6424,DFW,MEM,,,93.0,0
,2731,CVG,,1,360.0,165.0,0
XE,2408,EWR,CMH,5,515.0,118.0,1
HA,,,,3,740.0,38.0,0
,,DCA,BOS,,1135.0,98.0,
B6,,,,,990.0,216.0,0
,4471,,SLC,3,690.0,114.0,1
,,,DFW,5,816.0,102.0,1
,2319,EWR,MHT,7,1015.0,,0
MQ,3024,,RNO,2,750.0,90.0,1
OO,6546,PDX,MFR,,430.0,61.0,1
,3089,TPA,HOU,,,150.0,
WN,1133,,,5,,70.0,0
XE,,CLE,RIC,,,,0
,400,LAX,DEN,2,545.0,140.0,0
UA,33,,,6,350.0,,0
WN,1252,SAT,DEN,1,,145.0,
UA,837,DFW,SFO,1,370.0,244.0,
WN,,RDU,,,485.0,115.0,0
OO,4614,,SLC,,630.0,100.0,1
,3829,DTW,,5,940.0,102.0,0
,2251,IND,EWR,3,370.0,114.0,0
YV,2733,PHX,PSP,,950.0,66.0,1
FL,695,SRQ,,3,1061.0,98.0,1
EV,,FAY,ATL,4,360.0,91.0,0
DL,2334,SFO,SLC,4,777.0,113.0,1
,1587,,,,1030.0,240.0,1
,475,SJU,EWR,5,405.0,255.0,1
,154,IND,,6,420.0,100.0,
CO,266,,,,120.0,200.0,
WN,897,,,,445.0,,0
US,1634,MCO,,6,,,
US,873,CLT,,5,779.0,51.0,0
,1452,MYR,CLT,5,,,
,1710,PHX,STL,,1090.0,175.0,
,,ATL,MEM,,1318.0,,0
UA,,SFO,,4,724.0,93.0,
WN,1959,,,6,505.0,75.0,
XE,,,,,540.0,,1
WN,147,DEN,SFO,7,1300.0,175.0,1
UA,844,SFO,LAX,5,892.0,93.0,1
MQ,2974,ABI,DFW,3,500.0,55.0,
9E,4399,,GRR,5,805.0,,0
OO,6668,,DEN,3,501.0,,0
9E,4120,PHF,ATL,7,,,0
FL,676,,MKE,,,,0
,6563,,MBS,,1076.0,60.0,1
DL,2427,ATL,FLL,1,,112.0,0
,485,MKE,PHX,,505.0,225.0,1
MQ,2706,GRR,DFW,3,,170.0,
XE,,,TUL,5,,116.0,0
OO,7004,EUG,,,360.0,,0
DL,2193,,DTW,3,,,
XE,2699,EWR,BWI,5,,62.0,0
,4831,,SAN,3,,,0
CO,566,SEA,IAH,1,1075.0,,1
YV,2649,LAX,LAS,5,515.0,64.0,
MQ,,ORD,MQT,1,1120.0,80.0,
YV,2779,PHX,,7,1258.0,174.0,0
XE,,ABQ,,4,917.0,119.0,1
,,,,,,170.0,0
B6,14,,JFK,5,1001.0,,
AA,1931,SFO,,,875.0,,0
MQ,3633,,CLT,,435.0,120.0,1
AA,321,,,7,665.0,,0
WN,,SJC,BUR,3,1050.0,60.0,1
,6878,ORD,ATW,4,715.0,48.0,
,1038,,IND,,1315.0,99.0,0
XE,,,MSP,7,925.0,187.0,0
OO,3076,,,7,1255.0,,
FL,,IND,MCO,,920.0,,0
XE,2377,DSM,IAH,1,,150.0,
DL,1540,BOS,,,1030.0,155.0,1
WN,571,,LAX,5,530.0,80.0,1
,5343,ATL,,,535.0,143.0,0
UA,,IAD,RDU,,1325.0,72.0,1
MQ,,RDU,ORD,,,140.0,0
AA,1626,DFW,,,,100.0,0
,4150,,ORD,4,,,
DL,,,,6,1312.0,,0
EV,5532,CAE,ATL,4,,,
EV,5434,ATL,TYS,,1025.0,53.0,0
AA,1124,,LGA,2,585.0,165.0,1
EV,5319,,,,1145.0,,0
MQ,4435,RDU,DCA,,990.0,,1
9E,3820,DTW,,5,920.0,71.0,
,478,ATL,BWI,4,1325.0,105.0,1
AA,1844,LAS,MIA,,,,0
WN,273,PHX,STL,,425.0,175.0,
WN,,,FLL,,510.0,160.0,
,12,MCO,HOU,1,395.0,,0
,,PHX,,2,1020.0,185.0,1
,,,,1,575.0,123.0,1
YV,2644,CVG,,7,1084.0,86.0,1
FL,525,BWI,TPA,2,937.0,148.0,0
,,,STL,,825.0,90.0,0
WN,,BNA,,,580.0,,1
,2092,LAS,,,,80.0,1
9E,3968,,,1,1210.0,182.0,1
FL,34,,MDW,3,786.0,113.0,
DL,2369,ATL,MCO,4,780.0,87.0,1
9E,4369,DTW,,5,1160.0,,0
UA,319,IAD,LAX,,503.0,348.0,0
XE,,,,,480.0,,0
,1921,,PHX,1,530.0,280.0,0
OO,4631,LAS,LAX,7,,75.0,0
DL,2614,,,3,900.0,195.0,0
,710,,JFK,7,1020.0,,1
YV,,PHX,DSM,,1190.0,179.0,1
AA,1896,SLC,DFW,6,895.0,,0
US,,CLT,,4,1199.0,81.0,
WN,186,,DAL,4,1140.0,,1
,4052,,,1,795.0,65.0,
AA,1558,DFW,TUL,,,60.0,
DL,,,ORD,,530.0,99.0,
YV,,ORF,IAD,,,,0
,,SFO,IAH,4,658.0,225.0,0
FL,121,ATL,,5,,,0
DL,,EWR,,3,,156.0,0
FL,,BWI,ATL,1,768.0,125.0,0
AA,2385,,IAH,6,,75.0,1
,,BZN,ORD,,768.0,171.0,
,1623,BOS,,5,1108.0,147.0,
OO,,PSC,SFO,3,360.0,125.0,1
WN,388,ELP,PHX,1,,80.0,1
,304,,HOU,,,115.0,0
MQ,3272,PIA,DFW,,455.0,,
AS,630,SEA,PHX,,615.0,,0
B6,327,,FLL,1,886.0,192.0,1
WN,1381,RDU,BWI,1,,60.0,
,468,RSW,BOS,5,,179.0,
WN,1739,,BWI,5,580.0,275.0,1
OO,6667,,MCI,,660.0,,
,,LSE,,4,,55.0,1
US,1295,DCA,JAX,5,,127.0,0
,460,SEA,,,600.0,153.0,
,,ORD,,4,850.0,185.0,1
,,ORD,,4,645.0,165.0,1
EV,5176,VPS,MEM,,370.0,88.0,1
YV,2934,BFL,PHX,,,92.0,0
,,,MCO,,665.0,173.0,0
OO,4625,,TUS,5,,,1
B6,177,JFK,PHX,4,580.0,,1
,,ORD,CMH,3,505.0,75.0,1
FL,400,,IND,6,1335.0,,
B6,76,,JFK,4,768.0,160.0,1
WN,3421,MDW,,1,705.0,,1
B6,1223,,RDU,6,480.0,,1
HA,11,SFO,HNL,4,520.0,335.0,1
DL,2594,,PHL,1,960.0,129.0,1
WN,2788,LAX,LAS,2,1235.0,60.0,0
9E,3785,DTW,MDW,,,81.0,
EV,,ATL,TRI,,,69.0,0
XE,2888,CLE,,2,1150.0,95.0,0
WN,3328,LAX,,3,875.0,65.0,
DL,,MCO,DTW,6,,,0
OO,6362,SFO,,,1364.0,75.0,1
OO,6279,SFO,,5,907.0,85.0,0
CO,477,RSW,,,,,0
,,SLC,EKO,3,1304.0,,
9E,,MEM,,1,,,
,1446,,PHL,5,,292.0,0
WN,209,,SFO,,1265.0,305.0,1
EV,5583,,ATL,4,340.0,47.0,0
WN,,,SFO,2,780.0,85.0,1
,683,ATL,ICT,4,610.0,148.0,0
WN,222,SAN,PHX,1,1225.0,70.0,
B6,1061,,,7,475.0,257.0,
,5030,ATL,AGS,,895.0,,0
,3829,,BTV,2,,,1
9E,,DTW,ALB,,1035.0,,1
MQ,,CMH,DFW,,,185.0,0
WN,2654,RDU,,4,410.0,60.0,1
UA,669,,,,,150.0,0
US,2044,DCA,BOS,4,1110.0,,0
WN,996,LAS,HOU,,680.0,,1
F9,107,MSP,DEN,5,851.0,124.0,1
EV,,,,3,965.0,,1
,,DFW,,6,925.0,,0
YV,1025,HNL,LIH,7,910.0,37.0,0
AS,,,,7,405.0,,0
OO,4472,SLC,SEA,,,131.0,
,712,DFW,LGA,4,605.0,195.0,1
,1641,ORD,SLC,,520.0,215.0,
,,EWR,,5,550.0,176.0,0
,,LAX,YUM,1,965.0,70.0,
XE,2205,,EWR,,933.0,120.0,0
AA,654,PHX,DFW,,,,0
,6611,,DEN,2,837.0,102.0,0
WN,2871,ABQ,OAK,4,1150.0,155.0,0
,1690,IAH,,7,654.0,,0
AA,1185,,PDX,2,570.0,245.0,0
CO,629,,EWR,6,765.0,225.0,1
,,BWI,ORD,,,140.0,0
EV,5261,MEM,,2,570.0,70.0,0
AA,1646,,DFW,3,500.0,,0
OO,4481,MSP,XNA,5,920.0,,1
,,EWR,BNA,,1095.0,,1
B6,1293,,PIT,,,,
AA,2299,DTW,MIA,2,360.0,190.0,0
,4202,,,3,,,
CO,,AUS,,,810.0,60.0,1
,1956,DEN,CVG,2,825.0,150.0,1
CO,1620,IAH,PHX,,695.0,184.0,1
,6287,PSP,,3,586.0,60.0,1
9E,3822,MDT,DTW,,735.0,102.0,1
,2840,,SLC,,833.0,82.0,0
9E,3767,CLE,MSP,,,137.0,1
FL,1188,MCO,MLI,6,465.0,167.0,0
OH,,,,3,,,0
,1792,MDT,CLT,6,515.0,102.0,0
,983,PIT,,,655.0,,
,,,BKG,4,610.0,114.0,0
AA,2463,ORD,MCI,,490.0,90.0,0
OH,6673,,DCA,3,1042.0,98.0,
EV,5173,ECP,MEM,,,92.0,
OO,4671,MSO,SLC,4,390.0,,0
,1444,CLT,RDU,,780.0,49.0,0
UA,,,,7,,202.0,
,1592,SAN,ATL,7,,,0
MQ,,SGF,ORD,,,95.0,1
,1749,SFO,,6,630.0,150.0,
B6,715,JFK,SJU,,,,1
AA,604,,SDF,5,,125.0,
US,1841,PVD,PHL,,930.0,106.0,1
WN,1425,,FLL,,,130.0,1
,,,JFK,3,660.0,279.0,
AA,2353,ORD,,2,1180.0,,0
,,ATL,MSY,4,1105.0,,1
OO,,ORD,,,587.0,153.0,
OO,,LAX,,7,899.0,126.0,1
DL,,CLT,DTW,,577.0,,0
WN,1029,SFO,LAX,4,625.0,80.0,1
,626,PDX,LAS,6,,128.0,0
,7280,,ORF,5,,55.0,0
,,,LGA,4,,136.0,1
EV,5002,ATL,OAJ,,720.0,,0
F9,401,,LAX,4,420.0,145.0,0
AA,,,DEN,2,525.0,,0
,5340,ROA,,7,1078.0,97.0,
F9,371,,MKE,4,703.0,,0
YV,,SAV,CLT,,420.0,72.0,0
XE,2931,IAH,MFE,,1009.0,74.0,0
UA,597,ORD,,,,93.0,1
,6309,,,1,565.0,,1
OO,,GTF,,5,829.0,,0
DL,,ATL,,2,,120.0,1
WN,,,MDW,7,410.0,200.0,0
DL,49,CVG,ATL,3,,95.0,1
,2873,,AMA,,1120.0,,
XE,2711,,PVD,7,,62.0,
,5387,GPT,ATL,1,,80.0,1
DL,2029,MSP,TPA,7,,188.0,
WN,,,OAK,2,615.0,100.0,
WN,,AUS,DAL,4,950.0,55.0,
DL,,PDX,SLC,,,103.0,0
,1581,,OAK,2,680.0,75.0,0
FL,216,RSW,,5,1089.0,,1
AA,511,DFW,COS,4,690.0,115.0,0
UA,,DEN,SMF,,1123.0,,
WN,,BUR,OAK,5,1115.0,70.0,1
DL,2814,,MSP,4,50.0,189.0,
WN,830,SNA,OAK,2,,80.0,
AA,2094,MSP,DFW,3,835.0,155.0,1
WN,,,OKC,2,,140.0,1
,4378,ATL,CLT,,740.0,,1
US,1033,BDL,CLT,3,1025.0,132.0,1
,1216,,BNA,7,1105.0,,
XE,2197,MSN,EWR,,1098.0,132.0,1
US,1012,,PHL,7,940.0,,1
WN,,,JAN,4,960.0,65.0,1
US,327,,PHX,4,595.0,72.0,0
9E,4303,OMA,MEM,,,,0
,,PHX,SNA,1,1140.0,,1
FL,1033,RSW,PIT,,,151.0,1
DL,,ATL,FLL,,,,0
,,OMA,IAH,7,955.0,139.0,1
US,1616,CLT,EWR,3,590.0,,0
,658,SJC,AUS,1,535.0,,
,6556,CVG,MSY,3,,139.0,0
CO,786,IAH,MCO,3,,130.0,1
OH,6449,,ATL,2,743.0,,1
,6734,GRR,,6,614.0,61.0,0
MQ,,ABE,ORD,,365.0,140.0,1
,,DFW,COS,,,115.0,0
OO,,MFR,PDX,5,330.0,74.0,0
OO,6527,,ORD,,843.0,,0
YV,2807,,SNA,5,570.0,79.0,0
OO,6865,,FCA,1,1114.0,138.0,1
WN,,FLL,,,1060.0,,1
,2484,LAS,RNO,5,1055.0,80.0,
WN,,DTW,BNA,1,1030.0,100.0,1
WN,698,TPA,BNA,,710.0,110.0,1
,3964,ALB,,5,,90.0,
MQ,2857,DFW,JAN,1,850.0,80.0,0
AA,,,,,730.0,,1
WN,390,,,1,545.0,75.0,
EV,5030,,ATL,2,990.0,59.0,1
WN,1563,,BUR,5,645.0,65.0,
AA,708,,DFW,1,360.0,,
OO,6700,LNK,,,780.0,,
WN,,AUS,LAX,3,,205.0,
,,SLC,,6,,,1
9E,4019,AUS,MEM,7,970.0,,1
US,606,PHX,LAS,7,,65.0,1
WN,601,SJC,,2,,80.0,1
YV,,CLT,GSO,,590.0,56.0,0
UA,610,ORD,DCA,4,,111.0,0
OH,6333,,CVG,7,1052.0,78.0,1
,,MOB,IAH,6,,89.0,
UA,291,IAD,SMF,2,,,0
WN,1667,,SMF,1,745.0,90.0,
,4614,DEN,SLC,5,625.0,97.0,1
DL,1972,TPA,ATL,3,330.0,,
,,,SEA,,1065.0,357.0,0
B6,1424,,PDX,,1085.0,,
DL,1423,,ATL,,750.0,,
,,,,7,848.0,62.0,
B6,28,TPA,JFK,6,1115.0,155.0,
AS,,,,7,870.0,,0
US,493,PDX,PHX,4,915.0,147.0,
,,,LAX,3,885.0,351.0,0
,,,DCA,,620.0,110.0,
,4254,MSP,MOT,4,,95.0,
,,,BWI,5,725.0,,1
,1495,ATL,EYW,,,,0
US,,,,6,510.0,100.0,
UA,484,,DEN,,,146.0,0
WN,,BWI,,2,510.0,235.0,1
MQ,4648,,LGA,1,,100.0,0
AA,1304,TUL,DFW,1,,70.0,
DL,1524,ATL,,5,730.0,107.0,0
DL,1184,ATL,,4,645.0,262.0,1
WN,6,DAL,,2,535.0,,
F9,784,,DEN,2,688.0,112.0,1
9E,3929,AZO,,1,445.0,106.0,0
9E,3983,,CMH,5,725.0,,0
DL,,,MSP,,420.0,68.0,0
EV,7305,,MEM,6,385.0,67.0,0
FL,653,ATL,SAT,6,1260.0,161.0,1
,1233,MCO,,,,,
XE,,MCI,,5,370.0,126.0,
WN,,MCI,,,575.0,95.0,
,,LAX,SAF,2,,,0
,,ONT,PHX,6,780.0,70.0,1
WN,344,ONT,OAK,,620.0,,
,2125,,DEN,6,705.0,180.0,1
F9,572,SLC,DEN,4,,82.0,0
DL,,PHX,JFK,4,,279.0,0
,771,,,3,1100.0,,1
,5977,IAD,,4,,100.0,0
DL,,FLL,ATL,,1130.0,120.0,1
MQ,4593,LGA,RDU,,835.0,105.0,1
OO,,,,4,1054.0,,0
OO,6335,,LAX,,,41.0,1
MQ,4651,ATL,,2,545.0,135.0,
,120,SFO,IAD,1,590.0,308.0,0
MQ,,,DFW,6,745.0,195.0,
,687,PHX,EWR,2,585.0,282.0,0
US,955,CLE,,5,1025.0,99.0,0
WN,1427,,BNA,,,145.0,0
,5572,GSO,ATL,,585.0,88.0,0
WN,,RSW,STL,1,815.0,160.0,0
B6,362,PBI,LGA,2,,162.0,0
FL,38,ATL,MDW,6,817.0,115.0,1
WN,934,LAS,,3,1195.0,95.0,1
US,1101,BUF,,,510.0,118.0,0
9E,4393,,,7,,,
,7123,,CVG,7,,100.0,0
WN,2379,STL,,5,,90.0,
AA,1609,,,7,,195.0,
,1678,,MEM,,,87.0,1
OO,6442,LAX,,,781.0,162.0,0
,5928,TYS,IAD,,,95.0,
,2396,,DTW,4,,125.0,
OO,6532,CLE,DEN,2,535.0,206.0,
F9,306,DEN,,3,847.0,162.0,1
,,,RDU,4,,65.0,1
DL,1011,ATL,MDW,,1140.0,123.0,1
AS,66,ANC,,1,925.0,53.0,1
,242,SFO,,,1150.0,80.0,
OO,6390,SFO,,2,631.0,,0
DL,2391,,TPA,4,,88.0,
,1152,OAK,,3,1215.0,100.0,1
YV,2629,CLT,,1,1064.0,96.0,0
