Airline,Flight,AirportFrom,AirportTo,DayOfWeek,Time,Length,Delay
AA,246,KOA,LAX,3,1365.0,310.0,0
B6,5145,MCO,BTM,5,965.0,164.0,1
F9,94,BFL,MTJ,2,1280.0,166.0,1
F9,945,ABE,CLT,5,530.0,106.0,0
WN,1383,SLC,DCA,2,740.0,85.0,0
WN,853,BQK,AUS,2,565.0,150.0,1
MQ,5240,CDV,ATL,4,770.0,120.0,1
9E,6641,CVG,FAT,4,1135.0,95.0,0
US,2832,SNA,SLC,4,989.0,106.0,1
F9,466,MKE,PIE,6,458.0,165.0,1
HA,1792,CYS,DCA,7,695.0,253.0,0
MQ,3282,DFW,COD,2,760.0,80.0,1
CO,1569,SFO,IAH,2,655.0,224.0,1
OH,6635,PVD,JFK,6,615.0,86.0,1
OO,6554,FAR,DEN,4,998.0,122.0,0
MQ,5085,ATL,EWN,7,856.0,81.0,0
AA,1344,DFW,STL,5,825.0,95.0,0
EV,5601,ATL,DHN,5,1020.0,55.0,0
XE,460,ABQ,PHX,5,760.0,185.0,1
DL,1418,MCO,BTR,4,390.0,93.0,0
UA,602,AUS,DEN,5,707.0,131.0,0
WN,2992,SFO,MDW,1,430.0,250.0,1
B6,6470,DAL,BOS,5,390.0,85.0,0
UA,238,ORD,STT,6,513.0,285.0,0
WN,3048,PHX,HOU,3,1090.0,145.0,1
AA,406,STL,ORD,6,954.0,80.0,1
UA,306,ORD,BWI,1,558.0,302.0,1
DL,1259,ATL,CRP,6,820.0,69.0,1
DL,1471,ATL,OKC,5,1151.0,152.0,1
WN,1447,BNA,ECP,6,570.0,70.0,1
DL,1955,ATL,BNA,1,1372.0,65.0,0
AA,1253,LAX,ORD,5,585.0,245.0,1
WN,140,LSE,HRL,5,565.0,165.0,0
FL,4095,MSP,SBN,2,1150.0,91.0,0
AA,838,TPA,MIA,7,1055.0,70.0,0
US,1232,DCA,BDL,2,1275.0,70.0,1
AA,1230,SDF,DFW,5,1410.0,215.0,1
F9,29,PHX,BUR,3,890.0,86.0,0
WN,4699,JAX,FLL,6,450.0,70.0,0
AA,1536,DFW,BHM,3,575.0,95.0,0
XE,2720,CDV,PSE,4,1112.0,104.0,0
DL,1302,MEM,MSP,5,505.0,134.0,1
MQ,2279,DAL,LRD,4,715.0,65.0,0
B6,321,IAD,OAK,5,1131.0,354.0,1
OO,6588,DEN,ASE,6,910.0,43.0,1
UA,554,SMF,FAT,4,809.0,286.0,0
UA,598,CYS,HPN,1,1190.0,149.0,0
OH,6467,BOS,JFK,1,720.0,83.0,0
AA,1396,DFW,ABQ,5,1070.0,160.0,0
XE,2214,FCA,SLC,1,685.0,203.0,1
XE,225,BNA,FLG,3,390.0,100.0,0
MQ,1343,ORD,DCA,4,955.0,155.0,0
DL,2771,ABQ,ATL,7,765.0,119.0,0
AA,5999,DFW,BWI,4,1155.0,165.0,1
OO,6485,PSP,SFO,7,1221.0,91.0,1
AA,636,ABQ,GRK,3,1040.0,105.0,0
AA,1246,DFW,LEX,5,850.0,160.0,1
AA,2021,ORD,SJU,5,920.0,275.0,1
HA,6235,SJC,FAR,5,540.0,340.0,0
DL,6295,YAK,MSP,1,960.0,210.0,1
US,335,ORD,PHX,5,470.0,88.0,0
OO,4297,SFO,SAN,4,557.0,86.0,1
XE,395,ERI,ACT,3,1105.0,65.0,1
DL,2277,ATL,TUS,4,674.0,258.0,0
OO,6461,YUM,IPL,6,1407.0,27.0,1
FL,1251,LEX,MCO,3,1078.0,115.0,1
B6,7293,IAD,LGA,7,737.0,81.0,1
WN,237,SLC,FLG,5,740.0,245.0,0
MQ,829,ORD,EVV,1,1255.0,70.0,1
XE,2153,EWR,BNA,2,600.0,157.0,1
XE,2952,FCA,OKC,3,885.0,83.0,1
WN,1066,SLC,TUL,4,1045.0,70.0,1
AS,67,KTN,SIT,6,1022.0,61.0,0
WN,3450,LAX,DRO,6,890.0,65.0,1
XE,4707,LWB,EWR,3,584.0,175.0,1
OO,828,SMF,BUR,5,375.0,95.0,0
AA,1919,ATL,DFW,4,1000.0,150.0,0
AA,2256,SNA,DFW,2,800.0,170.0,1
OH,6376,LGA,CVG,7,1170.0,148.0,0
9E,4039,GSP,BTR,3,455.0,85.0,0
XE,842,DEN,MSP,7,780.0,120.0,1
FL,1442,PHF,TPA,5,1016.0,133.0,0
WN,5041,DAL,AUS,1,615.0,50.0,0
AA,296,ELP,DFW,3,360.0,100.0,0
US,6925,BNA,GGG,2,375.0,126.0,0
DL,2799,MSP,PHX,1,875.0,201.0,1
YV,2909,ACY,LGA,6,1110.0,115.0,0
XE,5955,ORD,LGA,5,865.0,85.0,1
WN,3659,AUS,HOU,3,1120.0,50.0,1
DL,2074,VLD,GGG,6,530.0,100.0,0
DL,467,CDC,LRD,1,575.0,144.0,0
XE,2434,RNO,MDW,6,755.0,230.0,1
DL,1715,ATL,JNU,7,1230.0,67.0,0
9E,6932,BZN,PAH,2,795.0,80.0,1
YV,3193,FSM,DFW,4,1105.0,65.0,1
B6,6344,JFK,CMX,6,1439.0,223.0,1
DL,1290,ATL,DTW,7,1305.0,123.0,1
9E,6266,RAP,DCA,2,480.0,76.0,0
MQ,5455,ATL,SDF,7,645.0,88.0,0
EV,5198,OGG,ATL,7,1140.0,156.0,1
F9,5910,FCA,PHX,6,360.0,172.0,0
F9,1819,PVD,PHL,2,630.0,90.0,0
9E,4537,DEN,SLC,7,435.0,100.0,0
XE,2731,IAH,SHV,5,1130.0,55.0,0
9E,2446,MSN,DEN,1,622.0,168.0,0
XE,2807,ABQ,MKE,1,945.0,160.0,1
XE,1540,DEN,MDW,7,1155.0,135.0,1
US,1578,ABI,MCI,3,1188.0,151.0,0
9E,4278,EKO,MEM,1,965.0,121.0,1
OO,4770,SLC,CPR,3,1303.0,70.0,0
B6,6569,BOS,SFO,3,1085.0,406.0,0
UA,722,SJT,ORD,4,536.0,240.0,0
US,310,LAS,CRP,7,575.0,248.0,0
DL,5324,DEN,ATL,5,960.0,173.0,1
DL,20,MDT,SMF,2,855.0,310.0,0
B6,2861,PHX,FLG,5,1068.0,60.0,1
F9,3095,CLT,ORD,2,971.0,124.0,0
UA,186,SMF,LRD,5,1260.0,300.0,1
WN,1606,BOI,PHX,6,1010.0,65.0,1
AA,1922,TUL,DFW,4,425.0,105.0,0
WN,2906,MCO,UTM,3,635.0,175.0,0
WN,544,VLD,MCI,1,1030.0,105.0,1
9E,5429,CAK,UTM,2,640.0,84.0,0
EV,5530,ATL,GTR,5,620.0,82.0,1
AA,2307,BZN,DFW,2,545.0,155.0,0
CO,1847,MCO,JAC,4,1075.0,140.0,0
US,6863,FLL,PHX,4,1190.0,303.0,0
UA,848,DEN,IAH,3,756.0,144.0,0
WN,2911,DAL,CSG,6,1025.0,90.0,1
US,1956,DEN,CVG,1,825.0,150.0,1
9E,5062,MSP,TUL,4,1315.0,120.0,1
UA,63,YAK,GJT,4,360.0,176.0,0
DL,167,TYS,HNL,2,698.0,42.0,0
XE,1227,RDU,PHL,7,645.0,75.0,0
US,2936,PHX,MEM,4,830.0,180.0,1
WN,3899,OAK,BUR,2,860.0,65.0,1
AA,1772,MIA,JFK,1,845.0,170.0,1
US,1732,CDC,CLT,1,330.0,68.0,0
MQ,1795,BZN,MDT,6,930.0,110.0,1
XE,2462,FCA,CRP,4,535.0,128.0,0
UA,550,SFO,ADQ,7,634.0,95.0,0
WN,3602,PHL,HLN,3,585.0,80.0,0
MQ,3738,ORD,EWR,6,875.0,144.0,0
US,1867,ATL,BHM,7,1245.0,55.0,1
YV,2895,BLI,PHX,5,1206.0,107.0,1
US,378,BOS,BNA,6,720.0,92.0,0
UA,272,SFO,LAX,6,455.0,87.0,0
DL,1037,MHK,ATL,3,765.0,126.0,0
DL,1031,PHF,ATL,2,742.0,102.0,1
HA,534,LSE,DSM,5,783.0,99.0,1
XE,5144,ORF,MDW,4,610.0,135.0,1
DL,5933,JFK,LAS,6,630.0,352.0,1
HA,69,LAX,LIH,3,848.0,365.0,0
OH,6318,CAE,GSO,3,915.0,77.0,0
YV,2835,SNA,PHX,6,975.0,75.0,0
US,948,GRR,CLT,4,1070.0,64.0,0
9E,5131,DTW,OMA,1,1185.0,130.0,0
FL,84,FLL,ATL,4,360.0,120.0,0
F9,1663,DCA,CLT,6,1035.0,92.0,0
F9,790,PDX,DEN,2,385.0,144.0,0
CO,463,IAH,TUS,4,690.0,161.0,0
CO,199,FCA,DCA,2,440.0,157.0,0
CO,3141,IAH,BWI,1,445.0,173.0,1
OO,6835,LAX,SMF,1,524.0,83.0,0
B6,1439,ILM,CRP,1,1079.0,76.0,0
WN,6639,PHX,ADQ,3,785.0,70.0,1
OO,4345,PSG,AMA,7,1110.0,108.0,1
AA,4017,ORD,STL,4,840.0,65.0,0
AA,1436,ACY,CLT,6,700.0,135.0,0
OO,7788,SLC,SUN,5,685.0,78.0,0
EV,2824,IAH,BHM,3,775.0,93.0,1
UA,90,SFO,EWR,5,535.0,335.0,0
WN,7789,CHS,MDW,4,1195.0,130.0,1
WN,3394,MCI,MSY,5,1055.0,180.0,1
XE,2564,CHO,MSP,6,925.0,187.0,0
AA,6839,MIA,DRO,2,485.0,330.0,0
HA,875,DEN,RKS,4,510.0,183.0,0
9E,3709,JFK,BDL,4,1335.0,104.0,0
UA,857,LAX,OGG,5,532.0,96.0,0
OO,6298,ABQ,SFO,4,360.0,167.0,0
EV,3015,CRP,IAH,1,340.0,59.0,0
US,1996,SJU,RDD,4,585.0,238.0,0
WN,683,BOS,IAH,5,435.0,263.0,1
XE,10,DAL,AMA,2,585.0,70.0,1
YV,6468,GRR,LRD,1,370.0,95.0,0
OH,587,CHS,GRR,6,1295.0,105.0,0
WN,665,ABQ,RKS,5,610.0,200.0,1
EV,2596,FCA,EAU,5,450.0,86.0,0
DL,2861,PHL,BTR,5,465.0,159.0,0
EV,2105,IAH,MRY,4,770.0,150.0,1
AA,157,ACY,ORD,7,965.0,145.0,1
F9,473,RSW,MKE,1,708.0,181.0,0
CO,3245,EWR,MCO,2,405.0,174.0,1
OO,4475,JAX,MEM,7,990.0,102.0,0
AA,874,ORD,BOS,7,1150.0,135.0,0
WN,735,DEN,PDX,2,515.0,175.0,0
DL,1760,ATL,EKO,2,580.0,120.0,1
OH,1006,BOS,ERI,7,672.0,221.0,0
US,4773,ATL,FNT,1,965.0,115.0,1
WN,202,SJC,ROC,2,835.0,60.0,1
9E,4265,MEM,FSM,2,870.0,72.0,1
US,1701,ABI,BNA,7,695.0,76.0,1
OO,6993,LSE,RAP,7,973.0,61.0,0
EV,2356,BHM,IAH,7,895.0,114.0,1
UA,108,ORD,DRO,5,1090.0,247.0,1
UA,1125,RDU,FLL,3,645.0,120.0,1
WN,34,MHK,DAL,3,870.0,60.0,0
B6,4667,HNL,HPN,1,1170.0,40.0,1
CO,4257,MEM,PHL,7,1175.0,138.0,0
US,1831,CLT,MIA,5,700.0,130.0,0
AA,1757,LGA,STL,7,725.0,170.0,0
UA,2916,DEN,SFO,1,930.0,165.0,0
XE,1662,SDF,BWI,6,740.0,85.0,0
YV,4821,ORD,BTV,2,1130.0,114.0,0
AA,1062,ABQ,DFW,4,855.0,100.0,1
CO,596,LAS,IAH,1,765.0,179.0,0
YV,2705,EWR,CLT,1,925.0,120.0,0
OO,868,PHX,DEN,1,465.0,105.0,0
F9,5574,CLT,TUS,4,1190.0,112.0,1
DL,1066,MEM,DEN,6,860.0,110.0,0
CO,798,CHO,SFO,1,525.0,401.0,1
MQ,3335,AGS,GRK,5,765.0,135.0,1
YV,4015,JAX,ORD,4,365.0,160.0,0
XE,4795,LAX,SFO,4,1045.0,75.0,1
HA,103,MDT,YUM,3,331.0,35.0,0
AA,6532,ACY,TUL,6,1245.0,55.0,1
CO,434,PHX,EWR,2,1420.0,259.0,0
AS,605,LAS,SEA,6,790.0,164.0,0
UA,157,JFK,MKE,4,1195.0,173.0,0
MQ,4736,CMH,MIA,5,1100.0,170.0,0
FL,965,ACY,ATL,1,1097.0,120.0,1
AA,1216,DFW,TPA,4,620.0,140.0,0
YV,4475,DCA,RDU,3,525.0,65.0,0
AA,1356,DFW,IAD,6,665.0,165.0,0
OO,7015,ORD,LIT,2,1210.0,107.0,0
EV,3499,STT,ATL,6,658.0,86.0,1
AA,296,ELP,DFW,3,360.0,100.0,0
F9,1447,OTH,CRP,2,1027.0,128.0,1
OH,6553,LEX,DCA,2,405.0,108.0,0
F9,1463,TXK,CLT,7,895.0,119.0,1
YV,2730,JAN,GRK,1,1100.0,95.0,0
OO,4496,MCO,EGE,1,460.0,65.0,0
UA,53,YAK,LAX,5,690.0,375.0,0
9E,3928,PIA,GGG,3,385.0,93.0,0
F9,654,SFO,DCA,6,654.0,146.0,1
DL,2075,PHL,BTR,7,1065.0,159.0,1
EV,4968,ATL,FAY,6,1310.0,76.0,0
OO,4739,BGR,OAK,1,905.0,125.0,1
9E,3964,ALB,JFK,5,355.0,90.0,0
WN,4826,MCO,JAN,1,655.0,120.0,1
CO,6390,TYS,CVG,1,1030.0,65.0,1
AS,66,JNU,YAK,5,1018.0,50.0,0
XE,573,BNA,JAC,4,665.0,85.0,0
AA,283,LAX,FAR,5,625.0,365.0,0
AA,1492,ATW,MIA,3,360.0,315.0,0
DL,1917,ATL,DEN,4,890.0,201.0,1
DL,2573,ATL,MIA,2,450.0,115.0,0
YV,5147,BFL,CEC,1,650.0,103.0,0
US,2130,LGA,BTM,1,840.0,66.0,0
WN,1104,PHL,CMI,1,895.0,75.0,0
XE,6834,MDW,JAN,5,600.0,120.0,1
MQ,5595,ATL,EWN,2,1236.0,87.0,0
CO,6309,DCA,JAX,1,565.0,125.0,0
DL,373,HNL,YUM,6,847.0,38.0,1
OO,6917,ORD,LEX,2,973.0,69.0,1
US,1236,AZO,DTW,1,978.0,72.0,1
UA,31,YAK,MCO,7,750.0,168.0,0
9E,4071,GRB,MSP,4,780.0,76.0,0
AS,854,LIH,RKS,6,540.0,329.0,0
US,641,DFW,PHX,5,370.0,157.0,0
9E,6990,PIA,DEN,5,524.0,157.0,0
OO,842,SFO,BOI,7,409.0,91.0,0
OH,118,TPA,ATL,4,649.0,90.0,0
AA,826,DFW,TUS,3,1305.0,140.0,1
WN,1411,CLE,MCO,4,1140.0,151.0,1
FL,4373,LSE,GGG,1,380.0,102.0,0
WN,3109,ABQ,PHX,5,1105.0,80.0,1
US,548,DFW,CLT,3,515.0,144.0,0
EV,2803,ATL,BTR,3,1220.0,97.0,0
OO,360,DEN,GJT,2,990.0,196.0,1
HA,669,LGA,ORD,2,360.0,149.0,0
EV,7336,JAX,GGG,2,1099.0,147.0,1
OO,6760,DEN,ATL,6,1053.0,163.0,0
FL,2643,MYR,MEM,4,375.0,117.0,0
AS,153,OTZ,OME,3,1177.0,45.0,0
F9,265,MLI,DCA,4,405.0,145.0,0
UA,417,LAS,ORD,2,887.0,214.0,0
MQ,5507,ACY,STT,4,1220.0,75.0,0
YV,3023,ORD,SAN,3,1020.0,45.0,1
WN,619,LAS,PIT,1,985.0,250.0,0
MQ,4537,GRR,LRD,6,1030.0,105.0,1
MQ,2814,RAP,GRK,4,850.0,140.0,1
WN,4617,BQK,PIT,3,985.0,250.0,1
AA,1738,SJU,PHL,6,1200.0,250.0,0
XE,752,LSE,SNA,2,520.0,155.0,1
EV,3630,ATL,ROA,5,825.0,82.0,0
DL,2297,ATL,MSY,4,820.0,98.0,1
DL,1277,CDC,CHS,3,1365.0,67.0,1
US,1804,FLL,DTW,4,900.0,194.0,0
MQ,53,MAF,DFW,1,1105.0,70.0,0
MQ,3610,BHM,MIA,3,785.0,110.0,0
F9,1190,MSY,CLT,5,775.0,106.0,0
OO,7005,TYR,DEN,1,841.0,45.0,0
XE,2289,FCA,ELP,5,1050.0,130.0,0
EV,5423,ATL,AVL,5,898.0,59.0,0
AA,3148,BOS,ORD,5,965.0,180.0,1
UA,67,BUF,JFK,2,841.0,87.0,0
MQ,4214,MCI,DEN,1,1175.0,95.0,0
US,1840,FSM,ATL,3,772.0,78.0,1
WN,547,ORD,IAH,2,830.0,154.0,1
MQ,3786,FCA,DEN,1,925.0,155.0,1
UA,85,DEN,LAX,1,922.0,151.0,0
FL,1126,ORF,DTW,7,360.0,125.0,0
EV,5260,ATL,CHO,7,615.0,98.0,0
XE,1455,BOS,CLE,5,649.0,120.0,1
US,1979,ATL,MRY,4,574.0,120.0,1
XE,3113,SJC,LWB,2,982.0,178.0,1
OO,2434,KTN,OGG,3,425.0,238.0,0
CO,7091,LAX,HNL,1,590.0,345.0,1
WN,2160,RNO,SEA,5,890.0,115.0,0
MQ,5054,ECP,ATL,3,1027.0,82.0,1
EV,5453,ATL,OKC,2,1301.0,141.0,1
XE,2291,PHL,JAC,5,402.0,88.0,0
OO,6228,LAX,DRO,7,877.0,68.0,1
AA,1413,DFW,DRO,1,465.0,175.0,1
DL,1563,DAL,MSP,3,1122.0,176.0,0
MQ,7119,ORD,CVG,7,543.0,70.0,1
WN,3659,VLD,BHM,1,745.0,50.0,1
US,208,PHX,ABQ,4,1190.0,72.0,1
YV,3156,ORD,SAF,4,600.0,120.0,0
US,2910,RDU,DTW,5,360.0,124.0,0
YV,462,SAT,PHX,3,1125.0,154.0,1
OO,2689,SLC,GJT,2,1005.0,64.0,0
HA,5161,HNL,LIH,1,535.0,37.0,0
B6,705,JFK,SJU,5,540.0,232.0,1
US,1228,PBI,RDD,2,360.0,154.0,1
OO,6457,SFO,TOL,3,765.0,88.0,0
F9,1275,DCA,MKE,5,910.0,141.0,0
WN,1461,LSE,LAS,6,365.0,120.0,0
WN,3720,PIA,MCO,7,910.0,185.0,1
US,367,PHX,SMF,6,875.0,118.0,1
UA,836,BZN,BOS,7,1105.0,136.0,0
AA,374,TUS,ORD,5,410.0,205.0,0
EV,5434,ATL,TYS,3,1025.0,53.0,0
FL,418,BWI,PWM,2,1295.0,83.0,1
MQ,3682,MIA,JAX,2,1240.0,155.0,0
MQ,3654,RIC,MIA,2,445.0,160.0,1
F9,2594,DEN,TPA,7,990.0,196.0,0
XE,511,SMF,ONT,1,940.0,75.0,1
WN,1030,BHM,MCO,7,980.0,90.0,1
OO,4495,LCH,MSP,4,1140.0,80.0,0
US,151,IAD,ATL,1,748.0,124.0,1
EV,6400,CDC,TRI,1,1050.0,62.0,1
DL,640,CVG,RSW,2,555.0,155.0,0
UA,366,LAS,IAD,7,805.0,265.0,0
OO,5463,DFW,SLC,1,765.0,170.0,1
9E,4776,SLC,TUS,2,597.0,110.0,0
DL,1151,ATW,HNL,7,1070.0,350.0,1
AA,1698,SLC,DFW,1,365.0,170.0,0
MQ,2791,DFW,SGU,6,535.0,90.0,0
9E,4176,CVG,SDF,3,680.0,55.0,1
XE,3485,SNA,BNA,5,390.0,100.0,1
9E,3782,SFO,SLC,7,1000.0,109.0,1
WN,2777,OAK,SLC,7,410.0,105.0,0
YV,4182,DFW,CVG,3,740.0,130.0,0
XE,3060,STL,BWI,4,395.0,120.0,1
US,1656,BUF,CLT,6,380.0,116.0,1
F9,143,PHX,CMH,2,1190.0,216.0,0
AA,4983,IAH,DFW,7,990.0,75.0,1
OO,6561,LSE,GTF,5,1125.0,118.0,0
FL,641,DEN,UTM,5,890.0,139.0,0
UA,452,DEN,IAD,2,826.0,198.0,1
F9,7319,BFL,JFK,3,595.0,292.0,0
UA,656,BZN,CDV,6,786.0,116.0,0
DL,3026,ATL,PHL,6,515.0,135.0,0
B6,5218,LAX,DRO,1,990.0,64.0,0
DL,4344,ORD,MSP,5,475.0,94.0,1
9E,4029,CVG,IDA,5,1230.0,75.0,0
US,192,BFL,SAN,1,1270.0,73.0,0
WN,410,IAH,LWB,3,1245.0,194.0,1
WN,36,MHK,DAL,3,900.0,60.0,1
MQ,7382,SAV,DFW,2,440.0,180.0,1
F9,1212,COU,DCA,7,430.0,136.0,0
US,1703,PVD,BNA,3,370.0,87.0,0
MQ,3238,CLL,DFW,2,725.0,55.0,0
AA,3117,SFO,LAX,5,875.0,80.0,1
F9,653,ATL,DEN,7,370.0,201.0,0
9E,197,ORD,DSM,1,1034.0,74.0,1
US,2583,ATL,SLC,3,500.0,268.0,0
AA,2472,STX,GJT,3,1080.0,60.0,0
WN,47,HOU,BNA,5,1170.0,105.0,1
9E,6868,ABQ,DEN,7,1159.0,76.0,0
YV,6316,MDT,OGG,4,1080.0,35.0,0
US,1457,CLT,FLL,3,805.0,119.0,0
B6,1131,LAS,MIA,6,906.0,66.0,1
WN,1481,BIS,PHX,6,510.0,245.0,0
XE,2467,GPT,IAH,5,1090.0,84.0,1
MQ,4179,MQT,ORD,4,585.0,90.0,1
DL,2764,ATL,PIT,6,900.0,106.0,0
WN,5584,BHM,PHX,4,375.0,240.0,1
OO,3049,AZO,HLN,7,695.0,85.0,1
DL,1192,CEC,SLC,6,385.0,103.0,1
HA,263,ORD,SFO,6,1355.0,84.0,0
MQ,4297,MLI,ORD,5,655.0,55.0,0
WN,1566,WRG,BWI,7,380.0,95.0,0
9E,3695,MSP,MQT,7,615.0,70.0,0
US,367,DAL,PHX,6,630.0,309.0,0
FL,69,IAD,ATL,4,370.0,119.0,0
FL,6837,ATL,FLG,6,615.0,110.0,0
XE,1151,PHL,EKO,1,930.0,135.0,1
WN,2619,IPL,OMA,7,465.0,100.0,1
UA,140,PBI,JFK,1,482.0,148.0,0
F9,1478,PHX,DCA,5,795.0,109.0,1
FL,5530,MKE,LGA,2,982.0,117.0,1
AA,1543,DFW,SAT,1,705.0,65.0,1
US,1909,LGA,CLT,7,785.0,122.0,0
FL,707,ATL,DAY,6,1335.0,95.0,1
WN,1832,IAH,LGA,2,715.0,199.0,0
UA,42,JFK,SYR,6,740.0,68.0,0
DL,4545,ATL,RDU,3,975.0,83.0,0
WN,490,HOU,AUS,5,1215.0,45.0,1
FL,335,PHL,ATL,3,706.0,138.0,0
B6,2914,BFL,PHX,5,723.0,92.0,0
AA,2856,ACY,LAX,2,740.0,200.0,0
UA,465,TPA,DCA,2,1095.0,252.0,0
DL,2474,STL,BTR,6,755.0,98.0,1
XE,1540,PHX,ABQ,2,1225.0,65.0,1
US,1888,SEA,HNL,4,1040.0,376.0,1
WN,1057,LIT,OAK,2,465.0,135.0,0
B6,525,EWR,MCO,3,841.0,165.0,1
OO,6995,FWA,ORD,3,922.0,63.0,1
OO,6556,PDX,SEA,7,700.0,54.0,0
WN,2720,LWB,MCO,5,655.0,100.0,1
AA,6407,DFW,MOB,6,565.0,220.0,1
MQ,4469,DCA,LAN,4,735.0,120.0,0
US,192,MCO,PHX,3,1040.0,288.0,1
XE,2183,IND,PSE,4,555.0,159.0,0
US,1671,PHX,CLT,3,465.0,216.0,0
EV,6539,CDC,MDT,1,895.0,110.0,1
US,493,BFL,DEN,4,1190.0,110.0,0
FL,6467,CDC,MKE,3,771.0,119.0,1
FL,698,ATL,TUL,1,960.0,130.0,1
US,1274,BKG,IND,3,610.0,137.0,1
EV,3134,EWR,LAN,5,890.0,152.0,1
WN,6934,DEN,BOI,4,505.0,125.0,0
WN,220,MHK,MAF,7,530.0,85.0,0
XE,3077,SNA,OAK,3,490.0,80.0,1
XE,7053,PHL,MKE,7,420.0,165.0,0
B6,528,MCO,EWR,2,1290.0,146.0,1
US,6364,PHX,BHM,4,1080.0,360.0,0
XE,2960,CLT,PSE,7,892.0,176.0,0
B6,1299,JFK,CLT,7,1310.0,118.0,0
B6,610,JAX,JFK,7,385.0,129.0,0
FL,5996,DCA,UTM,3,820.0,125.0,0
HA,2124,DEN,BOS,3,996.0,224.0,0
US,988,ORD,CLT,1,1095.0,113.0,0
YV,2644,ABI,MYR,4,1220.0,63.0,0
EV,5406,CVG,RDD,4,1140.0,108.0,1
DL,151,IAD,ATL,4,748.0,124.0,0
YV,4612,LGA,RDU,7,900.0,110.0,1
MQ,3015,LAX,SAN,4,715.0,45.0,0
MQ,3795,ELP,ORD,4,845.0,175.0,1
WN,1569,CYS,STL,7,610.0,155.0,1
DL,6930,CVG,BTR,7,550.0,154.0,1
MQ,798,HSV,ATL,5,860.0,73.0,1
9E,4172,GRR,BOS,1,555.0,130.0,1
UA,916,BZN,JFK,6,960.0,137.0,0
WN,170,PHX,BNA,2,1040.0,195.0,1
XE,653,OAK,LAX,2,415.0,75.0,1
F9,1184,BWI,PHL,3,1110.0,68.0,1
UA,6371,DEN,DFW,6,528.0,112.0,1
WN,5368,DEN,SAN,3,785.0,145.0,1
OO,4720,SLC,TYS,1,515.0,103.0,0
XE,2559,IAH,LFT,1,585.0,58.0,0
WN,7119,BKG,FLL,7,510.0,185.0,0
DL,1023,ATL,SRQ,2,821.0,92.0,0
AA,2841,ACY,ABQ,2,845.0,110.0,0
OO,559,RDM,SFO,5,1225.0,101.0,0
WN,7003,MCO,ORF,5,490.0,110.0,0
US,2957,ABI,LGA,7,695.0,111.0,0
XE,3234,ICT,ORD,3,637.0,109.0,0
XE,2495,BHM,IAH,2,790.0,110.0,0
XE,2171,IAH,ORF,1,1155.0,160.0,1
XE,3033,IAH,FAY,1,860.0,96.0,0
WN,3145,CYS,BUF,7,715.0,155.0,1
US,4178,ABI,PHL,3,454.0,97.0,0
XE,1916,SNA,ABI,1,885.0,90.0,0
UA,115,JFK,BET,3,1248.0,211.0,1
US,2445,PHL,BUR,7,830.0,359.0,0
MQ,5598,ACY,TYS,6,910.0,120.0,0
XE,2990,HSV,IAH,5,1102.0,117.0,1
OO,4667,OMA,EGE,3,380.0,150.0,1
YV,3748,ORD,AMA,4,360.0,85.0,0
US,735,PHL,CLT,2,935.0,108.0,0
FL,558,ATL,BUF,7,615.0,122.0,0
US,1715,AUS,BTR,3,968.0,136.0,0
YV,4652,EVV,DFW,3,1030.0,130.0,0
B6,1131,BQK,LGB,1,906.0,66.0,0
DL,2053,SJC,BTR,3,412.0,153.0,1
AS,683,ORD,PDX,5,1020.0,265.0,1
WN,704,MDW,IAD,7,1030.0,105.0,0
FL,540,CDC,PHX,4,630.0,270.0,0
CO,5046,FWA,GGG,2,810.0,60.0,0
US,4073,CLT,MSP,5,880.0,170.0,0
EV,5418,CDC,AGS,4,995.0,57.0,0
OO,4444,SLC,ELM,3,590.0,98.0,0
EV,5113,DHN,ATL,6,620.0,60.0,0
YV,7288,ORD,DTW,2,1310.0,66.0,0
AA,1074,DFW,BTR,6,855.0,125.0,0
US,1904,FLL,GGG,2,470.0,185.0,0
FL,4334,FSM,CVG,4,960.0,122.0,0
XE,5368,IAH,SAT,2,625.0,61.0,0
XE,744,HOU,TPA,7,1205.0,110.0,1
MQ,5611,LEX,ATL,4,375.0,85.0,0
9E,6737,FSD,DCA,4,1154.0,103.0,1
UA,2742,IAD,SEA,1,762.0,354.0,1
9E,3955,LBB,MEM,7,355.0,120.0,0
XE,2163,ANC,IAH,3,1080.0,94.0,1
UA,247,OAK,LGB,7,360.0,77.0,0
UA,833,BOI,DEN,4,450.0,110.0,0
UA,4829,LAX,FAR,3,995.0,359.0,0
XE,1308,STL,RSW,7,1070.0,145.0,1
UA,291,SEA,LGB,5,638.0,154.0,0
WN,130,LAX,OAK,3,790.0,75.0,0
HA,5356,HNL,OGG,1,580.0,37.0,0
US,1019,DRO,MCI,4,1175.0,91.0,1
EV,5387,ATL,GSP,5,590.0,64.0,0
FL,828,MKE,GPT,3,854.0,160.0,0
YV,4006,BZN,CHA,7,855.0,95.0,0
AA,1579,MCI,DEN,4,1010.0,95.0,0
MQ,5278,MOB,ATL,3,360.0,77.0,1
XE,164,LAS,PHX,2,1280.0,60.0,1
WN,45,STL,DAL,1,920.0,105.0,1
AA,256,SJU,MIA,7,1055.0,175.0,0
OO,6554,ROC,DCA,4,1003.0,122.0,0
AA,1720,DFW,IAD,1,910.0,160.0,1
OO,6712,DEN,TVC,1,1308.0,62.0,0
