Airline,Flight,AirportFrom,AirportTo,DayOfWeek,Time,Length,Delay
MQ,4026,GRB,MQT,3,1195.0,40.0,0
OO,6572,ASE,DEN,6,1132.0,48.0,0
DL,1225,DTW,MSN,4,1315.0,87.0,0
EV,5521,TYS,ATL,7,697.0,63.0,0
EV,5512,ATL,MLB,4,770.0,88.0,0
AA,1627,DFW,MCI,4,565.0,90.0,0
US,1498,LAX,CLT,2,1365.0,262.0,1
WN,2198,BWI,SLC,7,820.0,305.0,1
EV,5564,ILM,ATL,1,360.0,95.0,0
MQ,4575,CLT,LGA,7,970.0,115.0,1
FL,99,ATL,RDU,5,804.0,73.0,0
WN,795,TPA,MCI,3,840.0,175.0,1
UA,610,ORD,DCA,5,660.0,111.0,0
EV,4966,VPS,ATL,2,325.0,69.0,1
FL,501,MKE,LGA,3,495.0,124.0,0
FL,221,MKE,ATL,3,1000.0,124.0,0
9E,3875,GSP,DTW,3,360.0,115.0,0
AS,536,SEA,ONT,7,1250.0,153.0,1
US,1952,CLT,BUF,7,1335.0,98.0,1
MQ,4343,ORD,DTW,5,405.0,85.0,0
AA,1684,BNA,LGA,7,1060.0,125.0,0
DL,1007,MCI,ATL,1,1071.0,124.0,1
AS,730,SEA,IAH,7,680.0,250.0,1
9E,3752,ABR,MSP,7,410.0,76.0,0
US,1454,MSY,PHL,4,900.0,166.0,0
EV,5509,EYW,ATL,3,480.0,125.0,1
WN,491,HOU,SAT,4,890.0,55.0,1
9E,3730,ATL,LIT,4,685.0,106.0,1
OO,6842,IAD,DFW,3,1006.0,214.0,1
DL,1485,LGA,MCO,4,1163.0,171.0,1
OO,7767,RKS,SLC,2,485.0,65.0,1
UA,794,ORD,BUF,2,853.0,97.0,0
FL,264,DCA,MKE,5,838.0,125.0,0
OO,6228,GUC,DEN,6,766.0,50.0,0
US,497,CLT,DEN,1,1230.0,228.0,1
DL,2452,MSY,LGA,4,420.0,174.0,1
DL,2628,ORD,MEM,2,1015.0,110.0,1
DL,1504,MCI,DTW,1,360.0,118.0,0
WN,1945,DAL,STL,3,675.0,95.0,0
MQ,3912,ORD,CRW,2,1135.0,90.0,0
UA,665,LAX,IAD,5,1360.0,290.0,1
OO,6951,DEN,GJT,7,1299.0,53.0,0
9E,4110,DTW,PVD,3,835.0,122.0,0
DL,2788,MKE,MSP,4,555.0,85.0,0
WN,981,BUR,OAK,7,1045.0,75.0,0
DL,55,ATL,BWI,4,445.0,109.0,0
OO,6450,SFO,BUR,3,1140.0,69.0,0
UA,639,PVD,ORD,5,1054.0,164.0,0
AA,1512,ORD,DCA,4,1100.0,105.0,0
UA,3,DEN,PHX,4,1174.0,117.0,0
WN,2842,MSY,DAL,6,1195.0,85.0,1
WN,3338,SJC,SEA,7,420.0,130.0,0
WN,2162,OAK,ONT,6,1125.0,70.0,1
XE,5952,ORD,BHM,3,873.0,104.0,1
OO,4634,LGB,SLC,7,605.0,117.0,0
OH,6303,STL,DCA,2,540.0,121.0,0
AA,1290,STX,MIA,3,1050.0,185.0,0
XE,5915,ORD,ICT,4,495.0,114.0,1
WN,1181,CMH,STL,3,570.0,90.0,1
WN,754,SAN,LAS,2,1000.0,70.0,1
XE,2618,SDF,IAH,6,880.0,149.0,0
AA,284,HNL,LAX,3,960.0,310.0,0
US,39,PHL,LAX,5,830.0,359.0,1
DL,2013,JFK,CVG,1,1045.0,145.0,1
YV,1053,OGG,LIH,7,715.0,45.0,0
MQ,3898,DCA,ORD,6,750.0,125.0,0
EV,7093,JFK,IAD,5,360.0,81.0,1
9E,4078,MEM,LEX,3,855.0,79.0,1
9E,4250,IND,JFK,2,750.0,145.0,1
B6,1322,BWI,BOS,1,515.0,77.0,0
AS,533,ONT,SEA,3,620.0,161.0,1
OO,6551,AUS,ORD,4,995.0,155.0,0
OO,6699,ELP,DEN,2,1134.0,108.0,0
9E,4077,DTW,ALB,7,1305.0,95.0,0
AA,1433,MIA,MSY,2,640.0,130.0,0
XE,5918,PNS,IAD,6,660.0,127.0,1
DL,2687,CVG,MCO,2,555.0,138.0,1
UA,639,PVD,ORD,3,1056.0,164.0,1
UA,620,ORD,DCA,1,965.0,111.0,0
UA,725,ORD,PHX,2,556.0,237.0,1
WN,2897,ELP,SAT,6,950.0,80.0,0
YV,1024,HNL,LIH,7,669.0,37.0,0
WN,1011,DEN,BWI,5,900.0,200.0,0
US,583,PHX,GEG,3,686.0,176.0,0
UA,42,HNL,DEN,6,1380.0,423.0,0
UA,36,OGG,SFO,1,1335.0,300.0,0
EV,5331,CLE,MEM,2,705.0,124.0,1
US,622,PHX,LAS,6,965.0,70.0,0
DL,1741,CVG,SLC,2,490.0,247.0,0
OO,4617,SLC,BZN,2,1300.0,93.0,1
HA,145,OGG,HNL,1,585.0,34.0,0
WN,579,LAX,OAK,2,385.0,80.0,1
UA,914,SFO,IAD,5,473.0,294.0,0
WN,156,MDW,BWI,4,555.0,110.0,1
UA,942,LAX,ORD,7,668.0,242.0,1
OO,6503,SAN,SFO,5,1097.0,96.0,0
EV,7101,ORD,CVG,4,709.0,72.0,0
B6,153,JFK,MCO,6,1028.0,178.0,0
DL,1452,ABQ,ATL,3,510.0,179.0,1
YV,2633,PVD,CLT,7,1013.0,137.0,1
AS,237,SAN,PDX,6,1115.0,165.0,0
EV,5176,VPS,MEM,2,370.0,88.0,0
UA,1,ORD,HNL,4,595.0,549.0,0
EV,7106,ORD,SAV,4,1113.0,124.0,0
WN,216,SAN,SFO,4,1285.0,95.0,1
WN,2378,LAS,OAK,5,1105.0,90.0,1
XE,3006,IAH,IAD,5,445.0,173.0,1
UA,662,SFO,MSP,6,639.0,232.0,0
B6,1121,RIC,FLL,3,565.0,136.0,0
OO,4756,ONT,SLC,3,600.0,112.0,1
OH,6336,ATL,GSO,6,965.0,82.0,0
WN,2254,LAS,BUR,3,820.0,65.0,0
CO,1134,DFW,EWR,2,635.0,213.0,1
MQ,3751,ORD,SLC,6,1125.0,215.0,1
AS,743,ATL,SEA,5,1090.0,325.0,0
B6,318,OAK,IAD,4,1365.0,294.0,0
9E,4161,MEM,AUS,1,565.0,117.0,1
DL,2402,MIA,DTW,2,1060.0,187.0,1
WN,3232,FLL,PVD,5,555.0,175.0,0
DL,2037,DTW,MCI,2,915.0,131.0,0
WN,1304,DEN,RDU,6,975.0,195.0,0
9E,4139,MSP,GRB,1,1185.0,78.0,1
WN,327,SEA,MDW,3,825.0,250.0,1
OO,6673,MRY,SFO,1,561.0,44.0,1
US,1539,CLT,SEA,3,575.0,351.0,1
DL,2594,ATL,PHL,3,960.0,129.0,0
FL,994,BOS,MKE,3,1056.0,159.0,0
AA,1144,ORD,STL,3,995.0,70.0,1
OO,7041,LAX,LAS,3,1025.0,70.0,0
MQ,3652,SDF,MIA,4,890.0,155.0,0
CO,688,IAH,DTW,3,435.0,164.0,0
FL,83,ATL,FLL,2,625.0,112.0,1
EV,5270,ATL,PHF,2,525.0,97.0,1
MQ,4668,ATL,LGA,5,690.0,135.0,0
WN,1268,MKE,LAS,5,980.0,245.0,1
YV,2730,PHX,LGB,7,710.0,81.0,1
XE,2251,IND,EWR,1,370.0,114.0,0
MQ,4320,OKC,ORD,7,1025.0,135.0,0
AS,454,SEA,LAX,4,360.0,150.0,1
HA,103,HNL,LIH,5,331.0,35.0,0
UA,836,ORD,BOS,1,1117.0,136.0,0
US,250,PHX,PHL,2,595.0,278.0,0
WN,181,HOU,LAS,2,615.0,205.0,1
WN,2960,SJC,SNA,4,820.0,75.0,1
WN,2547,SEA,PHX,2,530.0,170.0,1
FL,993,MKE,BOS,7,1130.0,140.0,1
US,143,SFO,PHX,5,935.0,115.0,0
WN,1055,MSY,MCO,2,535.0,100.0,1
US,281,DTW,PHX,2,680.0,263.0,0
B6,619,JFK,JAX,7,1250.0,157.0,0
US,1649,DCA,TPA,7,1045.0,144.0,0
UA,272,SFO,LAX,6,432.0,87.0,0
OO,6583,DEN,COS,3,485.0,32.0,0
XE,5978,GSO,IAD,1,887.0,67.0,0
DL,2711,SAV,ATL,2,330.0,65.0,0
EV,5112,DCA,BOS,4,775.0,92.0,0
OO,6718,XNA,DEN,3,795.0,123.0,0
WN,1876,SJC,MDW,6,605.0,255.0,1
UA,570,HNL,DEN,6,1260.0,423.0,1
YV,2854,FLG,PHX,6,465.0,71.0,0
AA,181,JFK,LAX,5,1005.0,395.0,0
FL,272,ATL,BOS,7,540.0,146.0,0
AA,617,DFW,SAN,6,755.0,195.0,1
DL,2086,ATL,LGA,6,760.0,139.0,1
OO,6887,LAX,BFL,2,1353.0,50.0,0
WN,2654,BWI,MHT,1,505.0,80.0,1
CO,1714,IAH,SMF,7,560.0,249.0,0
B6,107,BUF,JFK,7,350.0,83.0,0
9E,3952,OKC,MSP,6,951.0,133.0,0
WN,1945,MDW,LGA,5,885.0,130.0,1
US,156,PHX,STL,7,790.0,173.0,0
YV,2692,MEM,CLT,1,360.0,105.0,0
FL,62,ATL,IAD,1,525.0,102.0,0
CO,196,LAS,IAH,2,405.0,171.0,0
DL,1554,LAX,ATL,5,865.0,261.0,0
MQ,2736,LBB,DFW,5,800.0,65.0,1
UA,598,DEN,MCI,5,788.0,97.0,0
DL,2721,CVG,RSW,1,545.0,155.0,0
AA,1204,ABQ,DFW,3,640.0,100.0,0
UA,215,MCO,DEN,2,926.0,254.0,0
AS,195,ANC,FAI,2,1435.0,57.0,0
UA,430,ORD,SEA,3,950.0,275.0,1
9E,3929,AZO,MSP,3,445.0,106.0,0
UA,681,LGA,ORD,7,781.0,153.0,1
FL,1225,FLL,PIT,1,895.0,159.0,0
EV,5161,CHA,ATL,2,460.0,59.0,0
OO,6939,PDX,SEA,3,530.0,49.0,0
EV,5018,ATL,BMI,4,520.0,115.0,0
WN,1884,PHX,OAK,7,915.0,125.0,1
AA,253,LAX,OGG,3,525.0,345.0,0
YV,2757,TUS,PHX,3,960.0,49.0,0
9E,4394,DSM,MEM,1,682.0,97.0,1
US,1716,PHL,BOS,2,555.0,75.0,0
DL,1718,ATL,RDU,6,675.0,85.0,0
9E,4178,DTW,ATW,7,925.0,85.0,0
DL,158,DTW,LGA,6,1185.0,115.0,0
EV,5240,SAV,ATL,4,602.0,73.0,1
YV,7291,IAD,LGA,3,425.0,73.0,0
FL,1134,ROC,TPA,5,449.0,184.0,0
OO,4703,MCI,SLC,3,865.0,162.0,0
DL,1060,MCO,LAX,3,435.0,342.0,1
EV,5194,MEI,ATL,1,370.0,70.0,0
CO,1033,LGA,IAH,2,630.0,245.0,1
OO,6651,LAX,RNO,3,481.0,85.0,0
EV,4954,BTR,ATL,7,882.0,88.0,0
DL,2071,SLC,PHX,4,670.0,99.0,1
EV,5270,PHF,ATL,1,652.0,118.0,1
CO,1847,MCO,CLE,3,1075.0,140.0,0
WN,3247,LAX,SJC,2,1160.0,65.0,1
XE,2605,IAH,DAL,1,530.0,63.0,0
AA,1938,MIA,TPA,4,715.0,60.0,0
DL,2192,TPA,DTW,1,510.0,161.0,0
AA,1099,DFW,ABQ,3,615.0,115.0,0
XE,2056,MCI,EWR,6,624.0,162.0,0
MQ,2828,VPS,DFW,2,625.0,135.0,0
DL,1978,PBI,ATL,1,1130.0,116.0,1
EV,5217,ATL,JAN,6,805.0,79.0,0
OO,4701,SLC,LAX,5,580.0,122.0,1
UA,759,ORD,SFO,2,540.0,290.0,1
YV,2720,MYR,CLT,5,1201.0,74.0,0
EV,7349,OKC,MEM,1,375.0,93.0,0
FL,870,MSP,ATL,7,1084.0,151.0,0
UA,245,DEN,SJC,3,732.0,166.0,1
US,1695,CLT,RSW,5,870.0,114.0,0
XE,2419,CLT,CLE,3,385.0,92.0,1
OO,6851,SFO,ACV,7,924.0,79.0,1
WN,2012,SJC,BUR,4,700.0,60.0,1
AA,2333,ORD,DFW,2,880.0,155.0,1
WN,912,CMH,MCO,3,765.0,135.0,1
EV,7132,IAD,ROC,3,1323.0,73.0,1
9E,4013,DCA,CVG,5,810.0,100.0,1
CO,89,IAH,EWR,5,360.0,200.0,1
US,1539,CLT,SEA,6,569.0,347.0,1
CO,549,SFO,EWR,4,810.0,328.0,0
EV,7110,IAD,PWM,1,1020.0,92.0,1
AA,258,LAS,JFK,5,485.0,300.0,0
OO,4694,LAS,SLC,4,1290.0,84.0,1
DL,2220,ORD,DTW,3,615.0,87.0,1
AS,505,SNA,SEA,3,1200.0,171.0,0
WN,541,ALB,MDW,5,405.0,150.0,0
US,928,CLT,ORD,4,868.0,120.0,1
XE,2010,IAH,BTR,5,858.0,61.0,1
WN,1229,BNA,PHX,3,1040.0,240.0,1
AA,742,DFW,LGA,3,985.0,205.0,1
DL,1719,DTW,LAX,5,725.0,309.0,1
AA,2413,DFW,LAX,3,565.0,200.0,0
WN,2135,MCO,PVD,5,845.0,155.0,0
OO,6633,DEN,TUS,3,1299.0,115.0,1
AA,1034,DFW,IAH,2,880.0,65.0,0
MQ,4070,ORD,BUF,1,935.0,95.0,1
FL,939,JAX,ATL,2,761.0,75.0,1
AA,1116,SEA,DFW,2,930.0,225.0,0
MQ,4239,ORD,PNS,7,820.0,135.0,1
OO,6544,ASE,DEN,6,686.0,45.0,0
US,1203,BWI,CLT,4,935.0,88.0,0
HA,226,HNL,OGG,5,889.0,39.0,1
DL,1875,MSP,DFW,3,1020.0,156.0,0
9E,4386,GRR,MSP,2,1020.0,98.0,0
WN,324,MCI,MDW,7,795.0,80.0,1
DL,2097,MSP,ATL,6,465.0,155.0,1
AA,1415,TPA,DFW,4,990.0,170.0,0
UA,453,DEN,BOI,4,1110.0,125.0,1
CO,1412,EWR,IAH,1,400.0,241.0,1
WN,3773,PHX,TPA,1,630.0,235.0,1
CO,485,PDX,EWR,2,460.0,305.0,1
DL,1286,ORF,ATL,1,883.0,117.0,0
EV,5229,MEM,SGF,7,1170.0,68.0,1
F9,498,CAK,DEN,6,1135.0,199.0,1
CO,1458,ATL,IAH,7,1145.0,135.0,0
OO,7767,GCC,RKS,3,393.0,77.0,0
FL,1009,RSW,BOS,5,653.0,182.0,0
9E,3959,ERI,DTW,1,345.0,65.0,0
UA,608,ORD,DCA,1,596.0,111.0,1
US,128,SJC,PHX,3,965.0,107.0,1
9E,3926,DTW,CAK,3,730.0,58.0,1
WN,3842,LAS,PHX,3,365.0,70.0,0
AA,763,DFW,MFE,4,1240.0,90.0,0
AS,48,ADQ,ANC,5,515.0,54.0,0
DL,1181,RSW,ATL,1,360.0,115.0,0
9E,4252,DTW,SCE,7,1315.0,84.0,1
FL,530,ATL,MEM,2,1265.0,82.0,1
US,16,PHX,JFK,7,976.0,282.0,0
WN,637,PIT,PHL,4,1195.0,85.0,1
OH,6308,MEM,BOS,5,515.0,166.0,1
XE,2277,IAH,BRO,6,700.0,68.0,1
WN,165,CLE,STL,5,550.0,105.0,0
DL,1534,ATL,RIC,2,905.0,95.0,0
AA,1841,DFW,TUS,2,565.0,145.0,1
AA,2094,DFW,MCO,6,1040.0,150.0,1
CO,1859,DCA,IAH,2,935.0,212.0,0
MQ,3717,IAH,ORD,5,1130.0,155.0,1
OO,6903,MCI,DEN,4,698.0,110.0,1
US,1775,PHL,DCA,7,1065.0,55.0,1
EV,5172,DTW,OKC,7,1185.0,160.0,1
XE,2769,IAH,ELP,2,825.0,118.0,1
9E,3939,LAN,DTW,5,625.0,54.0,0
DL,1284,ATL,ONT,5,1195.0,294.0,1
EV,7135,CHS,IAD,2,609.0,90.0,0
OO,6714,EGE,DEN,5,985.0,48.0,1
WN,673,DAL,SAT,3,365.0,65.0,0
MQ,3245,DFW,LEX,6,535.0,125.0,1
WN,3575,LAS,ONT,5,1270.0,55.0,0
CO,480,LAS,CLE,5,677.0,240.0,0
DL,182,SEA,JFK,1,800.0,325.0,0
US,1268,PHL,SJU,4,465.0,226.0,0
XE,2283,IAH,AUS,2,625.0,53.0,0
FL,483,BWI,MCO,7,1215.0,141.0,1
WN,686,BWI,TPA,2,720.0,150.0,1
DL,1791,ATL,TPA,6,850.0,89.0,1
YV,7292,PHL,ORD,1,745.0,140.0,0
9E,4225,LAN,DTW,1,1030.0,56.0,0
XE,2969,CLT,CLE,1,584.0,95.0,0
EV,5312,TYS,ATL,5,621.0,65.0,0
WN,442,SFO,MDW,1,795.0,255.0,1
UA,612,ORD,DCA,3,725.0,111.0,0
EV,5517,CAE,ATL,5,995.0,74.0,1
WN,1004,OKC,LAS,1,670.0,170.0,1
US,1810,RSW,CLT,1,895.0,111.0,0
OO,6265,DEN,SLC,3,1054.0,88.0,0
9E,3980,PNS,MEM,4,985.0,91.0,0
F9,777,DEN,LAS,2,800.0,112.0,0
DL,2180,SLC,DTW,5,420.0,219.0,0
AA,1625,SJU,DFW,7,510.0,325.0,0
AA,1155,BOS,DFW,4,695.0,265.0,1
B6,330,MCO,BDL,1,1215.0,149.0,1
AA,1844,LAS,MIA,7,830.0,265.0,1
US,755,PHL,MIA,7,1070.0,179.0,1
US,1198,PBI,DCA,6,720.0,135.0,1
WN,3742,TPA,BNA,1,1080.0,110.0,1
WN,1760,STL,CMH,7,1080.0,75.0,0
WN,3771,PHX,ELP,4,1110.0,65.0,1
EV,5440,GNV,ATL,6,1002.0,85.0,0
UA,129,ORD,LAX,3,1235.0,269.0,1
HA,148,HNL,KOA,7,776.0,43.0,0
EV,5042,OKC,ATL,2,412.0,127.0,0
MQ,3282,DFW,JAN,3,760.0,80.0,1
OO,6591,DEN,DRO,4,1313.0,62.0,1
B6,57,JFK,PBI,7,899.0,182.0,1
F9,824,MCI,DEN,3,608.0,107.0,0
OO,6737,FSD,DEN,4,1154.0,103.0,0
AS,558,SEA,PSP,3,780.0,158.0,0
YV,7252,ORF,IAD,4,625.0,60.0,0
MQ,3335,CID,DFW,1,765.0,135.0,1
XE,2710,DCA,EWR,2,1260.0,72.0,0
XE,2720,ICT,IAH,2,1112.0,104.0,0
AA,1538,BUR,DFW,3,810.0,180.0,1
WN,388,AUS,ELP,1,365.0,100.0,0
MQ,3631,MIA,BNA,6,745.0,150.0,0
DL,2554,SFO,DTW,4,1365.0,272.0,1
WN,2451,OAK,DEN,2,1130.0,140.0,1
DL,2069,RIC,ATL,6,415.0,125.0,1
AA,1480,BOS,ORD,2,645.0,170.0,1
WN,2217,AUS,HOU,6,475.0,50.0,1
AA,1886,MIA,MCO,6,900.0,60.0,1
OH,6551,LGA,MCI,5,919.0,219.0,0
OO,6342,SAN,LAX,2,1247.0,48.0,0
AA,795,LGA,MIA,4,810.0,195.0,1
B6,65,ROC,JFK,1,939.0,81.0,0
MQ,3934,ORD,FSD,4,1240.0,100.0,1
OO,6399,ORD,MCI,3,360.0,88.0,1
DL,1019,MEM,MCI,3,1175.0,91.0,0
WN,423,OAK,SLC,3,890.0,100.0,1
B6,934,LGB,ORD,1,654.0,231.0,0
CO,784,EWR,PDX,1,1020.0,376.0,1
9E,4212,DTW,TYS,1,620.0,99.0,0
WN,181,HOU,LAS,4,615.0,205.0,1
MQ,4052,CMI,ORD,2,795.0,65.0,0
FL,894,IND,LGA,6,490.0,124.0,0
OH,6447,CVG,HTS,2,1250.0,52.0,0
AA,1230,SEA,DFW,3,1410.0,215.0,1
US,1446,LAX,PHL,1,1330.0,292.0,0
WN,1180,PHX,ABQ,1,1130.0,65.0,1
US,942,SFO,CLT,7,1340.0,284.0,1
OH,6285,DTW,CID,3,745.0,105.0,0
B6,1245,BOS,CLT,3,535.0,144.0,0
EV,5244,MOB,ATL,3,465.0,81.0,0
WN,1771,BWI,TPA,3,950.0,155.0,1
US,77,PHX,SEA,3,1270.0,187.0,1
DL,1155,ATL,JAX,5,1312.0,71.0,1
UA,594,ORD,LGA,1,390.0,126.0,0
F9,859,DEN,PHX,3,1086.0,111.0,1
DL,1064,IND,ATL,5,1105.0,100.0,1
WN,2038,DAL,STL,7,585.0,95.0,0
US,569,PHX,MCO,5,955.0,234.0,0
US,128,SJC,PHX,4,965.0,107.0,1
WN,421,TUL,DAL,3,360.0,60.0,1
DL,1327,DTW,BDL,1,1300.0,101.0,1
AA,2065,MFE,DFW,1,380.0,95.0,0
9E,4004,MSP,DSM,4,620.0,71.0,0
AA,2064,MIA,MCO,4,760.0,60.0,1
EV,5331,MEM,CLE,2,510.0,114.0,0
EV,5594,ATL,MKE,5,1005.0,121.0,0
OO,6625,DEN,BZN,4,486.0,110.0,1
AA,563,DFW,SAT,3,1060.0,65.0,0
EV,5140,DTW,JAN,7,825.0,142.0,1
OO,6735,MSO,DEN,2,792.0,112.0,0
CO,1500,FLL,EWR,5,965.0,187.0,0
OH,6362,CVG,GRR,4,975.0,72.0,0
DL,1181,RSW,ATL,4,360.0,110.0,0
EV,7136,IAD,LGA,2,497.0,75.0,1
AA,349,FLL,DFW,5,950.0,195.0,0
XE,2622,IAH,CAE,4,625.0,129.0,0
WN,1606,OAK,BOI,5,840.0,90.0,1
WN,144,MDW,TUS,7,730.0,235.0,1
9E,4198,DCA,JFK,5,660.0,75.0,0
OO,4686,SJC,SLC,7,790.0,110.0,1
DL,725,SFO,SLC,3,360.0,113.0,0
OO,3077,IND,MKE,3,432.0,63.0,0
OO,6365,ICT,DEN,3,783.0,92.0,1
AA,2013,ORD,LAS,6,1140.0,240.0,1
MQ,2853,DFW,SGF,1,1120.0,75.0,1
WN,1335,TPA,HOU,6,665.0,145.0,0
OO,4864,LAX,SFO,6,595.0,84.0,1
WN,3025,ISP,MCO,6,755.0,175.0,1
DL,2330,MSP,MEM,2,655.0,127.0,0
OO,6293,FSD,DEN,2,398.0,102.0,0
CO,480,LAS,CLE,5,677.0,240.0,0
DL,1735,LAX,LIH,3,835.0,373.0,0
F9,107,MSP,DEN,6,851.0,124.0,0
UA,471,TUL,DEN,4,405.0,110.0,1
MQ,3999,FAR,ORD,1,1000.0,130.0,0
MQ,2838,SAV,DFW,7,440.0,180.0,0
OO,4750,ONT,SLC,5,980.0,104.0,1
OH,6629,GRR,DTW,5,330.0,69.0,0
AA,784,MFE,DFW,4,1115.0,95.0,0
AS,349,OAK,SEA,4,1210.0,120.0,1
UA,420,ORD,ROC,4,1085.0,102.0,1
WN,1684,PDX,SMF,7,855.0,85.0,1
AA,1308,LAS,LAX,4,640.0,70.0,0
9E,3750,BUF,DTW,5,710.0,83.0,1
WN,2812,TPA,RDU,4,605.0,100.0,1
OO,7028,SAN,LAX,4,510.0,45.0,0
HA,334,HNL,OGG,4,915.0,37.0,0
9E,4279,MEM,AMA,3,1185.0,126.0,0
OO,6662,MRY,SFO,5,1058.0,37.0,0
WN,1533,ABQ,ELP,3,1085.0,55.0,0
WN,1660,OAK,LAX,5,1015.0,75.0,1
OO,4866,MKE,CVG,2,480.0,75.0,1
XE,2275,PBI,IAH,4,880.0,176.0,1
XE,5982,IAD,LGA,5,883.0,83.0,0
UA,752,DEN,BWI,2,540.0,201.0,1
AA,1245,MCO,MIA,6,1080.0,70.0,1
EV,5446,VPS,ATL,4,615.0,74.0,0
WN,2820,TPA,PVD,7,415.0,165.0,1
UA,221,ORD,IAH,4,505.0,175.0,1
OO,6764,LNK,DEN,3,408.0,97.0,0
WN,1540,PHX,ABQ,4,1225.0,65.0,1
AA,1521,ORD,TUS,3,1155.0,225.0,1
WN,2808,DEN,STL,1,710.0,120.0,1
EV,5284,HSV,ATL,7,680.0,60.0,0
F9,327,BOS,MKE,3,1055.0,164.0,1
OO,6878,DEN,SDF,7,613.0,150.0,0
EV,5602,ATL,AVL,4,905.0,58.0,0
WN,1569,PHX,RNO,3,920.0,110.0,0
AA,1946,MIA,TPA,5,790.0,60.0,0
XE,2039,EWR,ORD,5,510.0,165.0,1
DL,332,PBI,ATL,4,660.0,114.0,0
XE,2282,ELP,IAH,7,520.0,113.0,0
US,1170,CLT,PIT,4,895.0,86.0,0
DL,151,IAD,ATL,4,743.0,124.0,1
MQ,2822,DFW,TLH,4,810.0,120.0,0
US,650,SFO,PHL,5,510.0,315.0,1
XE,3102,MAF,IAH,3,480.0,90.0,0
US,351,PHX,MSP,1,790.0,186.0,0
YV,2677,CLT,SDF,5,790.0,88.0,1
DL,2486,ATL,LGA,6,940.0,134.0,0
WN,1866,MSP,MDW,1,1010.0,90.0,1
XE,5982,ORD,ATW,4,1016.0,50.0,0
HA,9,LAX,HNL,6,1030.0,355.0,0
HA,36,HNL,PHX,1,905.0,354.0,1
WN,3483,BUR,SMF,3,1275.0,75.0,1
AS,641,PHX,SEA,5,420.0,188.0,0
AA,452,MIA,BOS,7,405.0,180.0,0
EV,5213,ATL,MOB,2,1155.0,85.0,1
AA,393,DFW,DEN,2,405.0,125.0,0
AA,1044,MIA,RDU,5,635.0,120.0,1
WN,1569,STL,PHX,4,735.0,215.0,1
US,583,PHX,GEG,5,686.0,176.0,1
WN,2296,BWI,PVD,5,515.0,70.0,1
DL,2337,BWI,DTW,4,445.0,100.0,0
9E,4324,BDL,RDU,5,405.0,120.0,0
MQ,3980,ORD,ICT,1,875.0,120.0,1
OO,6929,DEN,DRO,5,1173.0,64.0,0
MQ,4319,ORD,HSV,2,640.0,100.0,1
DL,2137,MEM,DTW,3,505.0,115.0,0
DL,2172,ATL,RDU,3,1231.0,88.0,0
US,1670,FLL,CLT,1,785.0,118.0,0
AA,2362,DFW,ORD,7,965.0,145.0,0
WN,3153,PHX,RNO,5,630.0,115.0,1
OH,6589,CVG,DTW,7,460.0,87.0,0
CO,1145,ATL,EWR,2,1169.0,150.0,1
OO,7812,RKS,GCC,3,1270.0,68.0,1
US,149,PHX,CMH,6,599.0,226.0,0
WN,1196,STL,DEN,4,1130.0,150.0,1
WN,3830,STL,PHL,4,615.0,130.0,1
DL,1722,DTW,BOS,3,945.0,122.0,1
AA,33,JFK,LAX,5,475.0,380.0,0
9E,3697,DTW,BHM,2,545.0,124.0,0
CO,267,IAH,SEA,4,735.0,284.0,1
AA,466,SAT,DFW,2,1105.0,70.0,0
WN,774,MDW,STL,1,1140.0,65.0,1
B6,520,MCO,EWR,4,485.0,145.0,0
WN,708,MDW,MSP,2,390.0,90.0,0
9E,4155,ATL,PHF,1,1175.0,104.0,1
US,1419,PHL,LAX,3,580.0,370.0,1
EV,5261,MEM,XNA,6,570.0,70.0,1
EV,5049,MYR,ATL,1,1072.0,97.0,0
UA,702,ORD,PHX,6,1025.0,239.0,0
MQ,3247,DFW,LIT,5,1050.0,70.0,0
OO,6352,SFO,TUS,3,1150.0,119.0,0
WN,1142,MSY,BWI,4,480.0,140.0,1
9E,3847,ROC,DTW,3,764.0,91.0,0
EV,7373,MEM,GPT,4,1180.0,76.0,1
DL,1756,SAT,MSP,5,380.0,168.0,1
WN,1599,STL,BHM,4,910.0,75.0,1
XE,2051,EWR,CLT,5,1085.0,129.0,0
OO,4724,LGB,SLC,7,1090.0,110.0,0
9E,4335,ALB,DTW,1,571.0,119.0,0
UA,674,ORD,LGA,2,545.0,132.0,0
WN,1027,PHX,LAX,2,1050.0,80.0,1
WN,464,PHL,MDW,4,575.0,150.0,0
OH,6567,CLE,DTW,2,802.0,58.0,0
UA,846,IAD,SFO,6,505.0,369.0,0
EV,7344,MLB,ATL,5,1108.0,101.0,1
AA,1030,DFW,XNA,7,990.0,65.0,0
OO,6268,SFO,TUS,6,489.0,119.0,0
WN,1353,ONT,SMF,6,1070.0,80.0,1
XE,2964,IAH,DFW,7,690.0,64.0,0
OO,6405,TUS,DEN,2,503.0,124.0,1
FL,951,BWI,FLL,7,1220.0,155.0,0
EV,5209,CAE,ATL,4,827.0,74.0,0
WN,852,LAX,SMF,4,805.0,80.0,1
CO,795,IAH,LAX,5,940.0,228.0,1
CO,391,MIA,IAH,4,875.0,171.0,1
MQ,3070,SAN,LAX,6,790.0,45.0,1
YV,2722,GJT,PHX,7,735.0,92.0,0
CO,361,PHX,IAH,5,360.0,150.0,0
CO,1544,IAH,CLE,7,625.0,151.0,0
