Airline,Flight,AirportFrom,AirportTo,DayOfWeek,Time,Length,Delay
,1877,,DFW,,,,0
,6623,LGA,,,,,0
,,IAH,,,,160.0,
EV,7080,,,4,491.0,,1
XE,2194,GSO,,,1085.0,,1
,4740,,,4,1325.0,50.0,
US,1267,BOS,,,,84.0,
AA,1140,,,1,475.0,,
,,DSM,DFW,2,,130.0,
,1045,SAN,,,1260.0,95.0,
CO,,,MSY,,1215.0,218.0,1
EV,7340,,JAX,,779.0,126.0,0
,736,,LAS,5,360.0,,0
,3919,,ORD,7,,115.0,0
FL,63,IAD,,6,,115.0,1
WN,,,ELP,,1085.0,55.0,1
,490,,AUS,,1215.0,45.0,
MQ,2854,,,,1100.0,50.0,
,1534,TPA,,,,145.0,
,565,LAX,PDX,3,1050.0,147.0,0
,,MCI,STL,,550.0,,
,2824,MSP,,,,,
AA,,LAX,,4,430.0,285.0,
,1430,,TPA,5,,,
MQ,4258,,,1,,80.0,
US,1783,CLT,LAS,6,480.0,,0
,4080,,,2,575.0,,0
,,PDX,,2,910.0,100.0,1
XE,3060,,,5,,80.0,
US,,ORD,,,710.0,115.0,1
,,,SAN,1,,157.0,
,,,,,,,1
9E,,DTW,EVV,,545.0,,
,4685,,MSP,,600.0,90.0,
UA,394,LAS,ORD,7,375.0,,
US,1096,PHL,,5,,,
DL,,,LGA,,1030.0,,0
DL,1784,ATL,IAD,3,980.0,110.0,
EV,,BTR,ATL,,882.0,88.0,0
,,,,6,,197.0,
,2658,,CLE,,,,
,,HPN,,4,,,
,853,LAS,,,,150.0,1
,856,DEN,,3,,165.0,
,,,IND,2,1075.0,,0
OO,6947,PDX,SEA,3,690.0,54.0,1
AS,5,,LAX,,550.0,355.0,
,,MCI,,,,122.0,1
WN,521,STL,,,780.0,,
EV,5572,ATL,,7,725.0,,
YV,,PHX,,,,156.0,0
MQ,,,DFW,,495.0,80.0,
B6,291,SEA,LGB,,638.0,154.0,
AS,64,,,4,1000.0,,0
US,274,PHX,IAH,,,164.0,
DL,,,,7,,267.0,
,131,ATL,TPA,1,1330.0,,
,67,,JNU,1,,,
,,SEA,DEN,2,375.0,154.0,
OH,6320,ATL,GSO,4,,86.0,
,,,PHX,3,,,
WN,1235,BWI,ABQ,5,,,
,,MSP,FNT,,,,
XE,,,ATL,,,118.0,
YV,1017,KOA,HNL,,,40.0,
,1427,,DFW,4,,,
,,LAX,,,,311.0,1
,6538,DEN,IDA,7,,98.0,0
,478,SEA,LAX,1,1185.0,155.0,
,2640,,SLC,5,,77.0,
MQ,,,DFW,5,,,1
,645,SJU,,7,935.0,320.0,
MQ,,ORD,DAY,,,70.0,1
HA,,OGG,HNL,4,,34.0,
9E,4187,MEM,,,1185.0,,
UA,636,ORD,,,391.0,,0
YV,2817,LAX,LAS,,1195.0,64.0,
WN,,,OKC,2,1195.0,,
EV,5072,ATL,BMI,,891.0,105.0,
,,,ABQ,2,,,0
XE,3112,CLE,PVD,,1175.0,93.0,0
WN,1202,FLL,,7,,,1
,1580,,EWR,,390.0,309.0,1
,703,,,,1010.0,,
,,,,,,,
,,LGA,CLT,,,127.0,
OO,6522,,,,,,0
,1250,,PHL,5,725.0,,
OH,6461,,,1,450.0,87.0,
,,DFW,,,,,
DL,2376,SNA,MSP,,,,1
,,HOU,,3,,55.0,1
FL,,,,,1130.0,84.0,
,2072,ATL,,,960.0,,
,,,,,1044.0,314.0,1
,,,MIA,,,120.0,
,,,SEA,6,,,0
DL,2806,SFO,MSP,1,,,
,,,BOS,3,,,0
WN,510,,,,530.0,280.0,1
,1483,,SJC,,,,
UA,590,ORD,,,786.0,,
,627,DCA,,,1065.0,,1
US,,PHX,DEN,,1190.0,110.0,0
OO,6272,,,2,1065.0,95.0,1
,4952,ATL,SAV,5,660.0,71.0,0
MQ,3692,MIA,RIC,,,,
,6636,,DEN,,810.0,,
WN,,,TUL,1,,,
,597,DEN,OKC,1,850.0,,1
WN,,AUS,BWI,,390.0,180.0,
XE,,OKC,IAH,3,993.0,87.0,
,,MBS,DTW,,,59.0,
CO,,SAT,IAH,,410.0,56.0,
OO,,PDX,,5,947.0,50.0,0
,,,,,540.0,,1
AA,559,ATL,,5,1085.0,155.0,0
MQ,,,,2,380.0,140.0,
,652,,,,,197.0,
WN,2984,PHX,LAX,,,,
,,CMH,,,890.0,70.0,
,1953,,SEA,,1295.0,,1
HA,,,PDX,,855.0,315.0,1
WN,,,BWI,,,140.0,
,,LAX,,1,1060.0,,1
,,,,5,,85.0,
,2283,SLC,DEN,6,,,1
,,CHS,,2,,,0
,,,SMF,2,995.0,90.0,1
YV,,,,7,1020.0,,1
,852,SEA,,3,,170.0,1
AA,,IAH,,5,,,1
,,ATL,,2,1218.0,82.0,
,2710,,,,,,
,,,TPA,6,1066.0,90.0,0
,2839,ATL,MTJ,3,615.0,241.0,0
FL,,BUF,ATL,,345.0,,
WN,3425,ELP,DAL,,,,
UA,263,MSY,,,1168.0,262.0,
,,,,,824.0,76.0,
,6623,,,5,,80.0,0
,,ORD,PHL,,,120.0,0
WN,326,,PBI,2,1035.0,55.0,0
,,,GRR,1,538.0,48.0,
DL,1244,,JFK,,510.0,173.0,
DL,2078,,DTW,,525.0,174.0,1
,787,DEN,LAS,5,,,1
B6,503,,FLL,,586.0,,0
YV,7260,,,,1174.0,,1
,,,,,,70.0,
OO,4576,PHX,SLC,,,,
,,,,4,510.0,,0
,4475,,,,,,
,3315,,,2,,,0
WN,,,,,,65.0,1
AA,,,,7,1230.0,,
HA,544,,OGG,,966.0,,0
,,ALB,,5,,,0
WN,,,MCI,1,620.0,,
XE,,,LEX,,,75.0,1
,,SFO,,7,1307.0,121.0,
,562,FLL,SWF,3,,171.0,
,,,,,,,
,4035,MKE,CVG,,,,0
AA,1099,,ABQ,5,615.0,115.0,
WN,,,BNA,,,,1
,851,,HNL,3,540.0,,1
XE,5988,ORD,SDF,4,1287.0,73.0,1
,,,SNA,,430.0,,1
MQ,,,,4,,125.0,
WN,1431,,TPA,5,,,1
AA,1725,IND,DFW,4,1175.0,145.0,
,,PHL,DFW,,905.0,235.0,
MQ,,,DCA,,905.0,,0
UA,695,,,5,,,
,,DFW,,,690.0,,
,6643,,DCA,5,,,
,,OMA,,,,107.0,0
,,,,3,350.0,,
WN,102,BWI,MHT,4,1060.0,80.0,1
,41,,,,567.0,,0
,,MRY,,,351.0,,0
,965,IAD,IAH,7,1028.0,,
,,DTW,IAD,2,360.0,,
WN,897,,SNA,,,,0
US,,DFW,,,785.0,189.0,0
AA,,,,2,670.0,245.0,0
MQ,,ORD,BMI,,920.0,50.0,0
,576,BNA,DTW,,705.0,,
,,,,5,,56.0,0
,,BOS,,1,800.0,,
,,IAD,RDU,4,1053.0,72.0,
,5473,ATL,,,,,1
,1972,,,,,110.0,1
OH,,,,4,1235.0,71.0,0
,2284,,TYS,,1032.0,114.0,
DL,1231,,,,,,0
DL,,ATL,,7,600.0,340.0,1
,4597,,,,870.0,,1
,,,ROA,3,426.0,,0
,6957,MKE,DEN,1,,,1
AS,3,,SEA,4,,355.0,0
EV,,,,,,,0
,,,TPA,3,,,1
AA,,DFW,,,870.0,,
,,,LGA,,1170.0,116.0,1
,,,,,,,
AA,1178,,,,,195.0,
,2023,BOS,DTW,,537.0,148.0,1
AA,,,MCI,3,,,
UA,414,ORD,,5,366.0,129.0,
,,COS,,2,925.0,,
,,,,6,,,
OO,6546,,,2,549.0,74.0,
,2115,BOS,LGA,,360.0,70.0,
,3641,MIA,CMH,,,160.0,
OO,6509,,LAX,,571.0,92.0,
,,,,4,390.0,,1
,5059,,XNA,2,1230.0,120.0,0
,,HOU,DAL,3,375.0,,0
,4481,,BOI,2,615.0,,1
DL,1885,ATL,MSY,,665.0,,
FL,,,SRQ,,,145.0,1
,,,,,645.0,,1
,,LIT,DAL,,575.0,,0
,,,,,370.0,,0
,,COS,,6,,40.0,0
EV,,PWM,,2,1144.0,107.0,0
XE,2433,IAH,,3,683.0,91.0,0
9E,,,DTW,5,,,0
AA,,FLL,,1,1195.0,170.0,
,,,OKC,7,835.0,,1
,6864,,,,1075.0,,1
,,,CLT,5,1106.0,130.0,
EV,5240,ATL,ICT,7,650.0,147.0,
US,,,,,575.0,,
B6,,,,7,638.0,142.0,
WN,782,,,3,445.0,,
,981,BUR,,7,,75.0,0
CO,,,,,739.0,74.0,
,3373,CRP,,3,495.0,80.0,
OO,6470,LAX,SLC,4,,106.0,
,1725,IND,,4,1175.0,145.0,
OO,,SLC,LGB,4,,,
,,IAD,,5,,,0
,,,,4,720.0,60.0,
,,,SEA,2,,177.0,
9E,,,,,,,
DL,,,IAH,3,,133.0,0
,627,,,,1270.0,123.0,
US,,PBI,CLT,3,900.0,112.0,0
,4264,PNS,ATL,,,70.0,
,2011,ATL,,,,,1
,,ORD,,,,,
,2518,MCO,,4,,,
F9,612,,IND,6,1150.0,140.0,0
,,BWI,MKE,4,745.0,,1
,1578,,,,715.0,100.0,0
,,,,6,,,
,1084,,DFW,3,1040.0,190.0,0
WN,,,HOU,,755.0,175.0,1
,4956,,BOS,,515.0,168.0,
OO,,LAX,,,,,1
MQ,,,MIA,3,715.0,80.0,1
AA,253,,,,525.0,,
DL,2558,,,4,,93.0,
,,,,,,,1
WN,732,,BUF,1,,,0
,,SNA,,2,580.0,170.0,
MQ,,,DFW,5,,65.0,
,1489,MKE,ATL,5,740.0,,0
UA,,IAD,,3,,,0
OO,6377,CPR,,1,,55.0,1
OH,6506,,,,790.0,164.0,
YV,2967,,LAS,1,,92.0,0
,3531,,CLE,,,,
AA,1829,CLT,DFW,,,,
YV,2854,,,7,465.0,71.0,
B6,,RSW,JFK,7,,158.0,
DL,1322,,ATL,,975.0,,
,,,OAK,,1131.0,,1
DL,,DTW,BOS,1,,,1
,350,,,,,314.0,0
XE,,EWR,PVD,6,495.0,,0
MQ,2749,,DAY,,,135.0,0
OO,,SLC,HLN,1,1201.0,79.0,0
WN,1316,HOU,,3,410.0,,0
WN,1472,,,3,380.0,,0
WN,1338,SAT,ELP,,,,1
WN,1427,,,1,585.0,145.0,0
,4387,,RDU,,,65.0,0
OH,,,LGA,,670.0,119.0,
,6296,,CVG,6,,,
MQ,3118,RNO,,,,105.0,
9E,4360,LNK,MSP,,400.0,,
,695,,,1,1185.0,63.0,0
,,,,2,,,
AA,,,,,1055.0,150.0,
OO,6475,,,7,1127.0,,1
DL,,,LAS,,580.0,90.0,
,,ABQ,,7,,,0
,,,OAK,,1131.0,,0
,1121,SLC,DTW,7,,210.0,
AA,1259,,,,,125.0,1
EV,,,,6,,63.0,0
,79,ATL,,4,,,
WN,1853,SMF,LAX,,,,1
,2857,DFW,,7,860.0,80.0,
,4256,ORD,,,,,
US,81,SFO,,,,,
,,,IAH,,,165.0,
CO,,,IAH,,,,0
OO,,,,,1140.0,102.0,0
UA,853,,,,,,1
WN,,,PHX,,580.0,,0
,2317,DTW,LAS,,705.0,,
,5275,,ATL,,,,
,,,PHL,5,400.0,126.0,
XE,2550,IAH,CLT,,,,
MQ,3624,,MIA,,,,0
US,,CLT,BWI,,,83.0,0
WN,422,,RSW,2,,,1
,,,BOI,,,90.0,
,1165,,CLT,6,,,
,,MSP,,,1025.0,,0
OO,,DEN,GEG,7,944.0,149.0,
HA,362,HNL,,,1100.0,51.0,
MQ,,BNA,DCA,2,,105.0,
AA,,,TUL,3,1340.0,55.0,1
,1424,,SAN,3,425.0,,0
WN,,DAL,,5,850.0,60.0,
DL,2459,ATL,STL,1,,109.0,
EV,,MEM,,,,,
YV,,,PHX,,475.0,,0
,5272,MEM,CLE,,510.0,,0
MQ,3216,HOU,,,730.0,,
,6943,PDX,,7,529.0,50.0,1
9E,,,DTW,5,,87.0,
,987,DEN,PHX,5,,115.0,0
,337,IAD,MCO,6,1195.0,,
MQ,2959,,,5,945.0,,0
OH,,,CVG,,,131.0,0
,1421,,,1,,205.0,0
,1024,,,4,,175.0,
EV,5517,CAE,ATL,3,995.0,,0
,,OAK,,,1080.0,75.0,
FL,,PHF,,1,,123.0,0
,1678,ATL,,6,,,1
,6853,,,4,,57.0,
,,,,3,410.0,,0
AA,,,,,,,0
,,ATW,ORD,,,54.0,0
,,BOS,DTW,,,,
,1626,,,,,,0
,,,,,360.0,,
DL,2564,CVG,,7,920.0,,0
,1326,,,3,,,
YV,2749,SAT,PHX,7,900.0,147.0,0
DL,1854,ATL,,,,,
,,,LFT,2,600.0,,1
MQ,,BOS,,7,,80.0,0
,,,,,,,
9E,3757,,,2,515.0,,
,1909,ATL,,5,,92.0,0
,4689,,,,875.0,,1
DL,2783,BDL,ATL,4,,,
,594,SLC,PHX,7,815.0,95.0,1
DL,,ATL,COS,,1130.0,195.0,
XE,2135,,,7,720.0,152.0,1
,,PHX,,,1195.0,125.0,
WN,1533,ELP,SAT,1,1160.0,,
OO,,CPR,,,,55.0,
AA,,,,7,,60.0,1
9E,,DTW,SBN,6,,59.0,
,,,LAX,3,,275.0,1
,,ORD,RDU,6,,,1
,1356,JAX,,,805.0,55.0,1
AA,,,SJC,5,745.0,,
CO,1800,FLL,,,,177.0,1
,,ATL,ORD,,,,1
,6239,,DEN,4,506.0,190.0,
EV,,,AVL,3,615.0,57.0,0
,864,OGG,PDX,3,,,
,4310,CLT,,,670.0,,
XE,,CLE,,,,75.0,1
,,,,,515.0,68.0,
,2956,IAH,,4,1380.0,,0
CO,667,SEA,,,1262.0,212.0,
B6,,BOS,,5,840.0,,
,,DAL,,3,,,1
,,,SLC,2,490.0,56.0,
AA,692,,EWR,,,185.0,
,,,,5,,152.0,0
,,,,,,,
,,IND,DEN,,988.0,,0
WN,1306,,,,,,0
,1795,DCA,,,470.0,151.0,0
HA,543,,,,1031.0,,
DL,2285,BDL,,,,165.0,1
,5320,ATL,,,,,1
UA,20,,DEN,,,155.0,
,,,,5,,84.0,
MQ,,,,4,,,
,,,BNA,4,1243.0,,0
,,BOS,,3,,400.0,0
,1200,,,,617.0,,1
EV,,ATL,,6,,,
XE,2579,IAH,,,480.0,59.0,
WN,,BWI,,6,760.0,,
,1141,,MIA,1,,,0
,,,,3,,195.0,
OO,6752,,,2,1202.0,63.0,
,184,FAI,ANC,,720.0,,0
US,74,PHL,SEA,1,1070.0,368.0,1
,,,PHX,,,75.0,1
,,ROC,IAD,,,,
DL,,,,,,238.0,1
,,PHX,LAS,,965.0,,0
,358,DEN,TPA,,700.0,,
OO,7051,PDX,SEA,3,1316.0,,0
,,CRP,DFW,,,80.0,0
,,,,3,,133.0,
FL,134,,ATL,7,480.0,,0
,,,TUS,,1180.0,70.0,
EV,,ATL,,,575.0,129.0,1
WN,3926,,,3,,,
,1060,AUS,JFK,,,,1
,6435,BOI,,,,,
AA,475,EWR,,,445.0,175.0,0
MQ,3020,FAT,LAX,1,555.0,65.0,0
,,JFK,PBI,3,,,
YV,,,SAT,,,,
,,,DFW,4,,85.0,
,1146,,,,1165.0,83.0,
,517,PHX,,4,1185.0,,0
AS,195,,,,,56.0,0
OH,6493,,DTW,5,435.0,,
,,CLE,,6,,,1
B6,,,,,1060.0,,0
CO,,,IAH,6,330.0,180.0,
US,612,PDX,,6,,148.0,
,,,EWN,,608.0,95.0,
,763,PBI,,,1184.0,,
AA,252,,,,,280.0,
,15,,,,550.0,365.0,
,222,,,7,445.0,320.0,
DL,1235,,SLC,,,,
,,,RSW,,,216.0,
MQ,,,DFW,5,715.0,50.0,
OO,6369,,SFO,6,360.0,133.0,
,,,,5,,143.0,0
,,ATL,AGS,,615.0,,
,,,RDU,1,,125.0,0
UA,,ABQ,IAD,,485.0,223.0,
XE,,,,,1280.0,61.0,0
,2024,,,,730.0,,0
,,BNA,MSY,,940.0,,1
,1630,,LAS,,,,1
,,,JFK,2,363.0,237.0,0
OO,,,LAS,1,,90.0,1
OO,,,,1,,90.0,1
,5135,,ECP,,905.0,,0
,4703,,,4,,,0
,,,,,,102.0,
,,,,,,,
WN,719,BWI,,,,140.0,1
DL,,,OGG,,518.0,,1
,,,,,400.0,70.0,1
,491,,DEN,4,392.0,,
WN,525,,AUS,,580.0,170.0,
WN,1125,,,3,,65.0,
,4257,BOS,,,735.0,135.0,
,2731,,,2,,,1
,,,DEN,3,,122.0,
,,MDT,DTW,5,,,0
,,,,2,,100.0,0
YV,,,,,,49.0,0
,1602,CLT,RDU,2,,48.0,
,,,TPA,2,965.0,,1
DL,1514,ATL,,,,75.0,
,1921,,LAX,5,,,
DL,2985,,,3,,79.0,
AA,,DEN,MIA,5,1435.0,,
,,,,,420.0,,
AA,1865,,DFW,7,1040.0,,1
,,MTJ,DEN,4,773.0,,
,,,ONT,5,,144.0,
,,AUS,,,,55.0,
,1627,DFW,,6,,,
,,,DFW,,450.0,,
,,,,1,785.0,76.0,
AA,656,BUR,DFW,,925.0,,
WN,,DEN,,5,1300.0,,
DL,,MCO,CVG,6,,,0
UA,251,,,,1089.0,359.0,
,523,,,,1220.0,105.0,1
,,,SJC,5,835.0,,
AS,631,TUS,SEA,6,,190.0,0
,4284,,ORD,2,,85.0,
,1360,FLL,,3,445.0,,1
,,,ATL,,,,
DL,,,MCO,1,,139.0,1
WN,2364,,MDW,,885.0,,
,1462,,,1,530.0,125.0,0
WN,,BOI,,,1085.0,75.0,1
,,,DEN,4,438.0,,
,,MCO,MDW,,,163.0,
UA,22,ROC,ORD,5,,,
DL,2385,BOS,,,,,
OH,6281,,,7,,,1
UA,,,PIT,4,,,
,,ORD,,,,,1
EV,,,,4,985.0,61.0,
WN,3668,,ONT,,810.0,,
US,,,SJU,5,,,
,5167,MEM,LFT,,1160.0,84.0,
,,DFW,,7,,70.0,0
,,ATL,,4,595.0,,
WN,,DAL,,2,1070.0,,1
XE,,IAH,,,,,
DL,2680,SEA,,7,1405.0,249.0,
OO,4615,CID,MSP,4,,,
EV,5237,,BOS,,,105.0,0
,,,,5,,250.0,
WN,601,,,3,725.0,,1
,,ATL,BUF,,645.0,,
OH,,CHS,,5,760.0,137.0,
,738,DEN,MCO,,,,0
,6333,,,7,,,1
,,,SLC,2,,110.0,1
,,TPA,PIT,,,137.0,
,,ATL,DFW,7,655.0,,
,,BNA,,4,,,
,,,,4,1250.0,,0
,94,OAK,JFK,1,460.0,,
,,,CLT,6,,,
,212,,,,615.0,,1
YV,2779,PHX,MRY,5,1258.0,,
,1600,,,,,,
,,ORD,,5,1266.0,100.0,
WN,,,,,,,
YV,,CLT,,,,201.0,1
WN,1763,,PBI,2,1135.0,,1
AA,,DTW,DFW,3,385.0,185.0,
XE,,,,2,,78.0,1
XE,2098,IAH,,3,1275.0,159.0,1
,,,,5,606.0,139.0,
,,SAN,MSP,5,715.0,226.0,
CO,,SFO,IAH,,515.0,226.0,
OH,6308,,BOS,,515.0,166.0,
WN,,LAX,ELP,,,110.0,1
US,1429,,CLT,1,525.0,,
,,BWI,ORD,2,665.0,130.0,0
,1099,MCI,STL,1,990.0,,
,,,,5,,,1
WN,30,,,2,960.0,,1
,,PHX,,7,,,
US,,,,6,,269.0,
,,,,4,658.0,,
FL,348,,BWI,,,134.0,
,,GRB,MSP,3,,80.0,
,,DAL,,,,60.0,1
,,BOS,CAK,,1203.0,109.0,
OO,4585,,,,1206.0,,
,,BWI,MSY,,930.0,,
AA,,,SFO,,,290.0,
,3959,,DTW,3,345.0,65.0,0
,,LAX,,,859.0,,
,,,,,,,
,3071,,DEN,,,170.0,
FL,453,,,,610.0,,
,280,LGB,,,,,
,,SAN,,,1190.0,,
UA,843,,ORD,,855.0,244.0,1
,,BWI,DTW,,,95.0,
,,MSP,,1,,155.0,1
OO,6431,,LAX,6,1221.0,,1
,675,DEN,,,,,
MQ,,DFW,,,,135.0,
EV,,BOS,IAD,,988.0,102.0,
WN,,DEN,,6,520.0,,
WN,,,SEA,7,665.0,,
,1064,,,3,,100.0,0
EV,,CAK,ATL,,,,1
WN,,CLE,,,,80.0,0
,,,,5,795.0,,
,1987,,RSW,,,113.0,
DL,2960,,,,,,0
,,MCO,,,810.0,93.0,
WN,,LAX,,,,,1
WN,,SLC,,6,,195.0,1
CO,322,MSY,IAH,7,,68.0,
AA,,,,1,,,0
WN,1964,MKE,LAS,,,250.0,1
,326,,BOS,,,133.0,
US,,,LGA,,,,0
WN,277,,MCI,4,435.0,190.0,
,,TUL,ORD,2,675.0,,
,6615,DEN,,3,,,0
B6,1325,,BWI,,920.0,88.0,
,,IAH,,7,,223.0,
,,CLT,DAB,,,93.0,
US,787,CLT,,,,,1
US,1628,MCO,PHL,2,,,
,6423,,,1,335.0,75.0,0
YV,2631,,CLT,6,,115.0,0
AA,,,,2,,,
,,ORD,SFO,5,716.0,,
WN,2672,,,7,1155.0,70.0,1
OO,6845,ASE,,2,787.0,,
9E,4131,,DTW,2,,80.0,0
,,MSP,,3,,223.0,
,,LAX,,5,30.0,,
,689,,,,600.0,170.0,
OO,6832,,,7,365.0,,0
,,,,,,,1
,,,DFW,,,250.0,0
,978,,MDW,,645.0,,
,,,,,,,
,,ATL,JAX,4,1330.0,69.0,1
,,,,,,139.0,0
,453,,,,,204.0,
,4161,IND,MEM,,485.0,,
FL,,ATL,,3,,,1
,,FLL,,,,,1
EV,,,,,570.0,,
EV,,,,6,,,
,1805,DFW,,,1235.0,155.0,0
,259,FLL,LGB,3,,342.0,
MQ,4212,,,3,,95.0,
,,DEN,,,55.0,,0
XE,,CMH,,6,,94.0,0
,6280,EVV,CVG,,510.0,,
XE,,PHX,IAH,4,,,
YV,7282,CHS,ORD,,,,
,,DTW,,,,113.0,
,,ORD,IND,,,,0
MQ,3964,BWI,ORD,,,130.0,
,,,PHX,3,,344.0,0
AA,,,SMF,,590.0,,
,2784,,TYR,,585.0,,
AA,,LAS,,,360.0,160.0,0
,38,LAX,PHX,7,,82.0,0
,6469,,,7,998.0,76.0,
UA,461,,,,,329.0,
,3035,,BDL,,,,0
WN,,,LAS,,,,1
,3949,,,,540.0,94.0,0
,1475,BUR,,,540.0,,1
MQ,3627,,PNS,,660.0,110.0,
,1498,,CLT,,1365.0,262.0,0
MQ,4625,,RDU,3,360.0,100.0,0
AA,658,DFW,,4,1145.0,,0
,783,PHX,ELP,3,,,1
CO,7,SAT,,,,57.0,
,595,,SDF,,,,1
,6238,,,5,1247.0,,
UA,,SAN,,,,,
WN,,,,3,655.0,,1
FL,923,MCI,,,390.0,,
XE,,,,2,,,1
,,,PHX,2,,,0
,4106,,ORD,,,65.0,
FL,635,,,5,952.0,89.0,0
OO,,,DFW,2,471.0,,
,,,,,750.0,112.0,
,2060,IAH,CVG,,1190.0,,1
,5995,,BTV,1,737.0,,
,,ATL,FWA,,1154.0,106.0,
FL,,RSW,PIT,,,149.0,0
WN,11,,DAL,4,480.0,,
,,,,,650.0,215.0,0
,,BOS,MIA,6,640.0,,
WN,2004,,,,1105.0,,
AA,349,,DFW,4,,,0
,,,,2,550.0,,1
WN,550,,SJC,1,,125.0,0
MQ,3531,DFW,CLE,,,,
AA,373,DFW,SNA,6,,195.0,
,6591,,,5,,183.0,0
FL,,,MKE,4,892.0,,
,,,SAT,1,705.0,65.0,
,1715,BOI,SEA,,,85.0,
AA,246,,LAX,,,310.0,0
B6,434,MCO,BOS,5,,,1
,94,,,,,,
,,,,7,,,
WN,1383,SLC,,2,,,0
WN,,,,2,,,
EV,5240,,ATL,4,770.0,,1
,,,IAD,,1135.0,,
,2832,,SLC,4,989.0,106.0,1
,466,MKE,PIE,,,,1
,259,MCO,,2,,253.0,
MQ,3282,DFW,JAN,2,,,
CO,,SFO,IAH,2,,,1
OH,,BOS,,5,615.0,,1
,,FAR,,4,998.0,,0
,5085,,,2,856.0,,
AA,1344,,STL,5,,,
,,,,,1020.0,,
WN,1386,MCI,,,,185.0,1
DL,1418,,ATL,6,390.0,,
UA,602,,DEN,7,,131.0,0
WN,2992,SFO,,4,,250.0,
B6,1790,,,,,85.0,
UA,969,,,,,,
WN,2181,PHX,HOU,,,145.0,
AA,,,ORD,,954.0,80.0,
,306,LAX,,1,,,1
DL,1247,,,,820.0,,1
,,ATL,,,,,1
WN,,BNA,ECP,,570.0,70.0,
,1955,ATL,BNA,,,,0
AA,,LAX,ORD,,585.0,,1
WN,,,SJC,7,,165.0,
9E,4095,MSP,,,,,0
,838,TPA,MIA,,1055.0,70.0,
US,,DCA,BDL,,,,1
AA,1230,SEA,,,,,
,,PHX,LAX,,890.0,86.0,0
WN,,,FLL,6,450.0,,0
AA,1536,DFW,,3,,,0
XE,,ICT,IAH,4,,,0
,1302,MEM,,5,,,
,,DCA,,,,,
,,,OAK,5,,354.0,1
OO,6588,DEN,ASE,,,43.0,
UA,,SAN,,,,,
B6,598,,HPN,1,1190.0,149.0,0
,,,,,720.0,,
,1396,DFW,,,1070.0,160.0,
XE,,IAH,,4,,203.0,
WN,,,BWI,,390.0,,0
,,ORD,DEN,,,155.0,
,2771,,ATL,2,765.0,,
,494,,BWI,4,,,1
,,PSP,,7,1221.0,,1
,,ABQ,DFW,3,,105.0,
AA,,DFW,MIA,7,850.0,160.0,
,,,,,,275.0,1
,,SJC,HNL,,540.0,,
,,JFK,MSP,,,210.0,1
US,,LAX,,,470.0,,
OO,,,,6,557.0,86.0,1
WN,395,LIT,,3,1105.0,65.0,1
DL,,,TUS,4,674.0,258.0,0
OO,6461,,,,,27.0,1
,1251,,MCO,,1078.0,,
YV,7293,,,7,737.0,81.0,1
,237,SLC,,5,,,0
,4267,ORD,,1,,,
,,EWR,BNA,,600.0,,
XE,,,OKC,3,,,
,1066,,BOI,,,70.0,1
,67,,SIT,,1022.0,,
WN,,,,,890.0,,
,,,EWR,3,,,
,,,LAX,,375.0,,0
,,ATL,DFW,,1000.0,,
,,,,2,800.0,,
OH,6376,LGA,,7,1170.0,148.0,
,,GSP,,3,,,
,,DEN,,,780.0,120.0,1
FL,,,,,1016.0,133.0,
,,,AUS,1,,,0
AA,,,,3,,,0
,,BNA,DTW,2,375.0,126.0,
,2799,MSP,,,875.0,201.0,
,2909,DFW,,6,,115.0,
XE,5955,ORD,TYS,,,85.0,
,,,HOU,,1120.0,,
DL,,,DTW,,,100.0,
,1280,,JFK,,,144.0,
,2434,RNO,,,,230.0,
,,ATL,,,,,
,6932,ORD,,,,80.0,1
,2947,FSM,,,1105.0,,1
B6,739,,PSE,,,223.0,1
,1290,ATL,DTW,,1305.0,,
OO,,RAP,DEN,2,,76.0,0
EV,5455,,,7,,,
,,,ATL,,1140.0,,1
,270,,,6,,172.0,0
,,,,2,,90.0,0
,4537,DEN,,2,,,0
XE,2731,IAH,,,,55.0,0
OO,6664,MSN,,4,,168.0,0
WN,2807,MCI,,1,945.0,,
,1540,DEN,MDW,7,,,1
,1047,CLT,MCI,,,151.0,
,,AMA,MEM,1,965.0,121.0,
OO,4770,,,3,1303.0,70.0,
,635,,SFO,,1085.0,,0
UA,722,,,,,,
US,310,LAS,CLT,7,,,0
,2016,,ATL,5,960.0,173.0,
,,HNL,,2,855.0,,
YV,,PHX,,5,1068.0,60.0,1
,,,,1,971.0,124.0,
,,SAN,JFK,5,,300.0,1
,,BOI,GEG,6,,65.0,1
,1922,ABQ,DFW,,,105.0,0
,,,,,635.0,175.0,
,3575,,,1,,,
OO,3111,,,,,84.0,
EV,5530,,,,620.0,,
AA,,ORD,DFW,,,155.0,
CO,1847,,CLE,,1075.0,,
US,1623,,,,,,0
UA,,DEN,IAH,3,756.0,144.0,0
WN,2911,,,,,90.0,1
DL,1956,DEN,,1,,,
,,,,4,,120.0,
,63,,TPA,,360.0,176.0,
,167,KOA,HNL,,,,
WN,,,,,645.0,75.0,
DL,2936,PHX,MEM,4,830.0,180.0,
WN,2872,,BUR,2,860.0,,1
,1772,MIA,JFK,,845.0,,
US,,ATL,,,330.0,68.0,0
MQ,,ORD,MDT,,,110.0,
,2462,,,,535.0,,
