V1,V2,V3,V4,V5,V6,V7,Class
3.0,10.0,44.0,10.0,35.0,9.0,50.99,2
4.0,10.0,35.0,0.0,26.0,13.45,50.99,2
0.0,0.0,0.0,0.0,26.0,26.0,53.45,2
1.0,0.0,26.0,0.0,51.0,25.0,53.45,2
2.0,0.0,51.0,16.0,41.0,18.87,53.45,2
3.0,16.0,41.0,16.0,29.0,12.0,53.45,2
4.0,16.0,29.0,0.0,17.0,20.0,53.45,2
0.0,0.0,0.0,0.0,29.0,29.0,40.72,2
1.0,0.0,29.0,2.0,37.0,8.25,40.72,2
2.0,2.0,37.0,14.0,30.0,13.89,40.72,2
3.0,14.0,30.0,17.0,23.0,7.62,40.72,2
4.0,17.0,23.0,14.0,14.0,9.49,40.72,2
5.0,14.0,14.0,0.0,6.0,16.12,40.72,2
0.0,0.0,0.0,0.0,33.0,33.0,52.8,2
1.0,0.0,33.0,1.0,48.0,15.03,52.8,2
2.0,1.0,48.0,10.0,44.0,9.85,52.8,2
3.0,10.0,44.0,22.0,38.0,13.42,52.8,2
4.0,22.0,38.0,10.0,32.0,13.42,52.8,2
5.0,10.0,32.0,0.0,26.0,11.66,52.8,2
0.0,0.0,0.0,0.0,35.0,35.0,56.86,2
1.0,0.0,35.0,2.0,52.0,17.12,56.86,2
2.0,2.0,52.0,21.0,44.0,20.62,56.86,2
3.0,21.0,44.0,23.0,31.0,13.15,56.86,2
4.0,23.0,31.0,21.0,20.0,11.18,56.86,2
5.0,21.0,20.0,0.0,8.0,24.19,56.86,2
0.0,0.0,0.0,0.0,20.0,20.0,28.16,2
1.0,0.0,20.0,1.0,27.0,7.07,28.16,2
2.0,1.0,27.0,4.0,27.0,3.0,28.16,2
3.0,4.0,27.0,8.0,25.0,4.47,28.16,2
4.0,8.0,25.0,8.0,22.0,3.0,28.16,2
5.0,8.0,22.0,4.0,20.0,4.47,28.16,2
6.0,4.0,20.0,0.0,18.0,4.47,28.16,2
0.0,0.0,0.0,0.0,29.0,29.0,59.36,2
1.0,0.0,29.0,1.0,50.0,21.02,59.36,2
2.0,1.0,50.0,17.0,42.0,17.89,59.36,2
3.0,17.0,42.0,32.0,32.0,18.03,59.36,2
4.0,32.0,32.0,17.0,22.0,18.03,59.36,2
5.0,17.0,22.0,0.0,12.0,19.72,59.36,2
0.0,0.0,0.0,0.0,30.0,30.0,39.05,2
1.0,0.0,30.0,1.0,38.0,8.06,39.05,2
2.0,1.0,38.0,9.0,34.0,8.94,39.05,2
3.0,9.0,34.0,9.0,27.0,7.0,39.05,2
4.0,9.0,27.0,0.0,20.0,11.4,39.05,2
0.0,0.0,0.0,0.0,28.0,28.0,45.45,2
1.0,0.0,28.0,0.0,35.0,7.0,45.45,2
2.0,0.0,35.0,22.0,30.0,22.56,45.45,2
3.0,22.0,30.0,29.0,21.0,11.4,45.45,2
4.0,29.0,21.0,22.0,14.0,9.9,45.45,2
5.0,22.0,14.0,0.0,6.0,23.41,45.45,2
0.0,0.0,0.0,0.0,37.0,37.0,54.34,2
1.0,0.0,37.0,1.0,53.0,16.03,54.34,2
2.0,1.0,53.0,12.0,47.0,12.53,54.34,2
3.0,12.0,47.0,12.0,39.0,8.0,54.34,2
4.0,12.0,39.0,0.0,31.0,14.42,54.34,2
0.0,0.0,0.0,0.0,38.0,38.0,62.24,2
1.0,0.0,38.0,2.0,57.0,19.1,62.24,2
2.0,2.0,57.0,16.0,53.0,14.56,62.24,2
3.0,16.0,53.0,25.0,47.0,10.82,62.24,2
4.0,25.0,47.0,25.0,34.0,13.0,62.24,2
5.0,25.0,34.0,16.0,28.0,10.82,62.24,2
6.0,16.0,28.0,0.0,22.0,17.09,62.24,2
0.0,0.0,0.0,0.0,24.0,24.0,49.65,2
1.0,0.0,24.0,2.0,47.0,23.09,49.65,2
2.0,2.0,47.0,14.0,41.0,13.42,49.65,2
3.0,14.0,41.0,16.0,36.0,5.39,49.65,2
4.0,16.0,36.0,14.0,29.0,7.28,49.65,2
5.0,14.0,29.0,0.0,23.0,15.23,49.65,2
0.0,0.0,0.0,0.0,23.0,23.0,37.11,2
1.0,0.0,23.0,0.0,36.0,13.0,37.11,2
2.0,0.0,36.0,7.0,31.0,8.6,37.11,2
3.0,7.0,31.0,9.0,28.0,3.61,37.11,2
4.0,9.0,28.0,7.0,23.0,5.39,37.11,2
5.0,7.0,23.0,0.0,19.0,8.06,37.11,2
0.0,0.0,0.0,0.0,23.0,23.0,51.62,2
1.0,0.0,23.0,0.0,48.0,25.0,51.62,2
2.0,0.0,48.0,10.0,43.0,11.18,51.62,2
3.0,10.0,43.0,19.0,37.0,10.82,51.62,2
4.0,19.0,37.0,19.0,24.0,13.0,51.62,2
5.0,19.0,24.0,10.0,18.0,10.82,51.62,2
6.0,10.0,18.0,0.0,12.0,11.66,51.62,2
0.0,0.0,0.0,0.0,34.0,34.0,58.24,2
1.0,0.0,34.0,1.0,56.0,22.02,58.24,2
2.0,1.0,56.0,14.0,50.0,14.32,58.24,2
3.0,14.0,50.0,16.0,42.0,8.25,58.24,2
4.0,16.0,42.0,14.0,34.0,8.25,58.24,2
5.0,14.0,34.0,0.0,26.0,16.12,58.24,2
0.0,0.0,0.0,0.0,29.0,29.0,56.08,2
1.0,0.0,29.0,1.0,52.0,23.02,56.08,2
2.0,1.0,52.0,21.0,38.0,24.41,56.08,2
3.0,21.0,38.0,21.0,22.0,16.0,56.08,2
4.0,21.0,22.0,0.0,6.0,26.4,56.08,2
0.0,0.0,0.0,0.0,32.0,32.0,49.04,2
1.0,0.0,32.0,0.0,47.0,15.0,49.04,2
2.0,0.0,47.0,7.0,45.0,7.28,49.04,2
3.0,7.0,45.0,14.0,40.0,8.6,49.04,2
4.0,14.0,40.0,14.0,31.0,9.0,49.04,2
5.0,14.0,31.0,7.0,26.0,8.6,49.04,2
6.0,7.0,26.0,0.0,21.0,8.6,49.04,2
0.0,0.0,0.0,0.0,31.0,31.0,50.0,2
1.0,0.0,31.0,0.0,48.0,17.0,50.0,2
2.0,0.0,48.0,14.0,41.0,15.65,50.0,2
3.0,14.0,41.0,14.0,31.0,10.0,50.0,2
4.0,14.0,31.0,0.0,21.0,17.2,50.0,2
0.0,0.0,0.0,0.0,34.0,34.0,50.25,2
1.0,0.0,34.0,0.0,43.0,9.0,50.25,2
2.0,0.0,43.0,20.0,36.0,21.19,50.25,2
3.0,20.0,36.0,26.0,25.0,12.53,50.25,2
4.0,26.0,25.0,20.0,16.0,10.82,50.25,2
5.0,20.0,16.0,0.0,6.0,22.36,50.25,2
0.0,0.0,0.0,0.0,33.0,33.0,60.42,2
1.0,0.0,33.0,1.0,55.0,22.02,60.42,2
2.0,1.0,55.0,15.0,47.0,16.12,60.42,2
3.0,15.0,47.0,25.0,39.0,12.81,60.42,2
4.0,25.0,39.0,25.0,22.0,17.0,60.42,2
5.0,25.0,22.0,15.0,14.0,12.81,60.42,2
6.0,15.0,14.0,0.0,6.0,17.0,60.42,2
0.0,0.0,0.0,1.0,29.0,29.02,61.29,3
1.0,1.0,29.0,1.0,54.0,25.0,61.29,3
2.0,1.0,54.0,8.0,52.0,7.28,61.29,3
3.0,8.0,52.0,29.0,46.0,21.84,61.29,3
4.0,29.0,46.0,29.0,35.0,11.0,61.29,3
5.0,29.0,35.0,8.0,29.0,21.84,61.29,3
6.0,8.0,29.0,0.0,23.0,10.0,61.29,3
7.0,0.0,23.0,16.0,0.0,28.02,61.29,3
0.0,0.0,0.0,2.0,26.0,26.08,40.5,3
1.0,2.0,26.0,2.0,34.0,8.0,40.5,3
2.0,2.0,34.0,14.0,30.0,12.65,40.5,3
3.0,14.0,30.0,22.0,21.0,12.04,40.5,3
4.0,22.0,21.0,14.0,14.0,10.63,40.5,3
5.0,14.0,14.0,0.0,6.0,16.12,40.5,3
6.0,0.0,6.0,16.0,0.0,17.09,40.5,3
0.0,0.0,0.0,0.0,30.0,30.0,52.39,3
1.0,0.0,30.0,0.0,48.0,18.0,52.39,3
2.0,0.0,48.0,19.0,43.0,19.65,52.39,3
3.0,19.0,43.0,21.0,36.0,7.28,52.39,3
4.0,21.0,36.0,21.0,22.0,14.0,52.39,3
5.0,21.0,22.0,19.0,15.0,7.28,52.39,3
6.0,19.0,15.0,0.0,8.0,20.25,52.39,3
7.0,0.0,8.0,20.0,0.0,21.54,52.39,3
0.0,0.0,0.0,0.0,30.0,30.0,54.41,3
1.0,0.0,30.0,0.0,52.0,22.0,54.41,3
2.0,0.0,52.0,6.0,50.0,6.32,54.41,3
3.0,6.0,50.0,16.0,46.0,10.77,54.41,3
4.0,16.0,46.0,16.0,37.0,9.0,54.41,3
5.0,16.0,37.0,6.0,33.0,10.77,54.41,3
6.0,6.0,33.0,0.0,29.0,7.21,54.41,3
7.0,0.0,29.0,14.0,0.0,32.2,54.41,3
0.0,0.0,0.0,1.0,23.0,23.02,60.44,3
1.0,1.0,23.0,1.0,47.0,24.0,60.44,3
2.0,1.0,47.0,10.0,42.0,10.3,60.44,3
3.0,10.0,42.0,38.0,35.0,28.86,60.44,3
4.0,38.0,35.0,38.0,21.0,14.0,60.44,3
5.0,38.0,21.0,10.0,14.0,28.86,60.44,3
6.0,10.0,14.0,0.0,7.0,12.21,60.44,3
7.0,0.0,7.0,22.0,0.0,23.09,60.44,3
0.0,0.0,0.0,0.0,24.0,24.0,48.75,3
1.0,0.0,24.0,0.0,44.0,20.0,48.75,3
2.0,0.0,44.0,10.0,40.0,10.77,48.75,3
3.0,10.0,40.0,20.0,33.0,12.21,48.75,3
4.0,20.0,33.0,20.0,20.0,13.0,48.75,3
5.0,20.0,20.0,10.0,13.0,12.21,48.75,3
6.0,10.0,13.0,0.0,6.0,12.21,48.75,3
7.0,0.0,6.0,21.0,0.0,21.84,48.75,3
0.0,0.0,0.0,0.0,32.0,32.0,55.9,3
1.0,0.0,32.0,0.0,50.0,18.0,55.9,3
2.0,0.0,50.0,21.0,42.0,22.47,55.9,3
3.0,21.0,42.0,25.0,29.0,13.6,55.9,3
4.0,25.0,29.0,21.0,18.0,11.7,55.9,3
5.0,21.0,18.0,0.0,6.0,24.19,55.9,3
6.0,0.0,6.0,22.0,0.0,22.8,55.9,3
0.0,0.0,0.0,0.0,23.0,23.0,44.69,3
1.0,0.0,23.0,0.0,34.0,11.0,44.69,3
2.0,0.0,34.0,26.0,31.0,26.17,44.69,3
3.0,26.0,31.0,29.0,26.0,5.83,44.69,3
4.0,29.0,26.0,29.0,16.0,10.0,44.69,3
5.0,29.0,16.0,26.0,11.0,5.83,44.69,3
6.0,26.0,11.0,0.0,6.0,26.48,44.69,3
7.0,0.0,6.0,13.0,0.0,14.32,44.69,3
0.0,0.0,0.0,1.0,29.0,29.02,39.56,3
1.0,1.0,29.0,1.0,38.0,9.0,39.56,3
2.0,1.0,38.0,6.0,37.0,5.1,39.56,3
3.0,6.0,37.0,11.0,33.0,6.4,39.56,3
4.0,11.0,33.0,11.0,26.0,7.0,39.56,3
5.0,11.0,26.0,6.0,22.0,6.4,39.56,3
6.0,6.0,22.0,0.0,18.0,7.21,39.56,3
7.0,0.0,18.0,11.0,0.0,21.1,39.56,3
0.0,0.0,0.0,0.0,35.0,35.0,46.32,3
1.0,0.0,35.0,0.0,45.0,10.0,46.32,3
2.0,0.0,45.0,11.0,41.0,11.7,46.32,3
3.0,11.0,41.0,11.0,34.0,7.0,46.32,3
4.0,11.0,34.0,0.0,27.0,13.04,46.32,3
5.0,0.0,27.0,8.0,0.0,28.16,46.32,3
0.0,0.0,0.0,2.0,37.0,37.05,67.6,3
1.0,2.0,37.0,2.0,59.0,22.0,67.6,3
2.0,2.0,59.0,33.0,49.0,32.57,67.6,3
3.0,33.0,49.0,33.0,36.0,13.0,67.6,3
4.0,33.0,36.0,0.0,23.0,35.47,67.6,3
5.0,0.0,23.0,20.0,0.0,30.48,67.6,3
0.0,0.0,0.0,0.0,31.0,31.0,44.15,3
1.0,0.0,31.0,0.0,43.0,12.0,44.15,3
2.0,0.0,43.0,10.0,37.0,11.66,44.15,3
3.0,10.0,37.0,10.0,30.0,7.0,44.15,3
4.0,10.0,30.0,0.0,23.0,12.21,44.15,3
5.0,0.0,23.0,9.0,0.0,24.7,44.15,3
0.0,0.0,0.0,0.0,38.0,38.0,48.85,3
1.0,0.0,38.0,0.0,45.0,7.0,48.85,3
2.0,0.0,45.0,5.0,43.0,5.39,48.85,3
3.0,5.0,43.0,19.0,40.0,14.32,48.85,3
4.0,19.0,40.0,19.0,33.0,7.0,48.85,3
5.0,19.0,33.0,5.0,30.0,14.32,48.85,3
6.0,5.0,30.0,0.0,27.0,5.83,48.85,3
7.0,0.0,27.0,9.0,0.0,28.46,48.85,3
0.0,0.0,0.0,1.0,27.0,27.02,50.7,3
1.0,1.0,27.0,1.0,47.0,20.0,50.7,3
2.0,1.0,47.0,12.0,42.0,12.08,50.7,3
3.0,12.0,42.0,19.0,36.0,9.22,50.7,3
4.0,19.0,36.0,19.0,23.0,13.0,50.7,3
5.0,19.0,23.0,12.0,17.0,9.22,50.7,3
6.0,12.0,17.0,0.0,11.0,13.42,50.7,3
7.0,0.0,11.0,19.0,0.0,21.95,50.7,3
0.0,0.0,0.0,1.0,21.0,21.02,47.71,3
1.0,1.0,21.0,1.0,40.0,19.0,47.71,3
2.0,1.0,40.0,7.0,38.0,6.32,47.71,3
3.0,7.0,38.0,26.0,33.0,19.65,47.71,3
4.0,26.0,33.0,26.0,24.0,9.0,47.71,3
5.0,26.0,24.0,7.0,19.0,19.65,47.71,3
6.0,7.0,19.0,0.0,14.0,8.6,47.71,3
7.0,0.0,14.0,13.0,0.0,19.1,47.71,3
0.0,0.0,0.0,0.0,37.0,37.0,60.01,3
1.0,0.0,37.0,0.0,55.0,18.0,60.01,3
2.0,0.0,55.0,12.0,49.0,13.42,60.01,3
3.0,12.0,49.0,24.0,41.0,14.42,60.01,3
4.0,24.0,41.0,24.0,25.0,16.0,60.01,3
5.0,24.0,25.0,12.0,17.0,14.42,60.01,3
6.0,12.0,17.0,0.0,9.0,14.42,60.01,3
7.0,0.0,9.0,24.0,0.0,25.63,60.01,3
0.0,0.0,0.0,0.0,35.0,35.0,51.55,3
1.0,0.0,35.0,0.0,49.0,14.0,51.55,3
2.0,0.0,49.0,14.0,38.0,17.8,51.55,3
3.0,14.0,38.0,14.0,27.0,11.0,51.55,3
4.0,14.0,27.0,0.0,16.0,17.8,51.55,3
5.0,0.0,16.0,16.0,0.0,22.63,51.55,3
0.0,0.0,0.0,1.0,30.0,30.02,47.01,3
1.0,1.0,30.0,1.0,43.0,13.0,47.01,3
2.0,1.0,43.0,17.0,36.0,17.46,47.01,3
3.0,17.0,36.0,19.0,25.0,11.18,47.01,3
4.0,19.0,25.0,17.0,16.0,9.22,47.01,3
5.0,17.0,16.0,0.0,6.0,19.72,47.01,3
6.0,0.0,6.0,19.0,0.0,19.92,47.01,3
0.0,0.0,0.0,0.0,38.0,38.0,53.14,3
1.0,0.0,38.0,0.0,50.0,12.0,53.14,3
2.0,0.0,50.0,17.0,38.0,20.81,53.14,3
3.0,17.0,38.0,17.0,24.0,14.0,53.14,3
4.0,17.0,24.0,0.0,10.0,22.02,53.14,3
5.0,0.0,10.0,18.0,0.0,20.59,53.14,3
0.0,0.0,0.0,1.0,21.0,21.02,31.78,3
1.0,1.0,21.0,1.0,29.0,8.0,31.78,3
2.0,1.0,29.0,7.0,28.0,6.08,31.78,3
3.0,7.0,28.0,13.0,24.0,7.21,31.78,3
4.0,13.0,24.0,13.0,17.0,7.0,31.78,3
5.0,13.0,17.0,7.0,13.0,7.21,31.78,3
6.0,7.0,13.0,0.0,9.0,8.06,31.78,3
7.0,0.0,9.0,10.0,0.0,13.45,31.78,3
0.0,0.0,0.0,0.0,30.0,30.0,43.46,3
1.0,0.0,30.0,0.0,40.0,10.0,43.46,3
2.0,0.0,40.0,14.0,32.0,16.12,43.46,3
3.0,14.0,32.0,17.0,25.0,7.62,43.46,3
4.0,17.0,25.0,14.0,16.0,9.49,43.46,3
5.0,14.0,16.0,0.0,8.0,16.12,43.46,3
6.0,0.0,8.0,17.0,0.0,18.79,43.46,3
0.0,0.0,0.0,2.0,32.0,32.06,45.31,3
1.0,2.0,32.0,2.0,42.0,10.0,45.31,3
2.0,2.0,42.0,17.0,32.0,18.03,45.31,3
3.0,17.0,32.0,17.0,19.0,13.0,45.31,3
4.0,17.0,19.0,0.0,6.0,21.4,45.31,3
5.0,0.0,6.0,17.0,0.0,18.03,45.31,3
0.0,0.0,0.0,0.0,24.0,24.0,42.95,3
1.0,0.0,24.0,0.0,39.0,15.0,42.95,3
2.0,0.0,39.0,8.0,35.0,8.94,42.95,3
3.0,8.0,35.0,18.0,29.0,11.66,42.95,3
4.0,18.0,29.0,18.0,18.0,11.0,42.95,3
5.0,18.0,18.0,8.0,12.0,11.66,42.95,3
6.0,8.0,12.0,0.0,6.0,10.0,42.95,3
7.0,0.0,6.0,16.0,0.0,17.09,42.95,3
0.0,0.0,0.0,0.0,38.0,38.0,57.31,3
1.0,0.0,38.0,0.0,50.0,12.0,57.31,3
2.0,0.0,50.0,10.0,46.0,10.77,57.31,3
3.0,10.0,46.0,28.0,39.0,19.31,57.31,3
4.0,28.0,39.0,28.0,26.0,13.0,57.31,3
5.0,28.0,26.0,10.0,19.0,19.31,57.31,3
6.0,10.0,19.0,0.0,12.0,12.21,57.31,3
7.0,0.0,12.0,19.0,0.0,22.47,57.31,3
0.0,0.0,0.0,1.0,30.0,30.02,36.22,3
1.0,1.0,30.0,1.0,36.0,6.0,36.22,3
2.0,1.0,36.0,3.0,34.0,2.83,36.22,3
3.0,3.0,34.0,3.0,31.0,3.0,36.22,3
4.0,3.0,31.0,0.0,28.0,4.24,36.22,3
5.0,0.0,28.0,4.0,0.0,28.28,36.22,3
0.0,0.0,0.0,1.0,25.0,25.02,44.38,3
1.0,1.0,25.0,1.0,41.0,16.0,44.38,3
2.0,1.0,41.0,17.0,32.0,18.36,44.38,3
3.0,17.0,32.0,17.0,19.0,13.0,44.38,3
4.0,17.0,19.0,0.0,6.0,21.4,44.38,3
5.0,0.0,6.0,16.0,0.0,17.09,44.38,3
0.0,0.0,0.0,0.0,28.0,28.0,53.23,3
1.0,0.0,28.0,0.0,48.0,20.0,53.23,3
2.0,0.0,48.0,19.0,36.0,22.47,53.23,3
3.0,19.0,36.0,19.0,21.0,15.0,53.23,3
4.0,19.0,21.0,0.0,6.0,24.21,53.23,3
5.0,0.0,6.0,23.0,0.0,23.77,53.23,3
0.0,0.0,0.0,1.0,20.0,20.02,43.93,3
1.0,1.0,20.0,1.0,33.0,13.0,43.93,3
2.0,1.0,33.0,20.0,31.0,19.1,43.93,3
3.0,20.0,31.0,29.0,26.0,10.3,43.93,3
4.0,29.0,26.0,29.0,16.0,10.0,43.93,3
5.0,29.0,16.0,20.0,11.0,10.3,43.93,3
6.0,20.0,11.0,0.0,6.0,20.62,43.93,3
7.0,0.0,6.0,16.0,0.0,17.09,43.93,3
0.0,0.0,0.0,1.0,27.0,27.02,47.51,3
1.0,1.0,27.0,1.0,41.0,14.0,47.51,3
2.0,1.0,41.0,23.0,37.0,22.36,47.51,3
3.0,23.0,37.0,24.0,31.0,6.08,47.51,3
4.0,24.0,31.0,24.0,18.0,13.0,47.51,3
5.0,24.0,18.0,23.0,12.0,6.08,47.51,3
6.0,23.0,12.0,0.0,6.0,23.77,47.51,3
7.0,0.0,6.0,18.0,0.0,18.97,47.51,3
0.0,0.0,0.0,0.0,28.0,28.0,46.82,3
1.0,0.0,28.0,0.0,44.0,16.0,46.82,3
2.0,0.0,44.0,15.0,42.0,15.13,46.82,3
3.0,15.0,42.0,16.0,38.0,4.12,46.82,3
4.0,16.0,38.0,16.0,31.0,7.0,46.82,3
5.0,16.0,31.0,15.0,27.0,4.12,46.82,3
6.0,15.0,27.0,0.0,23.0,15.52,46.82,3
7.0,0.0,23.0,10.0,0.0,25.08,46.82,3
0.0,0.0,0.0,1.0,33.0,33.02,50.99,3
1.0,1.0,33.0,1.0,50.0,17.0,50.99,3
2.0,1.0,50.0,9.0,47.0,8.54,50.99,3
3.0,9.0,47.0,10.0,42.0,5.1,50.99,3
4.0,10.0,42.0,9.0,37.0,5.1,50.99,3
5.0,9.0,37.0,0.0,32.0,10.3,50.99,3
6.0,0.0,32.0,9.0,0.0,33.24,50.99,3
0.0,0.0,0.0,1.0,30.0,30.02,52.8,3
1.0,1.0,30.0,1.0,48.0,18.0,52.8,3
2.0,1.0,48.0,19.0,39.0,20.12,52.8,3
3.0,19.0,39.0,22.0,28.0,11.4,52.8,3
4.0,22.0,28.0,19.0,17.0,11.4,52.8,3
5.0,19.0,17.0,0.0,6.0,21.95,52.8,3
6.0,0.0,6.0,21.0,0.0,21.84,52.8,3
0.0,0.0,0.0,0.0,20.0,20.0,42.94,3
1.0,0.0,20.0,0.0,38.0,18.0,42.94,3
2.0,0.0,38.0,14.0,33.0,14.87,42.94,3
3.0,14.0,33.0,20.0,24.0,10.82,42.94,3
4.0,20.0,24.0,14.0,17.0,9.22,42.94,3
5.0,14.0,17.0,0.0,9.0,16.12,42.94,3
6.0,0.0,9.0,15.0,0.0,17.49,42.94,3
0.0,0.0,0.0,2.0,23.0,23.09,42.2,3
1.0,2.0,23.0,2.0,34.0,11.0,42.2,3
2.0,2.0,34.0,6.0,30.0,5.66,42.2,3
3.0,6.0,30.0,25.0,26.0,19.42,42.2,3
4.0,25.0,26.0,25.0,17.0,9.0,42.2,3
5.0,25.0,17.0,6.0,13.0,19.42,42.2,3
6.0,6.0,13.0,0.0,9.0,7.21,42.2,3
7.0,0.0,9.0,12.0,0.0,15.0,42.2,3
0.0,0.0,0.0,1.0,25.0,25.02,43.01,3
1.0,1.0,25.0,1.0,35.0,10.0,43.01,3
2.0,1.0,35.0,15.0,30.0,14.87,43.01,3
3.0,15.0,30.0,25.0,21.0,13.45,43.01,3
4.0,25.0,21.0,15.0,14.0,12.21,43.01,3
5.0,15.0,14.0,0.0,6.0,17.0,43.01,3
6.0,0.0,6.0,16.0,0.0,17.09,43.01,3
0.0,0.0,0.0,1.0,37.0,37.01,73.78,3
1.0,1.0,37.0,1.0,62.0,25.0,73.78,3
2.0,1.0,62.0,28.0,55.0,27.89,73.78,3
3.0,28.0,55.0,40.0,45.0,15.62,73.78,3
4.0,40.0,45.0,40.0,26.0,19.0,73.78,3
5.0,40.0,26.0,28.0,16.0,15.62,73.78,3
6.0,28.0,16.0,0.0,6.0,29.73,73.78,3
7.0,0.0,6.0,28.0,0.0,28.64,73.78,3
0.0,0.0,0.0,2.0,34.0,34.06,57.27,3
1.0,2.0,34.0,2.0,52.0,18.0,57.27,3
2.0,2.0,52.0,21.0,38.0,23.6,57.27,3
3.0,21.0,38.0,21.0,22.0,16.0,57.27,3
4.0,21.0,22.0,0.0,6.0,26.4,57.27,3
5.0,0.0,6.0,24.0,0.0,24.74,57.27,3
0.0,0.0,0.0,0.0,28.0,28.0,48.1,3
1.0,0.0,28.0,0.0,45.0,17.0,48.1,3
2.0,0.0,45.0,14.0,34.0,17.8,48.1,3
3.0,14.0,34.0,14.0,23.0,11.0,48.1,3
4.0,14.0,23.0,0.0,12.0,17.8,48.1,3
5.0,0.0,12.0,17.0,0.0,20.81,48.1,3
0.0,0.0,0.0,2.0,26.0,26.08,39.29,3
1.0,2.0,26.0,2.0,38.0,12.0,39.29,3
2.0,2.0,38.0,7.0,34.0,6.4,39.29,3
3.0,7.0,34.0,9.0,31.0,3.61,39.29,3
4.0,9.0,31.0,7.0,26.0,5.39,39.29,3
5.0,7.0,26.0,0.0,22.0,8.06,39.29,3
6.0,0.0,22.0,10.0,0.0,24.17,39.29,3
0.0,0.0,0.0,0.0,31.0,31.0,53.16,3
1.0,0.0,31.0,0.0,51.0,20.0,53.16,3
2.0,0.0,51.0,10.0,45.0,11.66,53.16,3
3.0,10.0,45.0,15.0,40.0,7.07,53.16,3
4.0,15.0,40.0,10.0,33.0,8.6,53.16,3
5.0,10.0,33.0,0.0,27.0,11.66,53.16,3
6.0,0.0,27.0,11.0,0.0,29.15,53.16,3
0.0,0.0,0.0,1.0,34.0,34.01,46.87,3
1.0,1.0,34.0,1.0,46.0,12.0,46.87,3
2.0,1.0,46.0,5.0,45.0,4.12,46.87,3
3.0,5.0,45.0,9.0,42.0,5.0,46.87,3
4.0,9.0,42.0,9.0,36.0,6.0,46.87,3
5.0,9.0,36.0,5.0,33.0,5.0,46.87,3
6.0,5.0,33.0,0.0,30.0,5.83,46.87,3
7.0,0.0,30.0,8.0,0.0,31.05,46.87,3
0.0,0.0,0.0,2.0,39.0,39.05,67.12,3
1.0,2.0,39.0,2.0,61.0,22.0,67.12,3
2.0,2.0,61.0,24.0,44.0,27.8,67.12,3
3.0,24.0,44.0,24.0,25.0,19.0,67.12,3
4.0,24.0,25.0,0.0,6.0,30.61,67.12,3
5.0,0.0,6.0,28.0,0.0,28.64,67.12,3
0.0,0.0,0.0,0.0,23.0,23.0,52.77,3
1.0,0.0,23.0,0.0,47.0,24.0,52.77,3
2.0,0.0,47.0,7.0,45.0,7.28,52.77,3
3.0,7.0,45.0,24.0,40.0,17.72,52.77,3
4.0,24.0,40.0,24.0,31.0,9.0,52.77,3
5.0,24.0,31.0,7.0,26.0,17.72,52.77,3
6.0,7.0,26.0,0.0,21.0,8.6,52.77,3
7.0,0.0,21.0,11.0,0.0,23.71,52.77,3
0.0,0.0,0.0,0.0,21.0,21.0,34.18,3
1.0,0.0,21.0,0.0,32.0,11.0,34.18,3
2.0,0.0,32.0,4.0,30.0,4.47,34.18,3
3.0,4.0,30.0,12.0,28.0,8.25,34.18,3
4.0,12.0,28.0,12.0,23.0,5.0,34.18,3
5.0,12.0,23.0,4.0,21.0,8.25,34.18,3
6.0,4.0,21.0,0.0,19.0,4.47,34.18,3
7.0,0.0,19.0,4.0,0.0,19.42,34.18,3
0.0,0.0,0.0,1.0,26.0,26.02,49.73,3
1.0,1.0,26.0,1.0,48.0,22.0,49.73,3
2.0,1.0,48.0,12.0,44.0,11.7,49.73,3
3.0,12.0,44.0,13.0,40.0,4.12,49.73,3
4.0,13.0,40.0,13.0,31.0,9.0,49.73,3
5.0,13.0,31.0,12.0,27.0,4.12,49.73,3
6.0,12.0,27.0,0.0,23.0,12.65,49.73,3
7.0,0.0,23.0,11.0,0.0,25.5,49.73,3
0.0,0.0,0.0,1.0,34.0,34.01,61.74,3
1.0,1.0,34.0,1.0,56.0,22.0,61.74,3
2.0,1.0,56.0,19.0,52.0,18.44,61.74,3
3.0,19.0,52.0,26.0,46.0,9.22,61.74,3
4.0,26.0,46.0,26.0,34.0,12.0,61.74,3
5.0,26.0,34.0,19.0,28.0,9.22,61.74,3
6.0,19.0,28.0,0.0,22.0,19.92,61.74,3
7.0,0.0,22.0,17.0,0.0,27.8,61.74,3
0.0,0.0,0.0,2.0,36.0,36.06,52.63,3
1.0,2.0,36.0,2.0,51.0,15.0,52.63,3
2.0,2.0,51.0,13.0,47.0,11.7,52.63,3
3.0,13.0,47.0,13.0,41.0,6.0,52.63,3
4.0,13.0,41.0,0.0,35.0,14.32,52.63,3
5.0,0.0,35.0,9.0,0.0,36.14,52.63,3
0.0,0.0,0.0,2.0,29.0,29.07,43.97,3
1.0,2.0,29.0,2.0,42.0,13.0,43.97,3
2.0,2.0,42.0,7.0,37.0,7.07,43.97,3
3.0,7.0,37.0,13.0,34.0,6.71,43.97,3
4.0,13.0,34.0,7.0,29.0,7.81,43.97,3
5.0,7.0,29.0,0.0,25.0,8.06,43.97,3
6.0,0.0,25.0,8.0,0.0,26.25,43.97,3
0.0,0.0,0.0,1.0,26.0,26.02,59.08,3
1.0,1.0,26.0,1.0,49.0,23.0,59.08,3
