RESOURCE,MGR_ID,ROLE_ROLLUP_1,ROLE_ROLLUP_2,ROLE_DEPTNAME,ROLE_TITLE,ROLE_FAMILY_DESC,ROLE_FAMILY,ROLE_CODE,target
988,5717,,,,118321,,,118322,
25831,,,119070,118623,117946,,292795,117948,
,,117961,,,,117906,,118322,
34817,25262,117961,118327,,123067,,118398,123068,1
,15616,119280,,118623,,286106,,,0
31614,,117961,118413,,,,,,1
,,117961,118225,,,,,,
,6047,,118413,120370,118321,,,118322,1
20272,,,118096,118008,,118097,,117888,1
1003,26143,,,,,,,124539,1
,56606,,118080,,117885,,117887,,
,3889,117961,118386,121668,118685,279443,308574,,1
1095,15015,,,122007,,,290919,118322,
13878,,,118121,117941,117879,,19721,,
14354,20508,118219,118220,,,,,,
,,117961,,,118641,,118643,,1
,,117961,,,118451,,,,
14354,,117916,,117884,117879,,,,
,14811,,118343,118344,117905,117906,290919,117908,
43509,,,,,,,308574,118687,1
,1480,,122533,,119192,,,119194,1
25270,21023,117961,118052,120398,307024,,,,
75511,,,118300,,123737,,118960,,1
73876,70243,,,,,125738,,,
,59312,,,,118054,,,118055,
79014,31058,118126,118237,,117896,117913,,117898,
,50117,117961,,118507,,,,,1
,58916,117961,,118391,,,290919,,
,,117961,,120685,,,118643,118843,1
,,,,,,279443,308574,118779,1
,,5110,117954,,119192,186208,,,0
,,,,,,117906,,,
,2163,,117936,120694,,,,,0
77265,,,118178,,117905,,290919,117908,
,,,,,118784,200462,,118786,1
,58466,,,117920,,171084,19721,,1
,1600,117961,118327,118507,,,118398,118865,1
,,,,118403,118321,,290919,,
,,,,117945,259173,119168,292795,118943,
77181,18686,,118386,,118784,,290919,,
,34064,,118386,,,,290919,,1
73075,,,118413,,118451,132777,118453,118454,1
,,124034,,117945,280788,,292795,,
,,,,,118784,,290919,,
80111,13812,117961,118225,,118784,,,,
,4997,,118291,,,,117887,119503,1
,,117961,117962,,179731,162809,,,1
35940,,117961,,,,120324,,122850,1
,,,118225,,,,118474,119139,
,1550,,,,118054,120716,,,
,,,,,117905,,290919,,1
87825,,117961,118343,,120172,121350,290919,,1
,,117961,118300,125872,,,,120346,
,1350,117961,118052,,,117906,290919,117908,
,13844,117961,118327,119995,,310608,,,
100038,,117961,,,117905,,290919,117908,
34620,4903,118290,,118825,,196697,,,0
,,,,118317,118523,294485,118331,118525,
34109,8343,,119302,,,117906,,118322,
,4219,,118300,,120313,157234,118424,120315,0
,,,118178,118320,118451,,,,
81450,,,119135,,118293,118302,118295,118296,1
22430,,,118225,119924,118784,117906,290919,118786,
,55643,,,117945,,,,,
45444,3075,,,120677,122067,,118424,,
,,,,118507,,,,,1
,6454,,118343,118856,117905,,,117908,1
16018,21033,117961,,123749,118636,161129,118638,,
38972,1945,118256,,118450,128093,,119184,,
74754,,,,122938,117905,,290919,117908,1
38470,,118079,118080,117878,,,19721,,1
40058,,117961,,,,120314,118424,,1
,7520,117961,118343,,118321,117906,290919,118322,1
,795,,118225,120551,,,,118786,
,7551,117961,118052,118867,118321,117906,290919,118322,
80558,,,,,118321,240983,290919,118322,
972,,,118291,120144,118293,118294,,118296,
79121,,,118213,120026,125010,,118424,125012,1
,,,118327,118529,122129,,121916,122131,
,4151,,,118992,118321,117906,,,1
23974,,118290,118291,119598,,,,120346,
41470,,118269,118270,117878,117879,,,117880,1
,71257,118181,,,,292195,19721,118570,1
,,,,120059,,,,118639,
34924,8126,,118327,118320,118321,,,118322,
42502,,117961,,120722,118361,118362,118363,118364,1
,,118990,,118992,,120828,290919,117908,
,15530,,118574,117945,,,292795,117948,
,59765,,118386,118317,118523,,,,1
,1930,,,119781,,,,120099,1
,,117961,,,118784,152747,290919,118786,1
43877,50570,,118080,117878,,,19721,,
25993,59429,118595,118596,81476,,130834,,120346,
,896,117902,,,117905,,290919,,1
,8551,119062,119091,118514,117905,117906,,,1
4675,,,,118896,118321,,290919,118322,1
,,,118300,118458,,301218,,118332,
16018,,,118225,118403,,,,,1
18373,1533,117961,117969,118800,118801,,,118803,1
35017,4951,,,,120497,310984,118424,,1
35788,124899,,118327,,118890,182227,,118892,1
16145,1443,117961,,,,117906,290919,117908,
41850,46584,,118743,118810,,305581,19793,,1
79092,,,118300,118458,307024,215389,,,1
,,,118327,,,306399,,118644,
73904,1541,117961,118225,123173,,,117887,118055,1
27287,,,120141,118492,118274,220988,292795,,
45358,79111,117961,118343,119945,,231633,118331,119929,
4675,,,,,,117906,,118322,1
25993,,,118225,119238,,,,,1
45784,17713,117961,118225,,118784,147114,,,1
,7389,,118386,118746,,,,118454,1
,,,118225,,,240983,,,
,,,,,,117906,,118322,1
,,,,122007,,,,,
4675,,,118001,,,118448,290919,118322,1
,70243,117961,118327,,118451,125738,118453,118454,
37222,23111,119691,,,122967,190850,119695,122969,1
,1038,118887,,118889,118863,307233,118398,,
27082,39942,,118225,124380,,,118331,118332,
37435,16830,,,119830,,118959,,,1
312131,25813,117961,,,,,,,
77953,46832,117989,,118810,119323,,,,1
,1949,,117919,,,,19721,118570,
,3053,,,120663,118641,306399,118643,,1
27416,9954,,118743,117920,118568,,,118570,1
,,117961,,125133,,310589,,118639,
,24099,117916,118011,,,,,117973,
19835,3242,117961,,118514,,117906,,118322,1
20364,,117961,118343,,,284092,118424,,1
,6235,117961,118343,118437,307024,,,,0
25788,,,118327,122109,,,117887,118055,1
43443,2594,117961,,,,,4673,128231,0
,,,118096,,,,,118570,
,,117961,118446,119064,117905,117906,,117908,1
28149,36051,117961,,118635,119849,282370,118638,119851,1
,,,118327,118320,118321,117906,,,0
39331,,91261,118026,118746,118318,168365,,118319,
40475,,,118327,118929,118777,,308574,118779,1
80669,15626,117961,,,120516,,120518,120519,
,,117983,117984,,,119057,,,1
967,,,118343,119796,307024,,118331,,
,671,,117962,118352,,,,,1
,17835,117961,,118403,121594,170665,4673,,
,,118219,,120694,118777,,308574,118779,
80233,,117902,117903,118910,119346,302830,4673,119348,1
,,,120343,118706,,298285,,120350,1
41325,1903,,118343,,117905,117906,,117908,1
,,,,,118451,151171,,,1
,,,118327,118529,118685,,308574,118687,
,,117961,118343,,,269406,118398,123068,1
104273,111936,117961,118300,118783,,,,117908,
,20734,117959,,117920,,122142,19721,118570,
45481,18011,,,,118674,,,118676,1
3003,,117961,,,118321,117906,290919,,
25756,,122880,,,280788,,292795,,1
14854,,117961,118300,123719,117905,,290919,117908,
90379,5423,117961,118327,,,117906,290919,118322,0
,2074,118441,,118378,,208460,119184,119194,
34346,1928,,,123719,,,290919,,1
78963,56201,91261,118026,118746,,168365,118205,119964,1
34213,5396,117961,,119993,,117906,,118322,
,1558,117961,,120312,,282370,,,1
,53049,117961,,,,138898,,,1
25270,17244,117961,,,,311622,,,1
,4088,,118300,,118293,118302,,,1
838,,117961,118343,122012,118321,,,118322,
,7979,,118327,,117905,117906,290919,117908,
79353,,119301,,,117905,117906,,117908,1
,806,117961,,,,117906,290919,117908,
,,,118316,118202,118784,117906,290919,118786,1
,310697,,,118856,,117906,290919,117908,1
37942,,117935,117936,117878,117885,117937,,,1
,,,118225,,117905,117906,290919,,1
,,117961,,118700,,,290919,,
72345,,,,,,117906,290919,,1
,,117918,117919,117941,118568,119927,19721,118570,
38707,,117918,117919,,,117913,,117888,
,851,,,122215,,117906,290919,117908,1
,31585,117975,,,,,,,
,59312,,,118378,118054,,,,1
,,117961,118343,118673,,,,118676,0
38481,,119828,119829,,,,117887,,
,31370,,,,,126373,118131,122929,1
,1541,117961,118225,,119093,,,,1
391,5829,117926,,119569,,,,118055,
20281,,11146,,117884,117885,,,117888,0
39450,,117943,117944,117945,,,,,
80042,130164,117961,,,,122297,118331,118899,
,,117902,,118556,280788,280788,292795,119082,1
,,117961,,121617,131849,,,131851,
,,4292,,,130060,,,,
25103,3281,,118225,,122849,120324,,,1
44643,,117961,118225,,,,270488,118209,1
,,,118225,,,240983,290919,,1
35794,,117961,,118066,,304465,,117973,1
4675,16589,,119921,,,,290919,,1
78972,,117961,,,122067,,118424,122069,
,,117961,118327,,118396,299403,,,
76556,51773,117961,,,118784,240983,,,1
,,117961,,,,,118424,118425,
85540,58916,,118327,118391,,,,120173,1
80237,16830,117961,,119830,,,,120774,1
,7648,117961,118300,119181,118321,117906,290919,118322,1
,,117961,118225,,,,290919,118322,
,4088,117961,,,,223125,118295,118730,
45358,21009,,,,,,,,
72981,118151,118079,118080,117878,118370,,,118373,
25886,,,117962,,,304465,,,1
,6277,,,118437,117905,,290919,,
25993,,118595,118596,81476,,,,118425,1
35526,,117943,,,118274,180251,,118276,
16201,21823,,118446,118684,,,,118322,1
19998,,,,123173,120812,,118638,,1
,7364,117902,117903,,,,,117908,1
78360,2373,117961,,118501,,250291,308574,,1
,65488,117926,,,,117886,,,
,,,,123144,,125128,118398,,
,,117961,118327,118492,129909,129910,,,1
,,,118024,117895,118568,,19721,,1
,83934,138798,138799,120539,,132494,,118055,1
980,20126,117961,,,122067,206347,118424,122069,1
27082,,117961,118225,124380,307024,311622,,118332,1
,67265,,,117884,,117886,19721,117880,1
76878,42230,117961,118327,,118321,,290919,118322,1
,,118256,118257,,,,292795,118943,1
,21009,117961,,,120097,174445,270488,,
,58488,117916,117917,,,186980,19721,118570,
33152,,117902,,120171,118863,154602,,,
45127,50806,,,,,,,,
23964,,117961,,118979,120344,,118424,,
80668,19839,117961,118300,,118321,,290919,,1
,,117961,118300,118514,,302830,,128231,
22680,,117961,118446,,,118785,290919,,1
,,,,120361,118259,120721,,118261,1
,,,,120526,,,118453,,
,19987,117961,,,,118054,,,1
,,117961,,,118784,121556,290919,,0
34005,771,117961,118300,,118321,240983,,,1
7543,7579,117961,,,118784,117906,290919,118786,
42093,,117961,,118631,118422,300136,,,
38469,,118976,,117895,118194,,117887,118196,
,70,119920,119921,,,117906,290919,,1
25570,6993,,118343,118514,118321,117906,,,
,,117961,,118403,118321,,290919,,1
,44053,117961,,,,118368,117887,118486,1
34950,,117961,118225,,122849,120324,119095,122850,1
,70186,,,,118396,,118398,118399,
,,117961,118300,119181,,205690,,118209,1
81001,,5110,,,118568,,,,1
40470,50810,119062,119091,,118278,151426,,118279,
,5588,118256,118257,117945,,,292795,118943,
33147,4945,117961,,118360,118129,,,118132,
60130,,117961,118300,,,168365,,119964,1
25865,7076,,118225,,,,119095,119096,
,,,,,,,,117908,
,6277,117961,118343,118437,117905,,,,
31748,,,,,,240983,290919,117908,1
28596,4100,118290,,,,,,119929,0
23096,,,118343,120722,,,,117908,0
,,117961,,,,,118960,,1
27727,3281,,118225,120323,,,119095,122850,
,8094,,118343,,117905,290878,290919,,
,3753,117961,118300,118360,,235337,118638,118639,
2235,44917,,,118450,119192,150602,,119194,1
15369,,,118170,125857,259173,127240,,,1
25993,,117961,,,118784,,,,
,27873,117978,117979,117884,117879,,19721,,1
34950,28805,117961,,120299,124922,152038,118612,,
19810,14731,117961,,,,,,121596,
,,117961,118225,,122030,134579,122032,,
79888,8516,117961,118386,118733,169634,,,,
73756,,,,119598,,304760,118295,,1
34950,19829,117961,118386,118896,,121873,,,
79273,,,118327,118320,,,,118539,
,,117961,118343,,,133686,118424,120499,
38718,,,,117912,,117913,,,1
52688,770,,,119181,119346,302830,4673,,
1969,,,118091,,,,19721,118570,
,852,,117962,,,302830,4673,,1
78149,46704,91261,,,118321,117906,290919,118322,1
,151425,,119091,,118278,,,,1
33117,,117961,,,,117906,,118322,1
92253,5496,,118026,,117905,,290919,,1
967,,,,117945,280788,,,119082,
31200,70264,117961,118343,118437,118523,311622,118331,,
20292,51095,117926,,118344,,,118347,126549,
2789,,,118225,118403,,,290919,117908,1
25624,,117961,,119924,118321,,,,
,,117961,,,,,117887,,1
,8026,117961,118386,,,,,117908,
,85475,117961,,,,117906,,,1
81280,,117961,,,,255249,118424,,
75834,,117961,,,,,,,
,,118006,,,,127856,,,0
,6726,117961,,,122290,,,122292,1
,5210,117961,,118979,,223125,,120499,
45784,124925,,,122273,118784,,290919,,1
27904,,118138,,,118568,,,118570,
36429,,,119256,,118995,,292795,118997,
,3770,,,118395,,125128,118398,,1
,,,118343,118979,119433,133686,118424,119435,1
6711,,117961,,118414,118321,,290919,,
37378,27394,117961,118343,119142,118685,152298,,,1
,20170,,,,,,,,0
74310,5022,,,118631,,,118424,,1
,44022,117961,,122215,117905,,290919,117908,1
81451,5496,,,,,,290919,118322,1
4675,6225,,,,118368,,,118486,
34577,,117961,,,118784,160543,290919,118786,1
42654,5063,117961,118300,121108,,150810,,119929,
79197,49678,117961,118300,,118636,,118638,118639,1
80900,15781,117961,,,,269406,,118399,
43302,,,118386,118635,118777,,,,1
,,,118327,,,,290919,122062,
23921,,,,,,,118424,,1
40330,2318,117961,118327,118933,,117906,290919,118322,1
,,117961,,123144,,203706,118398,,
,,,118291,,120344,,,,
43750,,117961,118327,120318,118641,240982,118643,,
,30519,117961,,,132671,118260,,132673,
75649,196,,,121639,,130134,,,1
,,,,,118995,,292795,118997,
,,118315,118463,,,,,118532,
20349,49798,117975,117976,,118568,174308,19721,,1
,,117951,,117920,118568,,19721,,
,4415,,,124656,,,,118296,1
20097,1755,117961,,119223,,,118643,125795,1
,15610,118256,,117945,259173,126238,,118943,1
,1744,118290,,,118863,,118398,118865,1
6977,,,,,,118785,,,
14354,,,117877,117878,117879,,,117880,1
,,118555,118178,,,,,,
76873,28590,,118327,120685,,123678,308574,,1
43284,50952,,118327,118929,,117906,,117908,1
,72164,117961,118225,122870,119782,,,,
,,117961,,,120516,,120518,120519,
32087,55842,,,117895,,117897,,117898,1
,,,119921,,118685,,,118687,
26429,87239,117893,117894,,117899,117897,,,1
6977,54618,117961,118052,118821,,240983,,117908,1
68726,,,,124130,,120324,,119096,1
,,117961,118386,121883,,117906,,118322,1
,1396,,118300,120059,134655,,118424,,
6725,,,,,125687,259130,6725,125689,1
,,117961,,120417,,,,,
,53091,,,,,300044,,118399,
,,,,117920,,,19721,118570,
,,,,118910,,240983,,,
75047,56201,91261,118026,118746,,,118205,,
38385,70066,91261,118026,,117905,117906,,,1
87066,,117893,117894,117895,,,117887,,1
,53348,117961,117969,118970,118396,,,118399,1
,,,,118027,273308,,249618,118232,1
43877,50193,118079,,117878,,118177,,,
77216,,,,,,117906,,118322,1
,,,118225,118403,,,,118322,
,4375,,118343,120347,118422,300136,118424,,
,25618,117961,118327,118320,118641,,,,
,88283,,,117895,,117897,,,1
,27,117961,118413,,118321,,290919,,1
18591,5432,117961,118327,118391,118641,123881,118643,118644,
26396,99,119920,,,128230,,4673,,
,,117961,,118631,,142573,118424,,
14354,,,117994,,,117897,,117880,1
,45964,117961,,118896,,125794,118643,125795,
34061,,,,,,,,118786,1
16443,4659,,118225,,118784,147114,,118786,
23096,,,118300,118783,117905,,,117908,
,70692,118315,,118202,118784,,,118786,1
,,117961,,120370,117905,117906,290919,,
73995,,117961,,119064,,,290919,,
,,,117984,117878,117879,,19721,,
,,,,,125793,,118643,,1
,281951,,118291,119837,,,,120346,
,13864,117961,,123858,,,,119851,1
,44022,,,,,,290919,,
27407,14638,,,118821,,,,117908,
,7806,118573,118574,,,,292795,119082,1
,13037,118006,,,117879,,,,
45700,5409,117961,118343,119993,117905,240983,290919,,
116214,3000,117961,118225,120551,,240983,290919,117908,1
,5919,117961,118446,,118784,,,,
,,,117962,117904,119949,,290919,119951,
20218,,,,118623,280788,130913,,119082,1
,,118219,,118344,,,118347,127848,
32634,,,,,,,,,
,,117961,,119824,,129851,118704,118705,1
42085,7520,,118343,,118784,,,,
,1895,,,,118451,122352,,,1
,5659,,118300,124725,,117906,290919,,
74902,,,118225,,,141377,,117908,1
,2299,,,,123737,,,,
,19857,,117940,117941,117885,,117887,,1
31441,,117961,,118560,,131356,19793,118676,0
16443,,,117969,,125687,,6725,125689,1
38710,,,,117884,,,117887,,
27287,,,,,,,308574,,1
6449,,,118343,118856,118368,,,,
25734,3993,117961,,,,124577,,,1
,,,118300,,118321,240983,,,
28149,109452,,118026,,,168365,,,
,3509,,,,118563,,,118565,
,7459,5110,,,125751,,118870,125753,1
26430,33658,119665,119666,,,117897,117887,117898,1
,55132,,,118042,118043,,270488,118046,
4675,,119301,119302,,118321,,290919,118322,1
15019,,,119091,,118451,,,118454,1
79130,24916,,,121667,119409,185122,119006,119411,
,23200,,,123125,,,,118786,1
,,,,,140847,140848,118363,,1
33248,,,118343,,119433,,,,
,,,118052,,122060,,290919,,1
20218,15616,,,118623,118995,286106,292795,118997,
,,,126919,,119065,,118667,,1
6977,21879,117961,,,118368,189586,117887,,
16070,770,117961,,,,,118453,118749,
,,,119070,,,,270488,118046,
,3889,,,128823,117905,117906,290919,,1
81350,,118290,,118825,118980,,,118982,1
35265,59312,118441,,118378,,300603,119184,119194,
41115,,,118386,123901,117905,,290919,,0
31825,,118212,,,,301534,,,1
111915,5163,,,118597,,122739,,118425,0
23970,3990,117961,,118409,,,119221,,
,,118084,118085,117941,,,,117880,
707,25237,,,,,,290919,,1
,,118006,,,,127856,,118570,1
,4026,,118300,,,,,,1
,,,118026,,,,118205,,
45241,51165,117983,,,,,19721,,
39262,23344,117961,,119742,,,,120692,1
,,,118300,,,,,120008,1
39448,,119134,119135,,,,308574,118779,
3853,3966,117961,118343,122012,118321,290878,290919,118322,
,3569,119062,119091,,,,118398,120992,1
,,,117877,118344,157347,,118347,157348,1
,59000,,,,,,,,
,30533,,118026,119507,,123107,,,1
74883,4871,,,,,,118424,120008,1
43695,,119062,,123125,118784,,,,
,7629,117961,,120383,,149826,290919,,1
39883,,117961,118052,118053,118054,118054,117887,,
,59765,,118386,,,,,118525,
,,117961,118413,127522,,126485,,,
,117445,119062,,,117905,117906,290919,,1
,58525,,117891,117878,117879,117879,,117880,
35499,3722,117961,118300,,,,,119851,
,20183,117961,118225,120054,119587,,,119589,
,,117961,,123125,118777,279443,308574,,1
18688,,,,117878,117879,,19721,,
,,118725,,,,309858,,,1
33642,,118185,,117912,118568,,,,1
78543,,,,,118321,,,118322,
,2908,,118343,118979,,133686,,,1
40889,4977,118290,118291,127284,,,,,
77300,,119280,,118623,126684,130913,,,1
82209,,,118413,,123737,,,123738,
,,,118327,118529,118054,120514,117887,,
79168,50517,,,,,118568,19721,118570,1
23737,46462,,,119837,,142386,118424,,
,2594,,,123472,117905,117906,,117908,
,,118169,,118575,,,292795,117948,1
,,119280,,118623,118995,286106,292795,118997,
31825,,117961,,,,,118295,,1
35851,,118555,,118320,,,,118322,
34095,17214,117961,,,123067,,,123068,
27140,2299,,,119223,,,,123738,
18418,3623,,118343,121747,307024,306404,,118332,1
,1812,117961,,122007,,,,118786,1
,249,,118225,118403,118321,117906,290919,,1
,,117978,,,,,,117880,
78926,8453,119062,119091,123125,,,,118332,
35828,,,,,118685,279443,308574,118687,1
,51740,,,119121,,,,,1
,2270,117961,118413,,,118959,,,1
73547,,,119597,119136,,254340,118474,,1
34993,,117961,,,123067,233714,118398,,1
,52426,,,,,,118424,118914,1
,52687,117961,,,,,4673,,1
,3788,117961,,120722,,,,118786,1
,,,117903,118403,,130134,118453,,
33248,50015,117961,118343,119598,,,118424,118425,1
,,,117962,,124886,306399,118643,,1
,4549,,,120050,,117906,290919,,
79092,15887,,,120356,123737,305057,118960,,
,,,,124725,,117906,,,1
,,118000,118001,120551,,118448,,,
,,117961,118327,,,240983,,117908,1
16834,217,,,120370,,,,117908,
,,117961,,,118685,,,118687,
4675,,117961,118225,118403,118321,117906,290919,,1
,,117961,,120299,,,118612,,
,,,118300,118783,,117906,290919,118322,1
37709,58457,117926,,,,,117887,117888,
3719,,,118300,120059,,,118638,,1
100037,231,,,6104,118321,117906,,,0
90501,,,118343,119181,118321,,290919,118322,1
33146,,,118225,,,128018,118643,125795,
1020,,,118026,122938,,,290919,,
79021,70243,117961,118327,118492,118451,125738,118453,,
,,118887,118888,,120056,,,120058,1
79092,46647,117961,119256,119257,118995,122492,292795,118997,1
,53396,117916,,,,142278,19721,,
,16046,,,,120812,,118638,,1
72145,5496,91261,,,117905,117906,,117908,1
74909,,,,,,168365,,118319,1
917,3918,117961,118343,118660,118912,309291,118424,118914,1
45035,49798,117975,,,,,19721,,1
,5550,,,117945,259173,118806,292795,,
31441,,117961,,,119928,310608,118331,,
79068,,117961,,119924,,117906,290919,,1
81355,,,,,118321,,,,
,3843,,118413,,118784,237727,290919,118786,1
15716,84962,,118178,,,119263,292795,,
,,117876,,142540,,,,,
73756,17327,,118446,,,,290919,118786,
74190,743,117961,,120722,118784,,290919,,
42093,15888,,118596,81476,,233390,,117973,1
,,117961,117962,,,130085,290919,119951,
79092,,,118343,119598,118958,,,,1
23096,48938,118169,,,118043,,270488,118046,1
80812,,,118343,118514,,,,117908,
,82206,,,,,118177,,117880,
,,,119070,,130479,145269,119784,,
36975,,,118300,119181,,117906,,118786,1
,6220,117961,,,120690,120691,290919,,1
6977,,,118300,,,117906,290919,,1
16794,,,,,,154357,292795,,
79092,15683,117961,118300,118957,,,308574,,
,3774,,,,118890,125128,118398,,
,5490,117961,117962,5488,,,,120562,1
23463,,,,,,,,,
969,,117961,,,122849,120324,,,
,1812,,,,,136365,290919,120692,
,,118106,118107,,,,,127391,
,20655,,118300,123749,123670,,121916,,
3853,,,118343,,117905,,,117908,1
,3075,117961,,,,,118424,,
,,117961,,,,124690,,119851,1
,,119280,,118623,,,292795,118997,1
34076,,,122533,118623,,,292795,,1
74127,17598,,,,,,,135811,1
25098,,117961,,120559,122269,,118643,122271,1
38205,,117916,,,,,117887,,
16767,3270,,,122870,,,270488,118565,
,,117961,,,118784,,,,
,,,118300,120410,118321,,,,1
77951,331,,,121220,179731,,117887,117973,1
25274,,,,121747,,,290919,,1
,7520,,,,,240983,290919,117908,1
37942,,,118182,,,,,117888,
,7445,,118343,122299,118054,,117887,118055,
,,118887,118888,118631,,,,,0
26430,28001,,,117895,,117913,,,1
,18213,117961,118386,125016,118451,,118453,,
23497,,118595,,81476,,140711,,118828,1
,16817,117961,118386,,123067,300044,,,
,7491,,118300,,118784,118785,,,1
,,,,123173,118054,,,,
1529,1898,117961,,131159,,131160,270488,120099,1
,8370,,,,120560,,118643,120562,
,7426,,,,,,119095,,
,,,,,,125168,19721,,1
15064,2803,117961,,118791,,120238,,118055,1
5906,5909,,,16232,118321,,290919,118322,
32270,12394,119134,,125821,,300136,,118425,1
15798,,117961,118052,,,117906,290919,118322,
,18213,,,,118451,200947,118453,118454,
,1915,,,,118321,117906,290919,118322,
16798,,117961,118413,120584,,279443,,,
,17514,117961,,,118321,,290919,,1
,25630,117961,118343,,,,,118296,
,13845,117961,,,118792,211906,118424,,1
79092,,,,123454,118321,,290919,,1
,,117961,117962,,125793,,118643,125795,1
78909,2373,,117962,118501,118536,204307,,118539,0
,5518,,118300,,118318,,,118319,
,,117961,,118514,118321,117906,,118322,1
94668,4417,,118413,119968,,306399,118643,118644,1
,,,,118660,118924,,,,1
75078,95845,118315,,,,,118453,,1
,,,118343,,118396,269406,118398,118399,
3853,,117961,,119968,118321,,,,1
,32242,,,,118259,,290919,,1
7678,7076,,118225,120041,119093,,,,
,,119280,,,,,292795,126685,
5045,4175,117961,118343,,120497,,118424,120499,
,,117961,118386,,,117906,290919,,0
74287,,,,,119323,167397,19793,119325,
74463,105908,117961,118225,,118702,,,118705,1
,,117961,,129972,118784,,,118786,1
45451,57580,118169,,,118636,,118638,,
,46751,,118080,117878,117885,118177,117887,117888,1
,,118595,,,,,118424,,1
80253,,117961,118300,120410,128230,302830,,128231,1
,17046,,,117945,118274,118806,,118276,1
17183,2296,,,277693,120773,118959,118960,,1
4675,239,117961,,118403,,,290919,117908,
75033,,,,117941,,,19721,118570,1
,87910,91261,,118027,120952,,118453,,1
4675,,117961,,,117905,117906,,,
,3905,117961,118343,,117905,117906,,,1
74478,17652,120864,,171098,118702,,,118705,1
35068,54258,,118102,,118568,292195,19721,118570,1
43952,,,118446,,118702,132595,,,
39264,15618,118256,118257,117945,118274,119235,,118276,1
72126,858,117961,,,118777,,,,0
43769,21009,117961,118343,,120097,,,120099,
34924,,118555,,118320,118784,,,118786,
,,117961,118300,117878,122129,124893,,122131,1
14354,,118084,,,117879,,19721,,1
,27999,,118671,,117896,,,117898,1
,,118573,,118623,,,,118997,
,2409,,,,,,290919,,1
,22496,117961,,118631,118054,118054,,,1
33248,,117961,,,,,118331,118332,
22281,2904,,118170,,117946,,292795,,
,,117961,119256,119257,280788,280788,292795,119082,
43395,2452,,118753,117945,118274,,,118276,1
25559,,,118225,122298,,120324,119095,119096,1
,858,,,,122129,,121916,122131,
,20560,,117877,,,117879,,117880,1
,4474,117961,,,,,,118322,
37793,,118315,,129128,119849,,118638,119851,0
73756,,117961,,118684,118321,,,,
,67268,,,117884,117885,,117887,117888,
,,,118052,,120773,,,,
,,,119256,120943,,,292795,,1
,770,117961,,,118451,130134,118453,118454,1
,49425,117961,118343,119598,118422,,118424,118425,
21898,,120864,120865,118437,,,118424,120315,
,,117961,,,117905,,290919,117908,1
79197,,,,123749,,,,166594,1
,158757,,120343,118395,,266864,,118399,
103940,8697,117961,118446,119064,118784,,290919,,
,51773,,,,,,,,
43876,,,,,,117913,19721,117880,1
,,117961,,,120702,126111,,,
79683,6235,117961,,118437,118777,,,,1
19666,22847,,,19666,,123016,,120649,1
34583,6277,117961,118343,,117905,117906,290919,,
,,,,119945,119928,231633,,119929,1
80984,,,,,,,,,1
,23125,117961,118225,119136,,,,119139,
,,117961,118300,,,,,,
78383,,117961,118386,,,,290919,118786,1
22598,106630,118990,118991,,,117906,290919,118322,
,,117961,,,,,,119194,1
,4576,117961,,118391,,,,,1
78372,,,118343,,117905,172635,,117908,1
43316,,,,119924,,118448,,118322,
43876,,118079,,117878,,304519,,117880,
,84891,120342,120343,121014,118777,279443,,118779,
73228,,,,,,,290919,,
,17209,117961,,123144,,,,,
75952,2270,,,120584,,,,120774,1
,,,,118202,118784,,290919,118786,
,,117961,,,119928,,,,1
,,,119281,,,,,118997,
,,,,120663,,279443,,,
,17610,118006,,117884,117899,,19721,,1
,59029,,118178,,118784,,,118786,
19722,7491,117961,,,,240983,,117908,1
27295,,,,,,,,120008,
38386,1450,117961,,,,,118205,119964,
,2209,,176316,,124000,119771,119772,124002,1
17226,,117961,118343,118660,,187873,,118705,1
,70260,,,,,,118398,,1
23181,,,117877,117878,117879,117879,,117880,
,7578,117961,118343,,,121873,290919,,
,,,,6725,123684,,6725,123686,
,,,,117941,,,19721,118570,1
75216,,,,120943,118995,118806,,,
,,118573,,,280788,158910,292795,119082,0
4675,,,,122938,,117906,290919,117908,
,,118212,,,118890,,,,
75497,21164,118602,,,118568,,,118570,
40729,8074,117961,118300,119181,118321,,290919,118322,
,54618,117961,118052,118992,118784,,290919,118786,
,,117961,,,,311622,118331,,
,,117961,118343,,117905,117906,,,1
,19760,,,,,,,118322,1
20222,,,,,117946,,,,0
6977,,,,,117905,,,117908,1
,17514,,,,,,,,
39262,70692,,,118202,118321,,290919,118322,1
,59575,117916,118150,117920,,,19721,118570,
25993,4549,117961,,120050,,,290919,118322,1
,2113,,,117920,118568,,,118570,1
27356,,117961,,,119849,233946,118638,,1
21428,,117961,,,118321,,290919,,
39262,8128,119062,119091,118856,117905,,290919,,0
,,,,121979,118841,128747,,118843,1
,16125,,118052,120417,,244798,3130,122275,
75078,17465,,118026,118202,118278,,,,
,,,118413,120370,118321,,,118322,
41642,,117961,118052,118992,,287351,,,
,17243,117961,,120026,120344,311360,,,1
79611,50736,,,118821,118321,,290919,,
,,,118052,118881,,168365,,,
,56154,117961,,,120647,156708,118398,,1
23497,,,,118833,,,,,1
,,118573,118574,,,,292795,,1
,,,117969,6725,,245631,6725,125689,1
,4036,117961,118413,,117905,,290919,117908,1
,,118717,,117895,118568,,,,
16071,3788,,,,,117906,290919,118322,1
