RESOURCE,MGR_ID,ROLE_ROLLUP_1,ROLE_ROLLUP_2,ROLE_DEPTNAME,ROLE_TITLE,ROLE_FAMILY_DESC,ROLE_FAMILY,ROLE_CODE,target
838,51058,117902,,,,168365,118205,,
80664,14731,117961,118446,118447,118321,,290919,118322,
,83363,117922,117923,,117885,117913,117887,117888,1
17278,3973,,118888,118631,,,118424,120791,1
34716,,117961,118300,119181,,,,,1
27323,,117961,118225,119092,119093,132519,,119096,
,4887,,,120126,120497,,118424,,1
4675,19832,117961,,123757,118321,117906,290919,118322,1
27188,121925,117961,118327,118933,,,,118322,1
7678,,117961,118225,,120591,120592,119095,120593,1
74726,4110,119596,119597,,,191064,118424,118425,1
20279,14869,11146,118491,118599,179731,,117887,,1
,5559,,119281,,,119722,292795,,
73454,4084,,118052,118992,118321,117906,,118322,0
39264,15503,118573,118574,,118043,139383,270488,118046,0
27082,6199,,118225,120663,118685,120316,308574,118687,1
19802,770,117961,,,,302830,4673,121596,1
34498,,117961,118343,,118422,144350,118424,,1
,4865,117961,118343,121710,,,,118425,
27323,,117961,118225,120323,119093,,119095,119096,1
,50550,,117894,,117896,117897,,,1
85563,,,118300,121951,118321,117906,290919,118322,1
45143,20126,,118386,120677,122067,120065,118424,122069,1
6720,,117961,,118783,118321,117906,290919,118322,
,23224,117961,,120535,,147037,118398,118399,1
,15503,118573,,117945,117946,139383,292795,117948,1
81026,18450,,118052,118821,,142587,,121596,1
75834,,,119256,,119849,160290,118638,,
,19857,,117940,117941,117879,117886,19721,117880,1
38860,46616,,118257,117945,280788,130913,292795,,1
,,117961,118225,,118321,117906,290919,118322,1
80057,7084,117961,118386,118317,,117906,,,1
,6232,,118343,,,185973,,120519,1
,6257,,,120722,117905,240983,290919,,
,7893,117961,118343,118979,,133686,118424,120499,
,1397,117961,118300,,118777,279443,308574,118779,
18381,851,117961,117962,,118685,279443,308574,118687,1
4696,6993,,,,117905,117906,,117908,1
20222,58702,,118257,117945,117946,,,,1
73547,8435,117961,,124449,122129,150283,121916,,
15716,1596,117961,,,117946,118806,292795,117948,1
,4567,117961,118300,,118278,,290919,118279,1
45057,,117961,,6725,,275449,6725,120529,1
,5244,117961,118343,119598,119433,133686,,119435,1
7543,4511,117961,118300,119195,,117906,,117908,
391,27891,117926,118124,117920,,,120134,120135,1
85548,4642,117961,,120551,,117906,290919,118322,0
,,,,119961,118259,118260,290919,118261,
,17669,,118300,118514,,117906,290919,117908,
79973,27576,117961,118300,119019,119849,,118638,119851,
79299,2946,118256,118257,119796,,,118638,118639,1
,27818,,117917,117884,,117886,19721,117880,
25993,92496,117961,,123719,118685,279443,,118687,1
20364,,117961,,119598,118422,300136,118424,118425,1
,4583,117961,118413,,118321,240983,290919,,1
33248,,,118343,,118834,133686,118424,,
42085,4953,117961,118343,118911,,,118424,,
38617,,,119063,,118321,117906,290919,118322,1
14904,23136,117961,,119742,,117906,290919,118322,
,5228,119596,,168533,120789,301124,,120791,
16236,7370,117961,118413,,,117906,290919,118322,
,,,,118403,117905,117906,290919,117908,1
741,743,,,,,,290919,118786,
,,,118300,123055,120344,311360,118424,120346,
44944,24916,91261,118026,118027,119004,118148,,119007,1
25993,6114,117961,118343,6104,118278,118260,290919,118279,1
,,,118413,122007,120690,127922,290919,,
4675,6071,,118413,122007,118321,,290919,118322,1
,7389,117961,,118746,118747,239652,118453,118749,
,23225,117961,118300,,120647,,118398,120649,
39939,,117961,118300,120144,,,117887,118055,
35027,,117961,118225,120663,118321,117906,290919,,
13878,20439,,118102,,,,19721,117880,
4675,,,,124942,118321,240983,290919,118322,1
13878,17916,117961,118446,118810,118811,,19793,118813,
4675,,117961,118343,,307024,311622,,118332,1
,44062,117961,117962,,,117906,290919,118322,
26986,1043,120140,120141,120559,122269,,,,1
93610,,117961,118327,123631,126820,153838,,,
,4155,,,118301,120006,259215,,,1
4675,,117961,118225,118450,119192,135136,119184,,1
37557,58925,118212,119763,128350,,,118347,,1
22430,4105,117961,118225,,118054,118054,117887,118055,
32270,22524,119596,119597,119136,,122050,,119139,1
,7935,117961,118052,,117905,117906,,117908,1
36301,6982,117961,,118783,118321,118406,290919,118322,
45019,1954,117961,,118501,118502,130777,118504,118505,
23194,13441,117961,118225,122870,118207,279443,,,
33978,16698,,118300,,118980,301534,118295,,1
,79111,,118343,119945,,,118331,119929,1
34924,,117961,117962,118352,118685,237731,308574,,1
3264,139593,117902,118041,,130479,,,130481,1
,8068,117961,,,118321,117906,,118322,1
30845,4481,117961,,118395,118396,233714,118398,118399,1
,,117961,118386,123072,,306404,118331,,1
78972,,119134,119135,118053,,,117887,,1
23096,,117961,118413,119968,118321,,,,0
,,,118300,119984,123067,,,123068,
,54684,117961,117962,118910,,128848,308574,118687,
42093,120341,,120343,119076,120789,156133,118424,,
,18046,117961,118300,118783,118321,117906,,118322,
,5496,91261,,,,117906,290919,118322,1
28149,15746,,118386,119742,117905,117906,290919,,1
45904,,,118007,117920,118568,,,118570,1
28149,70062,,118386,118746,118321,117906,290919,118322,
75078,20970,119170,119171,126745,118530,141331,118131,,
18418,,117961,118052,,120357,,118424,120359,1
,4357,,118386,,117905,117906,290919,,
,1146,,118225,,117905,117906,290919,117908,1
31760,,,118343,119598,118834,133686,,118836,1
35017,5030,,118343,120126,,,,,
79121,,118290,,,120344,,,,1
43714,18213,117961,118386,125016,,,118453,118454,1
391,54435,117926,,,,117913,117887,,1
20284,89065,118953,118954,117941,117879,117886,,,
25274,4951,117961,118343,,119433,133686,,119435,1
15911,,117961,118327,118320,118784,118785,,118786,1
,2296,117961,118413,127522,118451,256937,118453,118454,1
41649,,117961,118052,,118641,,,118644,1
,2409,,117962,,,123170,290919,119951,
31352,55195,126918,,118042,118043,118043,270488,118046,1
18418,2260,,118343,119598,118834,133686,118424,118836,1
100037,,117902,,118783,118028,118368,,,1
43763,,117961,118052,118391,120773,118959,,,0
37435,23305,,118327,118862,118890,,,118892,1
,3648,,118300,118631,,309123,118424,,
43712,8008,,,118320,,117906,,,1
44987,16566,117961,118327,,120618,304465,118643,,
,7504,117961,118300,118783,118321,117906,290919,,1
79121,,117961,118052,120356,,310997,118424,120359,
5389,,,,118403,117905,141377,290919,117908,1
80192,,117961,,118933,118451,,118453,118454,
,3118,,118300,,120789,309123,118424,,1
77048,6222,117961,118052,120096,,117906,290919,117908,1
105770,4413,,118343,118833,117905,117906,290919,117908,1
80215,218,,118413,120370,118777,235305,308574,,1
7543,810,117961,118300,123719,117905,156763,290919,117908,
42093,4950,,118343,119598,120344,303717,,120346,
74909,64715,91261,,,118321,117906,290919,118322,1
27401,20183,118752,119070,119136,,176103,,119589,1
19982,5537,,,120370,117905,117906,290919,117908,
25993,4057,,118343,119598,,,,118836,1
16563,820,,118300,123719,,,290919,118786,1
43266,,,118300,,,,290919,118322,1
,,,119063,119064,118924,,,,1
104693,255037,118315,118316,123656,,225897,290919,118786,1
38468,,117980,117981,117941,,117886,19721,117880,1
34769,3295,118169,118170,,,158413,,118565,1
13878,57659,,118085,117884,117879,117886,19721,117880,
27400,14758,117961,118225,120054,,132654,118704,118705,1
,5210,117961,118343,119598,,133686,118424,,
43138,,118120,,117878,,123191,19721,123192,0
34950,124899,117961,118327,,,149216,118398,,1
,3889,117961,118386,,118685,279443,308574,118687,
76459,7595,,,,123737,,,,1
15064,4105,,118225,118616,,118054,117887,118055,1
14956,,117961,,121305,120690,,290919,120692,1
25993,39942,117961,118225,124380,307024,140976,118331,118332,
,,,118026,118229,273308,,,118232,1
920,1450,117961,,118437,119962,168365,,119964,1
,3936,117943,117944,,280788,,,119082,1
,7459,5110,117954,,,223708,308574,118687,1
37138,4936,,118343,,,,,119435,1
73214,3811,120864,,118395,118396,,118398,,0
,,117961,,118066,,,118643,120562,1
1020,767,117961,118343,120722,117905,117906,290919,117908,1
33354,2362,117961,117962,118501,144353,,118504,144355,
41576,5537,117961,,120370,,117906,290919,117908,1
20268,71169,117910,118855,119791,179731,155568,117887,117973,1
25993,4924,,,120144,118172,,249618,118175,
29955,3692,,118413,126229,118784,117906,,118786,1
75876,17560,,118753,118754,118805,,118474,118807,
,5717,117961,118343,124725,118321,117906,,118322,1
,120693,117961,118300,120694,118054,118054,117887,118055,1
1151,57740,,117903,,120990,120991,118398,120992,1
,13441,117961,,122870,,279443,270488,118209,1
43305,84891,120342,,118631,118321,,290919,118322,1
35376,6108,,118386,118404,118321,117906,290919,118322,
44801,,117961,118225,120050,118259,118260,290919,,
31652,,,,118556,,155276,292795,119082,1
,,,,,,142386,118424,120346,
,4909,117961,118300,118458,118834,,118424,118836,1
,,,118270,117878,117879,117879,19721,117880,1
,4887,117961,118343,119598,118422,300136,,118425,
20897,,117961,118343,,192867,192868,118347,,
,23200,,,123125,118685,120316,308574,118687,1
31825,,117961,118343,121710,,,118331,118332,1
35940,3266,117961,118225,120323,120591,,119095,120593,
,56226,118602,118603,118008,118568,118568,,118570,0
19310,10042,5110,117954,117895,117885,117955,117887,,
,,,118300,120722,118321,117906,,118322,1
94161,,117961,118327,118391,118321,117906,,,1
16639,,,,121883,118784,118785,,,1
,3221,120342,120343,124133,118728,,118295,118730,1
,8563,117961,118300,118783,,117906,290919,118322,
75901,3116,117961,,,118826,,118424,,1
,17218,117961,,118395,,125128,,,1
4675,,117961,,,,,290919,118322,1
18418,3116,117961,118300,147589,,236735,,118828,1
79655,46832,117989,117990,118810,,129197,19793,119900,1
31825,4828,117961,118343,118395,118890,,118398,118892,1
,6021,117961,118413,122007,118451,,118453,,1
,21023,117961,118052,120398,119351,244798,3130,,1
,4713,117961,118052,,120357,238730,118424,120359,1
,1728,117961,,118507,118890,138290,,118892,1
1020,,117961,118052,,,,117887,118055,
80812,50976,117961,118413,119968,118321,117906,290919,118322,
32270,,117961,118343,120671,121469,125853,,121471,1
79543,,117961,118386,,118530,,118131,,1
,,117975,117976,,118568,125937,19721,118570,1
,,117961,118225,,118321,117906,,118322,1
4675,29134,117961,118300,121977,117905,117906,290919,,1
74226,51372,,118343,,118777,279443,308574,118779,1
17226,5210,,118343,119598,118834,133686,,118836,
80487,744,117961,118300,120722,118321,117906,290919,,1
37094,7389,117961,118386,,,239652,118453,118749,1
13878,,117983,117984,,117879,117879,19721,117880,1
75078,56724,118315,,123656,118685,,308574,,1
33054,,,118888,125440,120006,303717,,120008,1
22598,30534,117961,118343,119142,118321,150358,,118322,1
,119058,118079,118080,,,,,117880,
25737,4008,,118888,119488,118293,301534,118295,118296,1
44785,5211,118290,,,118980,261436,118295,118982,1
,,117902,117903,119824,118028,118368,117887,118030,
34924,8283,117961,,,117905,117906,290919,117908,
37221,23111,119691,119692,118635,122967,,,,
,,,,120318,118784,240983,,118786,1
79299,,,118300,119984,120647,311441,118398,120649,1
34810,14758,117961,118225,120054,118702,132654,,118705,1
43441,32457,,,,117905,117906,290919,117908,
,34459,118212,118213,,118685,279443,,,
42093,22504,117961,118300,,120344,128788,,,1
,,118216,,118846,179731,139615,117887,,1
22682,16371,117961,118446,,118321,,,118322,1
,30523,117961,118343,119984,123067,269406,,123068,1
,70264,117961,118343,120722,118777,279443,,,
78845,110319,117961,118052,119972,240103,,,240105,
,2270,117961,118413,120584,118958,,,,
25103,141,117961,118225,122273,,,,118322,
27690,5192,119596,119597,,118293,118294,118295,118296,
,18080,117961,,,118995,122492,,118997,
77182,16120,138798,138799,120539,,,290919,118322,1
,,,118413,277693,,117906,290919,117908,
,,117961,118300,118514,117905,240983,,117908,
42093,20496,118219,118220,117912,118568,136473,,118570,1
,,117961,118413,,,279443,,118779,1
14854,55743,,118300,28618,,127922,,120692,1
14354,,117910,118855,,,122434,19721,,1
33054,5701,117961,118052,118821,118636,,118638,118639,1
29693,20924,117887,120846,,119192,147904,119184,,1
33642,,117961,118300,119181,118321,117906,290919,118322,0
41234,,117932,117933,117878,,,19721,117880,1
,49655,117961,,122550,,117906,,117908,1
,2299,,117962,,123737,131844,118960,,1
,,117961,118300,19772,120516,,120518,,1
,,,117969,118816,118890,129715,118398,,1
25416,46788,,,,,128814,,118570,1
34074,218,117961,,120370,118784,,,118786,1
3264,46704,91261,,122938,,117906,290919,117908,
23127,7586,117961,118225,118403,,240983,,,1
33249,21303,117961,118300,119890,120348,249620,,120350,1
28426,,,118300,124942,,117906,290919,118322,1
76853,14731,117961,118446,,,117906,290919,118322,1
,7807,117961,118327,,120097,124862,270488,120099,1
42093,5225,,118343,,120006,311622,118424,120008,1
29695,,,118327,120559,,304465,118643,,1
79121,,117961,118386,121961,,304629,,124154,1
14570,,,,,117879,117879,,,1
6977,,,118225,118403,120690,127922,290919,120692,1
,3722,117961,,120059,121469,128942,,121471,
77203,1596,117961,119256,,,,292795,117948,
,44917,,,118450,118054,,,118055,1
,,117961,,120318,,117906,290919,117908,
20271,,117916,118011,117884,117885,,117887,117888,1
41758,,,118463,119214,118784,121926,290919,118786,1
,2318,,118327,118933,118321,117906,290919,118322,
725,4511,,,,118321,117906,290919,,
40438,7074,117961,118052,120096,118784,,290919,,1
78919,,,118386,123844,118321,117906,290919,118322,
39340,901,117902,117903,120428,117905,117906,290919,,1
37260,67615,117932,117933,117878,118568,310414,,118570,1
,8195,,,120270,,278014,118131,118532,
,13414,,117877,118810,,128802,19793,118813,1
72984,5768,117961,,,192867,192868,118347,192869,
93626,15781,117961,,,,305057,118398,,1
7678,3936,117943,117944,,,,292795,119082,1
28834,16855,117961,118225,120041,119093,,,119096,1
,1450,,,118437,119962,,118205,119964,1
22333,141,,118225,,118321,,,118322,1
,20376,117902,117903,120171,120990,152438,118398,120992,1
43765,79111,117961,118343,119945,,,,119929,
5906,5909,117961,118446,,118784,117906,290919,118786,
75078,,117961,,118706,117905,,290919,,1
78970,1912,117943,117944,118042,120097,174445,270488,,0
3853,151425,119062,,118514,119962,168365,,119964,1
,21327,117916,117917,117920,118568,,19721,,1
,4468,117961,,119968,118321,,,118322,1
71931,,117961,118052,120304,307024,129630,118331,118332,1
80148,6699,117961,118343,,117905,117906,,117908,1
,,117961,118327,,118321,,290919,,1
,,,118386,118896,118321,117906,,118322,1
,,119596,119597,120356,122067,205243,118424,122069,
,13828,117961,118300,,118890,,118398,118892,
39631,18080,117961,119256,120943,126684,280788,,,
,17227,,,118979,118826,,118424,,
32542,4554,,,118514,118259,,,118261,1
116108,,117961,118343,118514,118321,,290919,118322,
,,,117984,,118568,,19721,,1
,55146,118752,119070,118754,,118806,118474,118807,
,33112,,118213,120551,,240983,290919,117908,1
,,117961,118327,120559,120560,304465,,,
,15746,,118052,119742,118784,,290919,,
5173,4088,,118300,118458,,223125,,118730,1
77178,21036,117961,118327,121694,,159701,,122647,
1529,,117961,,,118054,,117887,,
38972,15484,118256,118257,118623,117946,119359,292795,,
1020,,117961,117962,122215,179731,,117887,,1
,88570,117961,118413,120370,117905,,,117908,1
79092,34608,117961,118327,,118321,117906,290919,,1
1805,5637,117961,118413,122007,118784,124402,,118786,1
38468,,117980,117981,,121067,229187,121069,,
79092,4871,,118300,120144,,118054,117887,118055,1
80682,45964,117961,,,,125794,,125795,1
,4583,117961,118413,120370,118321,240983,290919,,
20293,,,118124,117884,117879,119927,19721,,1
,,117961,,120398,118422,,,118425,1
,2781,117961,118300,118783,,117906,290919,118322,1
75216,51781,119280,,118623,,136748,292795,118997,
78694,4088,117961,118300,118458,118293,118302,118295,118296,1
,11933,,118343,,,294485,118331,118332,
28495,,117890,,117878,118568,120877,19721,118570,
,3608,,118052,120671,,139343,118638,,1
23921,,117961,118343,119598,,,118424,,1
31713,88570,117961,118413,,,240983,290919,,1
,141,117961,118225,,118321,117906,290919,118322,1
6964,59067,117961,118327,121645,117905,117906,290919,,
,87595,,117981,118246,179731,141712,117887,117973,1
,7287,117961,117962,119223,118278,118260,290919,118279,1
42388,15887,,118052,,120357,127906,118424,,
26360,,,118041,119781,,,119784,130481,
117708,5652,117961,,121305,,117906,290919,118322,
,4036,117961,,,,157086,120518,120519,1
25736,52426,118887,118888,,118912,173879,,118914,1
,7651,117961,118386,118746,117905,117906,290919,,1
,8433,,,118929,118321,117906,290919,118322,
,,,,,,,118363,,1
34924,6736,117961,,6725,122290,,,122292,
,35676,,118583,117945,,117946,117887,117898,
,,5110,,122672,130857,,308574,130858,
39392,19834,117961,118052,120096,,174445,270488,,1
76508,,117961,,119993,117905,117906,290919,117908,1
74236,3692,,,126229,121594,,4673,121596,1
6977,,117961,,118320,,125206,290919,,1
27736,,117961,,119223,127723,,118643,127725,1
80483,,117961,118343,118437,120516,185973,120518,120519,1
74629,,117961,117962,118501,,308462,,120704,1
14570,,118006,,,118568,122240,,118570,1
,4589,117961,,120383,,149826,290919,118322,1
,169,,,,117905,117906,290919,117908,
,14855,117961,118300,123719,,153802,,118454,1
77235,48340,,117877,117878,117879,117879,19721,117880,1
15064,15214,117902,118041,121678,118028,281445,117887,118030,1
,84891,120342,,,118784,,290919,118786,
19965,,121785,121786,119922,118784,203564,,118786,1
18277,6299,,117962,118501,117905,117906,,117908,
75078,71401,91261,118026,118202,,117906,290919,118322,
,,118212,118213,,118728,,,118730,1
30583,46613,,118574,117945,117946,,,117948,1
99523,7398,,118225,119924,,117906,290919,118322,1
75078,69231,,,,118321,117906,,118322,1
39325,13849,117961,118386,,118523,,,118525,1
32419,8433,117961,,118929,122551,128532,118762,122552,1
88681,,117961,118300,118597,,,117887,,1
,,117961,,118910,118685,137802,308574,,
31825,,,117962,,122022,131419,119221,122024,1
,5320,118290,118291,120126,118293,,118295,118296,1
,,117961,,120722,117905,,,117908,1
15360,,,118413,120370,,117906,290919,118786,1
4675,,117961,118300,,,117906,,118322,1
15698,,117961,,118450,,,119184,119194,1
74572,8516,117961,118386,118733,169634,235935,118736,169635,1
80546,6082,117961,,118529,118054,118054,,,1
,6235,117961,118343,118437,124194,249872,118363,124196,1
5695,,,118300,123719,,,290919,,1
16191,,,118327,120383,117905,117906,290919,117908,1
80154,1334,,,118910,118451,130134,118453,118454,1
36429,,119280,119281,118754,280788,,292795,,0
44731,,118181,118182,,117885,,,117888,
20273,15436,,,117941,117885,117913,,117888,1
15064,,117961,118225,118673,118054,124356,117887,118055,1
,,,118327,120318,,,,,
75901,,117961,118343,118979,120497,133686,,120499,1
,49655,117961,118446,122550,117905,,,117908,1
14354,13037,,118007,,,,19721,117880,0
1969,6216,117961,,118328,,290878,290919,,
45300,59765,117961,118386,,124152,,118424,124154,1
,2710,118290,118291,120823,118396,,118398,118399,1
76605,50538,118953,118954,,118568,131694,19721,118570,1
39883,7411,117961,118386,,118747,,,118749,1
18072,,118573,118574,,118995,144259,292795,118997,
,,,118026,118202,118784,124402,290919,118786,
,,117961,118343,126955,,279443,308574,118779,1
80488,2270,117961,118413,120584,118958,118959,118960,,1
,,117961,118225,119238,,,119095,,
80970,5211,,118291,119837,118980,261436,,118982,1
43876,50208,118079,118080,,,304519,19721,117880,1
41378,,117961,117969,118560,,,,118676,0
79092,,,,118514,,117906,290919,117908,1
36997,1249,,117962,118910,117905,117906,,117908,
17249,3990,,117962,,122645,,119221,122647,1
,51036,117902,,,126184,,118762,,1
75078,29592,118315,,,118811,286597,19793,118813,
79092,5196,117961,118386,121949,118777,279443,308574,118779,
25993,15554,117961,118386,123144,118890,125128,118398,,1
,,117961,117962,118910,,117906,290919,117908,1
16003,,117961,117962,118501,120702,,,120704,
,52902,,118596,81476,120344,138524,,120346,1
79228,,117983,117984,117878,,,,117880,1
42532,,117961,118225,120323,119093,152422,119095,119096,1
22282,,117935,117936,117878,117885,117937,117887,117888,1
98535,30385,117961,118343,,118924,135836,118667,,1
,,117961,118300,120722,117905,,290919,117908,1
79092,64713,120140,,,118734,255008,118736,,
18913,,117929,117930,,117879,117886,19721,117880,1
,60148,117961,,120943,118995,286106,292795,118997,
15022,25607,117961,,,,,,,
7541,2174,,118257,118450,,268307,119184,,1
42031,17290,91261,,,,117906,290919,,1
80223,77941,119062,119091,119362,,,,117908,1
25701,16974,117961,118300,,,,290919,,1
34924,8164,117961,118327,120685,,123881,118643,,
23205,18185,117961,118225,129617,121414,269394,118704,,1
,5899,117961,118327,120383,,,290919,117908,1
42611,770,117961,118300,119181,118451,130134,118453,118454,1
75078,,117961,,118404,120690,127922,290919,120692,
35973,14638,117961,118052,118992,,290919,,,0
28294,21837,117961,118327,,118890,,118398,118892,
42093,51145,118595,118596,,,,118424,118425,
23096,17420,,118213,118042,118043,174445,270488,118046,1
740,3077,117961,118300,,124194,,118363,,
,,117961,,123125,118685,120316,,118687,
,75182,,118201,117941,117879,,19721,117880,1
,,,118026,118202,118259,,290919,118261,
116606,,,117911,117912,,198040,19721,118570,1
,7001,,118327,118933,121594,302830,4673,,
,,117961,,123719,,153802,118453,118454,
43085,1614,117961,118327,118507,,185973,118453,,1
,12732,117910,117911,117912,,117886,19721,,
3853,,,117962,,122645,,119221,,1
,3242,,,,118321,117906,290919,,1
,33266,117961,118300,123719,118784,118785,290919,118786,
78982,,117961,118327,118507,118863,122008,118398,118865,
79934,4511,117961,,119181,117905,290919,290919,,1
14354,,117893,117894,117895,,117897,,117900,1
6977,3692,117961,,126229,,117906,,118322,
74342,51124,,118300,,118422,161852,118424,,1
80929,4933,,118300,118458,307024,301218,,118332,1
,,,117891,117878,117879,117879,19721,117880,1
35423,1325,,117962,118910,117905,240983,,117908,1
,,117961,118343,,118321,,,,1
45687,,,118446,,118321,117906,290919,118322,1
,310697,,118343,118856,118321,117906,290919,118322,
18418,123011,120342,,121014,118422,300136,,,
,,117961,,120270,,278014,,,1
76562,17550,117961,,,118784,130086,,118786,1
,50040,117961,,118391,118321,117906,290919,118322,1
,,117916,118150,,118568,,19721,118570,
38722,12199,5110,,,,117897,19721,117900,
278393,,117961,,120722,118636,277718,,118639,
,16371,,118446,,118321,117906,290919,118322,1
37143,,117961,117962,,,117906,,,1
,7243,117961,118343,118609,,,118424,120359,
38587,65460,118079,118080,,117879,,19721,117880,0
80948,1012,117961,118225,,117905,,290919,117908,1
91017,7551,117961,118052,,,117906,290919,,
28419,724,117961,118300,119181,118321,117906,,118322,
74633,,117961,118300,118514,118685,,308574,118687,
110845,,117961,117962,118501,118321,118448,290919,118322,
78895,255037,,,,118784,262095,290919,118786,1
37260,,117876,117877,117878,117879,117879,19721,117880,
,7553,117961,118225,118403,118321,240983,,118322,1
,,,,,,279443,308574,118779,1
,18129,117961,119256,119257,117946,118806,292795,117948,1
38029,,,117919,117920,117879,121445,19721,,1
23096,8283,117961,118327,118933,117905,117906,,117908,1
,7422,,,,117905,117906,,117908,
6977,25,117961,117962,,118321,117906,290919,118322,1
16032,,117961,118343,,,120316,308574,118687,1
15703,1938,117961,118300,,120988,134839,118643,120989,1
,4620,117961,118300,119181,117905,,290919,117908,
,1467,117961,118343,118833,118834,127160,118424,118836,1
81091,1030,117961,118343,120722,118361,118362,118363,118364,
43174,1325,117961,,118910,117905,117906,290919,117908,
78895,,118315,118316,123656,118784,208095,290919,,1
53101,,117961,118446,,,287351,290919,118279,1
38391,21162,,,,117885,118097,117887,,1
25103,16855,117961,,,122849,120324,119095,,1
27614,60792,117961,118327,121694,,147101,308574,,
75834,671,117961,117962,118352,,240983,290919,118322,1
17836,32,117961,118343,118514,117905,117906,290919,117908,
78611,56161,,,119824,,305057,121916,,1
,82284,118953,118954,117884,117885,117913,117887,117888,1
43170,71171,,118386,,,121556,290919,118786,1
,56784,118216,118217,,127389,127390,,127391,1
1937,,,118327,,118054,118054,117887,118055,1
,,117961,118446,119961,118259,118260,,118261,
,6296,117961,117962,118910,118054,,117887,118055,1
33249,51287,117961,,119598,,195290,118424,,1
,53584,117916,117917,117884,117879,117886,19721,,0
80770,51172,117961,118225,120551,120690,120691,290919,120692,1
,75342,,118237,117895,117879,119820,19721,,1
43387,2395,117961,118300,,120006,129545,118424,120008,1
,,,118225,118403,132671,132894,,132673,1
95264,,117961,118446,118447,119346,302830,4673,119348,
23879,5717,,118300,,118321,117906,290919,,1
35864,,119596,119597,120026,118293,118294,118295,118296,
74001,3785,118090,118091,119424,179731,,117887,117973,1
75078,,119170,119171,,131336,,118467,131338,
44356,7398,117961,118225,118616,117905,240983,,117908,
79308,,,118041,,119949,131270,,119951,1
75659,6453,125714,,118910,,117906,290919,117908,1
,1043,117961,118327,,118641,,118643,118644,1
,3763,117961,118300,120059,120812,310589,118638,120814,1
4675,,117961,117962,,118685,237731,308574,,1
,18449,117961,118300,119181,118465,,118467,,1
17849,,117961,,6725,159677,,159679,159680,1
15915,16566,,118327,120559,,,117887,118055,1
79299,15473,,118041,,280788,280788,,119082,1
43894,1350,117961,118052,,,117906,290919,118322,1
,7220,117961,118225,120551,118321,223351,,118322,1
,5507,,118413,120370,,,290919,118322,
42977,,,119091,122012,,,117887,,1
4675,54684,,117962,118910,,279443,308574,118779,
39332,18211,,118386,119214,118259,120721,290919,118261,0
75078,,,,121668,126184,,,,
,3889,117961,,121668,122551,,,122552,1
39264,58702,118256,118257,117945,126684,,292795,,0
81472,23338,,,118867,122129,270992,121916,122131,1
23181,55982,117983,117984,,117899,119057,19721,117900,0
,5997,117961,118446,16232,118784,117906,290919,118786,1
76896,55941,,118327,122109,,118054,,,1
34346,814,,118888,123719,118321,117906,290919,,
74995,2983,117961,,118700,,240983,290919,117908,1
4675,,117961,118225,120551,,302830,4673,128231,1
78565,3814,,118291,,118396,,118398,118399,
20294,,117916,118011,117884,117885,117913,117887,117888,
23096,,122880,,,118043,,270488,118046,1
,30523,117961,118343,119984,123067,269406,118398,123068,1
,70480,119280,119281,,280788,121024,292795,119082,
42508,,117961,118343,118856,119743,260524,3130,,1
75834,3692,117961,118413,126229,,117906,290919,,
39262,,,118386,121961,,290878,,,
16191,2017,117961,118327,,117905,287626,290919,117908,0
,1755,117961,,,125793,305057,118643,125795,1
78175,6993,,118343,,,240983,,117908,1
44812,7578,117961,118343,120722,118784,117906,290919,118786,
29304,69487,117882,117883,,,,,,0
25231,27104,117961,118327,,,127778,118398,118865,1
23921,15887,117961,118052,120356,126516,,118612,126518,1
,58721,,,117941,117885,,,117888,1
,,,117969,118910,118054,118054,117887,,
15815,4036,,118413,120370,120516,157086,120518,,1
42093,3918,117961,118343,,119433,,118424,,1
23179,5504,117961,118300,118514,118784,,290919,118786,1
,4341,,118300,118957,118321,,290919,,0
79363,,117902,,118437,122129,305057,121916,122131,1
25732,3722,117961,118300,,,124718,,119851,
45790,,,,118933,,311622,,118332,1
,15887,,118052,120356,123737,305057,118960,123738,1
,1755,,117962,,125793,139296,,,1
,5966,,,16232,,170012,117887,,1
35540,100990,117929,117930,,117885,117913,117887,,1
,8410,118212,118580,117895,117885,117913,,,1
82090,3875,117961,,120318,118321,117906,,118322,
80203,,117961,,118910,119346,4673,4673,119348,0
79092,13851,,,118522,,306404,118331,118332,1
17278,52105,,,,118834,,,,1
,3843,117961,118413,120370,118784,,290919,,1
,117445,,119091,118535,118321,117906,290919,118322,
74302,,,,118635,,138895,119695,174393,
76917,30534,117961,,,118321,,,118322,1
38119,20508,118219,118220,,127700,277706,19721,127702,1
32622,5137,,,123614,123615,301534,118424,123617,1
24887,16850,,118225,119092,,,119095,119096,1
31927,17787,,118115,118846,,140758,117887,117973,
,,91261,,,122345,240337,118667,122346,1
75901,3918,117961,118343,,118912,,,118914,1
79121,,117961,,118395,,311441,118398,,1
81076,,117961,118052,,118321,290919,290919,118322,1
,5228,119596,119597,168533,120789,301124,118424,,0
967,51733,,119281,,126684,193644,292795,126685,0
77203,,117961,119256,119257,,280788,292795,119082,
23701,4554,,,118514,118259,118260,,118261,1
,17788,117961,,,132671,,290919,132673,1
20279,,117916,118011,117941,,117913,,117888,
,14638,117961,118052,118992,118784,120474,290919,118786,
32410,36,117961,,,118321,,290919,118322,1
75901,,117961,118300,119890,120497,258776,118424,120499,1
