date,day,period,nswprice,nswdemand,vicprice,vicdemand,transfer,class
0.459935,3,0.468085,0.117389,,0.007993,0.530036,,UP
0.459935,3,0.489362,0.103939,,0.007094,,,UP
0.459935,,,,0.578846,0.007366,0.5145,0.355263,UP
0.459935,3,0.531915,0.081122,0.565159,0.005555,0.513982,0.357895,UP
,3,,0.089618,0.555936,0.006136,0.540653,0.294737,UP
0.459935,3,0.574468,0.07923,0.541952,,,,DOWN
0.459935,3,0.595745,0.086526,0.539125,,,0.308772,UP
,3,0.617021,,0.523505,,0.523304,,DOWN
0.459935,3,0.638298,0.077519,,0.005316,0.504661,,DOWN
0.459935,,0.659574,0.050288,0.516959,0.00345,0.501036,0.23114,
0.459935,3,0.680851,0.048037,0.527224,0.003307,0.505179,0.214912,DOWN
0.459935,3,0.702128,0.047196,0.546266,0.003259,,,DOWN
0.459935,3,0.723404,0.043863,,0.003037,0.538322,0.17193,DOWN
,3,0.744681,0.077339,0.628533,,0.581823,,
0.459935,3,0.765957,0.150444,0.663939,0.010343,,,UP
,3,0.787234,0.114057,0.645641,0.007842,,0.176754,UP
,,0.808511,0.059595,0.60964,0.00413,0.550751,,DOWN
0.459935,3,0.829787,,,0.003168,0.516054,0.227193,DOWN
0.459935,3,0.851064,0.044824,0.552663,,0.49275,0.268421,DOWN
0.459935,,,0.042152,,,,0.299123,
0.459935,,0.893617,0.036508,0.48676,0.002528,,,DOWN
0.459935,3,0.914894,0.033475,,0.00232,,0.375,
0.459935,3,,0.038069,,0.002624,,0.438596,DOWN
0.459935,3,0.957447,0.0399,0.513686,0.002754,0.364837,0.409649,DOWN
,3,0.978723,0.046986,0.509967,0.00327,0.447437,,DOWN
0.459935,3,,0.044854,0.504314,0.003062,,0.323246,
,4,,0.043503,0.494793,0.002973,0.412481,0.356579,
0.45998,4,,,,0.002655,0.381409,0.398246,DOWN
0.45998,4,0.042553,0.040861,,0.002811,,,
0.45998,4,0.06383,0.043383,,0.002979,,,
0.45998,4,,0.042933,0.336805,0.002931,0.365614,0.397807,DOWN
0.45998,,0.106383,0.032545,,0.002221,0.319782,0.493421,DOWN
0.45998,,0.12766,0.034526,0.238173,0.002354,0.27913,0.489035,
0.45998,4,,0.032785,0.209313,,,0.52807,DOWN
,4,0.170213,0.029633,0.187593,0.002013,0.222683,0.553947,DOWN
0.45998,,0.191489,,,,,,
0.45998,,,0.030083,0.210652,,0.219316,0.526754,
0.45998,4,0.234043,,0.261083,0.002098,0.246763,,
0.45998,4,0.255319,0.034166,0.363285,,0.32289,,DOWN
0.45998,4,,0.057944,0.465933,0.003911,0.400311,,DOWN
0.45998,,0.297872,0.036658,,0.002513,,0.322807,DOWN
0.45998,,0.319149,0.05296,0.519786,,0.503625,0.238158,DOWN
0.45998,4,,,0.53853,0.003346,0.531072,0.265789,DOWN
0.45998,4,0.361702,0.046265,0.527224,0.003168,0.532626,0.250439,DOWN
,4,0.382979,,0.564862,0.00425,0.532108,,
0.45998,4,0.404255,0.050288,0.570515,0.003427,0.523563,,DOWN
0.45998,,,,0.559952,0.003315,0.513465,,DOWN
0.45998,4,0.446809,,0.535852,0.003083,0.511911,0.283333,
0.45998,,0.468085,0.050438,0.522612,,,0.269737,DOWN
0.45998,4,0.489362,,0.511455,0.003141,,0.267105,DOWN
0.45998,4,0.510638,0.030443,0.495537,0.002092,0.477991,0.328509,DOWN
,,0.531915,0.030353,,0.002079,0.47333,0.315351,DOWN
0.45998,4,,0.030473,0.477388,,0.490678,,DOWN
,4,0.574468,0.030353,0.473222,0.002083,0.494821,0.255263,
0.45998,4,0.595745,,0.466379,0.002077,0.486794,0.300877,
0.45998,4,0.617021,0.030353,0.459685,0.002071,,0.310526,DOWN
0.45998,,,,0.449122,0.002069,0.460383,,DOWN
,4,,0.030353,,0.002069,0.445624,0.33114,DOWN
,4,0.680851,,0.459685,0.002059,0.447954,0.341228,
,4,0.702128,0.033415,,,0.460901,,
0.45998,4,,0.032455,0.499702,0.002262,,0.243421,DOWN
0.45998,,0.744681,0.046655,0.562333,0.003243,,0.172368,UP
0.45998,,0.765957,0.077279,0.61083,0.005353,0.549456,,
,4,0.787234,,0.600119,,,0.176316,UP
,4,0.808511,0.042933,0.565605,0.002973,,,
,4,0.829787,0.029032,0.538084,,0.472035,,DOWN
0.45998,4,0.851064,0.030833,0.513686,,0.444588,0.314035,DOWN
0.45998,4,,0.030773,0.492859,,,0.280263,DOWN
0.45998,4,0.893617,0.030473,0.458643,,,0.246491,DOWN
0.45998,4,,0.028221,0.416691,0.002042,0.365096,0.417544,DOWN
0.45998,4,,0.030293,0.472181,0.00215,,,DOWN
,4,,,,,,0.485088,
,4,0.978723,0.031314,0.504314,0.002079,0.4174,,
0.45998,,1.0,0.030743,0.49643,0.002056,0.413775,,DOWN
,5,0.0,,,,,0.42807,DOWN
0.460024,5,0.021277,,0.477239,0.002021,0.36898,0.458772,DOWN
,,0.042553,,0.44704,0.002042,,0.363596,DOWN
0.460024,5,,0.030383,0.391104,,,0.435088,DOWN
,5,0.085106,0.030263,0.333085,0.002023,0.348524,,DOWN
0.460024,5,,0.030353,0.285183,0.002038,0.295702,0.507456,DOWN
0.460024,5,0.12766,0.030293,0.232074,,0.26204,,DOWN
,5,0.148936,0.030533,0.210205,0.002067,0.228638,,DOWN
0.460024,5,0.170213,0.029512,0.189676,0.002007,0.209218,0.540789,DOWN
0.460024,,,0.028912,0.1867,0.001965,,0.577632,DOWN
0.460024,5,0.212766,,0.193246,0.001953,0.205334,0.55307,DOWN
,5,,0.029422,,,,0.527632,DOWN
0.460024,5,0.255319,0.031134,0.356144,,0.31564,0.447807,
,5,0.276596,,0.455519,0.002189,0.393061,0.410526,DOWN
,,,0.029663,0.453436,0.001984,,0.317544,
,,0.319149,0.031014,0.506843,0.002075,0.510357,0.278947,DOWN
,5,0.340426,0.032124,,0.002152,0.547126,0.235088,DOWN
0.460024,,0.361702,0.030713,0.514133,0.002071,,0.209211,
0.460024,5,0.382979,0.032755,0.544481,0.00221,0.552305,0.22193,DOWN
0.460024,,0.404255,0.032575,0.553853,0.002192,0.542206,0.260088,DOWN
0.460024,5,0.425532,,0.534662,0.002059,,,DOWN
0.460024,5,0.446809,,,0.00205,,0.250439,DOWN
0.460024,5,0.468085,,0.506992,0.00205,0.530036,0.255263,DOWN
,5,0.489362,0.030353,,0.002048,,0.25307,DOWN
0.460024,5,,0.030353,,,0.503625,,DOWN
0.460024,,0.531915,0.030353,0.478429,0.002048,0.504143,0.260965,DOWN
0.460024,5,,0.030353,,0.00205,,0.205702,DOWN
,5,0.574468,0.030353,0.479173,0.002054,0.530036,,DOWN
,5,0.595745,,0.46147,0.002056,0.52434,,
0.460024,,,0.030293,,0.002038,,0.23114,DOWN
,5,0.638298,0.030353,,0.002036,0.530295,0.236404,
0.460024,5,0.659574,0.030353,0.464148,0.002036,0.497929,0.265789,DOWN
0.460024,5,,,0.483636,0.002044,,,DOWN
0.460024,5,0.702128,0.030353,0.510562,0.00204,0.518902,,DOWN
,5,,0.030984,,,0.53159,0.250877,
0.460024,5,0.744681,,,0.002393,,0.248684,UP
0.460024,5,0.765957,0.037468,0.623921,,0.596064,0.179825,
0.460024,5,0.787234,,0.607409,0.002327,0.598136,0.234211,UP
0.460024,5,0.808511,,0.566796,0.002036,,0.225439,DOWN
0.460024,,0.829787,,,,0.541429,,DOWN
0.460024,,,0.030353,0.5241,0.002025,0.515536,0.27193,DOWN
0.460024,5,0.87234,,,0.002025,0.484464,0.346491,DOWN
0.460024,5,0.893617,0.030353,0.459387,0.002034,,,DOWN
0.460024,,,,,0.002029,0.417141,,DOWN
0.460024,,0.93617,0.030743,0.47114,0.002044,0.400052,0.409211,DOWN
,5,0.957447,,0.493157,0.002023,,,DOWN
0.460024,,0.978723,0.030533,,,0.471517,,DOWN
0.460024,,,0.030503,0.488396,0.002025,0.459606,0.401316,DOWN
0.460068,6,0.0,0.030653,0.480214,0.002044,,0.473684,DOWN
,6,0.021277,0.030353,0.463255,0.002002,0.409373,0.510088,
,6,0.042553,,0.428741,,0.464785,0.42807,DOWN
0.460068,6,,0.030803,0.379203,0.002042,0.440704,,
0.460068,,0.085106,,,0.001921,,0.512719,DOWN
0.460068,,0.106383,0.030893,0.267777,,,0.445175,UP
0.460068,6,0.12766,0.031344,0.227165,0.002102,0.301916,,UP
0.460068,6,0.148936,,0.198453,0.002067,0.265407,0.542544,DOWN
0.460068,6,,0.029122,0.188337,0.001948,0.24521,0.581579,DOWN
0.460068,6,,0.028762,,0.001946,,0.579386,DOWN
,,0.212766,0.029723,,0.002015,0.249353,0.563596,DOWN
0.460068,6,,0.028041,0.265248,,,0.512281,DOWN
,,0.255319,0.028552,,0.001919,0.359399,0.522807,DOWN
0.460068,,0.276596,0.029813,0.458643,0.001978,0.447178,0.425877,DOWN
0.460068,6,0.297872,,,0.001973,0.483946,0.357456,DOWN
0.460068,6,0.319149,,,0.002036,,0.326754,DOWN
,,,,0.533175,0.002167,0.586225,0.303509,UP
0.460068,6,,,,0.002075,,0.307018,UP
,,,0.033325,0.566647,0.002227,0.584412,0.327632,
,6,,0.034106,0.576763,0.002277,,,UP
0.460068,6,0.425532,,0.562779,0.002063,,,UP
,,0.446809,0.030353,0.535406,,0.530813,0.413158,
,6,0.468085,0.030353,0.521273,,0.513982,0.426754,
0.460068,6,0.489362,0.030353,0.511009,,0.50492,0.389474,DOWN
0.460068,6,0.510638,0.030353,0.50238,0.002029,0.489125,,
0.460068,6,0.531915,0.030353,0.487504,0.002027,0.479026,0.407456,
,,,0.030353,0.477983,0.002027,,0.353509,DOWN
0.460068,6,0.574468,0.030353,0.468611,0.002034,0.492232,0.35614,
0.460068,6,0.595745,0.030353,0.457007,0.002032,,0.383772,DOWN
,,,0.030353,,,0.469446,0.387281,DOWN
0.460068,,,0.027741,,0.001845,0.444329,0.456579,
0.460068,6,0.659574,0.028402,0.431122,,,0.480263,
0.460068,,,,0.44332,0.001909,0.415588,0.50307,DOWN
,6,0.702128,,0.455817,0.001951,,0.509649,DOWN
0.460068,,0.723404,,0.466082,,0.433713,0.490351,DOWN
0.460068,,0.744681,,0.530646,,0.466598,0.482018,UP
0.460068,6,0.765957,,0.577209,0.002169,0.523045,0.396491,UP
,6,0.787234,0.032184,0.578399,,0.538322,0.394737,UP
0.460068,,0.808511,0.030353,0.546415,0.002036,0.514241,0.422807,
,6,0.829787,0.030353,0.520232,0.002025,0.493009,0.40307,DOWN
0.460068,6,0.851064,0.030353,0.507289,0.002023,,0.439035,DOWN
0.460068,6,0.87234,,,0.002023,0.437597,0.443421,DOWN
,6,0.893617,0.028522,0.453734,,0.40782,0.483772,DOWN
0.460068,6,0.914894,0.027021,0.424576,0.001791,0.381409,0.475877,DOWN
0.460068,6,0.93617,0.029813,0.481851,0.001963,,0.526754,DOWN
0.460068,6,0.957447,,0.502827,0.002009,0.373641,0.512281,UP
0.460068,6,,0.030803,0.514133,0.002044,0.457535,0.388596,UP
,6,,,0.505802,0.002027,0.46116,0.408333,
0.460112,7,0.0,0.030954,0.490181,0.002071,,0.449123,
0.460112,7,0.021277,,,0.002032,,0.483772,UP
,,,0.030443,,0.002038,0.444847,,UP
,,0.06383,0.030353,,,0.420249,,UP
,7,0.085106,,0.322672,0.001988,0.373123,0.554825,DOWN
0.460112,7,,0.027681,0.268075,,,0.544298,
0.460112,7,0.12766,0.029212,,0.001946,,,DOWN
,,0.148936,,,,0.245469,0.573684,DOWN
0.460112,7,0.170213,0.025129,,0.001699,0.219575,0.59386,DOWN
0.460112,7,,0.02621,0.151145,0.001762,0.199637,0.601754,
0.460112,7,0.212766,,,,0.195753,,
0.460112,7,0.234043,,0.172419,0.001768,0.197566,0.645614,DOWN
,7,0.255319,0.028191,,0.00189,0.224495,,DOWN
0.460112,7,0.276596,0.027501,0.257959,0.00183,0.241326,0.59386,DOWN
0.460112,7,0.297872,,0.307795,0.001863,0.22579,0.617982,DOWN
0.460112,7,,0.027141,0.379798,0.001805,0.265924,0.599561,DOWN
0.460112,,,0.027891,,0.001849,0.310979,,
0.460112,7,0.361702,,0.493008,,,,UP
0.460112,7,0.382979,0.029633,0.527373,0.001969,,0.516667,DOWN
,,0.404255,0.028251,0.530943,0.001888,0.353962,0.533772,DOWN
,7,0.425532,0.029933,0.511157,0.001978,0.330658,0.575877,UP
0.460112,,0.446809,0.027891,,0.001838,0.3203,,
,7,0.468085,,,,,0.592105,DOWN
0.460112,,0.489362,0.02672,0.428741,0.001757,0.292853,0.615351,
0.460112,7,0.510638,0.031854,0.421154,0.002102,0.273692,,
0.460112,7,0.531915,0.033926,0.413716,0.00225,,0.598684,UP
0.460112,,0.553191,,0.402708,0.001892,0.261523,0.582456,DOWN
,7,,,,0.001766,,0.603947,DOWN
,,0.595745,0.02666,,,,,DOWN
0.460112,7,0.617021,0.02657,0.356144,0.001768,,,
0.460112,7,,0.028582,0.354656,0.001905,0.207664,0.635526,DOWN
0.460112,,0.659574,0.027201,0.361946,,0.207405,,
0.460112,,,0.02675,,,0.2087,0.65614,DOWN
0.460112,,0.702128,,0.390211,0.001857,0.231227,0.626754,DOWN
0.460112,7,0.723404,,0.407766,0.001691,0.267478,0.627632,DOWN
,7,0.744681,,0.494198,0.001714,,0.591667,DOWN
0.460112,,0.765957,,,,0.366649,0.532456,UP
0.460112,,0.787234,0.030503,,,,0.517982,UP
,7,,,,0.001803,0.363801,,DOWN
,7,0.829787,0.0266,0.461321,,0.343086,,
0.460112,7,0.851064,0.043683,0.443767,,0.327809,0.571053,
0.460112,7,0.87234,0.029813,,0.001994,0.312273,0.560088,UP
0.460112,7,0.893617,0.029002,0.421006,0.001944,0.2913,0.575,UP
0.460112,,,0.029482,0.421898,,0.296737,0.558333,UP
0.460112,7,0.93617,0.032905,,,0.307872,0.597368,UP
,,0.957447,0.031644,0.460577,,0.321854,0.560965,UP
0.460112,7,0.978723,,0.447188,0.001924,0.392284,0.446053,DOWN
,,1.0,0.028792,,0.001928,0.389177,0.470175,DOWN
0.460157,,0.0,0.028011,0.385153,0.00187,0.358364,0.503509,
0.460157,1,0.021277,,0.334127,0.001678,,,
0.460157,1,0.042553,0.028312,0.289348,0.00188,,,DOWN
0.460157,1,,,0.24457,0.001759,0.328068,0.515351,DOWN
0.460157,,0.085106,,0.199643,,0.28405,0.554825,
0.460157,1,0.106383,,0.163344,,0.236147,,DOWN
,1,0.12766,0.02591,0.131806,0.00173,,0.636842,DOWN
0.460157,,0.148936,,0.114698,0.001417,,,DOWN
0.460157,1,0.170213,0.021166,0.099524,0.001415,0.136458,0.723684,DOWN
,1,,0.021136,,,0.109788,0.742982,
,,0.212766,0.021166,0.100119,,0.101243,0.762719,
,,0.234043,0.021166,,0.001406,0.096323,,DOWN
0.460157,1,,0.021166,,,,0.730263,
0.460157,1,0.276596,0.021827,0.162154,0.001452,0.113672,,
0.460157,,,,,0.001504,0.101761,,DOWN
0.460157,1,0.319149,0.024529,,,0.124288,0.78114,
,1,0.340426,,0.336358,0.001757,0.161315,0.797807,DOWN
,1,,0.028582,0.398393,0.001857,,0.78114,UP
,1,0.382979,0.028221,0.447783,0.001834,0.216727,,
0.460157,1,0.404255,0.028582,0.475305,0.001857,0.237701,,UP
0.460157,1,0.425532,,0.471437,,,0.691228,
0.460157,,0.446809,0.027531,,,,0.688158,UP
,1,0.468085,0.027261,0.43856,0.001778,0.252719,,UP
0.460157,1,0.489362,0.02693,0.417435,0.001759,0.261005,0.654386,DOWN
0.460157,1,0.510638,0.031914,0.401369,0.002096,0.264371,0.625439,UP
,,0.531915,,,0.002005,0.252978,0.610965,UP
0.460157,1,,,,0.001828,0.250647,0.6,UP
,,,,,0.001753,0.246763,0.629386,
0.460157,1,,,0.293663,0.001703,0.235888,,
,,0.617021,0.02627,,0.001745,,0.664035,
0.460157,,0.638298,0.027681,,0.001845,,0.663596,UP
,,,,0.278637,,0.218281,0.648246,
0.460157,1,,0.02687,0.286522,0.001795,0.218022,0.658772,DOWN
0.460157,1,0.702128,,,0.001888,0.230709,,UP
0.460157,1,0.723404,0.02615,,0.001737,0.262558,0.6,DOWN
0.460157,1,0.744681,0.02642,0.408658,,0.312015,0.585088,DOWN
0.460157,,0.765957,0.030263,0.487355,,,0.52193,
,1,,0.031254,0.510265,,0.386846,0.537281,UP
0.460157,1,,0.028912,,0.001911,0.382962,0.548246,UP
0.460157,,0.829787,,,0.001805,0.359399,,UP
0.460157,,0.851064,,0.461321,0.002516,0.353185,,UP
,1,,0.031674,0.452098,,0.351113,0.525439,
0.460157,1,0.893617,0.029092,0.429634,0.001957,0.329363,,UP
0.460157,1,0.914894,,,0.001863,0.305541,0.570614,UP
0.460157,,,0.029302,0.398245,,,,UP
,1,0.957447,0.027141,0.388724,0.001816,0.295702,0.564912,
0.460157,,0.978723,0.027231,0.383814,,,0.481579,
0.460157,1,1.0,,,0.001816,0.360694,0.512719,UP
,2,0.0,0.02672,0.345284,0.001774,0.341792,0.536842,
0.460201,2,0.021277,,,0.001757,,0.560965,DOWN
0.460201,2,0.042553,0.028281,,0.00188,0.375971,0.466228,
0.460201,2,,0.02588,0.250223,0.00172,,,DOWN
,2,0.085106,0.024529,0.216453,0.001633,0.321077,,DOWN
0.460201,2,0.106383,,0.190568,0.001637,,,DOWN
,2,,0.029813,0.163344,,0.250388,0.556579,UP
0.460201,2,,,,,0.220352,,DOWN
0.460201,2,,,0.151592,,0.197566,0.630702,UP
0.460201,,0.191489,0.02663,0.159923,0.001795,0.194977,0.65307,DOWN
0.460201,,0.212766,0.027771,0.197114,0.001876,,0.614474,UP
0.460201,2,,,0.256918,0.001998,0.235888,0.55307,
0.460201,,,0.030323,,0.002073,0.318488,0.535965,UP
0.460201,2,0.276596,0.036778,0.464296,0.002503,0.409891,,UP
0.460201,2,,0.034856,0.456263,0.00237,0.460383,,UP
,2,,0.042212,0.508777,0.002875,,0.298684,UP
0.460201,,0.340426,0.047016,0.529158,0.003191,0.586225,,UP
,,0.361702,,,,,0.225,UP
0.460201,,0.382979,0.05287,0.564713,0.003577,0.595546,0.258772,UP
0.460201,2,0.404255,0.056113,0.579292,,,0.285088,UP
0.460201,,,0.048907,0.563374,0.003313,0.580787,,
0.460201,2,0.446809,0.046625,,,,,
0.460201,,0.468085,,,,0.567323,0.239912,UP
,,0.489362,,0.524695,0.0028,,,
0.460201,,0.510638,0.03903,,0.00269,0.543242,,UP
,,,,0.515769,0.003045,0.530036,,UP
,,0.553191,,0.508777,0.002987,0.544795,0.223684,UP
0.460201,,,0.041251,0.500595,0.002865,0.542206,0.241667,UP
0.460201,2,,0.037378,0.496132,,,0.239912,UP
0.460201,2,0.617021,0.035817,0.48914,,0.527706,0.230702,UP
0.460201,,0.638298,0.033535,0.4759,0.002347,0.51217,0.257895,UP
,,0.659574,0.033716,,0.002358,,,UP
0.460201,2,0.680851,0.034196,0.490033,,0.510616,,UP
0.460201,2,,0.038579,0.509372,,0.541947,0.232895,
,2,0.723404,,,,0.55593,0.254386,UP
0.460201,2,0.744681,0.047226,,,,0.236404,UP
0.460201,,,0.064459,0.646385,0.004416,0.617297,0.249561,UP
0.460201,2,0.787234,0.070764,,0.004844,0.609788,0.268421,
,,,0.061757,0.60726,0.004246,,0.288596,UP
0.460201,2,0.829787,0.046085,0.565308,0.003193,0.540653,0.290351,UP
,2,0.851064,0.045725,0.546712,0.003166,0.51217,0.308772,
,2,0.87234,,0.524546,0.002819,0.479803,0.324561,UP
0.460201,,0.893617,,0.484975,0.002372,0.44174,0.322807,DOWN
0.460201,2,0.914894,0.031674,,,,0.317105,
0.460201,2,,0.038789,0.48795,0.002688,,0.425439,
0.460201,2,0.957447,0.036748,,0.002536,,,DOWN
0.460201,,,0.044794,0.499702,0.003085,,0.295175,UP
0.460201,,1.0,,0.498512,0.003093,0.438374,0.355702,UP
,3,0.0,0.044674,0.493454,,,0.374123,UP
0.460245,,0.021277,0.042662,0.479768,,0.404713,0.399123,
0.460245,3,0.042553,0.044043,0.448081,0.003027,0.447178,0.310965,UP
0.460245,,0.06383,,0.399583,0.002833,0.432418,,UP
0.460245,3,0.085106,,0.337697,0.002551,0.389436,0.375439,DOWN
,,0.106383,,0.289646,0.002437,0.33739,0.392982,
0.460245,,,0.034526,,0.002362,0.299586,0.467105,DOWN
0.460245,,0.148936,,0.209313,0.002208,,,
,3,0.170213,0.028552,0.192353,0.001942,0.242361,0.543421,
0.460245,3,,0.028522,,0.001938,0.232781,0.560088,DOWN
,3,0.212766,0.028191,,,0.23537,0.566228,
0.460245,3,0.234043,,,0.002106,0.270067,,
,3,0.255319,0.033475,0.37474,0.002285,,0.508772,
,3,0.276596,0.042572,0.476049,0.002877,,0.409649,UP
0.460245,3,0.297872,0.037829,0.469206,,,0.286842,
0.460245,3,0.319149,0.047286,0.523802,0.003238,,,UP
0.460245,,0.340426,0.071064,0.53258,0.004842,0.592439,0.209211,UP
0.460245,3,0.361702,0.096013,0.525885,,0.586225,0.255702,UP
0.460245,3,0.382979,0.080551,0.553407,,,,UP
,3,,0.113726,,0.00775,0.567323,0.303947,UP
,3,0.425532,0.10484,,0.007175,0.556965,0.265789,UP
0.460245,3,,0.047526,0.529456,0.003259,,0.212281,UP
0.460245,3,0.468085,,0.521273,0.003068,0.553081,,DOWN
0.460245,3,0.489362,,0.512943,,0.543242,0.23114,DOWN
,,,,0.505951,,0.530036,0.269737,DOWN
0.460245,3,,,,0.002719,0.518643,0.264035,DOWN
,3,0.553191,0.038519,0.494644,0.002653,,0.252632,
,3,,,0.485272,0.002293,0.528742,,DOWN
0.460245,3,,0.031704,0.479024,0.002179,,0.282018,DOWN
0.460245,3,0.617021,,0.465933,0.002158,0.514759,0.285526,DOWN
0.460245,3,0.638298,0.030383,0.45418,,,,DOWN
,3,0.659574,0.030293,0.456858,0.002069,,,DOWN
,3,0.680851,0.02579,,0.001753,,0.386404,
,3,0.702128,0.02597,0.470098,0.00173,0.483169,0.425,DOWN
0.460245,3,0.723404,0.025069,,0.001641,0.505955,0.410526,DOWN
,,0.744681,,0.549093,0.002102,,,DOWN
0.460245,3,0.765957,,0.611723,,,0.316667,DOWN
0.460245,,0.787234,0.074186,0.607111,0.005023,,,UP
0.460245,3,0.808511,0.043023,0.575424,0.002958,0.556706,0.348684,
0.460245,,0.829787,,0.543588,,0.527965,,
,3,0.851064,0.038099,0.523207,,0.508027,0.376754,
,3,0.87234,0.035607,,0.002447,0.477991,0.376316,DOWN
0.460245,,0.893617,,0.46623,0.002337,0.442776,0.373246,DOWN
0.460245,,,0.030083,0.426956,0.002075,0.413257,,DOWN
,3,,0.034106,0.475454,0.002343,0.388141,,
0.460245,,,0.034196,0.491223,0.002335,0.36898,0.494737,DOWN
0.460245,3,0.978723,,,0.002545,,0.367105,
0.460245,3,,,,,0.442258,0.420175,DOWN
,4,0.0,,0.489586,0.002773,,0.445175,DOWN
0.460289,4,0.021277,,,0.002636,0.394614,0.495175,
0.460289,4,0.042553,0.04005,0.440791,,0.447954,,DOWN
0.460289,,0.06383,0.03984,,,0.422579,0.448684,
0.460289,4,0.085106,0.035937,,,0.378301,0.475,DOWN
0.460289,4,0.106383,0.034226,0.285183,,,0.463596,DOWN
0.460289,,0.12766,0.031284,0.243975,0.002108,0.291818,0.559649,DOWN
0.460289,4,,0.029302,0.211395,0.001984,,0.601316,DOWN
0.460289,4,,0.030323,0.192205,0.002048,,0.513158,DOWN
0.460289,4,,0.029693,,0.002029,0.220352,,
0.460289,4,0.212766,,0.220173,0.002079,0.230968,0.510965,DOWN
,,0.234043,0.032515,,0.002231,0.261264,0.475877,DOWN
0.460289,4,0.255319,,,0.002522,0.34464,,DOWN
0.460289,,0.276596,,0.464296,,,,UP
0.460289,,0.297872,0.038699,0.472776,0.002648,0.466857,0.249123,DOWN
0.460289,,0.319149,0.059415,0.521571,0.004069,0.529259,0.222807,UP
0.460289,4,0.340426,0.055812,0.533621,,0.554635,,
,4,0.361702,0.041221,0.527224,0.002846,0.551528,0.209649,DOWN
0.460289,4,0.382979,0.042903,0.555489,0.002952,0.55101,0.266228,UP
0.460289,,0.404255,0.041912,0.56144,0.002879,,0.294298,
,4,0.425532,,0.550283,,,0.294737,
0.460289,,0.446809,0.040291,,0.002763,,,UP
0.460289,,,,,,,0.275,UP
0.460289,4,,0.041341,0.516364,0.00284,0.554635,0.237281,UP
0.460289,,0.510638,0.03906,0.504909,0.002686,0.539358,0.254825,UP
,,0.531915,0.03942,0.495537,0.002717,,,
0.460289,4,0.553191,,0.494198,0.002732,0.553599,0.18114,
0.460289,,0.574468,,0.478132,0.003029,0.547903,0.180702,DOWN
0.460289,4,,0.037138,0.482446,0.004296,0.54376,0.172807,DOWN
0.460289,4,0.617021,,,0.002798,0.535215,,UP
0.460289,4,0.638298,0.042813,0.463999,,,0.270614,UP
0.460289,,0.659574,0.03972,0.465933,,0.508545,0.274561,UP
,4,0.680851,0.041792,0.476941,0.002871,0.52175,0.245614,UP
0.460289,4,0.702128,0.042272,0.497322,0.002896,0.539099,,UP
0.460289,4,,,0.518298,0.003008,,,
,4,0.744681,,0.581226,0.005411,0.602796,0.278947,UP
,4,0.765957,0.163654,,0.011198,0.619109,0.348684,UP
0.460289,4,0.787234,,,0.0107,0.621181,,
0.460289,,,0.103969,0.609491,,,0.406579,
,4,0.829787,0.045034,0.581226,0.003083,0.551528,0.374561,DOWN
0.460289,4,,0.043713,,,0.523045,,
0.460289,4,0.87234,0.044224,0.532728,0.003029,0.493527,0.372807,DOWN
0.460289,4,,0.040561,0.49524,0.002786,,0.366667,
0.460289,,,0.033445,,0.002304,0.421802,0.376316,DOWN
0.460289,4,,0.037529,,0.002582,,0.483333,DOWN
0.460289,4,,0.039,,0.002651,0.383998,,
,4,,,0.500446,0.002883,0.465821,,DOWN
0.460289,4,1.0,,0.495983,0.002985,0.464008,0.377193,DOWN
,5,,0.042452,,0.0029,0.42957,0.429386,
0.460334,5,0.021277,0.040651,,0.002773,0.415329,0.429386,DOWN
,5,0.042553,0.042692,0.448974,,0.467892,0.349123,DOWN
0.460334,5,,0.041371,0.399435,0.002821,0.441481,0.417105,DOWN
0.460334,5,0.085106,0.038129,0.3374,0.002597,0.399275,0.439474,DOWN
,5,,0.037048,,,0.357846,0.444737,DOWN
0.460334,5,0.12766,0.032815,,0.002239,0.307872,,DOWN
0.460334,5,0.148936,,0.216007,,,,DOWN
0.460334,5,0.170213,,0.200089,,0.249871,0.571491,DOWN
0.460334,,,0.028161,,0.001907,,0.588596,DOWN
0.460334,5,0.212766,0.028912,0.225231,,,0.569298,DOWN
,5,,,0.280125,0.002113,0.27913,,DOWN
0.460334,5,0.255319,0.032034,0.374888,0.002185,0.351372,0.489474,
0.460334,5,0.276596,0.037799,,0.002561,0.437338,0.298684,DOWN
0.460334,,,0.036598,0.470247,0.002522,,0.258772,DOWN
,,0.319149,0.055993,,0.003847,,0.185965,UP
,,0.340426,0.133031,0.529158,,0.589591,0.172807,
0.460334,5,,0.101747,0.512645,0.006992,0.591403,0.192982,UP
0.460334,5,0.382979,0.124835,0.546415,0.008565,0.595805,,UP
0.460334,,,,0.558614,0.008176,0.58493,,UP
0.460334,,0.425532,,0.542844,,0.57276,,
,5,0.446809,0.10511,0.521422,0.007272,0.569912,0.223246,UP
0.460334,5,0.468085,0.072805,,0.005037,0.562662,,
0.460334,5,0.489362,0.042482,0.498215,0.002952,0.56551,0.185526,DOWN
,5,0.510638,0.037018,0.489735,0.002584,0.553858,0.144298,DOWN
0.460334,5,,,,0.002543,0.546608,,
0.460334,,0.553191,,,0.003319,,0.110965,DOWN
,,,0.037649,0.472776,0.003394,0.567323,,
0.460334,5,0.595745,0.038069,0.466379,0.002657,,0.122807,
0.460334,,0.617021,,,,,0.138596,DOWN
