median_house_value,median_income,housing_median_age,total_rooms,total_bedrooms,population,households,latitude,binaryClass
319900.0,4.8993,34.0,3306.0,555.0,1398.0,585.0,37.99,P
500001.0,8.5759,32.0,2390.0,336.0,810.0,354.0,37.98,P
337500.0,3.293,31.0,3807.0,828.0,1581.0,795.0,37.98,P
433300.0,5.5791,32.0,4138.0,632.0,1541.0,626.0,37.99,P
487800.0,6.0762,37.0,4801.0,699.0,1830.0,679.0,37.98,P
329400.0,3.2462,37.0,4296.0,1089.0,2100.0,1025.0,37.97,P
439200.0,7.494,22.0,7274.0,1002.0,2468.0,957.0,37.99,P
500001.0,12.0933,10.0,1325.0,189.0,427.0,162.0,37.98,P
420800.0,6.994,27.0,5470.0,755.0,1916.0,764.0,37.99,P
451700.0,6.4271,34.0,1256.0,178.0,460.0,174.0,37.98,P
200000.0,1.9063,52.0,205.0,119.0,228.0,132.0,37.97,P
270800.0,2.5125,52.0,1560.0,451.0,700.0,419.0,37.97,P
287500.0,2.6036,44.0,3595.0,953.0,1831.0,910.0,37.97,P
352100.0,5.6263,39.0,4193.0,762.0,1833.0,737.0,37.97,P
231300.0,2.75,33.0,563.0,194.0,265.0,169.0,37.97,P
263800.0,3.6863,39.0,3302.0,684.0,1574.0,653.0,37.96,P
331000.0,5.2818,35.0,2012.0,346.0,818.0,352.0,37.96,P
268800.0,3.5588,37.0,1340.0,322.0,621.0,314.0,37.97,P
500001.0,6.2862,37.0,350.0,57.0,179.0,69.0,37.95,P
290800.0,3.9917,35.0,908.0,194.0,413.0,197.0,37.96,P
187500.0,3.9712,16.0,3769.0,839.0,1986.0,815.0,37.95,P
212500.0,6.1359,16.0,100.0,20.0,45.0,25.0,37.96,P
187500.0,2.7273,25.0,6526.0,1902.0,5917.0,1812.0,37.97,P
292000.0,5.5789,36.0,1336.0,258.0,678.0,249.0,38.01,P
266700.0,3.7321,36.0,1199.0,232.0,551.0,229.0,38.01,P
255400.0,4.2011,41.0,1865.0,392.0,825.0,369.0,38.01,P
309100.0,4.1379,42.0,1410.0,308.0,624.0,292.0,38.03,P
305400.0,5.0766,40.0,1428.0,280.0,708.0,255.0,38.01,P
275200.0,4.5625,46.0,4036.0,856.0,1872.0,833.0,37.97,P
289600.0,4.4375,40.0,7737.0,1488.0,3108.0,1349.0,37.99,P
316700.0,7.7006,52.0,370.0,62.0,150.0,56.0,37.97,P
302000.0,4.1659,36.0,4869.0,871.0,1899.0,827.0,37.99,P
246600.0,4.1098,21.0,2198.0,462.0,1100.0,449.0,38.0,P
414300.0,6.1724,35.0,8814.0,1307.0,3450.0,1258.0,38.01,P
320100.0,4.9674,45.0,2404.0,425.0,926.0,400.0,37.99,P
336900.0,4.1711,38.0,5587.0,996.0,2466.0,1027.0,37.99,P
355000.0,4.625,49.0,2860.0,552.0,1178.0,522.0,37.98,P
316300.0,4.6905,52.0,3675.0,649.0,1553.0,639.0,37.98,P
292200.0,4.9615,52.0,1180.0,216.0,467.0,197.0,37.98,P
345700.0,4.8056,36.0,2649.0,542.0,1111.0,557.0,37.98,P
398900.0,4.6944,52.0,1833.0,324.0,735.0,306.0,37.97,P
382100.0,3.5055,47.0,5416.0,1115.0,2177.0,1027.0,37.97,P
500001.0,7.1155,52.0,2232.0,291.0,731.0,253.0,37.97,P
500001.0,9.1834,52.0,3458.0,468.0,1449.0,471.0,37.96,P
500001.0,6.1444,34.0,2677.0,411.0,933.0,410.0,37.95,P
500001.0,10.6272,36.0,2023.0,242.0,653.0,241.0,37.94,P
500001.0,9.5551,29.0,377.0,58.0,151.0,67.0,37.96,P
500001.0,10.129,44.0,1552.0,204.0,596.0,208.0,37.96,P
500001.0,4.3083,33.0,2534.0,495.0,996.0,449.0,37.96,P
435700.0,5.697,38.0,2310.0,400.0,971.0,386.0,37.95,P
468800.0,7.8904,33.0,4448.0,631.0,1675.0,628.0,37.95,P
271300.0,3.5838,22.0,7446.0,1979.0,2980.0,1888.0,37.95,P
470500.0,8.3935,36.0,4385.0,620.0,1549.0,626.0,37.96,P
393200.0,6.6125,42.0,2171.0,362.0,887.0,347.0,37.93,P
431800.0,5.5385,43.0,2998.0,470.0,970.0,430.0,37.93,P
435200.0,4.4081,39.0,3670.0,775.0,1519.0,788.0,37.94,P
405500.0,5.1834,26.0,3990.0,804.0,1550.0,792.0,37.94,P
500001.0,5.9582,18.0,1804.0,284.0,600.0,241.0,37.94,P
200000.0,4.7344,18.0,878.0,255.0,384.0,247.0,37.94,P
333900.0,5.0779,34.0,2782.0,502.0,1219.0,507.0,37.93,P
375000.0,3.7647,32.0,2622.0,541.0,1022.0,464.0,37.92,P
500001.0,14.5833,24.0,421.0,64.0,163.0,75.0,37.92,P
410500.0,5.5379,42.0,1741.0,301.0,723.0,306.0,37.92,P
310300.0,4.125,37.0,1722.0,352.0,648.0,337.0,37.93,P
390800.0,3.875,45.0,1530.0,324.0,608.0,328.0,37.92,P
317800.0,5.8509,47.0,793.0,163.0,334.0,151.0,37.92,P
349200.0,6.1632,32.0,2639.0,415.0,1013.0,408.0,37.92,P
300900.0,5.5926,30.0,2270.0,359.0,974.0,351.0,37.92,P
386200.0,6.2953,26.0,2170.0,347.0,849.0,318.0,37.92,P
310000.0,6.641,2.0,647.0,136.0,203.0,118.0,37.91,P
318000.0,3.6731,16.0,2947.0,802.0,1385.0,743.0,37.93,P
500001.0,8.8386,35.0,2492.0,409.0,812.0,373.0,37.88,P
500001.0,11.5706,36.0,4471.0,618.0,1315.0,582.0,37.87,P
500001.0,10.0791,27.0,2682.0,382.0,935.0,369.0,37.91,P
441100.0,5.4851,31.0,7001.0,1282.0,2755.0,1267.0,37.91,P
500001.0,6.0238,23.0,1650.0,403.0,541.0,336.0,37.89,P
500001.0,7.2905,23.0,10774.0,1736.0,3895.0,1683.0,37.89,P
500001.0,8.4888,30.0,3763.0,717.0,1292.0,632.0,37.9,P
474600.0,4.7475,28.0,5448.0,1089.0,2100.0,1023.0,37.88,P
458300.0,3.4485,27.0,2674.0,565.0,1233.0,547.0,37.89,P
500001.0,7.9892,37.0,2524.0,398.0,999.0,417.0,37.91,P
327200.0,3.8839,44.0,2846.0,551.0,1232.0,537.0,37.9,P
370000.0,4.4375,48.0,2491.0,460.0,937.0,455.0,37.9,P
489000.0,5.6302,48.0,2924.0,489.0,1159.0,505.0,37.91,P
500001.0,6.1085,52.0,2303.0,350.0,859.0,359.0,37.92,P
402900.0,5.5951,30.0,4174.0,739.0,1818.0,705.0,37.91,P
417600.0,3.9531,17.0,4363.0,1041.0,1640.0,989.0,37.89,P
267100.0,4.4239,16.0,1704.0,402.0,689.0,348.0,37.9,P
389200.0,3.7813,41.0,3170.0,622.0,1091.0,528.0,37.9,P
453400.0,7.9606,34.0,1431.0,224.0,503.0,220.0,37.9,P
463500.0,8.634,48.0,1550.0,253.0,641.0,276.0,37.9,P
500001.0,7.1924,52.0,1972.0,327.0,755.0,345.0,37.91,P
500001.0,8.9248,37.0,1926.0,290.0,721.0,298.0,37.92,P
460000.0,3.2794,48.0,1283.0,278.0,567.0,255.0,37.91,P
413100.0,6.8742,25.0,4921.0,866.0,1913.0,834.0,37.88,P
414400.0,6.7809,30.0,4382.0,732.0,1775.0,745.0,37.88,P
400000.0,7.9977,20.0,1814.0,282.0,658.0,253.0,37.87,P
308600.0,4.4583,36.0,2688.0,485.0,1064.0,449.0,37.88,P
402400.0,6.7546,36.0,1760.0,283.0,562.0,246.0,37.9,P
424400.0,6.1275,33.0,4971.0,836.0,1907.0,795.0,37.89,P
400400.0,5.9073,35.0,4127.0,689.0,1596.0,707.0,37.89,P
362500.0,5.1292,24.0,221.0,41.0,75.0,38.0,37.9,P
258400.0,2.862,21.0,3904.0,980.0,1949.0,919.0,37.87,P
140400.0,2.9145,19.0,1926.0,593.0,881.0,546.0,37.85,P
346100.0,6.3066,17.0,4333.0,947.0,1650.0,919.0,37.87,P
500001.0,6.7669,35.0,2729.0,538.0,969.0,528.0,37.86,P
442000.0,4.5398,52.0,2175.0,510.0,809.0,503.0,37.86,P
500001.0,6.2113,52.0,3914.0,752.0,1177.0,670.0,37.86,P
500001.0,6.4752,42.0,6297.0,1307.0,2096.0,1205.0,37.85,P
500001.0,12.2547,38.0,240.0,29.0,63.0,34.0,37.85,P
275000.0,3.8068,52.0,176.0,50.0,88.0,46.0,37.88,P
493800.0,6.8198,30.0,833.0,164.0,358.0,143.0,37.85,P
478600.0,3.75,38.0,1183.0,196.0,628.0,205.0,37.86,P
350000.0,4.1792,42.0,1505.0,324.0,553.0,277.0,37.93,P
495800.0,4.3125,21.0,2845.0,552.0,599.0,250.0,37.88,P
238700.0,4.3194,43.0,1730.0,326.0,629.0,279.0,37.91,P
242600.0,3.115,23.0,1250.0,257.0,437.0,188.0,37.9,P
261500.0,4.3125,44.0,2602.0,509.0,691.0,343.0,38.1,P
270700.0,3.8269,31.0,1858.0,367.0,701.0,297.0,38.07,
200000.0,3.5469,28.0,1284.0,265.0,628.0,219.0,38.02,P
430000.0,5.6305,26.0,1445.0,244.0,510.0,207.0,38.07,P
163500.0,2.3482,52.0,1275.0,218.0,627.0,185.0,38.28,P
240900.0,3.1429,20.0,1982.0,358.0,308.0,132.0,38.26,P
238800.0,3.4609,19.0,1615.0,366.0,815.0,337.0,38.08,P
253100.0,3.625,36.0,2378.0,476.0,957.0,362.0,38.18,P
71300.0,1.7614,25.0,1470.0,341.0,706.0,283.0,37.53,P
113100.0,2.7188,17.0,2116.0,425.0,909.0,319.0,37.57,P
103800.0,1.398,14.0,2878.0,617.0,1011.0,509.0,37.51,P
91500.0,1.5,32.0,1312.0,315.0,600.0,265.0,37.47,P
105000.0,2.5551,12.0,2776.0,592.0,1236.0,489.0,37.43,P
87500.0,1.75,16.0,1667.0,372.0,762.0,283.0,37.34,P
120800.0,3.0,11.0,2403.0,497.0,890.0,344.0,37.64,P
70200.0,2.875,13.0,866.0,252.0,369.0,165.0,37.69,P
88100.0,2.3818,17.0,2806.0,600.0,990.0,410.0,37.72,P
93800.0,3.8333,24.0,172.0,42.0,79.0,30.0,37.67,P
92400.0,2.662,13.0,1713.0,340.0,643.0,241.0,37.57,P
112000.0,3.0,13.0,2230.0,443.0,920.0,361.0,37.49,P
104200.0,2.5,17.0,2582.0,553.0,1087.0,423.0,37.48,P
121900.0,3.1771,15.0,989.0,184.0,406.0,151.0,37.5,P
96000.0,2.875,13.0,1999.0,375.0,750.0,308.0,37.46,P
111100.0,2.753,14.0,2744.0,555.0,1153.0,474.0,37.39,P
55900.0,3.5391,30.0,2165.0,536.0,1500.0,414.0,37.75,N
164600.0,2.6838,30.0,2857.0,661.0,291.0,135.0,37.61,P
70000.0,2.9306,23.0,608.0,143.0,281.0,108.0,39.74,P
57900.0,1.7788,25.0,1435.0,304.0,746.0,259.0,39.81,P
60300.0,1.2281,25.0,2075.0,435.0,991.0,377.0,39.77,P
79200.0,2.3571,18.0,2130.0,545.0,863.0,346.0,39.8,P
69800.0,1.4952,42.0,1518.0,383.0,656.0,303.0,39.88,P
145800.0,1.5278,19.0,1461.0,340.0,515.0,227.0,39.83,P
100000.0,2.2429,15.0,1839.0,489.0,887.0,332.0,39.66,P
71500.0,2.1793,22.0,2124.0,450.0,1122.0,446.0,39.67,P
140700.0,3.0433,21.0,3359.0,677.0,1908.0,642.0,39.45,P
157300.0,2.325,24.0,1421.0,291.0,588.0,274.0,39.5,P
150300.0,2.7857,28.0,2492.0,507.0,1202.0,460.0,39.47,P
165000.0,2.7,32.0,790.0,151.0,380.0,142.0,39.44,P
110400.0,2.5192,47.0,1150.0,244.0,552.0,201.0,39.46,P
131600.0,2.9243,35.0,1718.0,345.0,698.0,299.0,39.46,P
95000.0,1.9213,52.0,1533.0,336.0,754.0,340.0,39.44,P
113300.0,3.5,49.0,2290.0,482.0,1201.0,479.0,39.44,P
93600.0,1.9208,33.0,2024.0,459.0,1019.0,422.0,39.44,P
105800.0,2.7813,36.0,1330.0,273.0,761.0,286.0,39.44,P
116200.0,3.2171,16.0,2017.0,423.0,1177.0,414.0,39.44,P
150000.0,1.7574,11.0,1804.0,506.0,895.0,451.0,39.42,P
96600.0,1.8967,15.0,2342.0,535.0,1064.0,433.0,39.5,P
104400.0,3.2156,10.0,4086.0,831.0,2111.0,758.0,39.46,P
92600.0,2.3906,22.0,2085.0,432.0,1133.0,402.0,39.42,P
124600.0,2.6424,18.0,3946.0,813.0,1899.0,730.0,39.37,P
77200.0,2.1625,18.0,1619.0,346.0,904.0,295.0,39.42,P
96000.0,3.588,32.0,2780.0,470.0,1281.0,479.0,39.43,P
76900.0,2.9183,46.0,1748.0,362.0,808.0,330.0,39.41,P
71800.0,1.85,27.0,1321.0,338.0,779.0,327.0,39.4,P
71500.0,1.5625,21.0,1081.0,254.0,715.0,275.0,39.4,P
84000.0,2.3333,18.0,2821.0,628.0,1636.0,615.0,39.39,P
105000.0,1.746,19.0,1056.0,248.0,611.0,226.0,39.36,P
147100.0,3.9632,20.0,804.0,121.0,448.0,140.0,39.33,P
154200.0,2.8833,19.0,1026.0,205.0,424.0,152.0,39.31,P
137500.0,3.3431,20.0,2745.0,504.0,1421.0,430.0,39.32,P
134200.0,3.788,25.0,3066.0,570.0,1558.0,535.0,39.26,P
142900.0,3.1455,16.0,5569.0,1106.0,3148.0,1088.0,39.28,P
144500.0,2.5875,17.0,1087.0,254.0,522.0,202.0,39.25,P
175000.0,2.125,18.0,243.0,55.0,115.0,54.0,39.23,P
149300.0,2.2926,17.0,3145.0,693.0,1560.0,647.0,39.2,P
118800.0,3.5917,22.0,1542.0,291.0,821.0,285.0,39.21,P
105400.0,2.3583,26.0,786.0,168.0,494.0,161.0,39.23,P
151400.0,3.25,16.0,1377.0,296.0,830.0,279.0,39.37,P
140500.0,3.184,23.0,4671.0,912.0,2095.0,857.0,39.39,P
277000.0,3.1563,17.0,1981.0,371.0,773.0,325.0,39.34,P
213200.0,3.1071,18.0,1652.0,352.0,711.0,292.0,39.32,P
225000.0,3.3654,23.0,2754.0,577.0,887.0,432.0,39.31,P
158800.0,2.375,20.0,4620.0,1042.0,1745.0,794.0,39.17,P
165600.0,2.5625,38.0,1706.0,355.0,506.0,211.0,38.93,P
95300.0,2.1985,17.0,2206.0,478.0,1140.0,428.0,38.9,P
176100.0,3.1201,17.0,5202.0,1037.0,1742.0,803.0,38.8,P
101000.0,2.2946,18.0,2251.0,510.0,1032.0,369.0,39.17,P
109400.0,3.4063,28.0,1416.0,294.0,812.0,258.0,38.99,P
115400.0,2.7232,35.0,1551.0,321.0,857.0,288.0,39.01,P
142100.0,2.6275,17.0,2772.0,576.0,1501.0,584.0,39.18,P
131100.0,3.0652,24.0,5372.0,1051.0,3002.0,992.0,39.1,P
159800.0,3.7833,17.0,1890.0,342.0,877.0,312.0,39.07,P
115200.0,3.3667,45.0,1348.0,265.0,639.0,270.0,39.15,P
154600.0,3.6587,32.0,1149.0,187.0,499.0,208.0,39.16,P
144000.0,3.8958,33.0,1176.0,211.0,529.0,217.0,39.13,P
122100.0,3.5938,36.0,1166.0,216.0,504.0,203.0,39.15,P
112900.0,2.55,52.0,1370.0,258.0,617.0,228.0,39.15,P
114600.0,3.0,39.0,1419.0,262.0,661.0,278.0,39.14,P
127400.0,4.0469,27.0,1531.0,266.0,822.0,234.0,39.13,P
82300.0,1.7929,14.0,1908.0,484.0,1195.0,467.0,39.16,P
109600.0,2.631,29.0,6121.0,1222.0,3595.0,1189.0,39.16,P
96200.0,2.0074,27.0,990.0,238.0,592.0,225.0,39.15,P
125600.0,2.6012,16.0,2577.0,495.0,1232.0,488.0,39.15,P
108900.0,1.6571,31.0,2685.0,675.0,1367.0,626.0,39.15,P
109200.0,1.8042,17.0,1620.0,396.0,878.0,399.0,39.14,P
84400.0,1.375,26.0,1474.0,417.0,1065.0,401.0,39.13,P
100000.0,1.9032,15.0,2235.0,545.0,1376.0,516.0,39.14,P
116100.0,3.8333,32.0,1143.0,208.0,454.0,188.0,39.15,P
214900.0,5.9585,14.0,2240.0,327.0,1030.0,308.0,39.18,P
161900.0,4.425,30.0,1904.0,331.0,816.0,325.0,39.15,P
94700.0,1.7813,33.0,1320.0,303.0,1048.0,303.0,39.13,P
120800.0,2.775,31.0,418.0,82.0,327.0,81.0,39.1,P
70000.0,2.3125,38.0,267.0,57.0,196.0,60.0,39.12,P
95800.0,2.7171,22.0,2163.0,436.0,1048.0,358.0,38.94,P
94900.0,2.5761,36.0,1211.0,247.0,697.0,251.0,38.97,P
83100.0,2.9,22.0,2704.0,497.0,1432.0,399.0,37.51,P
66300.0,2.3043,33.0,1028.0,226.0,658.0,197.0,37.47,P
123200.0,3.6182,27.0,2295.0,424.0,1252.0,350.0,37.44,P
90500.0,2.7562,18.0,2003.0,398.0,1333.0,411.0,37.44,P
72800.0,2.3333,27.0,949.0,224.0,888.0,241.0,37.42,P
80700.0,2.8519,17.0,2534.0,517.0,1764.0,502.0,37.43,P
85900.0,2.2071,35.0,2436.0,466.0,1730.0,469.0,37.41,P
73800.0,3.2721,11.0,1479.0,341.0,1476.0,327.0,37.39,P
72700.0,2.6058,40.0,680.0,160.0,785.0,175.0,37.39,P
137500.0,3.5167,46.0,860.0,130.0,496.0,147.0,37.4,P
81300.0,2.1484,30.0,2390.0,470.0,1409.0,428.0,37.33,P
88800.0,2.4964,32.0,1656.0,317.0,1037.0,286.0,37.37,P
64400.0,1.9236,37.0,653.0,176.0,827.0,176.0,37.38,P
67300.0,2.2813,22.0,1311.0,319.0,1455.0,340.0,37.38,P
72900.0,2.8698,23.0,1451.0,292.0,1052.0,265.0,37.38,P
71400.0,2.6923,14.0,1979.0,432.0,1756.0,382.0,37.38,P
103800.0,2.6214,7.0,2773.0,530.0,1374.0,505.0,37.4,P
113900.0,3.1111,17.0,3511.0,636.0,1904.0,617.0,37.4,P
164500.0,3.7784,32.0,2892.0,521.0,1580.0,484.0,37.43,P
109400.0,3.0,32.0,1175.0,208.0,774.0,222.0,37.4,P
103100.0,2.6908,24.0,1294.0,222.0,684.0,221.0,37.37,P
94200.0,2.0417,27.0,2692.0,481.0,1518.0,447.0,37.33,P
70400.0,2.567,21.0,3157.0,637.0,2268.0,620.0,37.38,P
84600.0,2.5129,19.0,2256.0,449.0,1469.0,435.0,37.38,P
107600.0,4.1058,25.0,1731.0,311.0,810.0,266.0,37.33,P
72800.0,2.1061,16.0,4717.0,1119.0,3589.0,1017.0,37.39,P
69100.0,2.6439,27.0,2083.0,444.0,1462.0,479.0,37.41,P
74600.0,2.6758,39.0,2235.0,412.0,1268.0,402.0,37.43,P
130100.0,4.6667,10.0,3075.0,498.0,1368.0,487.0,37.37,P
86900.0,3.0911,27.0,2521.0,484.0,1307.0,456.0,37.36,P
110200.0,4.0694,16.0,1605.0,282.0,866.0,284.0,37.36,P
71000.0,1.6833,18.0,874.0,203.0,572.0,190.0,37.35,P
83500.0,3.2656,15.0,3455.0,729.0,2014.0,659.0,37.36,P
102100.0,3.968,8.0,2608.0,428.0,1530.0,435.0,37.37,P
87300.0,2.0179,11.0,3946.0,978.0,2814.0,953.0,37.36,P
66100.0,2.4653,34.0,1722.0,316.0,904.0,315.0,37.35,P
75000.0,2.2222,34.0,1900.0,401.0,1009.0,385.0,37.35,P
69200.0,1.4615,20.0,1457.0,372.0,1000.0,346.0,37.35,P
146300.0,4.25,18.0,5009.0,826.0,2497.0,805.0,37.32,P
68900.0,2.1182,34.0,1830.0,431.0,1304.0,415.0,37.34,P
87500.0,1.9135,16.0,638.0,147.0,380.0,132.0,37.36,P
101300.0,3.003,18.0,704.0,176.0,520.0,154.0,37.35,P
88600.0,3.2955,19.0,3874.0,676.0,2441.0,707.0,37.35,P
88000.0,3.5393,15.0,3249.0,613.0,1569.0,595.0,37.35,P
67500.0,2.2179,33.0,3564.0,716.0,2603.0,696.0,37.36,P
125000.0,2.0066,16.0,2236.0,438.0,1361.0,393.0,37.2,P
141400.0,3.3194,21.0,1410.0,229.0,590.0,205.0,37.32,P
83000.0,1.8939,28.0,2159.0,416.0,1283.0,378.0,37.26,P
79700.0,2.4012,18.0,8606.0,1678.0,5303.0,1644.0,37.37,P
95800.0,2.0809,21.0,1684.0,341.0,1052.0,312.0,37.16,P
89600.0,2.3099,13.0,2109.0,477.0,1108.0,466.0,37.32,P
118300.0,3.0263,10.0,1275.0,255.0,620.0,240.0,37.32,P
83200.0,2.75,13.0,1936.0,384.0,1158.0,367.0,37.32,P
85300.0,1.9528,13.0,3474.0,927.0,2149.0,821.0,37.32,P
130600.0,2.1418,13.0,3641.0,897.0,1737.0,788.0,37.32,P
121600.0,2.558,15.0,3952.0,984.0,2024.0,1026.0,37.32,
108000.0,3.4559,16.0,1245.0,231.0,956.0,219.0,37.34,P
127600.0,4.67,8.0,6146.0,1017.0,2821.0,987.0,37.34,P
117200.0,3.6742,9.0,2934.0,511.0,1227.0,501.0,37.34,P
125300.0,5.2522,16.0,1170.0,178.0,566.0,181.0,37.32,P
117800.0,4.8214,21.0,1318.0,202.0,618.0,197.0,37.32,P
101400.0,3.6471,19.0,3136.0,466.0,1631.0,484.0,37.32,P
138200.0,6.3215,4.0,786.0,116.0,368.0,109.0,37.33,P
98800.0,3.2852,17.0,6111.0,1171.0,2950.0,1104.0,37.33,P
126200.0,5.2662,16.0,3369.0,532.0,1770.0,574.0,37.31,P
133500.0,3.7652,20.0,4379.0,753.0,2055.0,716.0,37.31,P
95300.0,3.48,26.0,3170.0,572.0,1524.0,565.0,37.31,P
75600.0,2.355,42.0,2361.0,512.0,1684.0,511.0,37.31,P
81800.0,2.6797,36.0,2162.0,433.0,1048.0,451.0,37.31,P
72400.0,2.0521,45.0,1834.0,421.0,1405.0,407.0,37.31,P
88500.0,1.5427,49.0,2919.0,719.0,1956.0,679.0,37.3,P
67000.0,1.5,39.0,1015.0,356.0,875.0,313.0,37.3,P
60900.0,1.3125,50.0,985.0,309.0,621.0,250.0,37.3,P
95200.0,3.0515,21.0,6911.0,1341.0,3967.0,1297.0,37.31,P
87800.0,2.7344,35.0,2042.0,378.0,953.0,356.0,37.31,P
75000.0,2.1838,40.0,3693.0,771.0,2102.0,742.0,37.3,P
68300.0,2.3095,36.0,3346.0,739.0,2151.0,713.0,37.3,P
79800.0,1.7679,20.0,4927.0,1042.0,4205.0,1009.0,37.29,P
63200.0,1.76,29.0,1572.0,456.0,1697.0,429.0,37.3,P
57600.0,1.75,35.0,1313.0,324.0,1350.0,343.0,37.3,P
62700.0,1.0955,17.0,2414.0,594.0,2487.0,582.0,37.29,P
60900.0,1.2054,16.0,749.0,222.0,1277.0,224.0,37.29,P
60400.0,1.5635,17.0,2266.0,693.0,3200.0,664.0,37.29,P
73300.0,1.7756,19.0,1548.0,319.0,1227.0,309.0,37.28,P
57100.0,1.9535,11.0,1721.0,381.0,1708.0,373.0,37.28,P
81100.0,2.3929,12.0,2855.0,598.0,1658.0,586.0,37.28,P
101500.0,1.7222,18.0,1260.0,268.0,576.0,263.0,37.29,P
72300.0,2.3594,30.0,2972.0,635.0,1940.0,590.0,37.29,P
212200.0,5.9378,15.0,1613.0,203.0,673.0,213.0,37.35,P
89400.0,1.5917,28.0,1401.0,292.0,967.0,257.0,37.3,P
103600.0,2.4286,33.0,993.0,186.0,556.0,175.0,37.34,P
59600.0,2.3382,38.0,576.0,130.0,478.0,112.0,37.29,P
55900.0,1.6929,40.0,1542.0,341.0,1283.0,341.0,37.29,P
57600.0,1.5938,36.0,969.0,206.0,732.0,175.0,37.29,P
56300.0,1.6172,9.0,695.0,188.0,810.0,190.0,37.29,P
59900.0,2.1845,34.0,1656.0,328.0,1110.0,332.0,37.23,P
93800.0,3.3929,31.0,2447.0,465.0,1313.0,352.0,37.21,P
87500.0,2.0,17.0,605.0,159.0,416.0,83.0,37.31,P
97600.0,3.1738,31.0,1923.0,341.0,806.0,349.0,37.25,P
77400.0,1.7062,45.0,1750.0,371.0,847.0,354.0,37.26,P
96200.0,2.6087,21.0,1937.0,389.0,1002.0,373.0,37.25,P
97500.0,2.7316,16.0,2216.0,458.0,1135.0,424.0,37.25,P
123400.0,3.0909,30.0,2603.0,507.0,1491.0,473.0,37.18,P
97200.0,3.2262,25.0,3301.0,678.0,994.0,306.0,37.21,P
112500.0,2.0216,17.0,1118.0,270.0,560.0,244.0,37.09,P
117700.0,2.5074,33.0,1541.0,313.0,880.0,272.0,36.94,P
156300.0,3.125,28.0,1689.0,378.0,1057.0,267.0,37.01,P
97200.0,2.875,43.0,1116.0,222.0,801.0,207.0,37.09,P
147800.0,4.1779,3.0,3425.0,611.0,1588.0,459.0,37.08,P
86300.0,2.5363,16.0,1795.0,362.0,1642.0,340.0,37.07,P
100000.0,2.2019,24.0,1520.0,335.0,882.0,306.0,37.07,P
78500.0,1.1301,14.0,1506.0,380.0,1096.0,352.0,37.06,P
82000.0,1.5479,31.0,2609.0,645.0,1796.0,629.0,37.06,P
88600.0,3.6331,26.0,2036.0,401.0,1343.0,414.0,37.07,P
104200.0,2.595,29.0,4176.0,779.0,2092.0,741.0,37.05,P
140600.0,3.1719,32.0,2893.0,481.0,1198.0,466.0,37.05,P
165500.0,5.3988,8.0,1944.0,283.0,814.0,276.0,37.05,P
55000.0,2.9063,9.0,97.0,20.0,91.0,22.0,37.08,P
120200.0,2.5598,16.0,3736.0,761.0,1942.0,730.0,37.07,P
140600.0,1.933,15.0,1385.0,288.0,775.0,255.0,37.05,P
150000.0,2.4398,22.0,886.0,173.0,595.0,161.0,37.09,P
67500.0,1.7841,34.0,1841.0,354.0,1019.0,356.0,37.03,P
87500.0,2.9271,32.0,320.0,73.0,222.0,78.0,36.99,P
49500.0,1.7188,26.0,1787.0,364.0,1548.0,362.0,36.98,P
61300.0,2.0595,20.0,2380.0,489.0,1581.0,505.0,36.98,P
75700.0,2.2794,23.0,2363.0,449.0,1168.0,410.0,36.99,P
69400.0,1.9732,32.0,2455.0,508.0,1344.0,492.0,36.99,P
87500.0,1.6607,18.0,164.0,30.0,104.0,32.0,37.37,P
44000.0,2.1434,42.0,2918.0,576.0,1182.0,440.0,41.78,P
57500.0,2.4519,22.0,2124.0,432.0,829.0,313.0,41.31,
34600.0,2.2321,21.0,1091.0,208.0,660.0,188.0,41.54,P
69100.0,2.5074,16.0,2843.0,564.0,892.0,386.0,41.35,P
47500.0,2.0227,20.0,1367.0,284.0,429.0,181.0,41.82,P
56100.0,2.0903,34.0,1355.0,262.0,434.0,178.0,41.79,P
52600.0,2.6062,33.0,2820.0,515.0,976.0,403.0,41.4,P
47900.0,2.0802,22.0,9047.0,1831.0,4276.0,1622.0,41.61,P
95700.0,2.35,14.0,1250.0,272.0,721.0,234.0,38.51,N
97800.0,1.5817,20.0,1963.0,434.0,682.0,273.0,38.53,N
114800.0,2.9509,19.0,3325.0,660.0,750.0,286.0,38.26,N
82500.0,3.5469,15.0,991.0,277.0,419.0,170.0,38.03,N
160700.0,3.5294,12.0,1736.0,352.0,330.0,123.0,37.8,N
130000.0,2.7656,17.0,1631.0,335.0,285.0,128.0,37.78,N
107800.0,2.35,15.0,2199.0,453.0,899.0,347.0,37.7,N
159300.0,3.7315,20.0,3301.0,779.0,1085.0,448.0,37.58,N
242700.0,4.2381,11.0,3934.0,697.0,901.0,345.0,37.64,N
221400.0,3.2431,14.0,5919.0,1278.0,265.0,112.0,37.64,N
169800.0,4.5375,18.0,1795.0,416.0,483.0,208.0,37.65,N
195500.0,5.01,20.0,2474.0,625.0,338.0,141.0,37.65,N
188900.0,3.05,17.0,3769.0,908.0,1160.0,453.0,37.64,N
162500.0,3.0685,13.0,1907.0,544.0,575.0,234.0,37.64,N
87500.0,3.0921,14.0,2284.0,622.0,342.0,137.0,37.64,N
137500.0,3.6042,14.0,1847.0,439.0,238.0,98.0,37.64,N
