median_house_value,median_income,housing_median_age,total_rooms,total_bedrooms,population,households,latitude,binaryClass
364600.0,5.2017,24.0,,297.0,676.0,273.0,33.91,N
349600.0,,18.0,3821.0,576.0,,568.0,33.9,N
,9.0055,28.0,,,,356.0,,
,,17.0,,192.0,,,33.89,
161800.0,5.0258,12.0,1859.0,393.0,622.0,,33.89,N
269500.0,6.0076,19.0,,1318.0,3853.0,,33.91,N
381500.0,7.2532,9.0,1899.0,284.0,1070.0,293.0,33.9,N
,,15.0,3057.0,479.0,1679.0,498.0,33.9,
,6.5635,10.0,2423.0,,1213.0,347.0,33.9,N
146800.0,4.8264,,1537.0,347.0,,280.0,33.9,N
341300.0,6.2556,25.0,3578.0,461.0,1588.0,466.0,33.88,
349000.0,,17.0,1665.0,247.0,755.0,254.0,33.89,N
334100.0,4.4375,24.0,1332.0,252.0,625.0,230.0,33.89,
,,18.0,8836.0,1527.0,,,33.91,N
500001.0,9.9071,30.0,2629.0,331.0,,319.0,33.9,
459600.0,6.7528,,,404.0,,374.0,,N
,5.3738,35.0,2159.0,343.0,,335.0,33.88,N
500001.0,9.7956,27.0,,242.0,711.0,254.0,33.9,N
188800.0,3.3199,25.0,,515.0,,496.0,33.87,
158700.0,3.8068,29.0,1310.0,332.0,,294.0,33.87,
137500.0,3.875,25.0,,266.0,726.0,183.0,33.86,N
205800.0,,26.0,1240.0,285.0,,315.0,,
169200.0,,28.0,1784.0,440.0,1255.0,,33.87,N
161700.0,3.6006,34.0,2138.0,490.0,1682.0,,,
,,35.0,,367.0,1265.0,378.0,33.86,
,3.6471,12.0,1370.0,367.0,1022.0,,33.86,N
,3.7813,35.0,2146.0,,,429.0,33.86,N
183200.0,,,,,1249.0,358.0,33.86,
187500.0,3.7222,,1972.0,367.0,1152.0,356.0,33.87,
193500.0,,35.0,2375.0,439.0,,424.0,33.86,N
191400.0,5.2099,,2478.0,431.0,1333.0,,33.86,N
190000.0,3.3516,32.0,2366.0,505.0,1283.0,477.0,,
256000.0,5.4217,,1747.0,,,296.0,33.88,
,4.285,34.0,1599.0,296.0,938.0,307.0,,N
185200.0,4.4784,,,,1115.0,,33.87,
55000.0,2.0227,22.0,1432.0,335.0,746.0,296.0,,
,3.141,,,289.0,,,33.87,N
175800.0,4.7984,37.0,1785.0,360.0,1155.0,403.0,33.87,N
275000.0,,34.0,1939.0,355.0,,314.0,33.88,N
194700.0,4.6477,36.0,2824.0,,1394.0,,33.86,N
197500.0,2.1432,33.0,1013.0,312.0,,266.0,33.86,N
195700.0,5.197,36.0,2038.0,343.0,1066.0,,33.86,
182100.0,4.5774,,,318.0,1173.0,337.0,,N
184000.0,4.0288,35.0,,225.0,893.0,228.0,,N
,4.6964,35.0,,227.0,875.0,220.0,33.86,N
185600.0,4.75,35.0,2127.0,417.0,,378.0,33.86,N
,5.1237,52.0,2157.0,362.0,,373.0,33.88,N
137500.0,,10.0,,488.0,730.0,417.0,33.87,
,3.9375,46.0,,,,448.0,33.87,
,,35.0,,,679.0,282.0,33.88,
191100.0,,44.0,,87.0,301.0,,,N
,2.8438,36.0,1125.0,,966.0,,33.87,N
182100.0,2.315,52.0,950.0,,,185.0,33.87,N
,4.0812,,,293.0,585.0,,33.88,
,7.2893,,2458.0,,,409.0,33.88,
232500.0,3.75,52.0,1270.0,276.0,609.0,211.0,33.88,
235600.0,5.2336,34.0,,,784.0,,33.88,N
,5.3649,32.0,1683.0,,,263.0,33.88,N
318700.0,5.3986,32.0,1632.0,,575.0,235.0,33.88,
351900.0,,30.0,1631.0,212.0,523.0,216.0,33.89,N
230400.0,5.2897,35.0,2062.0,,991.0,357.0,,N
,,34.0,1396.0,,661.0,261.0,33.88,N
218600.0,,28.0,,538.0,1360.0,,33.87,N
195200.0,3.4338,34.0,1411.0,292.0,1040.0,,,
,2.5,29.0,1121.0,291.0,762.0,276.0,33.87,N
177300.0,2.9076,,2031.0,,,463.0,,N
119100.0,3.6435,18.0,,532.0,866.0,,33.89,N
173300.0,,16.0,959.0,176.0,,185.0,,
162500.0,,15.0,957.0,,615.0,370.0,33.88,N
175000.0,1.9127,,1655.0,,1549.0,582.0,,N
229600.0,5.3836,,,256.0,771.0,240.0,,
243400.0,,,2091.0,336.0,1037.0,332.0,33.88,N
,3.0893,,1492.0,439.0,755.0,,33.87,N
,3.3594,32.0,1133.0,216.0,,,,N
190900.0,5.6409,,1919.0,349.0,1302.0,345.0,,
148900.0,3.0465,,1569.0,422.0,835.0,386.0,33.87,N
168000.0,3.3472,45.0,,230.0,1237.0,,33.87,N
155000.0,2.6563,36.0,931.0,279.0,778.0,,33.86,
186600.0,3.3438,17.0,1627.0,,1216.0,369.0,33.86,
182500.0,,35.0,,,516.0,174.0,33.86,N
,1.7935,29.0,1221.0,371.0,1822.0,326.0,,N
,,28.0,1395.0,398.0,,362.0,33.86,N
165800.0,,26.0,2296.0,570.0,1415.0,527.0,33.86,N
133900.0,,,745.0,161.0,247.0,151.0,,N
157800.0,3.055,33.0,,406.0,1888.0,423.0,33.87,N
176300.0,4.2188,16.0,2434.0,,1017.0,476.0,33.91,N
277300.0,6.5945,,,434.0,1413.0,,33.9,N
114400.0,3.5333,15.0,1705.0,478.0,,479.0,33.9,
218400.0,,19.0,3583.0,,2300.0,871.0,33.89,
265500.0,3.6946,,3218.0,923.0,,824.0,33.89,
270100.0,7.1472,25.0,1142.0,162.0,486.0,,33.89,N
270800.0,6.4514,16.0,2889.0,423.0,1227.0,401.0,33.91,N
,,17.0,,188.0,630.0,194.0,33.9,
299200.0,7.2478,,3205.0,,1291.0,408.0,33.9,N
280300.0,6.8268,,3181.0,447.0,,,33.9,N
289800.0,,,4386.0,593.0,1915.0,,33.89,
274500.0,6.9612,24.0,2002.0,253.0,820.0,,33.89,N
275000.0,6.4218,19.0,1674.0,243.0,,,,N
201400.0,3.7361,19.0,1621.0,328.0,871.0,322.0,33.88,N
171700.0,,17.0,1441.0,,769.0,456.0,33.89,N
184600.0,3.343,22.0,2340.0,,1382.0,546.0,33.89,
156900.0,3.025,25.0,,,,454.0,,N
,3.3036,24.0,,702.0,1519.0,,33.88,N
190700.0,3.5667,28.0,,752.0,,,,
,,28.0,,,1682.0,563.0,33.88,N
,,12.0,,251.0,,256.0,33.87,
,5.2949,33.0,,11.0,34.0,10.0,33.85,N
,4.6806,18.0,329.0,72.0,209.0,71.0,33.86,N
262300.0,5.9639,22.0,4020.0,655.0,,635.0,33.89,N
,,14.0,4753.0,681.0,,,,N
272200.0,,20.0,3977.0,540.0,1886.0,,,N
,,15.0,5078.0,,,759.0,,
,,20.0,4026.0,,1997.0,650.0,,
242200.0,5.2037,,1548.0,,811.0,263.0,33.9,N
226900.0,5.7951,,,,1912.0,,33.89,N
240600.0,,24.0,3326.0,,1616.0,,,N
,,21.0,1519.0,388.0,1203.0,366.0,33.87,
324400.0,,19.0,2232.0,448.0,1149.0,417.0,33.86,N
162400.0,4.6563,,2663.0,642.0,,677.0,,
158500.0,2.4929,15.0,,476.0,1766.0,,,
297100.0,,,1332.0,,1534.0,295.0,33.87,N
216000.0,5.6573,19.0,1591.0,279.0,891.0,237.0,33.87,
200000.0,2.7759,18.0,2705.0,,2726.0,,,
,,28.0,2292.0,,,,33.86,N
113900.0,,22.0,,241.0,,249.0,33.85,
,,13.0,3252.0,583.0,1546.0,,33.89,
,7.0526,,1982.0,300.0,1027.0,,33.88,N
238300.0,4.6172,24.0,,421.0,1050.0,,,N
371700.0,,19.0,2968.0,503.0,,459.0,33.88,N
278900.0,4.0714,21.0,3079.0,,1431.0,480.0,,
246100.0,4.1064,16.0,3471.0,708.0,1769.0,691.0,,N
263700.0,6.4265,16.0,3973.0,595.0,1971.0,,33.87,N
,6.5755,,2446.0,360.0,1196.0,359.0,,
,7.0352,24.0,1723.0,223.0,707.0,219.0,,N
245700.0,4.625,25.0,1737.0,270.0,,265.0,33.89,N
,6.0132,23.0,,355.0,1209.0,,33.88,N
264300.0,6.7837,19.0,3544.0,542.0,,,33.89,
231700.0,6.9308,,,340.0,1048.0,315.0,33.88,N
280300.0,,,5392.0,895.0,,,33.88,N
,5.2131,5.0,6971.0,1449.0,,1423.0,33.87,N
461300.0,9.2327,19.0,2265.0,283.0,904.0,279.0,,
,6.0591,19.0,4491.0,680.0,,702.0,,N
206100.0,4.2566,16.0,5954.0,1281.0,,,33.87,
235000.0,,18.0,,29.0,95.0,,33.86,N
303000.0,6.3303,14.0,4039.0,669.0,1905.0,670.0,33.92,N
308800.0,,,3292.0,,1565.0,,33.92,
371800.0,8.0287,11.0,3331.0,410.0,1460.0,416.0,,N
272400.0,6.0571,,,764.0,2054.0,737.0,33.92,N
306400.0,,14.0,1956.0,282.0,671.0,269.0,,N
277500.0,4.6315,16.0,5819.0,986.0,2306.0,914.0,,N
357900.0,7.0217,25.0,3121.0,381.0,1278.0,389.0,33.89,N
,6.0829,,8562.0,1351.0,3822.0,1316.0,,
169600.0,5.3307,16.0,5609.0,952.0,2624.0,,33.87,N
301900.0,6.6678,16.0,1800.0,,871.0,234.0,33.88,N
268200.0,6.5437,14.0,6239.0,,2923.0,,33.9,N
,7.5744,25.0,1137.0,170.0,524.0,,33.9,
354900.0,,,3760.0,482.0,1485.0,,33.9,N
366300.0,7.4947,4.0,37937.0,5471.0,16122.0,5189.0,,N
307800.0,,9.0,,759.0,2090.0,,,
410200.0,8.1117,,4874.0,,,,33.88,N
415300.0,,7.0,,,4160.0,1214.0,,
233000.0,,,3038.0,,1568.0,438.0,33.85,N
235900.0,,,,404.0,,390.0,,
,,18.0,1810.0,,1189.0,326.0,33.85,N
304900.0,5.806,16.0,4151.0,637.0,1558.0,,33.85,
,10.1299,,1788.0,203.0,676.0,217.0,33.84,N
460100.0,10.5981,,,515.0,1605.0,484.0,33.84,
365300.0,,9.0,10484.0,,4005.0,1419.0,33.84,
335600.0,7.2554,16.0,3781.0,504.0,1665.0,499.0,33.85,
266000.0,,16.0,4390.0,660.0,2146.0,633.0,,
288200.0,7.0592,16.0,3182.0,429.0,,428.0,33.87,
380000.0,,23.0,,,826.0,260.0,33.81,N
417000.0,,16.0,3973.0,483.0,1373.0,452.0,33.8,N
231400.0,4.3269,13.0,2021.0,362.0,,,,
,6.67,11.0,10535.0,1620.0,4409.0,1622.0,33.8,N
353100.0,,,5415.0,,2061.0,,33.85,N
,8.7124,,,,1448.0,468.0,,N
270500.0,,,3491.0,502.0,1496.0,,33.84,N
300700.0,6.4415,,3086.0,457.0,,,,
266400.0,,5.0,,715.0,,741.0,33.84,N
,,14.0,,442.0,1400.0,,33.86,N
388300.0,8.2375,14.0,2452.0,296.0,954.0,275.0,,N
314000.0,,,,820.0,1753.0,583.0,33.85,N
413700.0,9.1808,12.0,6208.0,750.0,,739.0,,N
500001.0,,2.0,582.0,,199.0,,33.81,N
,6.0531,,,,1666.0,,33.8,N
204600.0,4.2564,25.0,5950.0,1155.0,4528.0,1064.0,33.79,
388700.0,8.847,14.0,,142.0,572.0,149.0,,
,,18.0,3548.0,474.0,1506.0,,33.78,
242000.0,,17.0,,,,780.0,33.78,N
,5.2541,5.0,3178.0,,1467.0,581.0,33.8,N
286900.0,,16.0,2022.0,254.0,,270.0,,N
256600.0,,16.0,4065.0,,1962.0,,33.62,N
227400.0,5.7871,24.0,3859.0,661.0,,624.0,33.61,N
,6.0471,17.0,3464.0,519.0,1713.0,530.0,33.61,N
274000.0,7.1497,21.0,1932.0,266.0,,286.0,33.61,
279600.0,6.8667,,1684.0,,,230.0,33.6,
278100.0,7.5488,25.0,3745.0,522.0,,496.0,,N
,6.1401,23.0,,577.0,1695.0,,33.61,N
143100.0,3.929,16.0,5218.0,1187.0,2701.0,,,N
,6.2403,13.0,,921.0,,891.0,33.63,N
202200.0,4.4063,9.0,5774.0,1320.0,3086.0,,,
,,43.0,1911.0,439.0,930.0,433.0,,N
272500.0,5.6346,,1317.0,228.0,,214.0,33.72,N
266000.0,6.7921,,,449.0,1517.0,453.0,33.6,N
288100.0,7.5791,,4552.0,,1918.0,671.0,33.59,N
314800.0,7.2592,20.0,1213.0,171.0,565.0,170.0,33.6,N
,,,3016.0,394.0,1172.0,,33.58,N
,7.9294,18.0,1614.0,210.0,,209.0,,
286600.0,,,,565.0,1642.0,549.0,33.57,N
197200.0,3.7361,16.0,9653.0,,,,33.62,N
282700.0,6.4598,,,,2025.0,,,
248000.0,,19.0,2962.0,,,440.0,33.61,N
236200.0,4.0221,,3010.0,580.0,1649.0,538.0,,N
303900.0,7.2147,19.0,,460.0,,454.0,,
234800.0,5.5779,16.0,,,,,,N
,,17.0,3173.0,501.0,1555.0,520.0,,N
164100.0,5.1645,,,,,508.0,,N
237900.0,6.2242,13.0,8527.0,1364.0,,1393.0,,N
251900.0,6.7543,15.0,3485.0,519.0,1740.0,485.0,,N
351300.0,8.4471,16.0,3388.0,425.0,1395.0,,33.63,N
294800.0,7.5426,,4713.0,671.0,,673.0,33.65,
,5.5085,,3299.0,610.0,1967.0,604.0,33.63,N
288700.0,7.7814,10.0,3580.0,491.0,,,33.65,
484100.0,10.1531,,7826.0,893.0,2985.0,790.0,33.64,N
436600.0,8.798,10.0,4814.0,643.0,,588.0,33.63,N
293200.0,,11.0,2422.0,,810.0,,,N
216600.0,5.4132,4.0,6842.0,1512.0,3256.0,1439.0,33.65,N
196700.0,3.7139,,,785.0,,,33.62,N
238000.0,4.2009,6.0,3068.0,549.0,,536.0,33.63,N
275000.0,6.2899,15.0,2708.0,410.0,1140.0,389.0,33.62,
184800.0,3.4115,,3970.0,,,734.0,33.62,
257800.0,,,,799.0,,813.0,33.62,
278700.0,6.4114,15.0,5736.0,800.0,2529.0,,,N
247900.0,5.826,14.0,5232.0,,3041.0,839.0,33.61,N
316100.0,5.133,13.0,2319.0,430.0,1004.0,380.0,,
348000.0,8.1611,4.0,,383.0,1312.0,,33.59,N
357600.0,,6.0,4186.0,515.0,1794.0,541.0,33.58,N
195600.0,4.3542,,1998.0,500.0,,446.0,,
331400.0,7.8061,,2411.0,354.0,703.0,217.0,,N
214200.0,,16.0,2483.0,443.0,1357.0,400.0,33.57,N
,8.0409,8.0,,,,354.0,,N
,4.7981,,2102.0,350.0,1003.0,,33.54,N
181800.0,,15.0,2423.0,435.0,1366.0,,,N
222300.0,3.7609,,,721.0,1695.0,,33.55,N
184400.0,,4.0,,,1345.0,632.0,33.56,N
,5.9339,,1743.0,,,,33.51,N
,7.2648,,,175.0,,184.0,33.51,
447400.0,5.136,15.0,,,133.0,45.0,,
,,3.0,2993.0,429.0,991.0,,,
,11.0567,5.0,,659.0,1862.0,555.0,33.6,N
302000.0,6.8588,3.0,8874.0,1302.0,,1027.0,33.64,N
,6.5143,29.0,1223.0,215.0,,204.0,33.67,
483300.0,10.9704,6.0,,102.0,,43.0,,
167800.0,5.1589,3.0,1206.0,256.0,,287.0,33.66,N
,,,,644.0,1693.0,,33.66,N
190300.0,5.7709,4.0,,422.0,833.0,386.0,,N
260800.0,,4.0,,218.0,673.0,225.0,33.66,N
151900.0,,2.0,4860.0,1193.0,2332.0,1073.0,,N
,6.2464,,3134.0,504.0,,485.0,33.65,
,,3.0,4541.0,,1600.0,,33.67,N
204000.0,,6.0,,1217.0,2597.0,,,N
,,4.0,,,897.0,386.0,,N
500001.0,3.375,4.0,1606.0,498.0,815.0,426.0,,
219000.0,,2.0,,817.0,,712.0,,N
500001.0,10.49,7.0,6814.0,785.0,2175.0,681.0,33.53,
500001.0,4.0294,23.0,,515.0,,435.0,33.42,
,5.1482,12.0,5744.0,1054.0,,847.0,33.38,N
,,35.0,2556.0,,,399.0,33.41,
282000.0,4.0313,,3959.0,856.0,,775.0,33.42,N
309200.0,4.5476,29.0,2193.0,389.0,922.0,387.0,33.41,N
,6.487,,,,661.0,211.0,,N
363500.0,5.3705,5.0,3549.0,604.0,,534.0,,N
310800.0,7.6012,4.0,1969.0,,805.0,271.0,33.47,N
,4.7237,6.0,,,426.0,186.0,33.45,
387300.0,,7.0,,1088.0,2812.0,1057.0,,
325500.0,6.2871,,,,607.0,218.0,33.45,N
249400.0,3.3967,25.0,2174.0,428.0,603.0,,33.42,N
284100.0,4.875,27.0,,,130.0,,,
247100.0,,27.0,,413.0,1221.0,,33.43,N
231000.0,3.3155,27.0,3858.0,1062.0,2321.0,873.0,33.43,
,,24.0,1296.0,,,367.0,,
,3.5729,,2737.0,654.0,,492.0,33.4,N
240600.0,,23.0,,,1950.0,859.0,,
187500.0,2.3545,33.0,,383.0,604.0,,,N
190600.0,,27.0,1005.0,266.0,460.0,243.0,33.42,N
,3.1395,,1444.0,,,311.0,33.42,N
,5.4031,4.0,2369.0,,,435.0,33.45,N
341300.0,4.3897,3.0,5813.0,,,1041.0,33.44,N
,,,3167.0,743.0,1797.0,,33.4,N
246000.0,5.1298,17.0,2248.0,448.0,878.0,423.0,33.41,N
280600.0,4.665,23.0,,461.0,,425.0,,N
346500.0,3.9875,24.0,2303.0,399.0,851.0,379.0,33.43,N
,5.1439,21.0,3951.0,,1392.0,,33.43,
,6.5954,17.0,2036.0,272.0,713.0,265.0,33.44,N
358800.0,6.5964,,3223.0,484.0,1230.0,488.0,33.43,N
500001.0,1.6393,22.0,2728.0,616.0,1081.0,566.0,,
,4.6518,24.0,,722.0,1409.0,543.0,33.46,N
500001.0,,25.0,,519.0,903.0,410.0,33.44,
300000.0,5.3999,18.0,1679.0,,,257.0,33.46,
288100.0,,26.0,2073.0,370.0,952.0,340.0,33.46,N
312700.0,5.1024,28.0,,,,,,N
,2.3846,22.0,809.0,180.0,334.0,157.0,33.48,N
248800.0,4.3603,16.0,2223.0,454.0,628.0,382.0,33.49,
271600.0,,3.0,,,,,,N
,,10.0,3484.0,582.0,1469.0,,33.48,N
500001.0,13.0502,,1638.0,188.0,572.0,174.0,33.48,
,,12.0,3619.0,536.0,1506.0,492.0,33.5,N
,6.3369,4.0,2320.0,405.0,1408.0,477.0,33.47,N
277300.0,,19.0,,,2824.0,1068.0,33.46,N
,,,2007.0,397.0,1033.0,373.0,33.48,N
239300.0,5.49,15.0,7468.0,1275.0,,1217.0,,
500001.0,10.3983,31.0,5112.0,,,648.0,33.49,N
381200.0,,38.0,3832.0,,1332.0,636.0,,N
500001.0,,,1720.0,269.0,,258.0,,N
420600.0,7.8915,3.0,6388.0,920.0,2129.0,819.0,33.53,N
244800.0,,13.0,,812.0,1909.0,733.0,33.54,
251300.0,,14.0,1672.0,295.0,704.0,293.0,33.53,N
,,,3617.0,,1176.0,571.0,,N
,,4.0,3623.0,734.0,1129.0,530.0,,N
,9.8321,17.0,2168.0,,,,33.49,N
295900.0,,5.0,4549.0,,1238.0,632.0,33.51,N
288100.0,6.4211,19.0,,439.0,1584.0,,33.6,N
265900.0,6.8154,24.0,1956.0,262.0,,256.0,33.6,N
,5.4622,17.0,2150.0,361.0,1194.0,335.0,33.6,
216900.0,3.0461,16.0,2092.0,489.0,,392.0,,N
279500.0,,,2205.0,393.0,1333.0,402.0,33.6,N
332000.0,6.5413,12.0,3258.0,421.0,,435.0,33.6,N
,7.9283,13.0,,426.0,1432.0,431.0,33.59,N
,8.8636,,,466.0,,,,N
330000.0,7.5177,5.0,6678.0,1011.0,2877.0,982.0,,
,14.9009,8.0,,,899.0,236.0,,N
500001.0,10.3953,,2887.0,,1176.0,351.0,33.58,
285600.0,6.126,,4458.0,731.0,,,,N
231400.0,5.0527,15.0,,,727.0,,33.48,N
214500.0,4.245,,,372.0,1072.0,385.0,,N
106300.0,,16.0,3084.0,724.0,2557.0,690.0,33.49,
183300.0,2.1935,15.0,2782.0,579.0,,,33.49,N
,8.163,,,,,,33.49,
,6.323,19.0,,428.0,1481.0,430.0,33.51,N
294300.0,6.3568,,4173.0,625.0,1649.0,,33.49,N
288500.0,,,,481.0,1462.0,,,N
,5.756,,,,679.0,,,N
189600.0,4.0167,18.0,,530.0,,522.0,,
,,,1956.0,346.0,862.0,326.0,33.5,N
120400.0,,,,480.0,1893.0,433.0,,N
126400.0,,18.0,,,1490.0,,33.51,N
184400.0,2.9762,,1258.0,,545.0,227.0,33.51,N
,3.86,23.0,3499.0,722.0,1480.0,634.0,33.47,N
,,,1577.0,363.0,764.0,,,
,3.5915,21.0,2208.0,534.0,1423.0,482.0,,
243800.0,,,2595.0,621.0,1728.0,571.0,33.47,
,,21.0,1857.0,399.0,881.0,380.0,33.47,N
500001.0,3.8992,,,,616.0,246.0,,
,6.065,,,427.0,,,33.55,
,,5.0,2840.0,403.0,,403.0,33.54,N
322800.0,5.753,,3621.0,,1546.0,567.0,,
318300.0,6.8007,,,,1646.0,576.0,33.55,N
272000.0,6.5394,,1767.0,,801.0,284.0,33.54,
,6.0868,17.0,,,,801.0,33.53,N
325000.0,,4.0,2142.0,625.0,,483.0,33.52,N
,6.8279,2.0,5261.0,763.0,1460.0,,,
278200.0,4.538,,,1444.0,,1279.0,33.52,N
288500.0,5.9088,,,1254.0,2834.0,,33.53,N
340900.0,6.1007,17.0,2486.0,417.0,876.0,,,N
487000.0,,,2198.0,,883.0,281.0,,N
500001.0,6.379,12.0,4676.0,698.0,1543.0,598.0,33.51,
500001.0,,2.0,10008.0,,3550.0,1139.0,33.57,
384200.0,,4.0,1764.0,220.0,705.0,224.0,33.55,N
274300.0,6.0743,,1618.0,266.0,710.0,246.0,33.55,N
354700.0,,4.0,4956.0,,,625.0,33.54,N
262100.0,7.1736,12.0,,390.0,1054.0,391.0,,N
298500.0,,2.0,2112.0,305.0,703.0,261.0,,
183300.0,,3.0,,,1033.0,548.0,,N
138500.0,3.3125,4.0,3283.0,911.0,1512.0,,,N
453800.0,10.4415,,4907.0,577.0,1883.0,556.0,,N
318300.0,7.3878,,2460.0,368.0,962.0,,,N
187500.0,4.6336,,2530.0,,1066.0,510.0,33.58,N
119900.0,,9.0,1204.0,355.0,469.0,,33.57,
226000.0,4.045,4.0,3289.0,753.0,1285.0,651.0,33.57,N
,,6.0,3673.0,,1846.0,,33.57,N
,6.2661,4.0,2428.0,,959.0,386.0,33.51,N
173000.0,4.6607,4.0,1223.0,,505.0,244.0,33.51,
,5.5677,,2351.0,445.0,834.0,,33.5,N
,8.583,,1680.0,254.0,617.0,231.0,,N
,,4.0,7474.0,1037.0,2969.0,1007.0,33.5,
336700.0,,10.0,3458.0,,1156.0,470.0,,
,6.3088,6.0,16590.0,2696.0,6223.0,2357.0,33.48,N
368500.0,6.5206,14.0,3894.0,672.0,1490.0,629.0,,
454100.0,4.89,,6564.0,,1720.0,904.0,33.46,N
,5.5507,17.0,,,830.0,410.0,,N
162500.0,,,5650.0,1084.0,,,33.68,N
355100.0,,14.0,,,2025.0,578.0,,N
158300.0,,15.0,,,,,33.71,N
344900.0,7.9125,12.0,,574.0,,,33.7,N
,7.3141,15.0,,295.0,1060.0,303.0,,
207500.0,5.5464,3.0,3636.0,749.0,1486.0,696.0,33.7,N
,,4.0,2446.0,,1315.0,560.0,33.7,N
274600.0,6.1062,16.0,5805.0,,,795.0,,N
,,16.0,3774.0,456.0,,430.0,33.65,N
355600.0,6.1863,16.0,3388.0,,,463.0,33.65,N
,,14.0,2945.0,356.0,1293.0,335.0,33.64,
220600.0,5.8399,16.0,,274.0,950.0,280.0,33.63,N
241800.0,4.5909,,2497.0,500.0,,456.0,33.63,N
219700.0,3.4261,16.0,1641.0,354.0,,318.0,33.63,N
286800.0,5.2325,,,745.0,1525.0,,,N
,2.2969,,,242.0,380.0,,33.64,N
225600.0,5.0686,19.0,2957.0,492.0,1639.0,495.0,33.62,N
241700.0,5.5584,23.0,3038.0,473.0,1501.0,436.0,33.63,
,5.8898,22.0,2520.0,,1338.0,,,N
386100.0,10.4498,11.0,4508.0,,,573.0,,N
368700.0,,,3011.0,388.0,,371.0,33.72,N
362500.0,8.7603,10.0,2464.0,347.0,1241.0,,33.72,N
148400.0,4.3636,,941.0,,366.0,,,N
108300.0,,15.0,1010.0,350.0,470.0,342.0,33.71,N
87500.0,4.1167,18.0,,,,60.0,33.73,
350500.0,,,2630.0,327.0,1256.0,352.0,33.66,N
225700.0,6.9501,,4246.0,689.0,,722.0,33.66,
309200.0,,5.0,10534.0,2035.0,,1863.0,33.67,N
237400.0,4.7341,,10175.0,2181.0,4762.0,1929.0,,
,,6.0,10395.0,1915.0,4783.0,1811.0,,N
243400.0,6.5069,4.0,5687.0,970.0,2677.0,938.0,,N
500001.0,1.9659,6.0,211.0,51.0,,44.0,,N
302000.0,7.5619,15.0,,748.0,2383.0,706.0,,N
,8.1926,15.0,,773.0,2380.0,,,N
273800.0,4.9079,23.0,1444.0,260.0,792.0,253.0,33.63,
,5.7559,18.0,,654.0,1843.0,623.0,33.64,
262000.0,6.9741,16.0,2592.0,,1279.0,,,N
162500.0,2.885,,,992.0,4660.0,978.0,,N
272800.0,6.5987,,3260.0,,1383.0,442.0,,
261300.0,2.1719,17.0,1063.0,189.0,,,33.73,
,4.821,,2617.0,506.0,,,33.72,N
302400.0,7.3769,,2666.0,387.0,,347.0,33.71,N
276500.0,6.8634,24.0,3477.0,462.0,1593.0,484.0,,N
187200.0,5.4248,,,267.0,,263.0,,
184100.0,3.7988,,,372.0,,338.0,33.69,N
154000.0,,15.0,500.0,,261.0,116.0,,
,2.1406,16.0,1666.0,,,336.0,33.69,N
238900.0,5.1299,16.0,,806.0,,814.0,33.69,N
315600.0,6.115,,2500.0,331.0,1027.0,,33.68,N
295500.0,,16.0,,,,,33.69,N
325500.0,,16.0,2745.0,447.0,,411.0,,
,5.7115,16.0,1532.0,240.0,,248.0,33.69,
326100.0,,16.0,,308.0,818.0,299.0,,N
306700.0,4.4391,14.0,,516.0,1150.0,499.0,33.68,
251000.0,4.2083,,,,,373.0,33.69,N
328000.0,7.9887,15.0,2099.0,322.0,873.0,307.0,33.69,N
225000.0,3.631,5.0,,,396.0,136.0,33.68,N
,6.9133,,2032.0,,862.0,340.0,33.68,N
,,8.0,2098.0,342.0,908.0,329.0,33.67,N
,4.6019,8.0,2440.0,502.0,1113.0,483.0,33.67,N
199600.0,5.2124,9.0,,,,294.0,33.67,N
275000.0,7.2025,9.0,2435.0,396.0,1194.0,385.0,,N
296600.0,7.4581,9.0,3279.0,530.0,1447.0,,33.67,
192200.0,5.1583,8.0,,413.0,,,33.68,
,6.0634,,1834.0,330.0,,,,N
236800.0,4.6793,14.0,,,852.0,300.0,33.68,
,,13.0,2636.0,416.0,1137.0,,33.68,N
,4.0187,,,477.0,849.0,,33.68,N
265900.0,5.7858,9.0,1633.0,,,297.0,33.68,N
375300.0,,10.0,2106.0,319.0,1002.0,332.0,,N
,5.7759,5.0,2638.0,521.0,1179.0,480.0,33.67,N
,,5.0,,388.0,,,33.67,N
329100.0,,4.0,3345.0,552.0,1525.0,539.0,,N
450000.0,2.4233,5.0,,256.0,880.0,,33.69,N
500001.0,4.5469,4.0,,,788.0,296.0,33.68,N
,,4.0,1346.0,213.0,603.0,219.0,33.68,
333600.0,,3.0,,494.0,,486.0,,N
290700.0,6.276,17.0,2895.0,439.0,1588.0,,,
184500.0,4.1652,4.0,3226.0,838.0,1666.0,800.0,33.68,N
358000.0,6.1395,3.0,,,,1241.0,33.68,N
160200.0,,,4329.0,1068.0,,978.0,33.67,N
,6.5743,10.0,,,1181.0,398.0,33.72,N
,7.8139,9.0,2153.0,316.0,954.0,,33.72,N
379800.0,8.1111,,,247.0,928.0,,33.71,
375700.0,7.5847,5.0,4050.0,584.0,,,,
227800.0,5.5631,4.0,1646.0,,859.0,300.0,33.71,N
331200.0,7.3518,16.0,2207.0,,1081.0,308.0,,N
195400.0,4.6141,4.0,974.0,,,203.0,33.71,N
,,,8240.0,1410.0,,1270.0,33.73,N
233900.0,5.409,16.0,,,597.0,204.0,,N
