median_house_value,median_income,housing_median_age,total_rooms,total_bedrooms,population,households,latitude,binaryClass
143100.0,2.4283,49.0,,759.0,,606.0,,P
,3.1094,,810.0,,302.0,,39.26,P
155400.0,,,,,604.0,,39.25,
,,14.0,,,,,39.29,P
157400.0,3.5385,14.0,,,,556.0,,
172800.0,,17.0,,,,,39.25,
155100.0,,,,431.0,,371.0,39.3,
,,16.0,2616.0,422.0,,425.0,39.26,
,,16.0,,,,,39.39,P
,2.6341,,1337.0,,1172.0,306.0,39.37,
128900.0,,,,,1693.0,,,P
,,,,,152.0,,,P
83900.0,2.125,,,283.0,,,39.4,P
,,,,204.0,486.0,,39.33,P
109500.0,3.7841,,1988.0,379.0,,321.0,39.33,
155700.0,2.3594,16.0,1536.0,,,,39.32,P
119800.0,3.5652,14.0,2421.0,,1000.0,,39.32,P
116300.0,,,,,,,,P
,4.5208,,,410.0,1016.0,,39.37,P
124800.0,4.3958,9.0,2738.0,510.0,,,,P
138100.0,,9.0,,400.0,,243.0,,
,,,6012.0,,,358.0,39.32,P
95800.0,4.0278,29.0,1986.0,474.0,337.0,100.0,,
,4.665,,,401.0,397.0,,,P
,3.1842,,2739.0,,294.0,,,P
,,,4195.0,725.0,,115.0,,
152300.0,4.0481,7.0,,,245.0,,39.36,
,4.5882,,,,203.0,,,
187500.0,,7.0,,159.0,,,39.35,P
,5.0622,,2611.0,,482.0,159.0,,P
264100.0,5.0782,28.0,2851.0,,1287.0,,33.94,
228900.0,,,,,1159.0,,,
217000.0,4.1205,36.0,,338.0,947.0,324.0,33.94,N
,5.5608,,1632.0,,,,,
,,,1928.0,360.0,1056.0,366.0,33.94,
,,,1975.0,,918.0,347.0,33.93,
194000.0,4.5461,,1700.0,,981.0,,,N
,,31.0,,321.0,841.0,,,
,,29.0,2316.0,522.0,,501.0,33.93,
,,,2397.0,518.0,,,33.94,
162500.0,4.0833,,,,,,33.93,N
,,34.0,,,698.0,,,
166100.0,2.7125,,,,,244.0,33.93,
161900.0,3.4702,,,801.0,,,,
161300.0,,37.0,,,,,33.93,
175400.0,4.7446,15.0,,419.0,,,,
241300.0,5.7796,32.0,2620.0,,,,33.92,N
198100.0,4.1321,35.0,1887.0,,989.0,351.0,33.93,
,3.0,24.0,2017.0,416.0,900.0,,33.92,N
,3.2158,,3744.0,,1654.0,,,
153600.0,3.6106,,,660.0,,643.0,33.92,
,3.0588,28.0,639.0,179.0,,,33.92,
178200.0,4.0,32.0,,312.0,,302.0,,
,,11.0,,,,694.0,33.92,N
,,32.0,,207.0,1038.0,222.0,,N
,3.1378,13.0,,,,,,N
,,,3250.0,,1452.0,501.0,33.94,N
,4.5096,,,307.0,845.0,309.0,,N
,,31.0,,,1135.0,,,N
145000.0,,26.0,,540.0,1236.0,,,N
,6.0516,30.0,2658.0,382.0,1135.0,,33.94,
,,,3664.0,,1820.0,,,
184400.0,3.7933,25.0,,534.0,1702.0,,,N
267700.0,5.583,,4566.0,620.0,2045.0,,33.94,N
,4.7813,,2506.0,394.0,1255.0,,33.94,
,,,2271.0,437.0,1393.0,,33.92,
,2.8,,1128.0,,931.0,234.0,33.93,N
139600.0,2.1944,,,,,356.0,,
,,12.0,4415.0,890.0,1532.0,854.0,33.93,
291700.0,6.2452,21.0,,,1207.0,350.0,33.93,N
350500.0,6.3433,15.0,,842.0,2314.0,,,N
,4.7216,20.0,3349.0,,1822.0,675.0,,
306700.0,,17.0,6100.0,,,866.0,,
,,,,,1897.0,1080.0,33.93,N
190300.0,5.4617,17.0,2936.0,555.0,1381.0,,,
267600.0,,,,,,,33.92,N
,,,,,398.0,,33.92,
196400.0,,,,,,,,N
,,34.0,,,,297.0,33.91,N
,,,1530.0,301.0,666.0,276.0,33.91,
267100.0,4.9766,,2249.0,,1015.0,385.0,33.91,
170400.0,,,1473.0,312.0,,315.0,33.92,
216500.0,3.7321,,,224.0,527.0,227.0,33.91,
,,36.0,,257.0,687.0,221.0,,
159500.0,3.4954,8.0,,,1281.0,470.0,33.92,
125000.0,2.3935,14.0,1562.0,373.0,609.0,,,N
288700.0,,,1426.0,216.0,,,,N
,,23.0,1533.0,,,230.0,,N
,4.9743,19.0,,414.0,1002.0,,,N
226600.0,,,,476.0,1227.0,439.0,33.91,
,,,,804.0,,,,
302100.0,5.1952,19.0,2181.0,400.0,,337.0,33.92,
336900.0,,33.0,,382.0,,,,
411800.0,9.5561,,,,891.0,,,
,,27.0,,114.0,383.0,133.0,33.9,
400000.0,5.4716,18.0,,487.0,1116.0,429.0,33.89,
337900.0,6.3489,13.0,,,1010.0,313.0,33.9,N
364600.0,,24.0,,297.0,,273.0,,N
,6.9399,18.0,3821.0,576.0,1430.0,,,
375400.0,,,,,947.0,,33.88,
,,,1671.0,,,,,
,,12.0,,,,,,
,,,,1318.0,,,33.91,
381500.0,,,1899.0,,1070.0,293.0,33.9,N
372600.0,6.8429,,3057.0,479.0,1679.0,498.0,33.9,
,,,,,,,,N
,4.8264,6.0,1537.0,347.0,506.0,280.0,33.9,
,,,,,1588.0,,,N
,,17.0,1665.0,,755.0,,,
334100.0,4.4375,,1332.0,252.0,,230.0,,N
,,,,,,,,N
,,,,331.0,,319.0,33.9,N
,,,2577.0,,,,,N
365100.0,,,,343.0,833.0,335.0,33.88,
500001.0,9.7956,27.0,2029.0,242.0,,254.0,33.9,
,3.3199,25.0,,,,,33.87,N
,3.8068,29.0,1310.0,,,294.0,33.87,
137500.0,3.875,,,266.0,,183.0,,N
205800.0,4.1287,26.0,,285.0,,,,N
,3.7054,28.0,,,,433.0,,
161700.0,,34.0,2138.0,,1682.0,463.0,33.86,
174300.0,3.5855,35.0,,367.0,,,,
,,,,367.0,,296.0,,N
184900.0,,35.0,2146.0,,,429.0,,N
183200.0,4.2937,35.0,,,,358.0,33.86,
187500.0,3.7222,35.0,1972.0,,,,33.87,N
,4.53,35.0,2375.0,,,424.0,33.86,N
191400.0,5.2099,35.0,2478.0,,1333.0,427.0,,
,3.3516,,2366.0,,1283.0,,,N
256000.0,5.4217,,,312.0,,296.0,,N
,4.285,,,,,,33.87,N
185200.0,4.4784,35.0,1854.0,,1115.0,381.0,,N
,2.0227,22.0,1432.0,335.0,,,,N
,3.141,27.0,890.0,289.0,416.0,200.0,33.87,N
,,37.0,,,,403.0,,N
,,,,,817.0,314.0,,
,,,,493.0,1394.0,,33.86,N
197500.0,2.1432,33.0,1013.0,,,,,N
195700.0,5.197,36.0,2038.0,,1066.0,,33.86,N
,,,,318.0,,,,
184000.0,4.0288,35.0,,,,,33.86,N
,,,1235.0,227.0,,220.0,33.86,
,4.75,35.0,,417.0,,378.0,,
,5.1237,52.0,,362.0,1001.0,,33.88,
,1.4803,10.0,1277.0,488.0,,417.0,33.87,
,3.9375,,,,1275.0,448.0,33.87,
239300.0,,35.0,1694.0,296.0,,,33.88,N
,,44.0,308.0,,301.0,100.0,33.87,
162500.0,2.8438,36.0,,285.0,,,33.87,
182100.0,2.315,52.0,,229.0,429.0,185.0,33.87,N
,,,1306.0,293.0,,260.0,33.88,N
,,,,359.0,,409.0,33.88,
232500.0,,52.0,1270.0,,,,,
,,,1851.0,,784.0,,33.88,
,5.3649,,,,719.0,263.0,33.88,N
318700.0,,32.0,,244.0,,235.0,,N
351900.0,,,,,,216.0,33.89,
230400.0,5.2897,,,,991.0,,,N
,4.675,,1396.0,245.0,,,33.88,N
,2.9861,28.0,,,1360.0,504.0,33.87,
195200.0,3.4338,,,292.0,1040.0,299.0,33.87,
143800.0,2.5,29.0,1121.0,,762.0,276.0,,
177300.0,2.9076,,2031.0,,,463.0,33.87,N
,3.6435,,1616.0,,866.0,,,N
,,16.0,,,,,,
,3.0263,15.0,,,615.0,,,
,1.9127,,1655.0,626.0,1549.0,582.0,,N
,5.3836,,,256.0,,,,N
243400.0,,,,336.0,,,33.88,N
,,25.0,1492.0,439.0,,,33.87,
,,32.0,,216.0,,228.0,33.87,N
190900.0,5.6409,35.0,1919.0,,,345.0,,N
148900.0,,32.0,1569.0,,,,33.87,N
,3.3472,,1006.0,230.0,1237.0,,33.87,N
155000.0,2.6563,36.0,931.0,279.0,,,33.86,N
,,,,398.0,,,,N
,,,931.0,181.0,,,,N
,,29.0,,371.0,1822.0,326.0,33.87,
,,28.0,,398.0,1220.0,,,N
,2.4732,,,,,,,
,3.6375,26.0,745.0,161.0,,,,
,3.055,33.0,,406.0,,423.0,,
,,16.0,,,,476.0,,N
277300.0,6.5945,21.0,3180.0,,1413.0,,,N
,3.5333,15.0,,478.0,759.0,,,
,,19.0,,,,,33.89,
,3.6946,,3218.0,,,824.0,,N
,7.1472,25.0,1142.0,162.0,,150.0,33.89,N
270800.0,6.4514,16.0,2889.0,423.0,1227.0,401.0,,N
285200.0,6.9113,17.0,1452.0,188.0,630.0,,,N
299200.0,,,3205.0,409.0,1291.0,408.0,,
280300.0,,21.0,,,,469.0,33.9,
289800.0,,,4386.0,,,592.0,33.89,N
,6.9612,24.0,,,,241.0,33.89,
,,,1674.0,243.0,,,,
,3.7361,19.0,1621.0,328.0,871.0,,,N
171700.0,2.425,,1441.0,,769.0,456.0,,N
184600.0,3.343,22.0,,664.0,,,,N
,3.025,25.0,1808.0,440.0,1342.0,454.0,33.88,
,3.3036,,2655.0,702.0,1519.0,708.0,33.88,N
190700.0,3.5667,28.0,3333.0,,2026.0,722.0,,
,3.6417,,,,1682.0,563.0,,N
,,12.0,,,685.0,256.0,,N
,5.2949,,45.0,,,,,N
,4.6806,,329.0,,,,33.86,N
,,,,,1486.0,635.0,33.89,N
288500.0,7.3658,14.0,,,2138.0,678.0,,N
272200.0,,,3977.0,,,,,N
301900.0,5.6549,15.0,5078.0,806.0,,,33.87,N
260500.0,,20.0,4026.0,,,,33.9,N
,,,,,811.0,263.0,33.9,
226900.0,5.7951,24.0,3935.0,625.0,,,,
,,,3326.0,,,,,
145300.0,,,,388.0,,,,
324400.0,,19.0,2232.0,448.0,,,33.86,
162400.0,,,2663.0,642.0,,677.0,33.87,N
158500.0,2.4929,,1898.0,476.0,,455.0,33.87,
,3.0227,16.0,1332.0,368.0,1534.0,,33.87,N
,,19.0,1591.0,,,237.0,33.87,N
,2.7759,18.0,2705.0,,,674.0,33.85,N
142800.0,,28.0,,,,509.0,,
,,,,241.0,971.0,249.0,,N
,5.8243,,3252.0,583.0,1546.0,,,
,,,1982.0,300.0,,324.0,33.88,
238300.0,,,2168.0,,,,,
,5.3339,,2968.0,,,,33.88,N
278900.0,,21.0,3079.0,509.0,1431.0,480.0,,
246100.0,4.1064,,3471.0,708.0,,691.0,33.86,N
,6.4265,,,,1971.0,575.0,,N
,6.5755,,,,,359.0,33.9,
,7.0352,24.0,,,,219.0,,
245700.0,4.625,,1737.0,,,265.0,,N
259400.0,6.0132,23.0,2365.0,355.0,,347.0,,N
,,19.0,,542.0,1787.0,560.0,33.89,
,6.9308,,2112.0,,1048.0,,,N
,6.2185,15.0,,895.0,2531.0,,33.88,
,5.2131,,,,,1423.0,,N
461300.0,9.2327,,,283.0,,279.0,33.88,N
233500.0,6.0591,,4491.0,680.0,,,,
,,,5954.0,1281.0,3107.0,1209.0,33.87,N
,,18.0,,,95.0,23.0,,N
303000.0,6.3303,14.0,,,1905.0,,33.92,
,5.457,13.0,3292.0,727.0,,,33.92,N
,,11.0,3331.0,410.0,1460.0,416.0,,
,,,4575.0,,,737.0,33.92,N
306400.0,,14.0,1956.0,,,,33.93,
277500.0,4.6315,,5819.0,,,,33.92,N
,,,,,,,,N
,6.0829,17.0,8562.0,1351.0,3822.0,,33.88,N
,5.3307,,5609.0,952.0,,934.0,33.87,
,6.6678,,,,871.0,,,
,,,6239.0,901.0,2923.0,,33.9,N
259300.0,,,1137.0,170.0,,164.0,33.9,
,,,,482.0,1485.0,,33.9,
366300.0,,,37937.0,,16122.0,5189.0,33.89,N
307800.0,6.6536,,4838.0,759.0,2090.0,695.0,,
410200.0,8.1117,,4874.0,,2070.0,619.0,,
,,,,1210.0,,1214.0,,N
233000.0,5.6403,23.0,3038.0,,,,33.85,
,,,,404.0,,390.0,33.85,N
,,18.0,,305.0,,,33.85,
304900.0,,,4151.0,,1558.0,,33.85,N
454300.0,10.1299,,,,,217.0,33.84,
460100.0,,,,515.0,,,,
365300.0,,9.0,10484.0,1603.0,,1419.0,,
335600.0,7.2554,,,,,499.0,33.85,
,,16.0,,660.0,,,33.86,N
,7.0592,16.0,3182.0,429.0,,428.0,33.87,N
380000.0,,,1986.0,,826.0,,,N
417000.0,9.8074,,3973.0,,,452.0,,N
,4.3269,,2021.0,,1081.0,341.0,33.79,
,,,10535.0,1620.0,,1622.0,33.8,
,7.3681,,,,,,,N
,8.7124,,3764.0,510.0,1448.0,468.0,,N
,6.6207,16.0,3491.0,502.0,1496.0,509.0,,
,6.4415,,3086.0,457.0,1262.0,436.0,,N
266400.0,6.7274,5.0,4380.0,,,,,N
,,,3666.0,442.0,1400.0,433.0,33.86,N
,,14.0,2452.0,296.0,954.0,,33.83,N
314000.0,,4.0,,820.0,1753.0,583.0,33.85,
,9.1808,,,750.0,,739.0,33.82,N
500001.0,7.1193,2.0,,,,,,N
230700.0,6.0531,,2765.0,475.0,,,33.8,N
204600.0,4.2564,25.0,,1155.0,4528.0,,33.79,
,8.847,,1206.0,,572.0,,33.81,
290300.0,6.925,,3548.0,,,,33.78,N
242000.0,,17.0,,805.0,,,,N
,5.2541,5.0,,631.0,1467.0,,,N
,8.4112,,,254.0,789.0,,33.61,N
256600.0,6.2177,16.0,,661.0,1962.0,636.0,33.62,N
227400.0,5.7871,24.0,3859.0,,1972.0,624.0,33.61,
248400.0,6.0471,,3464.0,,,530.0,33.61,
274000.0,,21.0,1932.0,,860.0,286.0,,N
,,,,232.0,781.0,,33.6,N
,,,,,,,,N
243200.0,,23.0,3588.0,577.0,,569.0,33.61,N
143100.0,3.929,16.0,5218.0,,2701.0,,,
,,,5830.0,921.0,,891.0,33.63,
,4.4063,9.0,,,,,33.63,N
,,43.0,1911.0,,,,33.77,N
272500.0,,36.0,1317.0,228.0,,,33.72,
,,25.0,,449.0,,,33.6,N
,,,4552.0,,,,33.59,N
,,20.0,,,,170.0,,N
315600.0,7.5196,16.0,,394.0,1172.0,,33.58,N
,,18.0,1614.0,210.0,692.0,,33.57,
286600.0,,,,,1642.0,,,N
,3.7361,16.0,,2000.0,,1922.0,33.62,N
282700.0,,,4265.0,581.0,,544.0,33.62,
,6.0689,,,,1295.0,,,N
236200.0,,,3010.0,580.0,,,,
303900.0,7.2147,,,,1646.0,454.0,,N
,5.5779,16.0,,260.0,835.0,,33.65,
250800.0,,17.0,,,1555.0,520.0,,N
,,,2722.0,554.0,,,,
,,13.0,,,,1393.0,33.65,
251900.0,6.7543,,,,1740.0,485.0,33.65,
,,16.0,3388.0,,1395.0,,,N
,7.5426,,,671.0,,,33.65,
223300.0,5.5085,,,,1967.0,604.0,,N
288700.0,7.7814,,3580.0,491.0,,467.0,,N
484100.0,,,7826.0,893.0,2985.0,,,N
,8.798,10.0,4814.0,,,588.0,33.63,
293200.0,6.1935,11.0,,,,395.0,,N
,,,,1512.0,3256.0,1439.0,33.65,
,,,,785.0,1293.0,745.0,,
238000.0,4.2009,6.0,3068.0,549.0,,,33.63,
,,,,410.0,1140.0,389.0,33.62,N
184800.0,3.4115,,3970.0,,,734.0,,N
257800.0,6.1493,16.0,,799.0,,,33.62,
278700.0,6.4114,,5736.0,800.0,2529.0,,33.6,N
247900.0,,,5232.0,810.0,3041.0,,,
,,,2319.0,,1004.0,380.0,33.6,
,,4.0,,383.0,,390.0,,N
,9.6986,,4186.0,515.0,,,33.58,N
,,5.0,1998.0,,1185.0,446.0,33.57,
,7.8061,,2411.0,,,,33.58,
,,,,443.0,,,33.57,N
,8.0409,,2649.0,,1238.0,,33.59,N
,4.7981,,,350.0,1003.0,328.0,33.54,N
,4.8906,15.0,2423.0,435.0,,423.0,,N
222300.0,3.7609,6.0,,,1695.0,710.0,33.55,N
184400.0,4.6863,,,728.0,1345.0,,,N
,,15.0,1743.0,,943.0,274.0,,N
363200.0,,14.0,,,650.0,184.0,,N
,5.136,,426.0,62.0,,,,N
,10.0765,3.0,,,,390.0,33.61,
495400.0,11.0567,,5348.0,659.0,,,,
302000.0,6.8588,3.0,,1302.0,3191.0,,,N
279800.0,,,,,633.0,,,
483300.0,10.9704,6.0,,,213.0,43.0,,
167800.0,5.1589,,,,,287.0,,
215000.0,,4.0,,,,597.0,33.66,
190300.0,5.7709,,2000.0,422.0,833.0,,33.65,N
260800.0,6.0722,4.0,1318.0,218.0,673.0,,33.66,
,4.5022,,,1193.0,2332.0,1073.0,33.65,N
,,,,,,,33.65,
,,,,720.0,,,33.67,
204000.0,4.6076,6.0,5221.0,,2597.0,1119.0,,N
,4.2463,4.0,1793.0,,897.0,386.0,,
,,,1606.0,,,426.0,33.65,N
219000.0,6.1078,2.0,,817.0,,,33.63,N
,10.49,7.0,6814.0,785.0,2175.0,,,
,4.0294,,2656.0,,,,,N
,5.1482,,,1054.0,,847.0,33.38,N
402900.0,,,2556.0,404.0,946.0,,,
282000.0,4.0313,31.0,,,1919.0,,33.42,
,4.5476,,,,922.0,,33.41,
294200.0,,4.0,1812.0,255.0,661.0,211.0,33.47,N
,,,3549.0,604.0,1571.0,534.0,,N
,7.6012,,,,,,,N
,4.7237,6.0,950.0,,426.0,186.0,33.45,
387300.0,,7.0,7684.0,,,,33.46,N
325500.0,,26.0,,234.0,,,,
249400.0,3.3967,,,,,,33.42,N
,4.875,,334.0,56.0,130.0,46.0,33.45,
247100.0,3.2232,,,,,,33.43,N
231000.0,,,3858.0,1062.0,2321.0,873.0,33.43,N
231300.0,,24.0,1296.0,,,367.0,,N
370800.0,,17.0,2737.0,,910.0,492.0,33.4,N
240600.0,4.0647,23.0,4052.0,955.0,,859.0,33.43,
,,33.0,1150.0,,604.0,317.0,,
190600.0,,,,,,243.0,,
,,,,,,311.0,,N
243800.0,5.4031,,,,,435.0,33.45,
,,3.0,,,2363.0,,33.44,
,4.0076,,,,,642.0,,
,,17.0,2248.0,448.0,,423.0,33.41,N
280600.0,4.665,,,461.0,1048.0,,,
346500.0,,24.0,,,,,33.43,
,,21.0,3951.0,,,,,
,6.5954,17.0,2036.0,,713.0,,33.44,
358800.0,6.5964,,3223.0,,,,33.43,
,,22.0,,,,,33.47,N
,4.6518,24.0,3571.0,722.0,,543.0,,N
500001.0,6.6852,25.0,2994.0,,903.0,410.0,,
300000.0,5.3999,18.0,1679.0,271.0,783.0,257.0,33.46,
288100.0,,26.0,,,,,,N
312700.0,,28.0,1261.0,233.0,,,33.46,
,2.3846,,809.0,,334.0,157.0,33.48,N
,4.3603,16.0,2223.0,,628.0,,33.49,
271600.0,5.6197,3.0,2516.0,429.0,,337.0,33.49,
402200.0,5.4188,10.0,,,,556.0,33.48,
500001.0,13.0502,6.0,1638.0,188.0,,,33.48,N
353600.0,7.2013,,,,1506.0,492.0,33.5,
,6.3369,4.0,2320.0,,1408.0,477.0,,N
,6.0873,,,1139.0,,,,
,5.6754,,2007.0,,,,,
,,,,,,1217.0,33.45,N
,10.3983,,,778.0,1530.0,648.0,,N
381200.0,,,3832.0,,,,,N
500001.0,7.8239,29.0,1720.0,269.0,612.0,258.0,33.51,N
,,,6388.0,,2129.0,819.0,,
244800.0,,13.0,4866.0,812.0,1909.0,,33.54,N
251300.0,,14.0,1672.0,295.0,,293.0,,
324000.0,,17.0,3617.0,597.0,1176.0,571.0,33.51,N
,5.7281,,3623.0,,1129.0,,33.49,N
500001.0,9.8321,,2168.0,,,279.0,,
295900.0,6.1785,,,,1238.0,,,N
,,,,,,470.0,33.6,
,,,,262.0,,256.0,,
,,,2150.0,,,335.0,,N
216900.0,,,2092.0,489.0,877.0,392.0,33.6,
,,16.0,,,,,,
,,12.0,,,1464.0,,,N
348100.0,7.9283,,,426.0,,431.0,,N
,8.8636,12.0,3473.0,466.0,1569.0,,33.59,N
,7.5177,5.0,,,2877.0,982.0,33.58,
500001.0,,,,,,,33.59,N
500001.0,10.3953,,,,,,33.58,
,,,,,1731.0,,,
,,15.0,1786.0,299.0,,,33.48,
214500.0,,17.0,,,,,33.49,N
,,,3084.0,,,690.0,33.49,N
183300.0,,15.0,2782.0,,,525.0,33.49,N
250000.0,8.163,,366.0,61.0,,,33.49,N
480800.0,,,2930.0,,1481.0,,,N
,6.3568,,4173.0,625.0,,634.0,33.49,N
,,,3240.0,481.0,1462.0,,33.48,N
,5.756,,,,679.0,290.0,33.47,N
,4.0167,18.0,2626.0,,,,,N
,4.4732,,,346.0,,,,N
,,17.0,2112.0,,,,33.51,
126400.0,,,1645.0,,1490.0,,,N
184400.0,2.9762,19.0,1258.0,246.0,545.0,,33.51,N
300000.0,3.86,23.0,3499.0,722.0,,634.0,33.47,
320800.0,4.1563,20.0,,,764.0,333.0,33.47,N
,3.5915,21.0,2208.0,534.0,,,33.47,N
,3.668,,,621.0,1728.0,571.0,,N
,,,1857.0,399.0,881.0,380.0,,
500001.0,,5.0,1889.0,,,246.0,,N
,6.065,5.0,2262.0,427.0,,,33.55,
341400.0,7.618,5.0,2840.0,,,,,
,5.753,,,632.0,1546.0,,,N
318300.0,,,,571.0,,576.0,33.55,N
,6.5394,,,,801.0,,33.54,N
,6.0868,17.0,,,,,,N
,,,2142.0,,,483.0,,
279000.0,6.8279,,,763.0,,599.0,,N
,4.538,,7374.0,,,,33.52,N
288500.0,5.9088,,6698.0,1254.0,2834.0,1139.0,33.53,
340900.0,,,2486.0,417.0,876.0,,33.52,
,13.1477,,2198.0,,883.0,,33.51,
,,,,,,598.0,33.51,
500001.0,,,10008.0,1453.0,,,33.57,N
384200.0,8.3275,4.0,1764.0,220.0,705.0,,33.55,N
,6.0743,,1618.0,,,246.0,,N
,7.9338,4.0,,693.0,,,33.54,N
,7.1736,,2459.0,,,,,N
298500.0,,2.0,,305.0,,261.0,33.56,
183300.0,4.1379,,2443.0,,,548.0,,N
138500.0,,4.0,3283.0,,1512.0,,,
453800.0,10.4415,7.0,,577.0,1883.0,556.0,,N
318300.0,,15.0,2460.0,368.0,962.0,,,N
187500.0,4.6336,,2530.0,,,510.0,,N
119900.0,,9.0,1204.0,,469.0,293.0,33.57,
,,4.0,3289.0,753.0,,,,N
144300.0,,,,881.0,,768.0,,N
268500.0,6.2661,,,,959.0,386.0,33.51,N
,4.6607,,,,505.0,244.0,33.51,
,5.5677,4.0,,,834.0,,33.5,N
397700.0,8.583,5.0,1680.0,254.0,,,,N
434700.0,8.7591,4.0,7474.0,1037.0,,1007.0,33.5,
,,10.0,,,1156.0,,33.48,
340300.0,,,,2696.0,6223.0,2357.0,33.48,
368500.0,6.5206,14.0,3894.0,,1490.0,,33.47,N
,,,,,,,33.46,
345700.0,,17.0,2681.0,,,,,N
162500.0,,,5650.0,1084.0,3985.0,1056.0,33.68,N
355100.0,8.3634,14.0,,582.0,,578.0,33.71,
158300.0,3.2841,,2849.0,537.0,878.0,,33.71,
,7.9125,12.0,4025.0,574.0,,588.0,33.7,N
,7.3141,,2102.0,,1060.0,,,N
207500.0,5.5464,3.0,,749.0,,696.0,,
137500.0,,,2446.0,,1315.0,560.0,33.7,
274600.0,,,5805.0,,2356.0,,,
,8.6088,,3774.0,,1587.0,,,N
,,,,,1249.0,463.0,33.65,
,,,2945.0,,1293.0,,33.64,
,5.8399,,,274.0,,280.0,33.63,
241800.0,,,2497.0,,,,33.63,N
,3.4261,16.0,1641.0,354.0,945.0,318.0,33.63,N
286800.0,,16.0,,,,,,
67500.0,2.2969,,1230.0,,,,,N
,,19.0,,,,495.0,33.62,N
,5.5584,23.0,,,1501.0,,33.63,N
,,,,,,,33.62,N
,,,4508.0,618.0,1993.0,,,N
,7.9739,14.0,,,1359.0,371.0,33.72,N
,,,2464.0,,,366.0,,N
148400.0,,15.0,,266.0,,248.0,,N
,,15.0,1010.0,,,342.0,33.71,
,,18.0,328.0,,391.0,60.0,33.73,N
350500.0,,,,327.0,,352.0,,
,6.9501,,4246.0,,1933.0,,33.66,N
309200.0,,,10534.0,,,,33.67,N
237400.0,,,,,4762.0,1929.0,33.66,
239900.0,,,,,,,,
243400.0,,,5687.0,970.0,2677.0,938.0,,
,,,,,,44.0,33.72,N
302000.0,7.5619,,5394.0,748.0,2383.0,706.0,33.65,N
,8.1926,,5743.0,,,773.0,,
,,23.0,,,792.0,253.0,33.63,
,5.7559,18.0,3783.0,,,,33.64,N
,,,,372.0,1279.0,383.0,,
162500.0,,9.0,5206.0,992.0,,978.0,33.71,
,6.5987,,3260.0,,1383.0,,33.72,N
261300.0,,,,,,183.0,,N
201400.0,4.821,16.0,2617.0,506.0,1317.0,511.0,,
302400.0,7.3769,,,,,347.0,,
276500.0,,24.0,3477.0,462.0,,484.0,,
,,,,267.0,,263.0,,N
184100.0,3.7988,,,372.0,744.0,338.0,,
,,,500.0,,261.0,,33.69,N
55000.0,,,1666.0,,479.0,,,N
238900.0,,,,,,814.0,33.69,N
,,19.0,,331.0,,,,N
,6.0961,16.0,3400.0,,1575.0,,,N
,,16.0,,447.0,,,33.69,
313900.0,,,,,,,,N
326100.0,,16.0,1998.0,308.0,,,,
306700.0,,14.0,,516.0,,499.0,,N
251000.0,,14.0,,362.0,874.0,373.0,33.69,N
,,15.0,2099.0,,873.0,307.0,,N
225000.0,,,,146.0,,136.0,,N
,6.9133,,,,862.0,,,N
342900.0,,,2098.0,,,,,
242500.0,4.6019,,2440.0,502.0,1113.0,,33.67,N
,5.2124,9.0,,,,,33.67,N
275000.0,,,,396.0,1194.0,,33.67,N
,,,3279.0,530.0,,510.0,33.67,N
,5.1583,8.0,1964.0,413.0,913.0,406.0,,
234300.0,6.0634,,1834.0,,,309.0,33.68,
,,14.0,,336.0,852.0,,,N
311500.0,,13.0,,,1137.0,404.0,,
235600.0,,11.0,1994.0,,849.0,,33.68,
265900.0,,,,,,297.0,,
,,,2106.0,,,332.0,33.68,N
240000.0,,5.0,,,1179.0,480.0,,
302500.0,8.284,,,,,397.0,,
329100.0,,4.0,,,,539.0,33.67,
,2.4233,,,,880.0,288.0,,
,4.5469,,,,,296.0,,
,,,1346.0,,,,33.68,N
,7.9187,,,494.0,,486.0,,N
290700.0,6.276,,,439.0,1588.0,450.0,,N
,,4.0,,838.0,1666.0,800.0,33.68,
,6.1395,3.0,,1459.0,,1241.0,33.68,
,,12.0,,,,,,
,6.5743,,2815.0,,1181.0,,,N
,,9.0,2153.0,,954.0,324.0,,
379800.0,,,,247.0,928.0,,,N
375700.0,7.5847,5.0,4050.0,,1986.0,,,
227800.0,5.5631,,,321.0,859.0,,,
331200.0,,,2207.0,291.0,1081.0,308.0,,N
,,4.0,974.0,232.0,,203.0,,
,7.2074,,8240.0,1410.0,,1270.0,33.73,
,,16.0,1663.0,250.0,597.0,204.0,33.7,N
,,16.0,,,3785.0,1114.0,33.7,
283200.0,6.2162,,3114.0,,1641.0,,33.71,N
313400.0,7.1069,,6339.0,,3132.0,,33.71,
,4.4286,6.0,1593.0,371.0,,379.0,,
194000.0,,5.0,,378.0,,355.0,,N
,5.1741,16.0,1416.0,,,244.0,,
,,,,316.0,,,,N
340000.0,,16.0,3067.0,396.0,,,33.69,N
,3.3438,,1161.0,289.0,630.0,296.0,,N
433300.0,,38.0,1757.0,464.0,,426.0,,
500001.0,7.866,36.0,,,658.0,,33.56,
,,,,1003.0,1730.0,,,
,,35.0,,428.0,,377.0,,N
237500.0,3.7059,33.0,,80.0,,,33.6,N
,,,2017.0,489.0,783.0,403.0,,N
450000.0,,,1421.0,,520.0,,,
452100.0,3.821,,5066.0,,1915.0,1117.0,,
378200.0,5.0907,21.0,8711.0,1544.0,3173.0,1396.0,33.54,
500001.0,4.4464,,3590.0,772.0,1070.0,,33.51,
